Well,Content,Well Scan: Average (600),
A01,Sample X1,0.087,
A02,Sample X2,0.079,
A03,Sample X3,0.117,
A04,Sample X4,0.102,
A05,Sample X5,0.089,
A06,Sample X6,0.097,
A07,Sample X7,0.100,
A08,Sample X8,0.151,
A09,Sample X9,0.104,
A10,Sample X10,0.107,
A11,Sample X11,0.114,
A12,Sample X12,0.126,
A13,Sample X13,0.116,
A14,Sample X14,0.103,
A15,Sample X15,0.104,
A16,Sample X16,0.108,
A17,Sample X17,0.124,
A18,Sample X18,0.350,
A19,Sample X19,0.320,
A20,Sample X20,0.300,
A21,Sample X21,0.324,
A22,Sample X22,0.303,
A23,Sample X23,0.070,
A24,Sample X24,0.071,
B01,Sample X25,0.084,
B02,Sample X26,0.082,
B03,Sample X27,0.284,
B04,Sample X28,0.316,
B05,Sample X29,0.307,
B06,Sample X30,0.306,
B07,Sample X31,0.310,
B08,Sample X32,0.311,
B09,Sample X33,0.303,
B10,Sample X34,0.295,
B11,Sample X35,0.290,
B12,Sample X36,0.294,
B13,Sample X37,0.285,
B14,Sample X38,0.307,
B15,Sample X39,0.300,
B16,Sample X40,0.302,
B17,Sample X41,0.324,
B18,Sample X42,0.296,
B19,Sample X43,0.302,
B20,Sample X44,0.283,
B21,Sample X45,0.300,
B22,Sample X46,0.288,
B23,Sample X47,0.069,
B24,Sample X48,0.085,
C01,Sample X49,0.070,
C02,Sample X50,0.072,
C03,Sample X51,0.109,
C04,Sample X52,0.232,
C05,Sample X53,0.152,
C06,Sample X54,0.107,
C07,Sample X55,0.211,
C08,Sample X56,0.174,
C09,Sample X57,0.283,
C10,Sample X58,0.285,
C11,Sample X59,0.279,
C12,Sample X60,0.312,
C13,Sample X61,0.270,
C14,Sample X62,0.305,
C15,Sample X63,0.291,
C16,Sample X64,0.122,
C17,Sample X65,0.269,
C18,Sample X66,0.265,
C19,Sample X67,0.104,
C20,Sample X68,0.252,
C21,Sample X69,0.221,
C22,Sample X70,0.309,
C23,Sample X71,0.072,
C24,Sample X72,0.072,
D01,Sample X73,0.070,
D02,Sample X74,0.081,
D03,Sample X75,0.265,
D04,Sample X76,0.253,
D05,Sample X77,0.131,
D06,Sample X78,0.265,
D07,Sample X79,0.113,
D08,Sample X80,0.304,
D09,Sample X81,0.155,
D10,Sample X82,0.255,
D11,Sample X83,0.118,
D12,Sample X84,0.322,
D13,Sample X85,0.110,
D14,Sample X86,0.295,
D15,Sample X87,0.300,
D16,Sample X88,0.295,
D17,Sample X89,0.362,
D18,Sample X90,0.256,
D19,Sample X91,0.307,
D20,Sample X92,0.307,
D21,Sample X93,0.321,
D22,Sample X94,0.284,
D23,Sample X95,0.070,
D24,Sample X96,0.066,
E01,Sample X97,0.072,
E02,Sample X98,0.076,
E03,Sample X99,0.218,
E04,Sample X100,0.133,
E05,Sample X101,0.113,
E06,Sample X102,0.120,
E07,Sample X103,0.192,
E08,Sample X104,0.214,
E09,Sample X105,0.174,
E10,Sample X106,0.269,
E11,Sample X107,0.104,
E12,Sample X108,0.106,
E13,Sample X109,0.224,
E14,Sample X110,0.115,
E15,Sample X111,0.108,
E16,Sample X112,0.289,
E17,Sample X113,0.131,
E18,Sample X114,0.264,
