Well,Content,Well Scan: Average (600),
A01,Sample X1,0.081,
A02,Sample X2,0.077,
A03,Sample X3,0.129,
A04,Sample X4,0.119,
A05,Sample X5,0.111,
A06,Sample X6,0.114,
A07,Sample X7,0.115,
A08,Sample X8,0.160,
A09,Sample X9,0.115,
A10,Sample X10,0.119,
A11,Sample X11,0.125,
A12,Sample X12,0.133,
A13,Sample X13,0.128,
A14,Sample X14,0.115,
A15,Sample X15,0.115,
A16,Sample X16,0.120,
A17,Sample X17,0.134,
A18,Sample X18,0.223,
A19,Sample X19,0.229,
A20,Sample X20,0.217,
A21,Sample X21,0.227,
A22,Sample X22,0.224,
A23,Sample X23,0.072,
A24,Sample X24,0.071,
B01,Sample X25,0.083,
B02,Sample X26,0.081,
B03,Sample X27,0.210,
B04,Sample X28,0.234,
B05,Sample X29,0.219,
B06,Sample X30,0.212,
B07,Sample X31,0.216,
B08,Sample X32,0.220,
B09,Sample X33,0.212,
B10,Sample X34,0.205,
B11,Sample X35,0.204,
B12,Sample X36,0.199,
B13,Sample X37,0.208,
B14,Sample X38,0.224,
B15,Sample X39,0.213,
B16,Sample X40,0.210,
B17,Sample X41,0.227,
B18,Sample X42,0.215,
B19,Sample X43,0.215,
B20,Sample X44,0.219,
B21,Sample X45,0.223,
B22,Sample X46,0.222,
B23,Sample X47,0.070,
B24,Sample X48,0.084,
C01,Sample X49,0.070,
C02,Sample X50,0.072,
C03,Sample X51,0.111,
C04,Sample X52,0.194,
C05,Sample X53,0.154,
C06,Sample X54,0.125,
C07,Sample X55,0.179,
C08,Sample X56,0.167,
C09,Sample X57,0.195,
C10,Sample X58,0.199,
C11,Sample X59,0.204,
C12,Sample X60,0.214,
C13,Sample X61,0.207,
C14,Sample X62,0.220,
C15,Sample X63,0.198,
C16,Sample X64,0.129,
C17,Sample X65,0.206,
C18,Sample X66,0.197,
C19,Sample X67,0.099,
C20,Sample X68,0.201,
C21,Sample X69,0.186,
C22,Sample X70,0.219,
C23,Sample X71,0.072,
C24,Sample X72,0.072,
D01,Sample X73,0.072,
D02,Sample X74,0.084,
D03,Sample X75,0.210,
D04,Sample X76,0.193,
D05,Sample X77,0.137,
D06,Sample X78,0.204,
D07,Sample X79,0.127,
D08,Sample X80,0.229,
D09,Sample X81,0.154,
D10,Sample X82,0.195,
D11,Sample X83,0.135,
D12,Sample X84,0.218,
D13,Sample X85,0.121,
D14,Sample X86,0.219,
D15,Sample X87,0.217,
D16,Sample X88,0.222,
D17,Sample X89,0.253,
D18,Sample X90,0.203,
D19,Sample X91,0.216,
D20,Sample X92,0.226,
D21,Sample X93,0.235,
D22,Sample X94,0.214,
D23,Sample X95,0.073,
D24,Sample X96,0.064,
E01,Sample X97,0.072,
E02,Sample X98,0.074,
E03,Sample X99,0.174,
E04,Sample X100,0.132,
E05,Sample X101,0.121,
E06,Sample X102,0.124,
E07,Sample X103,0.170,
E08,Sample X104,0.197,
E09,Sample X105,0.174,
E10,Sample X106,0.204,
E11,Sample X107,0.116,
E12,Sample X108,0.117,
E13,Sample X109,0.183,
E14,Sample X110,0.127,
E15,Sample X111,0.106,
E16,Sample X112,0.204,
E17,Sample X113,0.144,
E18,Sample X114,0.226,
E19,Sample X115,0.095,
E20,Sample X116,0.167,
E21,Sample X117,0.204,
E22,Sample X118,0.212,
E23,Sample X119,0.077,
E24,Sample X120,0.063,
F01,Sample X121,0.079,
F02,Sample X122,0.091,
F03,Sample X123,0.107,
F04,Sample X124,0.198,
F05,Sample X125,0.113,
F06,Sample X126,0.202,
F07,Sample X127,0.121,
F08,Sample X128,0.217,
F09,Sample X129,0.110,
F10,Sample X130,0.207,
F11,Sample X131,0.217,
F12,Sample X132,0.218,
F13,Sample X133,0.210,
F14,Sample X134,0.235,
F15,Sample X135,0.222,
F16,Sample X136,0.220,
F17,Sample X137,0.226,
F18,Sample X138,0.225,
F19,Sample X139,0.205,
F20,Sample X140,0.210,
F21,Sample X141,0.229,
F22,Sample X142,0.228,
F23,Sample X143,0.086,
F24,Sample X144,0.071,
G01,Sample X145,0.068,
G02,Sample X146,0.071,
G03,Sample X147,0.152,
G04,Sample X148,0.112,
G05,Sample X149,0.103,
G06,Sample X150,0.102,
G07,Sample X151,0.107,
G08,Sample X152,0.131,
G09,Sample X153,0.125,
G10,Sample X154,0.227,
G11,Sample X155,0.118,
G12,Sample X156,0.205,
G13,Sample X157,0.222,
G14,Sample X158,0.162,
G15,Sample X159,0.227,
G16,Sample X160,0.233,
G17,Sample X161,0.241,
G18,Sample X162,0.234,
G19,Sample X163,0.119,
G20,Sample X164,0.115,
G21,Sample X165,0.210,
G22,Sample X166,0.228,
G23,Sample X167,0.072,
G24,Sample X168,0.083,
H01,Sample X169,0.069,
H02,Sample X170,0.075,
H03,Sample X171,0.173,
H04,Sample X172,0.205,
H05,Sample X173,0.110,
H06,Sample X174,0.267,
H07,Sample X175,0.111,
H08,Sample X176,0.202,
H09,Sample X177,0.192,
H10,Sample X178,0.216,
H11,Sample X179,0.227,
H12,Sample X180,0.218,
H13,Sample X181,0.253,
H14,Sample X182,0.229,
H15,Sample X183,0.219,
H16,Sample X184,0.224,
H17,Sample X185,0.229,
H18,Sample X186,0.231,
H19,Sample X187,0.191,
H20,Sample X188,0.226,
H21,Sample X189,0.240,
H22,Sample X190,0.224,
H23,Sample X191,0.075,
H24,Sample X192,0.081,
I01,Sample X193,0.067,
I02,Sample X194,0.071,
I03,Sample X195,0.171,
I04,Sample X196,0.179,
I05,Sample X197,0.109,
I06,Sample X198,0.177,
I07,Sample X199,0.131,
I08,Sample X200,0.107,
I09,Sample X201,0.203,
I10,Sample X202,0.219,
I11,Sample X203,0.192,
I12,Sample X204,0.212,
I13,Sample X205,0.222,
I14,Sample X206,0.235,
I15,Sample X207,0.224,
I16,Sample X208,0.220,
I17,Sample X209,0.200,
I18,Sample X210,0.220,
I19,Sample X211,0.228,
I20,Sample X212,0.228,
I21,Sample X213,0.159,
I22,Sample X214,0.179,
I23,Sample X215,0.071,
I24,Sample X216,0.090,
J01,Sample X217,0.068,
J02,Sample X218,0.069,
J03,Sample X219,0.222,
J04,Sample X220,0.229,
J05,Sample X221,0.209,
J06,Sample X222,0.224,
J07,Sample X223,0.216,
J08,Sample X224,0.221,
J09,Sample X225,0.227,
J10,Sample X226,0.227,
J11,Sample X227,0.233,
J12,Sample X228,0.220,
J13,Sample X229,0.214,
J14,Sample X230,0.244,
J15,Sample X231,0.108,
J16,Sample X232,0.223,
J17,Sample X233,0.225,
J18,Sample X234,0.223,
J19,Sample X235,0.118,
J20,Sample X236,0.242,
J21,Sample X237,0.113,
J22,Sample X238,0.226,
J23,Sample X239,0.069,
J24,Sample X240,0.066,
K01,Sample X241,0.070,
K02,Sample X242,0.071,
K03,Sample X243,0.221,
K04,Sample X244,0.161,
K05,Sample X245,0.229,
K06,Sample X246,0.213,
K07,Sample X247,0.211,
K08,Sample X248,0.215,
K09,Sample X249,0.213,
K10,Sample X250,0.209,
K11,Sample X251,0.233,
K12,Sample X252,0.217,
K13,Sample X253,0.225,
K14,Sample X254,0.230,
K15,Sample X255,0.165,
K16,Sample X256,0.214,
