Well,Content,Raw Data (600),
A01,Sample X1,0.170,
A02,Sample X2,0.177,
A03,Sample X3,0.215,
A04,Sample X4,0.232,
A05,Sample X5,0.216,
A06,Sample X6,0.293,
A07,Sample X7,0.236,
A08,Sample X8,0.233,
A09,Sample X9,0.255,
A10,Sample X10,0.237,
A11,Sample X11,0.271,
A12,Sample X12,0.246,
A13,Sample X13,0.340,
A14,Sample X14,0.209,
A15,Sample X15,0.243,
A16,Sample X16,0.229,
A17,Sample X17,0.271,
A18,Sample X18,1.927,
A19,Sample X19,1.623,
A20,Sample X20,1.784,
A21,Sample X21,1.895,
A22,Sample X22,1.911,
A23,Sample X23,0.159,
A24,Sample X24,0.159,
B01,Sample X25,0.178,
B02,Sample X26,0.163,
B03,Sample X27,1.642,
B04,Sample X28,1.467,
B05,Sample X29,1.476,
B06,Sample X30,1.408,
B07,Sample X31,1.409,
B08,Sample X32,1.529,
B09,Sample X33,1.505,
B10,Sample X34,1.476,
B11,Sample X35,1.307,
B12,Sample X36,1.248,
B13,Sample X37,1.266,
B14,Sample X38,1.339,
B15,Sample X39,1.365,
B16,Sample X40,1.474,
B17,Sample X41,1.463,
B18,Sample X42,1.259,
B19,Sample X43,1.307,
B20,Sample X44,1.359,
B21,Sample X45,1.419,
B22,Sample X46,1.341,
B23,Sample X47,0.221,
B24,Sample X48,0.164,
C01,Sample X49,0.160,
C02,Sample X50,0.164,
C03,Sample X51,1.572,
C04,Sample X52,1.450,
C05,Sample X53,1.408,
C06,Sample X54,1.560,
C07,Sample X55,1.362,
C08,Sample X56,1.433,
C09,Sample X57,1.421,
C10,Sample X58,1.234,
C11,Sample X59,1.415,
C12,Sample X60,1.637,
C13,Sample X61,1.465,
C14,Sample X62,0.300,
C15,Sample X63,2.030,
C16,Sample X64,2.115,
C17,Sample X65,1.949,
C18,Sample X66,2.022,
C19,Sample X67,1.506,
C20,Sample X68,1.659,
C21,Sample X69,1.733,
C22,Sample X70,1.562,
C23,Sample X71,0.183,
C24,Sample X72,0.200,
D01,Sample X73,0.164,
D02,Sample X74,0.172,
D03,Sample X75,1.599,
D04,Sample X76,1.550,
D05,Sample X77,1.374,
D06,Sample X78,1.278,
D07,Sample X79,1.396,
D08,Sample X80,1.751,
D09,Sample X81,1.438,
D10,Sample X82,1.238,
D11,Sample X83,1.653,
D12,Sample X84,1.203,
D13,Sample X85,1.251,
D14,Sample X86,1.386,
D15,Sample X87,1.556,
D16,Sample X88,1.971,
D17,Sample X89,1.457,
D18,Sample X90,1.273,
D19,Sample X91,1.267,
D20,Sample X92,1.413,
D21,Sample X93,1.300,
D22,Sample X94,1.312,
D23,Sample X95,0.158,
D24,Sample X96,0.160,
E01,Sample X97,0.170,
E02,Sample X98,0.158,
E03,Sample X99,1.481,
E04,Sample X100,1.390,
E05,Sample X101,1.318,
E06,Sample X102,1.174,
E07,Sample X103,1.244,
E08,Sample X104,2.047,
E09,Sample X105,1.314,
E10,Sample X106,2.488,
E11,Sample X107,0.193,
E12,Sample X108,1.605,
E13,Sample X109,1.585,
E14,Sample X110,1.758,
E15,Sample X111,1.563,
E16,Sample X112,1.736,
E17,Sample X113,1.526,
E18,Sample X114,1.600,
E19,Sample X115,1.515,
E20,Sample X116,1.681,
E21,Sample X117,1.665,
E22,Sample X118,1.798,
E23,Sample X119,0.146,
E24,Sample X120,0.157,
F01,Sample X121,0.163,
F02,Sample X122,0.162,
F03,Sample X123,1.296,
F04,Sample X124,1.324,
F05,Sample X125,1.332,
F06,Sample X126,1.164,
F07,Sample X127,1.447,
F08,Sample X128,1.386,
F09,Sample X129,1.313,
F10,Sample X130,1.423,
F11,Sample X131,1.419,
F12,Sample X132,1.309,
F13,Sample X133,1.290,
F14,Sample X134,1.347,
F15,Sample X135,1.332,
F16,Sample X136,1.386,
F17,Sample X137,1.334,
F18,Sample X138,0.257,
F19,Sample X139,1.250,
F20,Sample X140,1.309,
F21,Sample X141,1.362,
F22,Sample X142,1.185,
F23,Sample X143,0.144,
F24,Sample X144,0.146,
G01,Sample X145,0.160,
G02,Sample X146,0.153,
G03,Sample X147,1.119,
G04,Sample X148,1.294,
G05,Sample X149,1.413,
G06,Sample X150,1.188,
G07,Sample X151,1.388,
G08,Sample X152,1.244,
G09,Sample X153,1.304,
G10,Sample X154,1.358,
G11,Sample X155,1.498,
G12,Sample X156,1.340,
G13,Sample X157,1.183,
G14,Sample X158,2.343,
G15,Sample X159,1.883,
G16,Sample X160,1.814,
G17,Sample X161,1.635,
G18,Sample X162,1.728,
G19,Sample X163,1.637,
G20,Sample X164,1.882,
G21,Sample X165,1.726,
G22,Sample X166,1.884,
G23,Sample X167,0.147,
G24,Sample X168,0.188,
H01,Sample X169,0.133,
H02,Sample X170,0.194,
H03,Sample X171,1.283,
H04,Sample X172,1.332,
H05,Sample X173,1.417,
H06,Sample X174,1.204,
H07,Sample X175,1.238,
H08,Sample X176,1.318,
H09,Sample X177,1.407,
H10,Sample X178,1.410,
H11,Sample X179,1.405,
H12,Sample X180,1.224,
H13,Sample X181,1.266,
H14,Sample X182,1.605,
H15,Sample X183,1.313,
H16,Sample X184,1.302,
H17,Sample X185,1.410,
H18,Sample X186,1.305,
H19,Sample X187,1.126,
H20,Sample X188,1.348,
H21,Sample X189,1.266,
H22,Sample X190,1.194,
H23,Sample X191,0.162,
H24,Sample X192,0.244,
I01,Sample X193,0.155,
I02,Sample X194,0.171,
I03,Sample X195,1.263,
I04,Sample X196,2.039,
I05,Sample X197,1.514,
I06,Sample X198,2.020,
I07,Sample X199,1.222,
I08,Sample X200,1.714,
I09,Sample X201,1.341,
I10,Sample X202,1.411,
I11,Sample X203,1.574,
I12,Sample X204,1.750,
I13,Sample X205,1.520,
I14,Sample X206,2.165,
I15,Sample X207,1.680,
I16,Sample X208,1.782,
I17,Sample X209,1.833,
I18,Sample X210,0.163,
I19,Sample X211,1.752,
I20,Sample X212,1.723,
I21,Sample X213,1.864,
I22,Sample X214,1.836,
I23,Sample X215,0.150,
I24,Sample X216,0.145,
J01,Sample X217,0.177,
J02,Sample X218,0.155,
J03,Sample X219,1.261,
J04,Sample X220,1.376,
J05,Sample X221,1.493,
J06,Sample X222,1.213,
J07,Sample X223,1.396,
J08,Sample X224,1.337,
J09,Sample X225,1.346,
J10,Sample X226,1.752,
J11,Sample X227,1.357,
J12,Sample X228,1.262,
J13,Sample X229,1.433,
J14,Sample X230,1.336,
J15,Sample X231,1.396,
J16,Sample X232,1.508,
J17,Sample X233,1.280,
J18,Sample X234,1.212,
J19,Sample X235,1.273,
J20,Sample X236,1.603,
J21,Sample X237,1.587,
J22,Sample X238,1.172,
J23,Sample X239,0.158,
J24,Sample X240,0.150,
K01,Sample X241,0.180,
K02,Sample X242,0.156,
K03,Sample X243,1.284,
K04,Sample X244,1.330,
K05,Sample X245,1.202,
K06,Sample X246,1.271,
K07,Sample X247,1.374,
K08,Sample X248,1.274,
K09,Sample X249,2.006,
K10,Sample X250,1.352,
K11,Sample X251,1.405,
K12,Sample X252,1.576,
K13,Sample X253,1.742,
K14,Sample X254,2.401,
K15,Sample X255,2.170,
K16,Sample X256,2.147,
K17,Sample X257,1.729,
K18,Sample X258,1.706,
K19,Sample X259,1.651,
K20,Sample X260,1.934,
K21,Sample X261,0.221,
K22,Sample X262,1.934,
K23,Sample X263,0.145,
K24,Sample X264,0.213,
L01,Sample X265,0.152,
L02,Sample X266,0.162,
L03,Sample X267,1.275,
L04,Sample X268,1.339,
L05,Sample X269,1.269,
L06,Sample X270,1.149,
L07,Sample X271,1.317,
L08,Sample X272,1.322,
L09,Sample X273,1.296,
L10,Sample X274,1.265,
L11,Sample X275,1.346,
L12,Sample X276,1.306,
L13,Sample X277,1.328,
L14,Sample X278,1.314,
L15,Sample X279,1.345,
L16,Sample X280,1.240,
L17,Sample X281,1.342,
L18,Sample X282,1.293,
L19,Sample X283,1.266,
L20,Sample X284,1.519,
L21,Sample X285,4.908,
L22,Sample X286,1.486,
L23,Sample X287,0.156,
L24,Sample X288,0.143,
M01,Sample X289,0.146,
M02,Sample X290,0.148,
M03,Sample X291,1.283,
M04,Sample X292,1.345,
M05,Sample X293,1.206,
M06,Sample X294,1.539,
M07,Sample X295,1.231,
M08,Sample X296,1.203,
M09,Sample X297,1.347,
M10,Sample X298,1.277,
M11,Sample X299,1.192,
M12,Sample X300,1.203,
M13,Sample X301,1.002,
M14,Sample X302,0.217,
M15,Sample X303,2.054,
M16,Sample X304,2.090,
M17,Sample X305,1.507,
M18,Sample X306,2.147,
M19,Sample X307,1.305,
M20,Sample X308,1.511,
M21,Sample X309,1.511,
M22,Sample X310,1.578,
M23,Sample X311,0.150,
M24,Sample X312,0.154,
N01,Sample X313,0.162,
N02,Sample X314,0.152,
N03,Sample X315,1.299,
N04,Sample X316,1.301,
N05,Sample X317,1.163,
N06,Sample X318,1.094,
N07,Sample X319,1.122,
N08,Sample X320,1.100,
N09,Sample X321,1.242,
N10,Sample X322,1.216,
N11,Sample X323,1.176,
N12,Sample X324,1.194,
N13,Sample X325,1.595,
N14,Sample X326,1.205,
N15,Sample X327,1.641,
N16,Sample X328,1.161,
N17,Sample X329,1.254,
N18,Sample X330,1.180,
N19,Sample X331,0.991,
N20,Sample X332,1.717,
N21,Sample X333,1.264,
N22,Sample X334,1.074,
N23,Sample X335,0.140,
N24,Sample X336,0.161,
O01,Sample X337,0.157,
O02,Sample X338,0.162,
O03,Sample X339,1.305,
O04,Sample X340,1.252,
O05,Sample X341,1.306,
O06,Sample X342,1.035,
O07,Sample X343,0.182,
O08,Sample X344,1.269,
O09,Sample X345,1.171,
O10,Sample X346,1.148,
O11,Sample X347,1.172,
O12,Sample X348,1.359,
O13,Sample X349,1.104,
O14,Sample X350,1.208,
O15,Sample X351,1.235,
O16,Sample X352,1.244,
O17,Sample X353,1.145,
O18,Sample X354,1.239,
O19,Sample X355,1.245,
O20,Sample X356,1.263,
O21,Sample X357,1.276,
O22,Sample X358,1.194,
O23,Sample X359,0.145,
O24,Sample X360,0.149,
P01,Sample X361,0.154,
P02,Sample X362,0.158,
P03,Sample X363,0.250,
P04,Sample X364,0.269,
P05,Sample X365,0.396,
P06,Sample X366,0.184,
P07,Sample X367,0.176,
P08,Sample X368,0.232,
P09,Sample X369,0.239,
P10,Sample X370,0.206,
P11,Sample X371,0.202,
P12,Sample X372,0.216,
P13,Sample X373,1.151,
P14,Sample X374,1.259,
P15,Sample X375,1.281,
P16,Sample X376,1.210,
