Well,Content,Raw Data (600),
A01,Sample X1,0.154,
A02,Sample X2,0.165,
A03,Sample X3,0.257,
A04,Sample X4,0.254,
A05,Sample X5,0.261,
A06,Sample X6,0.312,
A07,Sample X7,0.294,
A08,Sample X8,0.302,
A09,Sample X9,0.336,
A10,Sample X10,0.321,
A11,Sample X11,0.327,
A12,Sample X12,0.279,
A13,Sample X13,0.402,
A14,Sample X14,0.285,
A15,Sample X15,0.314,
A16,Sample X16,0.313,
A17,Sample X17,0.323,
A18,Sample X18,0.240,
A19,Sample X19,0.276,
A20,Sample X20,0.287,
A21,Sample X21,0.254,
A22,Sample X22,0.257,
A23,Sample X23,0.151,
A24,Sample X24,0.157,
B01,Sample X25,0.163,
B02,Sample X26,0.148,
B03,Sample X27,0.323,
B04,Sample X28,0.277,
B05,Sample X29,0.289,
B06,Sample X30,0.262,
B07,Sample X31,0.261,
B08,Sample X32,0.284,
B09,Sample X33,0.366,
B10,Sample X34,0.300,
B11,Sample X35,0.308,
B12,Sample X36,0.263,
B13,Sample X37,0.284,
B14,Sample X38,0.272,
B15,Sample X39,0.312,
B16,Sample X40,0.273,
B17,Sample X41,0.287,
B18,Sample X42,0.260,
B19,Sample X43,0.318,
B20,Sample X44,0.316,
B21,Sample X45,0.339,
B22,Sample X46,0.298,
B23,Sample X47,0.224,
B24,Sample X48,0.154,
C01,Sample X49,0.149,
C02,Sample X50,0.152,
C03,Sample X51,0.292,
C04,Sample X52,0.287,
C05,Sample X53,0.283,
C06,Sample X54,0.286,
C07,Sample X55,0.300,
C08,Sample X56,0.297,
C09,Sample X57,0.299,
C10,Sample X58,0.299,
C11,Sample X59,0.300,
C12,Sample X60,0.299,
C13,Sample X61,0.495,
C14,Sample X62,0.282,
C15,Sample X63,0.272,
C16,Sample X64,0.322,
C17,Sample X65,0.255,
C18,Sample X66,0.257,
C19,Sample X67,0.268,
C20,Sample X68,0.290,
C21,Sample X69,0.298,
C22,Sample X70,0.308,
C23,Sample X71,0.172,
C24,Sample X72,0.188,
D01,Sample X73,0.148,
D02,Sample X74,0.160,
D03,Sample X75,0.304,
D04,Sample X76,0.288,
D05,Sample X77,0.285,
D06,Sample X78,0.285,
D07,Sample X79,0.289,
D08,Sample X80,0.319,
D09,Sample X81,0.358,
D10,Sample X82,0.253,
D11,Sample X83,0.382,
D12,Sample X84,0.278,
D13,Sample X85,0.244,
D14,Sample X86,0.331,
D15,Sample X87,0.328,
D16,Sample X88,0.312,
D17,Sample X89,0.381,
D18,Sample X90,0.250,
D19,Sample X91,0.275,
D20,Sample X92,0.305,
D21,Sample X93,0.284,
D22,Sample X94,0.298,
D23,Sample X95,0.149,
D24,Sample X96,0.147,
E01,Sample X97,0.165,
E02,Sample X98,0.148,
E03,Sample X99,0.318,
E04,Sample X100,0.315,
E05,Sample X101,0.305,
E06,Sample X102,0.314,
E07,Sample X103,0.282,
E08,Sample X104,0.314,
E09,Sample X105,0.285,
E10,Sample X106,0.292,
E11,Sample X107,0.243,
E12,Sample X108,0.272,
E13,Sample X109,0.241,
E14,Sample X110,0.247,
E15,Sample X111,0.256,
E16,Sample X112,0.260,
E17,Sample X113,0.270,
E18,Sample X114,0.264,
E19,Sample X115,0.242,
E20,Sample X116,0.294,
E21,Sample X117,0.332,
E22,Sample X118,0.289,
E23,Sample X119,0.147,
E24,Sample X120,0.157,
F01,Sample X121,0.157,
F02,Sample X122,0.163,
F03,Sample X123,0.254,
F04,Sample X124,0.298,
F05,Sample X125,0.298,
F06,Sample X126,0.308,
F07,Sample X127,0.281,
F08,Sample X128,0.243,
F09,Sample X129,0.286,
F10,Sample X130,0.304,
F11,Sample X131,0.285,
F12,Sample X132,0.306,
F13,Sample X133,0.271,
F14,Sample X134,0.282,
F15,Sample X135,0.248,
F16,Sample X136,0.281,
F17,Sample X137,0.260,
F18,Sample X138,0.263,
F19,Sample X139,0.290,
F20,Sample X140,0.264,
F21,Sample X141,0.282,
F22,Sample X142,0.289,
F23,Sample X143,0.143,
F24,Sample X144,0.143,
G01,Sample X145,0.154,
G02,Sample X146,0.151,
G03,Sample X147,0.312,
G04,Sample X148,0.286,
G05,Sample X149,0.310,
G06,Sample X150,0.320,
G07,Sample X151,0.298,
G08,Sample X152,0.282,
G09,Sample X153,0.286,
G10,Sample X154,0.296,
G11,Sample X155,0.294,
G12,Sample X156,0.294,
G13,Sample X157,0.256,
G14,Sample X158,0.250,
G15,Sample X159,0.265,
G16,Sample X160,0.248,
G17,Sample X161,0.259,
G18,Sample X162,0.252,
G19,Sample X163,0.253,
G20,Sample X164,0.258,
G21,Sample X165,0.264,
G22,Sample X166,0.311,
G23,Sample X167,0.153,
G24,Sample X168,0.193,
H01,Sample X169,0.137,
H02,Sample X170,0.195,
H03,Sample X171,0.305,
H04,Sample X172,0.270,
H05,Sample X173,0.292,
H06,Sample X174,0.263,
H07,Sample X175,0.279,
H08,Sample X176,0.285,
