Well,Content,Raw Data (600),
A01,Sample X1,0.169,
A02,Sample X2,0.176,
A03,Sample X3,0.216,
A04,Sample X4,0.233,
A05,Sample X5,0.217,
A06,Sample X6,0.322,
A07,Sample X7,0.239,
A08,Sample X8,0.237,
A09,Sample X9,0.262,
A10,Sample X10,0.240,
A11,Sample X11,0.279,
A12,Sample X12,0.252,
A13,Sample X13,0.337,
A14,Sample X14,0.210,
A15,Sample X15,0.249,
A16,Sample X16,0.237,
A17,Sample X17,0.286,
A18,Sample X18,1.690,
A19,Sample X19,1.454,
A20,Sample X20,1.627,
A21,Sample X21,1.683,
A22,Sample X22,1.615,
A23,Sample X23,0.159,
A24,Sample X24,0.158,
B01,Sample X25,0.173,
B02,Sample X26,0.158,
B03,Sample X27,1.311,
B04,Sample X28,1.361,
B05,Sample X29,1.355,
B06,Sample X30,1.326,
B07,Sample X31,1.313,
B08,Sample X32,1.363,
B09,Sample X33,1.408,
B10,Sample X34,1.386,
B11,Sample X35,1.235,
B12,Sample X36,1.167,
B13,Sample X37,1.214,
B14,Sample X38,1.300,
B15,Sample X39,1.309,
B16,Sample X40,1.421,
B17,Sample X41,1.440,
B18,Sample X42,1.201,
B19,Sample X43,1.235,
B20,Sample X44,1.320,
B21,Sample X45,1.351,
B22,Sample X46,1.308,
B23,Sample X47,0.216,
B24,Sample X48,0.158,
C01,Sample X49,0.154,
C02,Sample X50,0.161,
C03,Sample X51,1.495,
C04,Sample X52,1.378,
C05,Sample X53,1.347,
C06,Sample X54,1.278,
C07,Sample X55,1.310,
C08,Sample X56,1.265,
C09,Sample X57,1.383,
C10,Sample X58,1.171,
C11,Sample X59,1.364,
C12,Sample X60,1.481,
C13,Sample X61,1.420,
C14,Sample X62,0.304,
C15,Sample X63,1.684,
C16,Sample X64,1.726,
C17,Sample X65,1.607,
C18,Sample X66,1.592,
C19,Sample X67,1.376,
C20,Sample X68,1.457,
C21,Sample X69,1.598,
C22,Sample X70,1.381,
C23,Sample X71,0.176,
C24,Sample X72,0.195,
D01,Sample X73,0.160,
D02,Sample X74,0.170,
D03,Sample X75,1.458,
D04,Sample X76,1.409,
D05,Sample X77,1.298,
D06,Sample X78,1.246,
D07,Sample X79,1.328,
D08,Sample X80,1.754,
D09,Sample X81,1.378,
D10,Sample X82,1.184,
D11,Sample X83,1.548,
D12,Sample X84,1.081,
D13,Sample X85,1.184,
D14,Sample X86,1.321,
D15,Sample X87,1.394,
D16,Sample X88,1.489,
D17,Sample X89,1.437,
D18,Sample X90,1.256,
D19,Sample X91,1.236,
D20,Sample X92,1.386,
D21,Sample X93,1.281,
D22,Sample X94,1.305,
D23,Sample X95,0.155,
D24,Sample X96,0.158,
E01,Sample X97,0.166,
E02,Sample X98,0.156,
E03,Sample X99,1.288,
E04,Sample X100,1.287,
E05,Sample X101,1.328,
E06,Sample X102,1.131,
E07,Sample X103,1.202,
E08,Sample X104,1.598,
E09,Sample X105,1.268,
E10,Sample X106,1.928,
E11,Sample X107,0.195,
E12,Sample X108,1.458,
E13,Sample X109,1.450,
E14,Sample X110,1.511,
E15,Sample X111,1.388,
E16,Sample X112,1.273,
E17,Sample X113,1.366,
E18,Sample X114,1.389,
E19,Sample X115,1.315,
E20,Sample X116,1.484,
E21,Sample X117,1.429,
E22,Sample X118,1.436,
E23,Sample X119,0.142,
E24,Sample X120,0.156,
F01,Sample X121,0.159,
F02,Sample X122,0.160,
F03,Sample X123,1.246,
F04,Sample X124,1.320,
F05,Sample X125,1.330,
F06,Sample X126,1.131,
F07,Sample X127,1.437,
F08,Sample X128,1.351,
F09,Sample X129,1.258,
F10,Sample X130,1.400,
F11,Sample X131,1.257,
F12,Sample X132,1.268,
F13,Sample X133,1.246,
F14,Sample X134,1.312,
F15,Sample X135,1.263,
F16,Sample X136,1.386,
F17,Sample X137,1.337,
F18,Sample X138,0.263,
F19,Sample X139,1.222,
F20,Sample X140,1.287,
F21,Sample X141,1.352,
F22,Sample X142,1.146,
F23,Sample X143,0.142,
F24,Sample X144,0.145,
G01,Sample X145,0.155,
G02,Sample X146,0.150,
G03,Sample X147,1.135,
G04,Sample X148,1.342,
G05,Sample X149,1.420,
G06,Sample X150,1.170,
G07,Sample X151,1.371,
G08,Sample X152,1.213,
G09,Sample X153,1.278,
G10,Sample X154,1.309,
G11,Sample X155,1.484,
G12,Sample X156,1.306,
G13,Sample X157,1.127,
G14,Sample X158,1.707,
G15,Sample X159,1.470,
G16,Sample X160,1.554,
G17,Sample X161,1.356,
G18,Sample X162,1.549,
G19,Sample X163,1.491,
G20,Sample X164,1.588,
G21,Sample X165,1.565,
