Well,Content,Raw Data (600),
A01,Sample X1,0.168,
A02,Sample X2,0.175,
A03,Sample X3,0.223,
A04,Sample X4,0.225,
A05,Sample X5,0.227,
A06,Sample X6,0.345,
A07,Sample X7,0.249,
A08,Sample X8,0.251,
A09,Sample X9,0.290,
A10,Sample X10,0.259,
A11,Sample X11,0.304,
A12,Sample X12,0.265,
A13,Sample X13,0.347,
A14,Sample X14,0.222,
A15,Sample X15,0.271,
A16,Sample X16,0.259,
A17,Sample X17,0.306,
A18,Sample X18,1.346,
A19,Sample X19,1.161,
A20,Sample X20,1.352,
A21,Sample X21,1.377,
A22,Sample X22,1.224,
A23,Sample X23,0.158,
A24,Sample X24,0.156,
B01,Sample X25,0.167,
B02,Sample X26,0.153,
B03,Sample X27,1.148,
B04,Sample X28,1.062,
B05,Sample X29,1.077,
B06,Sample X30,1.044,
B07,Sample X31,1.018,
B08,Sample X32,1.234,
B09,Sample X33,1.248,
B10,Sample X34,1.239,
B11,Sample X35,1.042,
B12,Sample X36,0.894,
B13,Sample X37,0.992,
B14,Sample X38,1.057,
B15,Sample X39,1.152,
B16,Sample X40,1.255,
B17,Sample X41,1.303,
B18,Sample X42,0.948,
B19,Sample X43,1.065,
B20,Sample X44,1.157,
B21,Sample X45,1.138,
B22,Sample X46,1.155,
B23,Sample X47,0.219,
B24,Sample X48,0.152,
C01,Sample X49,0.149,
C02,Sample X50,0.160,
C03,Sample X51,1.153,
C04,Sample X52,1.090,
C05,Sample X53,1.271,
C06,Sample X54,1.102,
C07,Sample X55,1.141,
C08,Sample X56,1.240,
C09,Sample X57,1.208,
C10,Sample X58,1.018,
C11,Sample X59,1.170,
C12,Sample X60,1.422,
C13,Sample X61,1.308,
C14,Sample X62,0.326,
C15,Sample X63,1.135,
C16,Sample X64,1.157,
C17,Sample X65,1.243,
C18,Sample X66,0.952,
C19,Sample X67,1.020,
C20,Sample X68,1.154,
C21,Sample X69,1.314,
C22,Sample X70,0.998,
C23,Sample X71,0.175,
C24,Sample X72,0.188,
D01,Sample X73,0.153,
D02,Sample X74,0.166,
D03,Sample X75,1.163,
D04,Sample X76,1.147,
D05,Sample X77,1.050,
D06,Sample X78,0.967,
D07,Sample X79,0.984,
D08,Sample X80,1.756,
D09,Sample X81,1.126,
D10,Sample X82,0.935,
D11,Sample X83,1.164,
D12,Sample X84,0.860,
D13,Sample X85,0.929,
D14,Sample X86,1.085,
D15,Sample X87,1.107,
D16,Sample X88,1.230,
D17,Sample X89,1.205,
D18,Sample X90,0.996,
D19,Sample X91,0.991,
D20,Sample X92,1.265,
D21,Sample X93,1.071,
D22,Sample X94,1.187,
D23,Sample X95,0.150,
D24,Sample X96,0.148,
E01,Sample X97,0.165,
E02,Sample X98,0.152,
E03,Sample X99,1.092,
E04,Sample X100,1.120,
E05,Sample X101,1.207,
E06,Sample X102,0.869,
E07,Sample X103,0.925,
E08,Sample X104,1.363,
E09,Sample X105,1.008,
E10,Sample X106,1.142,
E11,Sample X107,0.201,
E12,Sample X108,1.031,
E13,Sample X109,0.990,
E14,Sample X110,1.150,
E15,Sample X111,0.987,
E16,Sample X112,0.908,
E17,Sample X113,0.998,
E18,Sample X114,0.903,
E19,Sample X115,0.936,
E20,Sample X116,1.060,
E21,Sample X117,0.985,
E22,Sample X118,0.853,
E23,Sample X119,0.145,
E24,Sample X120,0.158,
F01,Sample X121,0.159,
F02,Sample X122,0.160,
F03,Sample X123,0.936,
F04,Sample X124,1.143,
F05,Sample X125,1.100,
F06,Sample X126,0.865,
F07,Sample X127,1.202,
F08,Sample X128,1.094,
F09,Sample X129,1.022,
F10,Sample X130,1.188,
F11,Sample X131,0.983,
F12,Sample X132,0.946,
F13,Sample X133,0.924,
F14,Sample X134,1.055,
F15,Sample X135,0.996,
F16,Sample X136,1.044,
F17,Sample X137,1.131,
F18,Sample X138,0.280,
F19,Sample X139,0.979,
F20,Sample X140,1.066,
F21,Sample X141,1.135,
F22,Sample X142,0.968,
F23,Sample X143,0.145,
F24,Sample X144,0.145,
G01,Sample X145,0.157,
G02,Sample X146,0.154,
G03,Sample X147,1.055,
G04,Sample X148,1.255,
G05,Sample X149,1.367,
G06,Sample X150,0.908,
G07,Sample X151,1.119,
G08,Sample X152,0.959,
G09,Sample X153,0.983,
G10,Sample X154,1.018,
G11,Sample X155,1.276,
G12,Sample X156,1.026,
G13,Sample X157,0.816,
G14,Sample X158,1.311,
G15,Sample X159,1.071,
G16,Sample X160,1.157,
G17,Sample X161,0.856,
G18,Sample X162,0.948,
G19,Sample X163,1.004,
G20,Sample X164,1.075,
G21,Sample X165,1.031,
G22,Sample X166,0.951,
G23,Sample X167,0.151,
G24,Sample X168,0.191,
H01,Sample X169,0.134,
H02,Sample X170,0.200,
H03,Sample X171,1.111,
H04,Sample X172,1.149,
H05,Sample X173,1.235,
H06,Sample X174,0.870,
H07,Sample X175,0.919,
H08,Sample X176,1.015,
H09,Sample X177,0.991,
H10,Sample X178,1.120,
H11,Sample X179,1.244,
H12,Sample X180,0.874,
H13,Sample X181,0.905,
H14,Sample X182,0.921,
H15,Sample X183,1.017,
H16,Sample X184,1.057,
H17,Sample X185,1.219,
H18,Sample X186,1.130,
H19,Sample X187,1.081,
H20,Sample X188,1.157,
H21,Sample X189,1.137,
H22,Sample X190,1.023,
H23,Sample X191,0.159,
H24,Sample X192,0.242,
I01,Sample X193,0.153,
I02,Sample X194,0.169,
I03,Sample X195,1.110,
I04,Sample X196,1.235,
I05,Sample X197,1.237,
I06,Sample X198,1.045,
I07,Sample X199,0.918,
I08,Sample X200,1.154,
I09,Sample X201,1.018,
I10,Sample X202,1.092,
I11,Sample X203,1.047,
I12,Sample X204,0.962,
I13,Sample X205,0.847,
I14,Sample X206,0.904,
I15,Sample X207,1.010,
I16,Sample X208,0.972,
I17,Sample X209,1.048,
I18,Sample X210,0.217,
I19,Sample X211,0.945,
I20,Sample X212,1.081,
I21,Sample X213,1.056,
I22,Sample X214,1.042,
I23,Sample X215,0.143,
I24,Sample X216,0.147,
J01,Sample X217,0.181,
J02,Sample X218,0.155,
J03,Sample X219,1.012,
J04,Sample X220,1.160,
J05,Sample X221,1.130,
J06,Sample X222,0.932,
J07,Sample X223,1.135,
J08,Sample X224,1.060,
J09,Sample X225,1.057,
J10,Sample X226,1.165,
J11,Sample X227,1.103,
J12,Sample X228,0.935,
J13,Sample X229,1.181,
J14,Sample X230,1.107,
J15,Sample X231,1.153,
J16,Sample X232,1.190,
J17,Sample X233,1.088,
J18,Sample X234,1.069,
J19,Sample X235,1.028,
J20,Sample X236,1.195,
J21,Sample X237,1.222,
J22,Sample X238,1.077,
J23,Sample X239,0.153,
J24,Sample X240,0.148,
K01,Sample X241,0.177,
K02,Sample X242,0.153,
K03,Sample X243,1.171,
K04,Sample X244,1.103,
K05,Sample X245,1.043,
K06,Sample X246,1.032,
K07,Sample X247,1.113,
K08,Sample X248,1.003,
K09,Sample X249,1.116,
K10,Sample X250,1.030,
K11,Sample X251,1.182,
K12,Sample X252,0.989,
K13,Sample X253,0.996,
K14,Sample X254,1.069,
K15,Sample X255,1.075,
K16,Sample X256,1.038,
K17,Sample X257,0.966,
K18,Sample X258,0.985,
K19,Sample X259,0.926,
K20,Sample X260,1.114,
K21,Sample X261,0.293,
K22,Sample X262,0.932,
K23,Sample X263,0.149,
K24,Sample X264,0.213,
L01,Sample X265,0.151,
L02,Sample X266,0.161,
L03,Sample X267,1.080,
L04,Sample X268,1.047,
L05,Sample X269,1.085,
L06,Sample X270,0.939,
L07,Sample X271,1.020,
L08,Sample X272,1.011,
L09,Sample X273,0.996,
L10,Sample X274,0.974,
L11,Sample X275,1.068,
L12,Sample X276,0.926,
L13,Sample X277,1.079,
L14,Sample X278,1.066,
L15,Sample X279,1.175,
L16,Sample X280,1.047,
L17,Sample X281,1.146,
L18,Sample X282,1.037,
L19,Sample X283,1.059,
L20,Sample X284,1.218,
L21,Sample X285,1.974,
L22,Sample X286,1.132,
L23,Sample X287,0.152,
L24,Sample X288,0.148,
M01,Sample X289,0.141,
M02,Sample X290,0.147,
M03,Sample X291,1.222,
M04,Sample X292,1.239,
M05,Sample X293,1.108,
M06,Sample X294,1.951,
M07,Sample X295,1.016,
M08,Sample X296,1.099,
M09,Sample X297,1.219,
M10,Sample X298,1.139,
M11,Sample X299,0.960,
M12,Sample X300,1.007,
M13,Sample X301,0.804,
M14,Sample X302,0.233,
M15,Sample X303,1.252,
M16,Sample X304,1.208,
M17,Sample X305,1.213,
M18,Sample X306,1.192,
M19,Sample X307,0.806,
M20,Sample X308,1.130,
M21,Sample X309,1.062,
M22,Sample X310,0.821,
M23,Sample X311,0.144,
M24,Sample X312,0.149,
N01,Sample X313,0.160,
N02,Sample X314,0.149,
N03,Sample X315,1.119,
N04,Sample X316,1.194,
N05,Sample X317,0.975,
N06,Sample X318,0.943,
N07,Sample X319,0.913,
N08,Sample X320,1.008,
N09,Sample X321,1.112,
N10,Sample X322,1.051,
N11,Sample X323,0.975,
N12,Sample X324,1.085,
N13,Sample X325,1.078,
N14,Sample X326,1.072,
N15,Sample X327,1.350,
N16,Sample X328,1.076,
N17,Sample X329,1.118,
N18,Sample X330,1.085,
N19,Sample X331,0.944,
N20,Sample X332,1.123,
N21,Sample X333,1.230,
N22,Sample X334,0.867,
N23,Sample X335,0.144,
N24,Sample X336,0.157,
O01,Sample X337,0.150,
O02,Sample X338,0.157,
O03,Sample X339,1.128,
O04,Sample X340,1.207,
O05,Sample X341,1.210,
O06,Sample X342,0.937,
O07,Sample X343,0.331,
O08,Sample X344,1.167,
O09,Sample X345,0.978,
O10,Sample X346,0.984,
O11,Sample X347,1.081,
O12,Sample X348,1.399,
O13,Sample X349,0.880,
O14,Sample X350,1.106,
O15,Sample X351,1.132,
O16,Sample X352,1.233,
O17,Sample X353,1.037,
O18,Sample X354,1.095,
O19,Sample X355,1.270,
O20,Sample X356,1.140,
O21,Sample X357,1.161,
O22,Sample X358,1.085,
O23,Sample X359,0.140,
O24,Sample X360,0.144,
P01,Sample X361,0.150,
P02,Sample X362,0.156,
P03,Sample X363,0.263,
P04,Sample X364,0.293,
P05,Sample X365,0.387,
P06,Sample X366,0.206,
P07,Sample X367,0.183,
P08,Sample X368,0.299,
P09,Sample X369,0.272,
P10,Sample X370,0.228,
P11,Sample X371,0.214,
P12,Sample X372,0.230,
P13,Sample X373,0.981,
P14,Sample X374,1.040,
P15,Sample X375,1.311,
P16,Sample X376,1.119,
P17,Sample X377,1.272,
P18,Sample X378,1.240,
P19,Sample X379,1.016,
P20,Sample X380,1.201,
P21,Sample X381,1.364,
P22,Sample X382,1.244,
P23,Sample X383,0.142,
P24,Sample X384,0.140,
