Well,Content,Well Scan: Average (600),
A01,Sample X1,0.077,
A02,Sample X2,0.068,
A03,Sample X3,0.080,
A04,Sample X4,0.086,
A05,Sample X5,0.084,
A06,Sample X6,0.117,
A07,Sample X7,0.133,
A08,Sample X8,0.108,
A09,Sample X9,0.095,
A10,Sample X10,0.086,
A11,Sample X11,0.079,
A12,Sample X12,0.090,
A13,Sample X13,0.095,
A14,Sample X14,0.087,
A15,Sample X15,0.087,
A16,Sample X16,0.082,
A17,Sample X17,0.081,
A18,Sample X18,0.415,
A19,Sample X19,0.490,
A20,Sample X20,0.380,
A21,Sample X21,0.392,
A22,Sample X22,0.377,
A23,Sample X23,0.053,
A24,Sample X24,0.055,
B01,Sample X25,0.062,
B02,Sample X26,0.060,
B03,Sample X27,0.350,
B04,Sample X28,0.359,
B05,Sample X29,0.361,
B06,Sample X30,0.351,
B07,Sample X31,0.370,
B08,Sample X32,0.370,
B09,Sample X33,0.354,
B10,Sample X34,0.366,
B11,Sample X35,0.360,
B12,Sample X36,0.371,
B13,Sample X37,0.358,
B14,Sample X38,0.342,
B15,Sample X39,0.381,
B16,Sample X40,0.377,
B17,Sample X41,0.376,
B18,Sample X42,0.358,
B19,Sample X43,0.346,
B20,Sample X44,0.353,
B21,Sample X45,0.343,
B22,Sample X46,0.357,
B23,Sample X47,0.072,
B24,Sample X48,0.060,
C01,Sample X49,0.059,
C02,Sample X50,0.058,
C03,Sample X51,0.069,
C04,Sample X52,0.072,
C05,Sample X53,0.325,
C06,Sample X54,0.085,
C07,Sample X55,0.370,
C08,Sample X56,0.272,
C09,Sample X57,0.381,
C10,Sample X58,0.328,
C11,Sample X59,0.370,
C12,Sample X60,0.378,
C13,Sample X61,0.343,
C14,Sample X62,0.305,
C15,Sample X63,0.360,
C16,Sample X64,0.081,
C17,Sample X65,0.242,
C18,Sample X66,0.367,
C19,Sample X67,0.318,
C20,Sample X68,0.365,
C21,Sample X69,0.335,
C22,Sample X70,0.336,
C23,Sample X71,0.071,
C24,Sample X72,0.068,
D01,Sample X73,0.058,
D02,Sample X74,0.065,
D03,Sample X75,0.343,
D04,Sample X76,0.345,
D05,Sample X77,0.255,
D06,Sample X78,0.345,
D07,Sample X79,0.252,
D08,Sample X80,0.369,
D09,Sample X81,0.291,
D10,Sample X82,0.352,
D11,Sample X83,0.273,
D12,Sample X84,0.360,
D13,Sample X85,0.230,
D14,Sample X86,0.350,
D15,Sample X87,0.343,
D16,Sample X88,0.354,
D17,Sample X89,0.390,
D18,Sample X90,0.389,
D19,Sample X91,0.341,
D20,Sample X92,0.350,
D21,Sample X93,0.350,
D22,Sample X94,0.351,
D23,Sample X95,0.073,
D24,Sample X96,0.067,
E01,Sample X97,0.061,
E02,Sample X98,0.058,
E03,Sample X99,0.291,
E04,Sample X100,0.282,
E05,Sample X101,0.230,
E06,Sample X102,0.274,
E07,Sample X103,0.361,
E08,Sample X104,0.362,
E09,Sample X105,0.125,
E10,Sample X106,0.298,
E11,Sample X107,0.282,
E12,Sample X108,0.080,
E13,Sample X109,0.317,
E14,Sample X110,0.091,
E15,Sample X111,0.124,
E16,Sample X112,0.348,
E17,Sample X113,0.121,
E18,Sample X114,0.337,
E19,Sample X115,0.065,
E20,Sample X116,0.161,
E21,Sample X117,0.271,
E22,Sample X118,0.185,
E23,Sample X119,0.111,
E24,Sample X120,0.075,
F01,Sample X121,0.056,
F02,Sample X122,0.058,
F03,Sample X123,0.074,
F04,Sample X124,0.377,
F05,Sample X125,0.143,
F06,Sample X126,0.381,
F07,Sample X127,0.098,
F08,Sample X128,0.326,
F09,Sample X129,0.235,
F10,Sample X130,0.357,
F11,Sample X131,0.341,
F12,Sample X132,0.384,
F13,Sample X133,0.359,
F14,Sample X134,0.351,
F15,Sample X135,0.330,
F16,Sample X136,0.354,
F17,Sample X137,0.351,
F18,Sample X138,0.359,
F19,Sample X139,0.371,
F20,Sample X140,0.354,
F21,Sample X141,0.351,
F22,Sample X142,0.319,
F23,Sample X143,0.108,
F24,Sample X144,0.149,
G01,Sample X145,0.058,
G02,Sample X146,0.059,
G03,Sample X147,0.407,
G04,Sample X148,0.229,
G05,Sample X149,0.280,
G06,Sample X150,0.101,
G07,Sample X151,0.139,
G08,Sample X152,0.103,
G09,Sample X153,0.110,
G10,Sample X154,0.352,
G11,Sample X155,0.095,
G12,Sample X156,0.100,
G13,Sample X157,0.114,
G14,Sample X158,0.106,
G15,Sample X159,0.321,
G16,Sample X160,0.366,
G17,Sample X161,0.393,
G18,Sample X162,0.368,
G19,Sample X163,0.088,
G20,Sample X164,0.365,
G21,Sample X165,0.368,
G22,Sample X166,0.352,
G23,Sample X167,0.079,
G24,Sample X168,0.081,
H01,Sample X169,0.060,
H02,Sample X170,0.057,
H03,Sample X171,0.342,
H04,Sample X172,0.368,
H05,Sample X173,0.340,
H06,Sample X174,0.374,
H07,Sample X175,0.256,
H08,Sample X176,0.355,
H09,Sample X177,0.267,
H10,Sample X178,0.365,
H11,Sample X179,0.361,
H12,Sample X180,0.369,
H13,Sample X181,0.233,
H14,Sample X182,0.354,
H15,Sample X183,0.334,
H16,Sample X184,0.373,
H17,Sample X185,0.371,
H18,Sample X186,0.376,
H19,Sample X187,0.287,
H20,Sample X188,0.362,
H21,Sample X189,0.358,
H22,Sample X190,0.382,
H23,Sample X191,0.105,
H24,Sample X192,0.111,
I01,Sample X193,0.056,
I02,Sample X194,0.057,
I03,Sample X195,0.099,
I04,Sample X196,0.354,
I05,Sample X197,0.338,
I06,Sample X198,0.306,
I07,Sample X199,0.116,
I08,Sample X200,0.071,
I09,Sample X201,0.311,
I10,Sample X202,0.354,
I11,Sample X203,0.226,
I12,Sample X204,0.323,
I13,Sample X205,0.323,
I14,Sample X206,0.330,
I15,Sample X207,0.347,
I16,Sample X208,0.333,
I17,Sample X209,0.298,
I18,Sample X210,0.335,
I19,Sample X211,0.349,
I20,Sample X212,0.163,
I21,Sample X213,0.095,
I22,Sample X214,0.079,
I23,Sample X215,0.068,
I24,Sample X216,0.067,
J01,Sample X217,0.055,
J02,Sample X218,0.054,
J03,Sample X219,0.395,
J04,Sample X220,0.350,
J05,Sample X221,0.195,
J06,Sample X222,0.368,
J07,Sample X223,0.345,
J08,Sample X224,0.382,
J09,Sample X225,0.322,
J10,Sample X226,0.349,
J11,Sample X227,0.272,
J12,Sample X228,0.351,
J13,Sample X229,0.112,
J14,Sample X230,0.339,
