Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.068,
A03,Sample X3,0.089,
A04,Sample X4,0.090,
A05,Sample X5,0.084,
A06,Sample X6,0.123,
A07,Sample X7,0.122,
A08,Sample X8,0.103,
A09,Sample X9,0.087,
A10,Sample X10,0.080,
A11,Sample X11,0.074,
A12,Sample X12,0.086,
A13,Sample X13,0.091,
A14,Sample X14,0.082,
A15,Sample X15,0.081,
A16,Sample X16,0.073,
A17,Sample X17,0.078,
A18,Sample X18,0.486,
A19,Sample X19,0.614,
A20,Sample X20,0.465,
A21,Sample X21,0.463,
A22,Sample X22,0.444,
A23,Sample X23,0.049,
A24,Sample X24,0.051,
B01,Sample X25,0.061,
B02,Sample X26,0.062,
B03,Sample X27,0.406,
B04,Sample X28,0.414,
B05,Sample X29,0.406,
B06,Sample X30,0.400,
B07,Sample X31,0.420,
B08,Sample X32,0.428,
B09,Sample X33,0.406,
B10,Sample X34,0.446,
B11,Sample X35,0.422,
B12,Sample X36,0.427,
B13,Sample X37,0.410,
B14,Sample X38,0.392,
B15,Sample X39,0.470,
B16,Sample X40,0.433,
B17,Sample X41,0.431,
B18,Sample X42,0.410,
B19,Sample X43,0.397,
B20,Sample X44,0.398,
B21,Sample X45,0.417,
B22,Sample X46,0.432,
B23,Sample X47,0.062,
B24,Sample X48,0.051,
C01,Sample X49,0.060,
C02,Sample X50,0.059,
C03,Sample X51,0.072,
C04,Sample X52,0.073,
C05,Sample X53,0.372,
C06,Sample X54,0.087,
C07,Sample X55,0.429,
C08,Sample X56,0.370,
C09,Sample X57,0.463,
C10,Sample X58,0.401,
C11,Sample X59,0.450,
C12,Sample X60,0.433,
C13,Sample X61,0.381,
C14,Sample X62,0.364,
C15,Sample X63,0.422,
C16,Sample X64,0.075,
C17,Sample X65,0.315,
C18,Sample X66,0.428,
C19,Sample X67,0.380,
C20,Sample X68,0.579,
C21,Sample X69,0.372,
C22,Sample X70,0.376,
C23,Sample X71,0.065,
C24,Sample X72,0.062,
D01,Sample X73,0.059,
D02,Sample X74,0.065,
D03,Sample X75,0.389,
D04,Sample X76,0.398,
D05,Sample X77,0.298,
D06,Sample X78,0.391,
D07,Sample X79,0.280,
D08,Sample X80,0.413,
D09,Sample X81,0.320,
D10,Sample X82,0.417,
D11,Sample X83,0.323,
D12,Sample X84,0.423,
D13,Sample X85,0.249,
D14,Sample X86,0.392,
D15,Sample X87,0.402,
D16,Sample X88,0.396,
D17,Sample X89,0.441,
D18,Sample X90,0.433,
D19,Sample X91,0.407,
D20,Sample X92,0.396,
D21,Sample X93,0.405,
D22,Sample X94,0.406,
D23,Sample X95,0.072,
D24,Sample X96,0.057,
E01,Sample X97,0.060,
E02,Sample X98,0.057,
E03,Sample X99,0.335,
E04,Sample X100,0.329,
E05,Sample X101,0.266,
E06,Sample X102,0.320,
E07,Sample X103,0.426,
E08,Sample X104,0.427,
E09,Sample X105,0.120,
E10,Sample X106,0.330,
E11,Sample X107,0.341,
E12,Sample X108,0.078,
E13,Sample X109,0.330,
E14,Sample X110,0.080,
E15,Sample X111,0.129,
E16,Sample X112,0.396,
E17,Sample X113,0.116,
E18,Sample X114,0.388,
E19,Sample X115,0.058,
E20,Sample X116,0.145,
E21,Sample X117,0.303,
E22,Sample X118,0.260,
E23,Sample X119,0.106,
E24,Sample X120,0.067,
F01,Sample X121,0.057,
F02,Sample X122,0.058,
F03,Sample X123,0.071,
F04,Sample X124,0.453,
F05,Sample X125,0.175,
F06,Sample X126,0.440,
F07,Sample X127,0.099,
F08,Sample X128,0.370,
F09,Sample X129,0.269,
F10,Sample X130,0.423,
F11,Sample X131,0.398,
F12,Sample X132,0.426,
F13,Sample X133,0.419,
F14,Sample X134,0.388,
F15,Sample X135,0.382,
F16,Sample X136,0.397,
F17,Sample X137,0.393,
F18,Sample X138,0.403,
F19,Sample X139,0.427,
F20,Sample X140,0.419,
F21,Sample X141,0.400,
F22,Sample X142,0.363,
F23,Sample X143,0.105,
F24,Sample X144,0.146,
G01,Sample X145,0.054,
G02,Sample X146,0.059,
G03,Sample X147,0.471,
G04,Sample X148,0.256,
G05,Sample X149,0.315,
G06,Sample X150,0.098,
G07,Sample X151,0.136,
G08,Sample X152,0.106,
G09,Sample X153,0.104,
G10,Sample X154,0.404,
G11,Sample X155,0.095,
G12,Sample X156,0.099,
G13,Sample X157,0.122,
G14,Sample X158,0.099,
G15,Sample X159,0.381,
G16,Sample X160,0.414,
G17,Sample X161,0.452,
G18,Sample X162,0.427,
G19,Sample X163,0.089,
G20,Sample X164,0.402,
G21,Sample X165,0.403,
G22,Sample X166,0.397,
G23,Sample X167,0.078,
G24,Sample X168,0.081,
H01,Sample X169,0.058,
H02,Sample X170,0.057,
H03,Sample X171,0.382,
H04,Sample X172,0.433,
H05,Sample X173,0.372,
H06,Sample X174,0.430,
H07,Sample X175,0.286,
H08,Sample X176,0.386,
H09,Sample X177,0.284,
H10,Sample X178,0.416,
H11,Sample X179,0.417,
H12,Sample X180,0.427,
H13,Sample X181,0.233,
H14,Sample X182,0.412,
H15,Sample X183,0.382,
H16,Sample X184,0.438,
H17,Sample X185,0.419,
H18,Sample X186,0.439,
H19,Sample X187,0.335,
H20,Sample X188,0.415,
H21,Sample X189,0.387,
H22,Sample X190,0.441,
H23,Sample X191,0.103,
H24,Sample X192,0.110,
I01,Sample X193,0.054,
I02,Sample X194,0.055,
I03,Sample X195,0.098,
I04,Sample X196,0.395,
I05,Sample X197,0.375,
I06,Sample X198,0.340,
I07,Sample X199,0.166,
I08,Sample X200,0.066,
I09,Sample X201,0.340,
I10,Sample X202,0.400,
I11,Sample X203,0.262,
I12,Sample X204,0.358,
I13,Sample X205,0.355,
I14,Sample X206,0.368,
I15,Sample X207,0.386,
I16,Sample X208,0.367,
I17,Sample X209,0.338,
I18,Sample X210,0.374,
I19,Sample X211,0.387,
I20,Sample X212,0.164,
I21,Sample X213,0.091,
I22,Sample X214,0.072,
I23,Sample X215,0.063,
I24,Sample X216,0.062,
J01,Sample X217,0.054,
J02,Sample X218,0.056,
J03,Sample X219,0.439,
J04,Sample X220,0.390,
J05,Sample X221,0.197,
J06,Sample X222,0.426,
J07,Sample X223,0.401,
J08,Sample X224,0.426,
J09,Sample X225,0.361,
J10,Sample X226,0.393,
J11,Sample X227,0.292,
J12,Sample X228,0.385,
J13,Sample X229,0.107,
J14,Sample X230,0.378,
J15,Sample X231,0.078,
J16,Sample X232,0.359,
J17,Sample X233,0.321,
J18,Sample X234,0.361,
J19,Sample X235,0.287,
J20,Sample X236,0.375,
J21,Sample X237,0.081,
J22,Sample X238,0.388,
J23,Sample X239,0.058,
J24,Sample X240,0.060,
K01,Sample X241,0.065,
K02,Sample X242,0.068,
K03,Sample X243,0.417,
K04,Sample X244,0.096,
K05,Sample X245,0.413,
K06,Sample X246,0.392,
K07,Sample X247,0.325,
K08,Sample X248,0.365,
K09,Sample X249,0.348,
K10,Sample X250,0.377,
K11,Sample X251,0.386,
K12,Sample X252,0.475,
K13,Sample X253,0.434,
K14,Sample X254,0.373,
K15,Sample X255,0.087,
K16,Sample X256,0.337,
K17,Sample X257,0.382,
K18,Sample X258,0.361,
K19,Sample X259,0.087,
K20,Sample X260,0.391,
K21,Sample X261,0.360,
K22,Sample X262,0.365,
K23,Sample X263,0.078,
K24,Sample X264,0.049,
L01,Sample X265,0.050,
L02,Sample X266,0.054,
L03,Sample X267,0.129,
L04,Sample X268,0.404,
L05,Sample X269,0.466,
L06,Sample X270,0.384,
L07,Sample X271,0.417,
L08,Sample X272,0.430,
L09,Sample X273,0.423,
L10,Sample X274,0.423,
L11,Sample X275,0.392,
L12,Sample X276,0.445,
L13,Sample X277,0.218,
L14,Sample X278,0.424,
L15,Sample X279,0.100,
L16,Sample X280,0.417,
L17,Sample X281,0.387,
L18,Sample X282,0.379,
L19,Sample X283,0.464,
L20,Sample X284,0.381,
L21,Sample X285,0.413,
L22,Sample X286,0.416,
L23,Sample X287,0.139,
L24,Sample X288,0.058,
M01,Sample X289,0.060,
M02,Sample X290,0.046,
M03,Sample X291,0.405,
M04,Sample X292,0.422,
M05,Sample X293,0.357,
M06,Sample X294,0.302,
M07,Sample X295,0.444,
M08,Sample X296,0.399,
M09,Sample X297,0.393,
M10,Sample X298,0.347,
M11,Sample X299,0.379,
M12,Sample X300,0.375,
M13,Sample X301,0.318,
M14,Sample X302,0.402,
M15,Sample X303,0.370,
M16,Sample X304,0.376,
M17,Sample X305,0.231,
M18,Sample X306,0.342,
M19,Sample X307,0.346,
M20,Sample X308,0.358,
M21,Sample X309,0.111,
M22,Sample X310,0.281,
M23,Sample X311,0.051,
M24,Sample X312,0.047,
N01,Sample X313,0.050,
N02,Sample X314,0.047,
N03,Sample X315,0.338,
N04,Sample X316,0.400,
N05,Sample X317,0.389,
N06,Sample X318,0.401,
N07,Sample X319,0.429,
N08,Sample X320,0.424,
N09,Sample X321,0.423,
N10,Sample X322,0.384,
N11,Sample X323,0.401,
N12,Sample X324,0.378,
N13,Sample X325,0.370,
N14,Sample X326,0.350,
N15,Sample X327,0.422,
N16,Sample X328,0.369,
N17,Sample X329,0.364,
N18,Sample X330,0.359,
N19,Sample X331,0.369,
N20,Sample X332,0.373,
N21,Sample X333,0.380,
N22,Sample X334,0.391,
N23,Sample X335,0.050,
N24,Sample X336,0.045,
O01,Sample X337,0.048,
O02,Sample X338,0.047,
O03,Sample X339,0.443,
O04,Sample X340,0.415,
O05,Sample X341,0.388,
O06,Sample X342,0.433,
O07,Sample X343,0.436,
O08,Sample X344,0.434,
O09,Sample X345,0.419,
O10,Sample X346,0.506,
O11,Sample X347,0.440,
O12,Sample X348,0.421,
O13,Sample X349,0.437,
O14,Sample X350,0.448,
O15,Sample X351,0.473,
O16,Sample X352,0.460,
O17,Sample X353,0.576,
O18,Sample X354,0.479,
O19,Sample X355,0.401,
O20,Sample X356,0.394,
O21,Sample X357,0.455,
O22,Sample X358,0.438,
O23,Sample X359,0.046,
O24,Sample X360,0.049,
P01,Sample X361,0.050,
P02,Sample X362,0.049,
P03,Sample X363,0.063,
P04,Sample X364,0.065,
P05,Sample X365,0.072,
P06,Sample X366,0.073,
P07,Sample X367,0.096,
P08,Sample X368,0.073,
P09,Sample X369,0.067,
P10,Sample X370,0.079,
P11,Sample X371,0.060,
P12,Sample X372,0.072,
P13,Sample X373,0.469,
P14,Sample X374,0.495,
P15,Sample X375,0.476,
P16,Sample X376,0.465,
P17,Sample X377,0.457,
P18,Sample X378,0.496,
P19,Sample X379,0.454,
P20,Sample X380,0.657,
P21,Sample X381,0.465,
P22,Sample X382,0.449,
P23,Sample X383,0.051,
P24,Sample X384,0.053,
