Well,Content,Well Scan: Average (600),
A01,Sample X1,0.109,
A02,Sample X2,0.077,
A03,Sample X3,0.113,
A04,Sample X4,0.089,
A05,Sample X5,0.110,
A06,Sample X6,0.189,
A07,Sample X7,0.158,
A08,Sample X8,0.108,
A09,Sample X9,0.101,
A10,Sample X10,0.100,
A11,Sample X11,0.103,
A12,Sample X12,0.114,
A13,Sample X13,0.110,
A14,Sample X14,0.118,
A15,Sample X15,0.117,
A16,Sample X16,0.111,
A17,Sample X17,0.119,
A18,Sample X18,0.115,
A19,Sample X19,0.114,
A20,Sample X20,0.101,
A21,Sample X21,0.101,
A22,Sample X22,0.097,
A23,Sample X23,0.061,
A24,Sample X24,0.060,
B01,Sample X25,0.053,
B02,Sample X26,0.054,
B03,Sample X27,0.083,
B04,Sample X28,0.082,
B05,Sample X29,0.103,
B06,Sample X30,0.098,
B07,Sample X31,0.104,
B08,Sample X32,0.193,
B09,Sample X33,0.094,
B10,Sample X34,0.099,
B11,Sample X35,0.134,
B12,Sample X36,0.095,
B13,Sample X37,0.090,
B14,Sample X38,0.092,
B15,Sample X39,0.100,
B16,Sample X40,0.114,
B17,Sample X41,0.122,
B18,Sample X42,0.098,
B19,Sample X43,0.094,
B20,Sample X44,0.101,
B21,Sample X45,0.097,
B22,Sample X46,0.085,
B23,Sample X47,0.065,
B24,Sample X48,0.061,
C01,Sample X49,0.054,
C02,Sample X50,0.054,
C03,Sample X51,0.073,
C04,Sample X52,0.073,
C05,Sample X53,0.097,
C06,Sample X54,0.090,
C07,Sample X55,0.101,
C08,Sample X56,0.106,
C09,Sample X57,0.121,
C10,Sample X58,0.089,
C11,Sample X59,0.092,
C12,Sample X60,0.120,
C13,Sample X61,0.096,
C14,Sample X62,0.094,
C15,Sample X63,0.086,
C16,Sample X64,0.090,
C17,Sample X65,0.129,
C18,Sample X66,0.101,
C19,Sample X67,0.104,
C20,Sample X68,0.114,
C21,Sample X69,0.096,
C22,Sample X70,0.089,
C23,Sample X71,0.056,
C24,Sample X72,0.055,
D01,Sample X73,0.056,
D02,Sample X74,0.062,
D03,Sample X75,0.096,
D04,Sample X76,0.093,
D05,Sample X77,0.089,
D06,Sample X78,0.094,
D07,Sample X79,0.123,
D08,Sample X80,0.124,
D09,Sample X81,0.114,
D10,Sample X82,0.095,
D11,Sample X83,0.101,
D12,Sample X84,0.107,
D13,Sample X85,0.111,
D14,Sample X86,0.098,
D15,Sample X87,0.098,
D16,Sample X88,0.105,
D17,Sample X89,0.124,
D18,Sample X90,0.161,
D19,Sample X91,0.098,
D20,Sample X92,0.101,
D21,Sample X93,0.104,
D22,Sample X94,0.096,
D23,Sample X95,0.060,
D24,Sample X96,0.058,
E01,Sample X97,0.057,
E02,Sample X98,0.049,
E03,Sample X99,0.104,
E04,Sample X100,0.087,
E05,Sample X101,0.098,
E06,Sample X102,0.094,
E07,Sample X103,0.103,
E08,Sample X104,0.175,
E09,Sample X105,0.123,
E10,Sample X106,0.123,
E11,Sample X107,0.109,
E12,Sample X108,0.107,
E13,Sample X109,0.100,
E14,Sample X110,0.091,
E15,Sample X111,0.088,
E16,Sample X112,0.098,
E17,Sample X113,0.128,
E18,Sample X114,0.092,
E19,Sample X115,0.077,
E20,Sample X116,0.097,
E21,Sample X117,0.097,
E22,Sample X118,0.090,
E23,Sample X119,0.112,
E24,Sample X120,0.068,
F01,Sample X121,0.055,
F02,Sample X122,0.059,
F03,Sample X123,0.083,
F04,Sample X124,0.104,
F05,Sample X125,0.103,
F06,Sample X126,0.181,
F07,Sample X127,0.097,
F08,Sample X128,0.096,
F09,Sample X129,0.109,
F10,Sample X130,0.101,
F11,Sample X131,0.104,
F12,Sample X132,0.113,
F13,Sample X133,0.097,
F14,Sample X134,0.102,
F15,Sample X135,0.101,
F16,Sample X136,0.119,
F17,Sample X137,0.111,
F18,Sample X138,0.118,
F19,Sample X139,0.127,
F20,Sample X140,0.123,
F21,Sample X141,0.126,
F22,Sample X142,0.101,
F23,Sample X143,0.108,
F24,Sample X144,0.155,
G01,Sample X145,0.058,
G02,Sample X146,0.061,
G03,Sample X147,0.137,
G04,Sample X148,0.110,
G05,Sample X149,0.105,
G06,Sample X150,0.121,
G07,Sample X151,0.185,
G08,Sample X152,0.115,
G09,Sample X153,0.113,
G10,Sample X154,0.094,
G11,Sample X155,0.112,
G12,Sample X156,0.121,
G13,Sample X157,0.109,
G14,Sample X158,0.096,
G15,Sample X159,0.102,
G16,Sample X160,0.112,
