Well,Content,Raw Data (600),
A01,Sample X1,0.167,
A02,Sample X2,0.163,
A03,Sample X3,0.355,
A04,Sample X4,0.306,
A05,Sample X5,0.282,
A06,Sample X6,0.247,
A07,Sample X7,0.249,
A08,Sample X8,0.226,
A09,Sample X9,0.233,
A10,Sample X10,0.245,
A11,Sample X11,0.278,
A12,Sample X12,0.250,
A13,Sample X13,0.319,
A14,Sample X14,0.228,
A15,Sample X15,0.237,
A16,Sample X16,0.288,
A17,Sample X17,0.257,
A18,Sample X18,3.231,
A19,Sample X19,3.153,
A20,Sample X20,3.190,
A21,Sample X21,3.487,
A22,Sample X22,3.272,
A23,Sample X23,0.155,
A24,Sample X24,0.191,
B01,Sample X25,0.171,
B02,Sample X26,0.158,
B03,Sample X27,3.117,
B04,Sample X28,3.229,
B05,Sample X29,3.122,
B06,Sample X30,3.030,
B07,Sample X31,3.017,
B08,Sample X32,3.103,
B09,Sample X33,3.445,
B10,Sample X34,3.342,
B11,Sample X35,3.093,
B12,Sample X36,2.910,
B13,Sample X37,3.160,
B14,Sample X38,3.229,
B15,Sample X39,3.272,
B16,Sample X40,3.271,
B17,Sample X41,3.258,
B18,Sample X42,3.344,
B19,Sample X43,3.232,
B20,Sample X44,3.298,
B21,Sample X45,3.319,
B22,Sample X46,3.300,
B23,Sample X47,0.224,
B24,Sample X48,0.207,
C01,Sample X49,0.172,
C02,Sample X50,0.156,
C03,Sample X51,1.117,
C04,Sample X52,0.520,
C05,Sample X53,2.491,
C06,Sample X54,0.305,
C07,Sample X55,2.612,
C08,Sample X56,2.747,
C09,Sample X57,3.218,
C10,Sample X58,2.588,
C11,Sample X59,2.709,
C12,Sample X60,2.638,
C13,Sample X61,2.749,
C14,Sample X62,3.171,
C15,Sample X63,0.840,
C16,Sample X64,1.495,
C17,Sample X65,2.077,
C18,Sample X66,1.163,
C19,Sample X67,1.135,
C20,Sample X68,1.019,
C21,Sample X69,2.114,
C22,Sample X70,2.807,
C23,Sample X71,0.158,
C24,Sample X72,0.169,
D01,Sample X73,0.157,
D02,Sample X74,0.170,
D03,Sample X75,2.583,
D04,Sample X76,2.811,
D05,Sample X77,2.256,
D06,Sample X78,2.765,
D07,Sample X79,2.319,
D08,Sample X80,3.631,
D09,Sample X81,2.166,
D10,Sample X82,2.895,
D11,Sample X83,2.043,
D12,Sample X84,2.602,
D13,Sample X85,2.265,
D14,Sample X86,2.983,
D15,Sample X87,2.286,
D16,Sample X88,2.803,
D17,Sample X89,2.011,
D18,Sample X90,2.989,
D19,Sample X91,2.208,
D20,Sample X92,2.966,
D21,Sample X93,2.461,
D22,Sample X94,2.877,
D23,Sample X95,0.152,
D24,Sample X96,0.167,
E01,Sample X97,0.163,
E02,Sample X98,0.166,
E03,Sample X99,2.693,
E04,Sample X100,2.870,
E05,Sample X101,2.629,
E06,Sample X102,1.506,
E07,Sample X103,2.600,
E08,Sample X104,2.308,
E09,Sample X105,1.354,
E10,Sample X106,2.319,
E11,Sample X107,3.032,
E12,Sample X108,0.478,
E13,Sample X109,2.068,
E14,Sample X110,0.267,
E15,Sample X111,0.529,
E16,Sample X112,2.449,
E17,Sample X113,0.652,
E18,Sample X114,2.154,
E19,Sample X115,0.288,
E20,Sample X116,0.551,
E21,Sample X117,2.434,
E22,Sample X118,2.252,
E23,Sample X119,0.155,
E24,Sample X120,0.157,
F01,Sample X121,0.156,
F02,Sample X122,0.154,
F03,Sample X123,0.306,
F04,Sample X124,2.937,
F05,Sample X125,1.931,
F06,Sample X126,2.923,
F07,Sample X127,1.604,
F08,Sample X128,3.219,
F09,Sample X129,2.055,
F10,Sample X130,2.895,
F11,Sample X131,1.869,
