Well,Content,Raw Data (600),
A01,Sample X1,3.965,
A02,Sample X2,4.134,
A03,Sample X3,0.393,
A04,Sample X4,0.385,
A05,Sample X5,0.243,
A06,Sample X6,0.185,
A07,Sample X7,0.192,
A08,Sample X8,0.253,
A09,Sample X9,0.202,
A10,Sample X10,0.220,
A11,Sample X11,0.191,
A12,Sample X12,0.203,
A13,Sample X13,0.289,
A14,Sample X14,0.179,
A15,Sample X15,0.186,
A16,Sample X16,0.294,
A17,Sample X17,0.203,
A18,Sample X18,3.853,
A19,Sample X19,3.748,
A20,Sample X20,3.716,
A21,Sample X21,3.819,
A22,Sample X22,3.585,
A23,Sample X23,0.520,
A24,Sample X24,1.698,
B01,Sample X25,1.936,
B02,Sample X26,1.641,
B03,Sample X27,3.543,
B04,Sample X28,3.618,
B05,Sample X29,3.628,
B06,Sample X30,3.601,
B07,Sample X31,3.627,
B08,Sample X32,3.668,
B09,Sample X33,3.844,
B10,Sample X34,3.809,
B11,Sample X35,3.487,
B12,Sample X36,3.457,
B13,Sample X37,3.417,
B14,Sample X38,3.510,
B15,Sample X39,3.590,
B16,Sample X40,3.685,
B17,Sample X41,3.768,
B18,Sample X42,3.620,
B19,Sample X43,3.565,
B20,Sample X44,3.700,
B21,Sample X45,3.650,
B22,Sample X46,3.591,
B23,Sample X47,0.923,
B24,Sample X48,0.683,
C01,Sample X49,1.842,
C02,Sample X50,1.726,
C03,Sample X51,3.072,
C04,Sample X52,0.693,
C05,Sample X53,3.616,
C06,Sample X54,0.216,
C07,Sample X55,3.561,
C08,Sample X56,3.796,
C09,Sample X57,3.912,
C10,Sample X58,3.443,
C11,Sample X59,3.687,
C12,Sample X60,3.636,
C13,Sample X61,3.588,
C14,Sample X62,4.146,
C15,Sample X63,1.635,
C16,Sample X64,2.945,
C17,Sample X65,3.513,
C18,Sample X66,2.739,
C19,Sample X67,2.649,
C20,Sample X68,3.212,
C21,Sample X69,3.627,
C22,Sample X70,3.536,
C23,Sample X71,1.621,
C24,Sample X72,1.484,
D01,Sample X73,0.441,
D02,Sample X74,1.720,
D03,Sample X75,3.665,
D04,Sample X76,3.526,
D05,Sample X77,3.564,
D06,Sample X78,3.564,
D07,Sample X79,3.632,
D08,Sample X80,4.544,
D09,Sample X81,3.511,
D10,Sample X82,3.475,
D11,Sample X83,3.560,
D12,Sample X84,3.339,
D13,Sample X85,3.523,
D14,Sample X86,3.632,
D15,Sample X87,3.589,
D16,Sample X88,3.653,
D17,Sample X89,3.635,
D18,Sample X90,3.631,
D19,Sample X91,3.443,
D20,Sample X92,3.482,
D21,Sample X93,3.487,
D22,Sample X94,3.404,
D23,Sample X95,0.752,
D24,Sample X96,2.526,
E01,Sample X97,2.072,
E02,Sample X98,0.617,
E03,Sample X99,3.730,
E04,Sample X100,3.789,
E05,Sample X101,3.787,
E06,Sample X102,2.890,
E07,Sample X103,3.464,
E08,Sample X104,3.708,
E09,Sample X105,3.197,
E10,Sample X106,3.314,
E11,Sample X107,3.873,
E12,Sample X108,1.383,
E13,Sample X109,3.448,
E14,Sample X110,0.268,
E15,Sample X111,2.690,
E16,Sample X112,3.549,
E17,Sample X113,3.271,
E18,Sample X114,3.533,
E19,Sample X115,2.898,
E20,Sample X116,0.588,
E21,Sample X117,3.398,
E22,Sample X118,3.222,
E23,Sample X119,0.975,
E24,Sample X120,1.739,
F01,Sample X121,0.596,
F02,Sample X122,0.751,
F03,Sample X123,0.222,
F04,Sample X124,3.504,
F05,Sample X125,3.236,
F06,Sample X126,3.427,
F07,Sample X127,3.476,
F08,Sample X128,4.110,
F09,Sample X129,3.476,
F10,Sample X130,3.610,
F11,Sample X131,3.256,
F12,Sample X132,3.487,
F13,Sample X133,3.675,
F14,Sample X134,3.592,
F15,Sample X135,2.913,
F16,Sample X136,3.410,
F17,Sample X137,3.623,
F18,Sample X138,3.351,
F19,Sample X139,3.803,
F20,Sample X140,3.358,
F21,Sample X141,3.728,
F22,Sample X142,3.273,
F23,Sample X143,1.545,
F24,Sample X144,2.288,
G01,Sample X145,1.338,
G02,Sample X146,1.960,
G03,Sample X147,3.482,
G04,Sample X148,3.527,
G05,Sample X149,3.663,
G06,Sample X150,0.355,
G07,Sample X151,2.955,
G08,Sample X152,3.412,
G09,Sample X153,0.444,
G10,Sample X154,3.877,
G11,Sample X155,0.221,
G12,Sample X156,3.724,
G13,Sample X157,2.793,
G14,Sample X158,1.645,
G15,Sample X159,2.761,
G16,Sample X160,3.471,
G17,Sample X161,3.423,
G18,Sample X162,3.325,
G19,Sample X163,0.251,
G20,Sample X164,3.789,
G21,Sample X165,3.708,
G22,Sample X166,3.884,
G23,Sample X167,1.735,
G24,Sample X168,1.868,
H01,Sample X169,0.941,
H02,Sample X170,1.139,
H03,Sample X171,3.215,
H04,Sample X172,3.603,
H05,Sample X173,3.555,
H06,Sample X174,3.403,
H07,Sample X175,3.613,
H08,Sample X176,4.082,
H09,Sample X177,3.409,
H10,Sample X178,3.708,
H11,Sample X179,3.692,
H12,Sample X180,3.792,
H13,Sample X181,0.854,
H14,Sample X182,3.482,
H15,Sample X183,3.960,
H16,Sample X184,3.451,
H17,Sample X185,3.879,
H18,Sample X186,3.555,
H19,Sample X187,3.691,
H20,Sample X188,3.523,
H21,Sample X189,3.759,
H22,Sample X190,3.302,
H23,Sample X191,0.735,
H24,Sample X192,2.230,
I01,Sample X193,1.446,
I02,Sample X194,1.743,
I03,Sample X195,0.401,
I04,Sample X196,3.412,
I05,Sample X197,0.263,
I06,Sample X198,3.430,
I07,Sample X199,3.010,
I08,Sample X200,0.241,
I09,Sample X201,3.475,
I10,Sample X202,3.543,
I11,Sample X203,0.731,
I12,Sample X204,3.694,
I13,Sample X205,3.617,
I14,Sample X206,3.032,
I15,Sample X207,3.457,
I16,Sample X208,3.771,
I17,Sample X209,3.850,
I18,Sample X210,3.875,
I19,Sample X211,3.640,
I20,Sample X212,3.639,
I21,Sample X213,0.375,
I22,Sample X214,3.668,
I23,Sample X215,1.387,
I24,Sample X216,2.016,
J01,Sample X217,1.511,
J02,Sample X218,1.893,
J03,Sample X219,3.552,
J04,Sample X220,3.469,
J05,Sample X221,3.726,
J06,Sample X222,3.402,
J07,Sample X223,3.700,
J08,Sample X224,3.528,
