Well,Content,Well Scan: Average (600),
A01,Sample X1,0.056,
A02,Sample X2,0.064,
A03,Sample X3,0.217,
A04,Sample X4,0.225,
A05,Sample X5,0.194,
A06,Sample X6,0.165,
A07,Sample X7,0.144,
A08,Sample X8,0.132,
A09,Sample X9,0.114,
A10,Sample X10,0.100,
A11,Sample X11,0.098,
A12,Sample X12,0.128,
A13,Sample X13,0.137,
A14,Sample X14,0.112,
A15,Sample X15,0.329,
A16,Sample X16,0.120,
A17,Sample X17,0.120,
A18,Sample X18,0.170,
A19,Sample X19,0.220,
A20,Sample X20,0.057,
A21,Sample X21,0.207,
A22,Sample X22,0.140,
A23,Sample X23,0.058,
A24,Sample X24,0.050,
B01,Sample X25,0.064,
B02,Sample X26,0.076,
B03,Sample X27,0.229,
B04,Sample X28,0.193,
B05,Sample X29,0.207,
B06,Sample X30,0.202,
B07,Sample X31,0.207,
B08,Sample X32,0.208,
B09,Sample X33,0.203,
B10,Sample X34,0.309,
B11,Sample X35,0.225,
B12,Sample X36,0.159,
B13,Sample X37,0.199,
B14,Sample X38,0.223,
B15,Sample X39,0.220,
B16,Sample X40,0.208,
B17,Sample X41,0.242,
B18,Sample X42,0.091,
B19,Sample X43,0.197,
B20,Sample X44,0.201,
B21,Sample X45,0.200,
B22,Sample X46,0.182,
B23,Sample X47,0.066,
B24,Sample X48,0.058,
C01,Sample X49,0.061,
C02,Sample X50,0.071,
C03,Sample X51,0.088,
C04,Sample X52,0.090,
C05,Sample X53,0.177,
C06,Sample X54,0.177,
C07,Sample X55,0.196,
C08,Sample X56,0.139,
C09,Sample X57,0.219,
C10,Sample X58,0.253,
C11,Sample X59,0.192,
C12,Sample X60,0.233,
C13,Sample X61,0.197,
C14,Sample X62,0.191,
C15,Sample X63,0.291,
C16,Sample X64,0.109,
C17,Sample X65,0.144,
C18,Sample X66,0.292,
C19,Sample X67,0.171,
C20,Sample X68,0.178,
C21,Sample X69,0.218,
C22,Sample X70,0.196,
C23,Sample X71,0.078,
C24,Sample X72,0.052,
D01,Sample X73,0.073,
D02,Sample X74,0.078,
D03,Sample X75,0.201,
D04,Sample X76,0.194,
D05,Sample X77,0.179,
D06,Sample X78,0.207,
D07,Sample X79,0.167,
D08,Sample X80,0.117,
D09,Sample X81,0.373,
D10,Sample X82,0.183,
D11,Sample X83,0.169,
D12,Sample X84,0.171,
D13,Sample X85,0.169,
D14,Sample X86,0.228,
D15,Sample X87,0.278,
D16,Sample X88,0.225,
D17,Sample X89,0.241,
D18,Sample X90,0.200,
D19,Sample X91,0.191,
D20,Sample X92,0.209,
