Well,Content,Well Scan: Average (600),
A01,Sample X1,0.052,
A02,Sample X2,0.064,
A03,Sample X3,0.172,
A04,Sample X4,0.170,
A05,Sample X5,0.159,
A06,Sample X6,0.133,
A07,Sample X7,0.133,
A08,Sample X8,0.126,
A09,Sample X9,0.111,
A10,Sample X10,0.105,
A11,Sample X11,0.101,
A12,Sample X12,0.127,
A13,Sample X13,0.142,
A14,Sample X14,0.119,
A15,Sample X15,0.304,
A16,Sample X16,0.127,
A17,Sample X17,0.136,
A18,Sample X18,0.309,
A19,Sample X19,0.179,
A20,Sample X20,0.266,
A21,Sample X21,0.165,
A22,Sample X22,0.122,
A23,Sample X23,0.069,
A24,Sample X24,0.054,
B01,Sample X25,0.062,
B02,Sample X26,0.070,
B03,Sample X27,0.196,
B04,Sample X28,0.149,
B05,Sample X29,0.157,
B06,Sample X30,0.164,
B07,Sample X31,0.165,
B08,Sample X32,0.163,
B09,Sample X33,0.158,
B10,Sample X34,0.260,
B11,Sample X35,0.180,
B12,Sample X36,0.302,
B13,Sample X37,0.167,
B14,Sample X38,0.193,
B15,Sample X39,0.188,
B16,Sample X40,0.178,
B17,Sample X41,0.200,
B18,Sample X42,0.094,
B19,Sample X43,0.179,
B20,Sample X44,0.175,
B21,Sample X45,0.173,
B22,Sample X46,0.142,
B23,Sample X47,0.081,
B24,Sample X48,0.082,
C01,Sample X49,0.060,
C02,Sample X50,0.063,
C03,Sample X51,0.089,
C04,Sample X52,0.086,
C05,Sample X53,0.143,
C06,Sample X54,0.138,
C07,Sample X55,0.156,
C08,Sample X56,0.114,
C09,Sample X57,0.183,
C10,Sample X58,0.405,
C11,Sample X59,0.164,
C12,Sample X60,0.191,
C13,Sample X61,0.162,
C14,Sample X62,0.145,
C15,Sample X63,0.253,
C16,Sample X64,0.144,
C17,Sample X65,0.138,
C18,Sample X66,0.365,
C19,Sample X67,0.148,
C20,Sample X68,0.156,
C21,Sample X69,0.161,
C22,Sample X70,0.144,
C23,Sample X71,0.089,
C24,Sample X72,0.066,
D01,Sample X73,0.071,
D02,Sample X74,0.084,
D03,Sample X75,0.163,
D04,Sample X76,0.155,
D05,Sample X77,0.144,
D06,Sample X78,0.178,
D07,Sample X79,0.134,
D08,Sample X80,0.217,
D09,Sample X81,0.405,
D10,Sample X82,0.147,
D11,Sample X83,0.129,
D12,Sample X84,0.121,
D13,Sample X85,0.150,
D14,Sample X86,0.203,
D15,Sample X87,0.246,
D16,Sample X88,0.189,
D17,Sample X89,0.200,
D18,Sample X90,0.172,
D19,Sample X91,0.158,
D20,Sample X92,0.171,
D21,Sample X93,0.162,
D22,Sample X94,0.176,
D23,Sample X95,0.341,
D24,Sample X96,0.079,
E01,Sample X97,0.062,
E02,Sample X98,0.068,
E03,Sample X99,0.172,
E04,Sample X100,0.187,
E05,Sample X101,0.128,
E06,Sample X102,0.118,
E07,Sample X103,0.145,
E08,Sample X104,0.149,
E09,Sample X105,0.152,
E10,Sample X106,0.121,
E11,Sample X107,0.169,
E12,Sample X108,0.112,
E13,Sample X109,0.174,
E14,Sample X110,0.132,
E15,Sample X111,0.082,
E16,Sample X112,0.156,
E17,Sample X113,0.173,
E18,Sample X114,0.170,
E19,Sample X115,0.135,
E20,Sample X116,0.147,
E21,Sample X117,0.163,
E22,Sample X118,0.164,
E23,Sample X119,0.076,
E24,Sample X120,0.087,
F01,Sample X121,0.061,
F02,Sample X122,0.069,
F03,Sample X123,0.135,
F04,Sample X124,0.161,
F05,Sample X125,0.118,
F06,Sample X126,0.160,
F07,Sample X127,0.118,
F08,Sample X128,0.155,
F09,Sample X129,0.095,
F10,Sample X130,0.165,
F11,Sample X131,0.173,
F12,Sample X132,0.168,
F13,Sample X133,0.168,
F14,Sample X134,0.180,
F15,Sample X135,0.189,
F16,Sample X136,0.165,
F17,Sample X137,0.182,
F18,Sample X138,0.185,
F19,Sample X139,0.182,
F20,Sample X140,0.171,
F21,Sample X141,0.176,
F22,Sample X142,0.169,
F23,Sample X143,0.076,
F24,Sample X144,0.107,
G01,Sample X145,0.057,
G02,Sample X146,0.057,
G03,Sample X147,0.153,
G04,Sample X148,0.133,
G05,Sample X149,0.128,
G06,Sample X150,0.132,
G07,Sample X151,0.145,
G08,Sample X152,0.224,
G09,Sample X153,0.163,
G10,Sample X154,0.168,
G11,Sample X155,0.140,
G12,Sample X156,0.191,
G13,Sample X157,0.207,
G14,Sample X158,0.142,
G15,Sample X159,0.128,
G16,Sample X160,0.169,
G17,Sample X161,0.198,
G18,Sample X162,0.196,
G19,Sample X163,0.137,
G20,Sample X164,0.136,
G21,Sample X165,0.158,
G22,Sample X166,0.158,
G23,Sample X167,0.085,
G24,Sample X168,0.104,
H01,Sample X169,0.061,
H02,Sample X170,0.058,
H03,Sample X171,0.121,
H04,Sample X172,0.157,
H05,Sample X173,0.162,
H06,Sample X174,0.178,
H07,Sample X175,0.124,
H08,Sample X176,0.225,
H09,Sample X177,0.141,
H10,Sample X178,0.174,
H11,Sample X179,0.179,
H12,Sample X180,0.175,
H13,Sample X181,0.172,
H14,Sample X182,0.115,
H15,Sample X183,0.172,
H16,Sample X184,0.171,
H17,Sample X185,0.160,
H18,Sample X186,0.167,
H19,Sample X187,0.103,
H20,Sample X188,0.178,
H21,Sample X189,0.179,
H22,Sample X190,0.206,
H23,Sample X191,0.081,
H24,Sample X192,0.111,
I01,Sample X193,0.054,
I02,Sample X194,0.053,
I03,Sample X195,0.151,
I04,Sample X196,0.160,
I05,Sample X197,0.154,
I06,Sample X198,0.171,
I07,Sample X199,0.116,
I08,Sample X200,0.156,
I09,Sample X201,0.154,
I10,Sample X202,0.158,
I11,Sample X203,0.152,
I12,Sample X204,0.121,
I13,Sample X205,0.204,
I14,Sample X206,0.180,
I15,Sample X207,0.169,
I16,Sample X208,0.181,
I17,Sample X209,0.154,
I18,Sample X210,0.171,
I19,Sample X211,0.179,
I20,Sample X212,0.153,
I21,Sample X213,0.137,
I22,Sample X214,0.124,
I23,Sample X215,0.076,
I24,Sample X216,0.078,
J01,Sample X217,0.051,
J02,Sample X218,0.056,
J03,Sample X219,0.151,
J04,Sample X220,0.154,
J05,Sample X221,0.162,
J06,Sample X222,0.172,
J07,Sample X223,0.166,
J08,Sample X224,0.162,
J09,Sample X225,0.153,
J10,Sample X226,0.165,
J11,Sample X227,0.156,
J12,Sample X228,0.171,
J13,Sample X229,0.128,
J14,Sample X230,0.180,
J15,Sample X231,0.087,
J16,Sample X232,0.167,
J17,Sample X233,0.169,
J18,Sample X234,0.180,
J19,Sample X235,0.168,
J20,Sample X236,0.170,
J21,Sample X237,0.131,
J22,Sample X238,0.156,
J23,Sample X239,0.062,
J24,Sample X240,0.071,
K01,Sample X241,0.058,
K02,Sample X242,0.058,
K03,Sample X243,0.162,
K04,Sample X244,0.154,
K05,Sample X245,0.143,
K06,Sample X246,0.119,
K07,Sample X247,0.171,
K08,Sample X248,0.167,
K09,Sample X249,0.193,
K10,Sample X250,0.149,
K11,Sample X251,0.168,
K12,Sample X252,0.175,
K13,Sample X253,0.171,
K14,Sample X254,0.175,
K15,Sample X255,0.155,
K16,Sample X256,0.161,
K17,Sample X257,0.182,
K18,Sample X258,0.256,
K19,Sample X259,0.160,
K20,Sample X260,0.242,
K21,Sample X261,0.178,
K22,Sample X262,0.146,
K23,Sample X263,0.071,
K24,Sample X264,0.063,
L01,Sample X265,0.053,
L02,Sample X266,0.053,
L03,Sample X267,0.153,
L04,Sample X268,0.152,
L05,Sample X269,0.151,
L06,Sample X270,0.158,
L07,Sample X271,0.141,
L08,Sample X272,0.166,
L09,Sample X273,0.203,
L10,Sample X274,0.160,
L11,Sample X275,0.154,
L12,Sample X276,0.166,
L13,Sample X277,0.121,
L14,Sample X278,0.170,
L15,Sample X279,0.141,
L16,Sample X280,0.173,
L17,Sample X281,0.174,
L18,Sample X282,0.170,
L19,Sample X283,0.158,
L20,Sample X284,0.168,
L21,Sample X285,0.166,
L22,Sample X286,0.150,
L23,Sample X287,0.090,
L24,Sample X288,0.069,
M01,Sample X289,0.049,
M02,Sample X290,0.048,
M03,Sample X291,0.155,
M04,Sample X292,0.131,
M05,Sample X293,0.134,
M06,Sample X294,0.137,
M07,Sample X295,0.145,
M08,Sample X296,0.145,
M09,Sample X297,0.187,
M10,Sample X298,0.162,
M11,Sample X299,0.131,
M12,Sample X300,0.153,
M13,Sample X301,0.114,
M14,Sample X302,0.172,
M15,Sample X303,0.152,
M16,Sample X304,0.196,
M17,Sample X305,0.172,
M18,Sample X306,0.146,
M19,Sample X307,0.167,
M20,Sample X308,0.138,
M21,Sample X309,0.103,
M22,Sample X310,0.149,
M23,Sample X311,0.096,
M24,Sample X312,0.064,
N01,Sample X313,0.050,
N02,Sample X314,0.050,
N03,Sample X315,0.155,
N04,Sample X316,0.155,
N05,Sample X317,0.146,
N06,Sample X318,0.152,
N07,Sample X319,0.139,
N08,Sample X320,0.159,
N09,Sample X321,0.166,
N10,Sample X322,0.152,
N11,Sample X323,0.178,
N12,Sample X324,0.155,
N13,Sample X325,0.169,
N14,Sample X326,0.161,
N15,Sample X327,0.155,
N16,Sample X328,0.164,
N17,Sample X329,0.140,
N18,Sample X330,0.154,
N19,Sample X331,0.146,
N20,Sample X332,0.158,
N21,Sample X333,0.146,
N22,Sample X334,0.148,
N23,Sample X335,0.052,
N24,Sample X336,0.052,
O01,Sample X337,0.049,
O02,Sample X338,0.052,
O03,Sample X339,0.154,
O04,Sample X340,0.167,
O05,Sample X341,0.148,
O06,Sample X342,0.152,
O07,Sample X343,0.162,
O08,Sample X344,0.185,
O09,Sample X345,0.175,
O10,Sample X346,0.163,
O11,Sample X347,0.162,
O12,Sample X348,0.092,
O13,Sample X349,0.173,
O14,Sample X350,0.281,
O15,Sample X351,0.123,
O16,Sample X352,0.158,
O17,Sample X353,0.148,
O18,Sample X354,0.158,
O19,Sample X355,0.171,
