Well,Content,Well Scan: Average (600),
A01,Sample X1,0.049,
A02,Sample X2,0.054,
A03,Sample X3,0.113,
A04,Sample X4,0.121,
A05,Sample X5,0.108,
A06,Sample X6,0.106,
A07,Sample X7,0.106,
A08,Sample X8,0.099,
A09,Sample X9,0.100,
A10,Sample X10,0.089,
A11,Sample X11,0.093,
A12,Sample X12,0.125,
A13,Sample X13,0.112,
A14,Sample X14,0.096,
A15,Sample X15,0.286,
A16,Sample X16,0.106,
A17,Sample X17,0.123,
A18,Sample X18,0.172,
A19,Sample X19,0.105,
A20,Sample X20,0.375,
A21,Sample X21,0.102,
A22,Sample X22,0.162,
A23,Sample X23,0.077,
A24,Sample X24,0.062,
B01,Sample X25,0.063,
B02,Sample X26,0.068,
B03,Sample X27,0.133,
B04,Sample X28,0.097,
B05,Sample X29,0.104,
B06,Sample X30,0.109,
B07,Sample X31,0.107,
B08,Sample X32,0.108,
B09,Sample X33,0.105,
B10,Sample X34,0.215,
B11,Sample X35,0.114,
B12,Sample X36,0.309,
B13,Sample X37,0.104,
B14,Sample X38,0.125,
B15,Sample X39,0.117,
B16,Sample X40,0.121,
B17,Sample X41,0.133,
B18,Sample X42,0.416,
B19,Sample X43,0.109,
B20,Sample X44,0.104,
B21,Sample X45,0.107,
B22,Sample X46,0.104,
B23,Sample X47,0.341,
B24,Sample X48,0.077,
C01,Sample X49,0.059,
C02,Sample X50,0.060,
C03,Sample X51,0.079,
C04,Sample X52,0.085,
C05,Sample X53,0.093,
C06,Sample X54,0.100,
C07,Sample X55,0.107,
C08,Sample X56,0.100,
C09,Sample X57,0.133,
C10,Sample X58,0.316,
C11,Sample X59,0.104,
C12,Sample X60,0.128,
C13,Sample X61,0.100,
C14,Sample X62,0.103,
C15,Sample X63,0.183,
C16,Sample X64,0.122,
C17,Sample X65,0.133,
C18,Sample X66,0.407,
C19,Sample X67,0.102,
C20,Sample X68,0.096,
C21,Sample X69,0.099,
C22,Sample X70,0.096,
C23,Sample X71,0.069,
C24,Sample X72,0.060,
D01,Sample X73,0.073,
D02,Sample X74,0.075,
D03,Sample X75,0.111,
D04,Sample X76,0.101,
D05,Sample X77,0.102,
D06,Sample X78,0.131,
D07,Sample X79,0.108,
D08,Sample X80,0.316,
D09,Sample X81,0.383,
D10,Sample X82,0.097,
D11,Sample X83,0.098,
D12,Sample X84,0.100,
D13,Sample X85,0.126,
D14,Sample X86,0.131,
D15,Sample X87,0.190,
D16,Sample X88,0.124,
D17,Sample X89,0.144,
D18,Sample X90,0.113,
D19,Sample X91,0.112,
D20,Sample X92,0.116,
D21,Sample X93,0.110,
D22,Sample X94,0.117,
D23,Sample X95,0.160,
D24,Sample X96,0.064,
E01,Sample X97,0.055,
E02,Sample X98,0.061,
E03,Sample X99,0.105,
E04,Sample X100,0.143,
E05,Sample X101,0.096,
E06,Sample X102,0.090,
E07,Sample X103,0.097,
E08,Sample X104,0.105,
E09,Sample X105,0.119,
E10,Sample X106,0.091,
E11,Sample X107,0.105,
E12,Sample X108,0.099,
E13,Sample X109,0.106,
E14,Sample X110,0.110,
E15,Sample X111,0.077,
E16,Sample X112,0.102,
E17,Sample X113,0.148,
E18,Sample X114,0.103,
E19,Sample X115,0.119,
E20,Sample X116,0.101,
E21,Sample X117,0.099,
E22,Sample X118,0.102,
E23,Sample X119,0.067,
E24,Sample X120,0.071,
F01,Sample X121,0.057,
F02,Sample X122,0.065,
F03,Sample X123,0.104,
F04,Sample X124,0.100,
F05,Sample X125,0.096,
F06,Sample X126,0.101,
F07,Sample X127,0.096,
F08,Sample X128,0.095,
F09,Sample X129,0.078,
F10,Sample X130,0.103,
F11,Sample X131,0.107,
F12,Sample X132,0.106,
