Well,Content,Well Scan: Average (600),
A01,Sample X1,0.050,
A02,Sample X2,0.057,
A03,Sample X3,0.132,
A04,Sample X4,0.151,
A05,Sample X5,0.136,
A06,Sample X6,0.127,
A07,Sample X7,0.128,
A08,Sample X8,0.120,
A09,Sample X9,0.106,
A10,Sample X10,0.099,
A11,Sample X11,0.100,
A12,Sample X12,0.131,
A13,Sample X13,0.127,
A14,Sample X14,0.110,
A15,Sample X15,0.397,
A16,Sample X16,0.113,
A17,Sample X17,0.127,
A18,Sample X18,0.216,
A19,Sample X19,0.140,
A20,Sample X20,0.416,
A21,Sample X21,0.126,
A22,Sample X22,0.155,
A23,Sample X23,0.075,
A24,Sample X24,0.053,
B01,Sample X25,0.063,
B02,Sample X26,0.068,
B03,Sample X27,0.159,
B04,Sample X28,0.118,
B05,Sample X29,0.127,
B06,Sample X30,0.135,
B07,Sample X31,0.133,
B08,Sample X32,0.129,
B09,Sample X33,0.128,
B10,Sample X34,0.233,
B11,Sample X35,0.147,
B12,Sample X36,0.322,
B13,Sample X37,0.128,
B14,Sample X38,0.153,
B15,Sample X39,0.144,
B16,Sample X40,0.142,
B17,Sample X41,0.162,
B18,Sample X42,0.517,
B19,Sample X43,0.137,
B20,Sample X44,0.132,
B21,Sample X45,0.133,
B22,Sample X46,0.109,
B23,Sample X47,0.080,
B24,Sample X48,0.078,
C01,Sample X49,0.060,
C02,Sample X50,0.062,
C03,Sample X51,0.079,
C04,Sample X52,0.086,
C05,Sample X53,0.117,
C06,Sample X54,0.119,
C07,Sample X55,0.130,
C08,Sample X56,0.104,
C09,Sample X57,0.152,
C10,Sample X58,0.361,
C11,Sample X59,0.127,
C12,Sample X60,0.158,
C13,Sample X61,0.121,
C14,Sample X62,0.120,
C15,Sample X63,0.210,
C16,Sample X64,0.124,
C17,Sample X65,0.135,
C18,Sample X66,0.410,
C19,Sample X67,0.108,
C20,Sample X68,0.120,
C21,Sample X69,0.123,
C22,Sample X70,0.118,
C23,Sample X71,0.080,
C24,Sample X72,0.066,
D01,Sample X73,0.072,
D02,Sample X74,0.081,
D03,Sample X75,0.129,
D04,Sample X76,0.123,
D05,Sample X77,0.123,
D06,Sample X78,0.150,
D07,Sample X79,0.121,
D08,Sample X80,0.311,
D09,Sample X81,0.375,
D10,Sample X82,0.117,
D11,Sample X83,0.115,
D12,Sample X84,0.108,
D13,Sample X85,0.140,
D14,Sample X86,0.157,
D15,Sample X87,0.208,
D16,Sample X88,0.148,
D17,Sample X89,0.163,
D18,Sample X90,0.134,
D19,Sample X91,0.126,
D20,Sample X92,0.136,
D21,Sample X93,0.135,
D22,Sample X94,0.141,
D23,Sample X95,0.231,
D24,Sample X96,0.075,
E01,Sample X97,0.060,
E02,Sample X98,0.067,
E03,Sample X99,0.135,
E04,Sample X100,0.163,
E05,Sample X101,0.113,
E06,Sample X102,0.102,
E07,Sample X103,0.119,
E08,Sample X104,0.123,
E09,Sample X105,0.135,
E10,Sample X106,0.101,
E11,Sample X107,0.136,
E12,Sample X108,0.112,
E13,Sample X109,0.138,
E14,Sample X110,0.123,
E15,Sample X111,0.082,
E16,Sample X112,0.127,
E17,Sample X113,0.164,
E18,Sample X114,0.126,
E19,Sample X115,0.123,
E20,Sample X116,0.119,
E21,Sample X117,0.125,
E22,Sample X118,0.126,
E23,Sample X119,0.059,
E24,Sample X120,0.083,
F01,Sample X121,0.060,
F02,Sample X122,0.067,
F03,Sample X123,0.119,
F04,Sample X124,0.126,
F05,Sample X125,0.106,
F06,Sample X126,0.126,
F07,Sample X127,0.108,
F08,Sample X128,0.125,
F09,Sample X129,0.084,
F10,Sample X130,0.128,
F11,Sample X131,0.138,
F12,Sample X132,0.128,
F13,Sample X133,0.133,
F14,Sample X134,0.133,
F15,Sample X135,0.151,
F16,Sample X136,0.138,
F17,Sample X137,0.156,
F18,Sample X138,0.152,
F19,Sample X139,0.163,
F20,Sample X140,0.148,
F21,Sample X141,0.151,
F22,Sample X142,0.144,
F23,Sample X143,0.056,
F24,Sample X144,0.085,
G01,Sample X145,0.053,
G02,Sample X146,0.056,
G03,Sample X147,0.126,
G04,Sample X148,0.116,
G05,Sample X149,0.113,
G06,Sample X150,0.113,
G07,Sample X151,0.123,
G08,Sample X152,0.219,
G09,Sample X153,0.124,
G10,Sample X154,0.138,
G11,Sample X155,0.111,
G12,Sample X156,0.178,
G13,Sample X157,0.184,
G14,Sample X158,0.121,
G15,Sample X159,0.118,
G16,Sample X160,0.132,
G17,Sample X161,0.156,
G18,Sample X162,0.153,
G19,Sample X163,0.128,
G20,Sample X164,0.115,
G21,Sample X165,0.141,
G22,Sample X166,0.134,
G23,Sample X167,0.069,
G24,Sample X168,0.101,
H01,Sample X169,0.060,
H02,Sample X170,0.055,
H03,Sample X171,0.103,
H04,Sample X172,0.125,
H05,Sample X173,0.133,
H06,Sample X174,0.147,
H07,Sample X175,0.115,
H08,Sample X176,0.180,
H09,Sample X177,0.124,
H10,Sample X178,0.154,
H11,Sample X179,0.144,
H12,Sample X180,0.146,
H13,Sample X181,0.137,
H14,Sample X182,0.097,
H15,Sample X183,0.128,
H16,Sample X184,0.152,
H17,Sample X185,0.138,
H18,Sample X186,0.147,
H19,Sample X187,0.106,
H20,Sample X188,0.155,
H21,Sample X189,0.152,
H22,Sample X190,0.161,
H23,Sample X191,0.080,
H24,Sample X192,0.105,
I01,Sample X193,0.051,
I02,Sample X194,0.052,
I03,Sample X195,0.119,
I04,Sample X196,0.134,
I05,Sample X197,0.127,
I06,Sample X198,0.140,
I07,Sample X199,0.105,
I08,Sample X200,0.137,
I09,Sample X201,0.120,
I10,Sample X202,0.125,
I11,Sample X203,0.122,
I12,Sample X204,0.096,
I13,Sample X205,0.163,
I14,Sample X206,0.146,
I15,Sample X207,0.128,
I16,Sample X208,0.295,
I17,Sample X209,0.130,
I18,Sample X210,0.137,
I19,Sample X211,0.141,
I20,Sample X212,0.145,
I21,Sample X213,0.122,
I22,Sample X214,0.103,
I23,Sample X215,0.074,
I24,Sample X216,0.072,
J01,Sample X217,0.050,
J02,Sample X218,0.053,
J03,Sample X219,0.121,
J04,Sample X220,0.121,
J05,Sample X221,0.136,
J06,Sample X222,0.144,
J07,Sample X223,0.134,
J08,Sample X224,0.127,
J09,Sample X225,0.139,
J10,Sample X226,0.136,
J11,Sample X227,0.128,
J12,Sample X228,0.140,
J13,Sample X229,0.119,
J14,Sample X230,0.142,
J15,Sample X231,0.094,
J16,Sample X232,0.139,
J17,Sample X233,0.124,
J18,Sample X234,0.147,
J19,Sample X235,0.140,
J20,Sample X236,0.149,
J21,Sample X237,0.122,
J22,Sample X238,0.130,
J23,Sample X239,0.060,
J24,Sample X240,0.069,
K01,Sample X241,0.053,
K02,Sample X242,0.055,
K03,Sample X243,0.125,
K04,Sample X244,0.126,
K05,Sample X245,0.111,
K06,Sample X246,0.102,
K07,Sample X247,0.132,
K08,Sample X248,0.125,
K09,Sample X249,0.164,
K10,Sample X250,0.119,
K11,Sample X251,0.128,
K12,Sample X252,0.176,
K13,Sample X253,0.138,
K14,Sample X254,0.138,
K15,Sample X255,0.133,
K16,Sample X256,0.136,
K17,Sample X257,0.137,
K18,Sample X258,0.205,
K19,Sample X259,0.145,
K20,Sample X260,0.190,
K21,Sample X261,0.140,
K22,Sample X262,0.117,
K23,Sample X263,0.062,
K24,Sample X264,0.052,
L01,Sample X265,0.050,
L02,Sample X266,0.052,
L03,Sample X267,0.121,
L04,Sample X268,0.120,
L05,Sample X269,0.121,
L06,Sample X270,0.121,
L07,Sample X271,0.118,
L08,Sample X272,0.133,
L09,Sample X273,0.170,
L10,Sample X274,0.123,
L11,Sample X275,0.128,
L12,Sample X276,0.128,
L13,Sample X277,0.117,
L14,Sample X278,0.134,
L15,Sample X279,0.114,
L16,Sample X280,0.139,
L17,Sample X281,0.134,
L18,Sample X282,0.141,
L19,Sample X283,0.136,
L20,Sample X284,0.142,
L21,Sample X285,0.139,
L22,Sample X286,0.121,
L23,Sample X287,0.092,
L24,Sample X288,0.068,
M01,Sample X289,0.048,
M02,Sample X290,0.047,
M03,Sample X291,0.124,
M04,Sample X292,0.109,
M05,Sample X293,0.109,
M06,Sample X294,0.113,
M07,Sample X295,0.112,
M08,Sample X296,0.112,
M09,Sample X297,0.150,
M10,Sample X298,0.125,
M11,Sample X299,0.106,
M12,Sample X300,0.118,
M13,Sample X301,0.108,
M14,Sample X302,0.132,
M15,Sample X303,0.128,
M16,Sample X304,0.161,
M17,Sample X305,0.137,
M18,Sample X306,0.125,
M19,Sample X307,0.129,
M20,Sample X308,0.115,
M21,Sample X309,0.098,
