Well,Content,Well Scan: Average (600),
A01,Sample X1,0.094,
A02,Sample X2,0.080,
A03,Sample X3,0.109,
A04,Sample X4,0.091,
A05,Sample X5,0.082,
A06,Sample X6,0.085,
A07,Sample X7,0.093,
A08,Sample X8,0.100,
A09,Sample X9,0.099,
A10,Sample X10,0.101,
A11,Sample X11,0.102,
A12,Sample X12,0.149,
A13,Sample X13,0.111,
A14,Sample X14,0.092,
A15,Sample X15,0.095,
A16,Sample X16,0.102,
A17,Sample X17,0.110,
A18,Sample X18,0.713,
A19,Sample X19,0.785,
A20,Sample X20,1.124,
A21,Sample X21,0.714,
A22,Sample X22,1.002,
A23,Sample X23,0.069,
A24,Sample X24,0.069,
B01,Sample X25,0.084,
B02,Sample X26,0.079,
B03,Sample X27,0.481,
B04,Sample X28,0.718,
B05,Sample X29,0.832,
B06,Sample X30,0.721,
B07,Sample X31,0.599,
B08,Sample X32,0.623,
B09,Sample X33,1.180,
B10,Sample X34,1.211,
B11,Sample X35,0.583,
B12,Sample X36,0.601,
B13,Sample X37,0.870,
B14,Sample X38,0.541,
B15,Sample X39,0.526,
B16,Sample X40,0.715,
B17,Sample X41,0.546,
B18,Sample X42,0.487,
B19,Sample X43,0.506,
B20,Sample X44,0.565,
B21,Sample X45,0.484,
B22,Sample X46,0.532,
B23,Sample X47,0.067,
B24,Sample X48,0.066,
C01,Sample X49,0.077,
C02,Sample X50,0.077,
C03,Sample X51,0.104,
C04,Sample X52,0.289,
C05,Sample X53,0.152,
C06,Sample X54,0.103,
C07,Sample X55,0.256,
C08,Sample X56,0.171,
C09,Sample X57,0.375,
C10,Sample X58,0.573,
C11,Sample X59,0.483,
C12,Sample X60,0.464,
C13,Sample X61,0.564,
C14,Sample X62,0.457,
C15,Sample X63,0.381,
C16,Sample X64,0.104,
C17,Sample X65,0.422,
C18,Sample X66,0.356,
C19,Sample X67,0.100,
C20,Sample X68,0.667,
C21,Sample X69,0.485,
C22,Sample X70,0.499,
C23,Sample X71,0.077,
C24,Sample X72,0.064,
D01,Sample X73,0.074,
D02,Sample X74,0.075,
D03,Sample X75,0.525,
D04,Sample X76,0.590,
D05,Sample X77,0.122,
D06,Sample X78,0.711,
D07,Sample X79,0.111,
D08,Sample X80,0.511,
D09,Sample X81,0.138,
D10,Sample X82,0.483,
D11,Sample X83,0.100,
D12,Sample X84,0.533,
D13,Sample X85,0.121,
D14,Sample X86,0.544,
D15,Sample X87,0.539,
D16,Sample X88,0.518,
D17,Sample X89,0.549,
D18,Sample X90,0.778,
D19,Sample X91,0.593,
D20,Sample X92,0.476,
D21,Sample X93,0.486,
D22,Sample X94,0.507,
D23,Sample X95,0.063,
D24,Sample X96,0.076,
E01,Sample X97,0.077,
E02,Sample X98,0.074,
E03,Sample X99,0.421,
E04,Sample X100,0.123,
E05,Sample X101,0.189,
E06,Sample X102,0.109,
E07,Sample X103,0.187,
E08,Sample X104,0.297,
E09,Sample X105,0.145,
E10,Sample X106,0.434,
E11,Sample X107,0.093,
E12,Sample X108,0.097,
E13,Sample X109,0.356,
E14,Sample X110,0.100,
E15,Sample X111,0.109,
E16,Sample X112,0.470,
E17,Sample X113,0.128,
E18,Sample X114,0.379,
E19,Sample X115,0.090,
E20,Sample X116,0.199,
E21,Sample X117,0.445,
E22,Sample X118,0.374,
E23,Sample X119,0.062,
E24,Sample X120,0.062,
F01,Sample X121,0.087,
F02,Sample X122,0.073,
F03,Sample X123,0.096,
F04,Sample X124,0.607,
F05,Sample X125,0.098,
F06,Sample X126,0.477,
F07,Sample X127,0.210,
F08,Sample X128,0.541,
F09,Sample X129,0.102,
F10,Sample X130,0.564,
F11,Sample X131,0.605,
F12,Sample X132,0.545,
F13,Sample X133,0.607,
F14,Sample X134,0.456,
F15,Sample X135,0.545,
F16,Sample X136,0.480,
F17,Sample X137,0.371,
F18,Sample X138,0.420,
F19,Sample X139,0.439,
F20,Sample X140,0.768,
F21,Sample X141,0.454,
F22,Sample X142,0.463,
F23,Sample X143,0.066,
F24,Sample X144,0.069,
G01,Sample X145,0.095,
G02,Sample X146,0.070,
G03,Sample X147,0.314,
G04,Sample X148,0.104,
G05,Sample X149,0.096,
G06,Sample X150,0.095,
G07,Sample X151,0.100,
G08,Sample X152,0.105,
G09,Sample X153,0.112,
G10,Sample X154,0.477,
G11,Sample X155,0.095,
G12,Sample X156,0.659,
G13,Sample X157,0.312,
G14,Sample X158,0.200,
G15,Sample X159,0.860,
G16,Sample X160,0.448,
G17,Sample X161,0.442,
G18,Sample X162,0.790,
G19,Sample X163,0.097,
G20,Sample X164,0.142,
G21,Sample X165,0.579,
G22,Sample X166,0.651,
G23,Sample X167,0.198,
G24,Sample X168,0.068,
H01,Sample X169,0.077,
H02,Sample X170,0.072,
H03,Sample X171,0.201,
H04,Sample X172,0.493,
H05,Sample X173,0.117,
H06,Sample X174,0.516,
H07,Sample X175,0.105,
H08,Sample X176,0.461,
H09,Sample X177,0.250,
H10,Sample X178,0.524,
H11,Sample X179,0.679,
H12,Sample X180,0.922,
H13,Sample X181,0.392,
H14,Sample X182,0.541,
H15,Sample X183,0.603,
H16,Sample X184,0.507,
H17,Sample X185,0.434,
H18,Sample X186,0.540,
H19,Sample X187,0.463,
H20,Sample X188,0.478,
H21,Sample X189,0.487,
H22,Sample X190,0.477,
