Well,Content,Well Scan: Average (600),
A01,Sample X1,0.089,
A02,Sample X2,0.084,
A03,Sample X3,0.124,
A04,Sample X4,0.131,
A05,Sample X5,0.124,
A06,Sample X6,0.126,
A07,Sample X7,0.165,
A08,Sample X8,0.288,
A09,Sample X9,0.145,
A10,Sample X10,0.213,
A11,Sample X11,0.193,
A12,Sample X12,0.261,
A13,Sample X13,0.310,
A14,Sample X14,0.381,
A15,Sample X15,0.124,
A16,Sample X16,0.162,
A17,Sample X17,0.201,
A18,Sample X18,0.314,
A19,Sample X19,0.292,
A20,Sample X20,0.222,
A21,Sample X21,0.330,
A22,Sample X22,0.238,
A23,Sample X23,0.096,
A24,Sample X24,0.092,
B01,Sample X25,0.103,
B02,Sample X26,0.099,
B03,Sample X27,0.178,
B04,Sample X28,0.216,
B05,Sample X29,0.314,
B06,Sample X30,0.194,
B07,Sample X31,0.201,
B08,Sample X32,0.289,
B09,Sample X33,0.357,
B10,Sample X34,0.394,
B11,Sample X35,0.260,
B12,Sample X36,0.411,
B13,Sample X37,0.591,
B14,Sample X38,0.419,
B15,Sample X39,0.586,
B16,Sample X40,0.356,
B17,Sample X41,0.305,
B18,Sample X42,0.353,
B19,Sample X43,0.430,
B20,Sample X44,0.413,
B21,Sample X45,0.404,
B22,Sample X46,0.281,
B23,Sample X47,0.210,
B24,Sample X48,0.102,
C01,Sample X49,0.102,
C02,Sample X50,0.097,
C03,Sample X51,0.214,
C04,Sample X52,0.273,
C05,Sample X53,0.381,
C06,Sample X54,0.225,
C07,Sample X55,0.316,
C08,Sample X56,0.434,
C09,Sample X57,0.384,
C10,Sample X58,0.363,
C11,Sample X59,0.499,
C12,Sample X60,0.482,
C13,Sample X61,0.502,
C14,Sample X62,0.573,
C15,Sample X63,0.539,
C16,Sample X64,0.309,
C17,Sample X65,0.567,
C18,Sample X66,0.505,
C19,Sample X67,0.557,
C20,Sample X68,0.540,
C21,Sample X69,0.439,
C22,Sample X70,0.436,
C23,Sample X71,0.193,
C24,Sample X72,0.099,
D01,Sample X73,0.110,
D02,Sample X74,0.143,
D03,Sample X75,0.319,
D04,Sample X76,0.472,
D05,Sample X77,0.237,
D06,Sample X78,0.440,
D07,Sample X79,0.479,
D08,Sample X80,0.640,
D09,Sample X81,0.490,
D10,Sample X82,0.445,
D11,Sample X83,0.741,
D12,Sample X84,0.224,
D13,Sample X85,0.597,
D14,Sample X86,0.418,
D15,Sample X87,0.593,
D16,Sample X88,0.533,
D17,Sample X89,0.515,
D18,Sample X90,0.635,
D19,Sample X91,0.625,
D20,Sample X92,0.587,
D21,Sample X93,0.600,
D22,Sample X94,0.657,
D23,Sample X95,0.245,
D24,Sample X96,0.110,
E01,Sample X97,0.106,
E02,Sample X98,0.169,
E03,Sample X99,0.427,
E04,Sample X100,0.576,
E05,Sample X101,0.701,
E06,Sample X102,0.813,
E07,Sample X103,0.670,
E08,Sample X104,0.593,
E09,Sample X105,0.424,
E10,Sample X106,0.634,
E11,Sample X107,0.634,
E12,Sample X108,0.547,
E13,Sample X109,0.887,
E14,Sample X110,0.601,
E15,Sample X111,0.301,
E16,Sample X112,0.419,
E17,Sample X113,0.617,
E18,Sample X114,0.469,
E19,Sample X115,0.609,
E20,Sample X116,0.587,
E21,Sample X117,0.728,
E22,Sample X118,0.533,
E23,Sample X119,0.441,
E24,Sample X120,0.110,
F01,Sample X121,0.125,
F02,Sample X122,0.132,
F03,Sample X123,0.393,
F04,Sample X124,0.618,
F05,Sample X125,0.585,
F06,Sample X126,0.505,
F07,Sample X127,0.594,
F08,Sample X128,0.713,
F09,Sample X129,0.800,
F10,Sample X130,0.654,
F11,Sample X131,0.714,
F12,Sample X132,0.520,
F13,Sample X133,0.470,
F14,Sample X134,0.542,
F15,Sample X135,0.636,
F16,Sample X136,0.628,
F17,Sample X137,0.555,
F18,Sample X138,0.697,
F19,Sample X139,0.681,
F20,Sample X140,0.709,
F21,Sample X141,0.559,
F22,Sample X142,0.698,
F23,Sample X143,0.453,
F24,Sample X144,0.122,
G01,Sample X145,0.131,
G02,Sample X146,0.138,
G03,Sample X147,0.423,
G04,Sample X148,0.574,
G05,Sample X149,0.828,
G06,Sample X150,0.482,
G07,Sample X151,0.751,
G08,Sample X152,0.502,
G09,Sample X153,0.704,
G10,Sample X154,0.360,
G11,Sample X155,0.691,
G12,Sample X156,0.835,
G13,Sample X157,0.469,
G14,Sample X158,0.506,
G15,Sample X159,0.742,
G16,Sample X160,0.616,
G17,Sample X161,0.740,
G18,Sample X162,0.690,
G19,Sample X163,0.877,
G20,Sample X164,0.710,
G21,Sample X165,0.683,
G22,Sample X166,0.527,
G23,Sample X167,0.432,
G24,Sample X168,0.117,
H01,Sample X169,0.110,
H02,Sample X170,0.141,
H03,Sample X171,0.489,
H04,Sample X172,0.656,
H05,Sample X173,0.702,
H06,Sample X174,0.282,
H07,Sample X175,0.500,
H08,Sample X176,0.461,
H09,Sample X177,0.426,
H10,Sample X178,0.992,
H11,Sample X179,0.629,
H12,Sample X180,0.819,
H13,Sample X181,0.560,
H14,Sample X182,0.872,
H15,Sample X183,0.622,
H16,Sample X184,0.855,
H17,Sample X185,0.754,
H18,Sample X186,0.910,
H19,Sample X187,0.786,
H20,Sample X188,0.704,
H21,Sample X189,0.395,
H22,Sample X190,0.740,
H23,Sample X191,0.290,
H24,Sample X192,0.127,
I01,Sample X193,0.127,
I02,Sample X194,0.116,
I03,Sample X195,0.468,
I04,Sample X196,0.498,
I05,Sample X197,0.586,
I06,Sample X198,0.413,
I07,Sample X199,0.748,
I08,Sample X200,0.418,
I09,Sample X201,0.859,
I10,Sample X202,0.843,
I11,Sample X203,0.715,
I12,Sample X204,0.681,
I13,Sample X205,0.867,
I14,Sample X206,0.720,
I15,Sample X207,0.748,
I16,Sample X208,0.819,
I17,Sample X209,0.750,
I18,Sample X210,0.826,
I19,Sample X211,0.673,
I20,Sample X212,0.680,
I21,Sample X213,0.686,
I22,Sample X214,0.490,
I23,Sample X215,0.262,
I24,Sample X216,0.106,
J01,Sample X217,0.114,
J02,Sample X218,0.147,
J03,Sample X219,0.306,
J04,Sample X220,0.547,
J05,Sample X221,0.613,
J06,Sample X222,0.508,
J07,Sample X223,0.960,
J08,Sample X224,0.654,
J09,Sample X225,0.393,
J10,Sample X226,0.413,
J11,Sample X227,0.648,
J12,Sample X228,0.816,
J13,Sample X229,0.652,
J14,Sample X230,0.469,
J15,Sample X231,0.761,
J16,Sample X232,0.681,
J17,Sample X233,0.640,
J18,Sample X234,0.672,
J19,Sample X235,0.595,
J20,Sample X236,0.767,
J21,Sample X237,0.235,
J22,Sample X238,0.347,
J23,Sample X239,0.500,
J24,Sample X240,0.111,
K01,Sample X241,0.110,
K02,Sample X242,0.120,
K03,Sample X243,0.363,
K04,Sample X244,0.383,
K05,Sample X245,0.586,
K06,Sample X246,0.561,
K07,Sample X247,0.760,
K08,Sample X248,0.606,
K09,Sample X249,0.599,
K10,Sample X250,0.554,
K11,Sample X251,0.638,
K12,Sample X252,0.740,
K13,Sample X253,0.689,
K14,Sample X254,0.848,
K15,Sample X255,0.616,
K16,Sample X256,0.479,
K17,Sample X257,0.737,
K18,Sample X258,0.683,
K19,Sample X259,0.652,
K20,Sample X260,0.773,
K21,Sample X261,0.610,
K22,Sample X262,0.578,
K23,Sample X263,0.092,
K24,Sample X264,0.113,
L01,Sample X265,0.110,
L02,Sample X266,0.122,
L03,Sample X267,0.386,
L04,Sample X268,0.527,
L05,Sample X269,0.396,
L06,Sample X270,0.343,
L07,Sample X271,0.564,
L08,Sample X272,0.600,
L09,Sample X273,0.318,
L10,Sample X274,0.497,
L11,Sample X275,0.701,
