Well,Content,Well Scan: Average (600),
A01,Sample X1,0.095,
A02,Sample X2,0.080,
A03,Sample X3,0.116,
A04,Sample X4,0.104,
A05,Sample X5,0.091,
A06,Sample X6,0.103,
A07,Sample X7,0.107,
A08,Sample X8,0.109,
A09,Sample X9,0.107,
A10,Sample X10,0.109,
A11,Sample X11,0.112,
A12,Sample X12,0.147,
A13,Sample X13,0.122,
A14,Sample X14,0.103,
A15,Sample X15,0.105,
A16,Sample X16,0.109,
A17,Sample X17,0.122,
A18,Sample X18,0.334,
A19,Sample X19,0.326,
A20,Sample X20,0.342,
A21,Sample X21,0.318,
A22,Sample X22,0.386,
A23,Sample X23,0.072,
A24,Sample X24,0.071,
B01,Sample X25,0.082,
B02,Sample X26,0.078,
B03,Sample X27,0.306,
B04,Sample X28,0.303,
B05,Sample X29,0.354,
B06,Sample X30,0.312,
B07,Sample X31,0.345,
B08,Sample X32,0.338,
B09,Sample X33,0.367,
B10,Sample X34,0.312,
B11,Sample X35,0.338,
B12,Sample X36,0.327,
B13,Sample X37,0.362,
B14,Sample X38,0.318,
B15,Sample X39,0.305,
B16,Sample X40,0.318,
B17,Sample X41,0.350,
B18,Sample X42,0.321,
B19,Sample X43,0.310,
B20,Sample X44,0.332,
B21,Sample X45,0.303,
B22,Sample X46,0.332,
B23,Sample X47,0.068,
B24,Sample X48,0.066,
C01,Sample X49,0.075,
C02,Sample X50,0.075,
C03,Sample X51,0.108,
C04,Sample X52,0.237,
C05,Sample X53,0.159,
C06,Sample X54,0.111,
C07,Sample X55,0.226,
C08,Sample X56,0.179,
C09,Sample X57,0.226,
C10,Sample X58,0.321,
C11,Sample X59,0.303,
C12,Sample X60,0.319,
C13,Sample X61,0.327,
C14,Sample X62,0.294,
C15,Sample X63,0.278,
C16,Sample X64,0.107,
C17,Sample X65,0.255,
C18,Sample X66,0.254,
C19,Sample X67,0.107,
C20,Sample X68,0.355,
C21,Sample X69,0.234,
C22,Sample X70,0.325,
C23,Sample X71,0.070,
C24,Sample X72,0.064,
D01,Sample X73,0.072,
D02,Sample X74,0.073,
D03,Sample X75,0.313,
D04,Sample X76,0.327,
D05,Sample X77,0.128,
D06,Sample X78,0.432,
D07,Sample X79,0.120,
D08,Sample X80,0.347,
D09,Sample X81,0.138,
D10,Sample X82,0.295,
D11,Sample X83,0.114,
D12,Sample X84,0.332,
D13,Sample X85,0.131,
D14,Sample X86,0.336,
D15,Sample X87,0.309,
D16,Sample X88,0.329,
D17,Sample X89,0.359,
D18,Sample X90,0.316,
D19,Sample X91,0.314,
D20,Sample X92,0.295,
D21,Sample X93,0.302,
D22,Sample X94,0.307,
D23,Sample X95,0.067,
D24,Sample X96,0.077,
E01,Sample X97,0.074,
E02,Sample X98,0.072,
E03,Sample X99,0.205,
E04,Sample X100,0.129,
E05,Sample X101,0.198,
E06,Sample X102,0.122,
E07,Sample X103,0.177,
E08,Sample X104,0.260,
E09,Sample X105,0.154,
E10,Sample X106,0.263,
E11,Sample X107,0.105,
E12,Sample X108,0.105,
E13,Sample X109,0.243,
E14,Sample X110,0.116,
E15,Sample X111,0.113,
E16,Sample X112,0.313,
E17,Sample X113,0.140,
E18,Sample X114,0.277,
E19,Sample X115,0.093,
E20,Sample X116,0.193,
E21,Sample X117,0.288,
E22,Sample X118,0.259,
E23,Sample X119,0.067,
E24,Sample X120,0.064,
F01,Sample X121,0.083,
F02,Sample X122,0.070,
F03,Sample X123,0.096,
F04,Sample X124,0.324,
F05,Sample X125,0.106,
F06,Sample X126,0.302,
F07,Sample X127,0.218,
F08,Sample X128,0.339,
F09,Sample X129,0.113,
F10,Sample X130,0.317,
F11,Sample X131,0.298,
F12,Sample X132,0.320,
F13,Sample X133,0.338,
F14,Sample X134,0.309,
F15,Sample X135,0.344,
F16,Sample X136,0.325,
F17,Sample X137,0.306,
F18,Sample X138,0.290,
F19,Sample X139,0.315,
F20,Sample X140,0.345,
F21,Sample X141,0.303,
F22,Sample X142,0.319,
F23,Sample X143,0.074,
F24,Sample X144,0.069,
G01,Sample X145,0.093,
G02,Sample X146,0.071,
G03,Sample X147,0.194,
G04,Sample X148,0.107,
G05,Sample X149,0.105,
G06,Sample X150,0.100,
G07,Sample X151,0.110,
G08,Sample X152,0.117,
G09,Sample X153,0.124,
G10,Sample X154,0.323,
G11,Sample X155,0.110,
G12,Sample X156,0.299,
G13,Sample X157,0.255,
G14,Sample X158,0.177,
G15,Sample X159,0.475,
G16,Sample X160,0.329,
G17,Sample X161,0.309,
G18,Sample X162,0.340,
G19,Sample X163,0.107,
G20,Sample X164,0.125,
G21,Sample X165,0.304,
G22,Sample X166,0.448,
G23,Sample X167,0.210,
G24,Sample X168,0.070,
H01,Sample X169,0.074,
H02,Sample X170,0.069,
H03,Sample X171,0.189,
H04,Sample X172,0.310,
H05,Sample X173,0.122,
H06,Sample X174,0.312,
H07,Sample X175,0.108,
H08,Sample X176,0.316,
H09,Sample X177,0.212,
H10,Sample X178,0.319,
H11,Sample X179,0.344,
H12,Sample X180,0.330,
H13,Sample X181,0.317,
H14,Sample X182,0.308,
H15,Sample X183,0.303,
H16,Sample X184,0.313,
H17,Sample X185,0.293,
H18,Sample X186,0.319,
H19,Sample X187,0.208,
H20,Sample X188,0.313,
H21,Sample X189,0.310,
H22,Sample X190,0.318,
H23,Sample X191,0.072,
H24,Sample X192,0.073,
I01,Sample X193,0.091,
I02,Sample X194,0.072,
I03,Sample X195,0.166,
I04,Sample X196,0.242,
I05,Sample X197,0.107,
I06,Sample X198,0.216,
I07,Sample X199,0.111,
I08,Sample X200,0.105,
I09,Sample X201,0.304,
I10,Sample X202,0.436,
I11,Sample X203,0.224,
I12,Sample X204,0.305,
I13,Sample X205,0.362,
I14,Sample X206,0.282,
I15,Sample X207,0.336,
I16,Sample X208,0.381,
I17,Sample X209,0.234,
I18,Sample X210,0.350,
I19,Sample X211,0.316,
I20,Sample X212,0.329,
I21,Sample X213,0.150,
I22,Sample X214,0.206,
I23,Sample X215,0.067,
I24,Sample X216,0.063,
J01,Sample X217,0.081,
J02,Sample X218,0.073,
J03,Sample X219,0.328,
J04,Sample X220,0.343,
J05,Sample X221,0.216,
J06,Sample X222,0.439,
J07,Sample X223,0.311,
J08,Sample X224,0.320,
J09,Sample X225,0.329,
J10,Sample X226,0.334,
J11,Sample X227,0.216,
J12,Sample X228,0.334,
J13,Sample X229,0.223,
