Well,Content,Raw Data (600),
A01,Sample X1,0.384,
A02,Sample X2,0.146,
A03,Sample X3,0.297,
A04,Sample X4,0.260,
A05,Sample X5,0.216,
A06,Sample X6,0.197,
A07,Sample X7,0.212,
A08,Sample X8,0.219,
A09,Sample X9,0.214,
A10,Sample X10,0.200,
A11,Sample X11,0.214,
A12,Sample X12,0.210,
A13,Sample X13,0.306,
A14,Sample X14,0.185,
A15,Sample X15,0.211,
A16,Sample X16,0.217,
A17,Sample X17,0.226,
A18,Sample X18,4.330,
A19,Sample X19,4.211,
A20,Sample X20,4.381,
A21,Sample X21,4.414,
A22,Sample X22,4.404,
A23,Sample X23,0.241,
A24,Sample X24,0.287,
B01,Sample X25,0.141,
B02,Sample X26,0.150,
B03,Sample X27,4.358,
B04,Sample X28,4.383,
B05,Sample X29,4.075,
B06,Sample X30,3.915,
B07,Sample X31,4.224,
B08,Sample X32,3.941,
B09,Sample X33,4.090,
B10,Sample X34,3.891,
B11,Sample X35,4.031,
B12,Sample X36,3.925,
B13,Sample X37,3.909,
B14,Sample X38,3.868,
B15,Sample X39,3.983,
B16,Sample X40,3.945,
B17,Sample X41,4.199,
B18,Sample X42,4.111,
B19,Sample X43,4.238,
B20,Sample X44,4.301,
B21,Sample X45,4.302,
B22,Sample X46,4.103,
B23,Sample X47,0.345,
B24,Sample X48,0.226,
C01,Sample X49,0.159,
C02,Sample X50,0.260,
C03,Sample X51,3.633,
C04,Sample X52,3.811,
C05,Sample X53,3.883,
C06,Sample X54,3.633,
C07,Sample X55,3.644,
C08,Sample X56,3.675,
C09,Sample X57,3.789,
C10,Sample X58,3.346,
C11,Sample X59,3.756,
C12,Sample X60,3.479,
C13,Sample X61,3.885,
C14,Sample X62,3.354,
C15,Sample X63,3.782,
C16,Sample X64,3.769,
C17,Sample X65,3.500,
C18,Sample X66,4.015,
C19,Sample X67,3.971,
C20,Sample X68,4.079,
C21,Sample X69,4.369,
C22,Sample X70,4.271,
C23,Sample X71,0.164,
C24,Sample X72,0.144,
D01,Sample X73,0.161,
D02,Sample X74,0.143,
D03,Sample X75,3.716,
D04,Sample X76,3.560,
D05,Sample X77,3.444,
D06,Sample X78,3.679,
D07,Sample X79,3.628,
D08,Sample X80,3.769,
D09,Sample X81,3.447,
D10,Sample X82,3.157,
D11,Sample X83,3.606,
D12,Sample X84,3.227,
D13,Sample X85,3.396,
D14,Sample X86,3.475,
D15,Sample X87,3.655,
D16,Sample X88,3.396,
D17,Sample X89,3.567,
D18,Sample X90,3.361,
D19,Sample X91,3.286,
D20,Sample X92,3.240,
D21,Sample X93,3.609,
D22,Sample X94,3.435,
D23,Sample X95,0.169,
D24,Sample X96,0.397,
E01,Sample X97,0.406,
E02,Sample X98,0.163,
E03,Sample X99,3.515,
E04,Sample X100,3.887,
E05,Sample X101,3.870,
E06,Sample X102,3.553,
E07,Sample X103,3.344,
E08,Sample X104,4.182,
E09,Sample X105,3.676,
E10,Sample X106,3.629,
E11,Sample X107,0.379,
E12,Sample X108,3.737,
E13,Sample X109,3.797,
E14,Sample X110,3.929,
E15,Sample X111,3.876,
E16,Sample X112,4.072,
E17,Sample X113,3.720,
E18,Sample X114,3.789,
E19,Sample X115,3.698,
E20,Sample X116,4.137,
E21,Sample X117,4.090,
E22,Sample X118,3.997,
E23,Sample X119,0.141,
E24,Sample X120,0.303,
F01,Sample X121,0.459,
F02,Sample X122,0.149,
F03,Sample X123,3.593,
F04,Sample X124,3.663,
F05,Sample X125,3.351,
F06,Sample X126,3.364,
F07,Sample X127,3.748,
F08,Sample X128,3.482,
F09,Sample X129,3.360,
F10,Sample X130,3.513,
F11,Sample X131,3.646,
F12,Sample X132,3.651,
F13,Sample X133,3.418,
F14,Sample X134,4.105,
F15,Sample X135,3.561,
F16,Sample X136,3.860,
F17,Sample X137,3.655,
F18,Sample X138,1.583,
F19,Sample X139,3.979,
F20,Sample X140,3.797,
F21,Sample X141,3.892,
F22,Sample X142,4.238,
F23,Sample X143,0.444,
F24,Sample X144,0.144,
G01,Sample X145,0.204,
G02,Sample X146,0.173,
G03,Sample X147,3.844,
G04,Sample X148,3.786,
G05,Sample X149,3.887,
G06,Sample X150,3.463,
G07,Sample X151,3.955,
G08,Sample X152,3.472,
G09,Sample X153,3.676,
G10,Sample X154,3.680,
G11,Sample X155,3.850,
G12,Sample X156,3.928,
G13,Sample X157,4.020,
G14,Sample X158,4.364,
G15,Sample X159,3.967,
G16,Sample X160,3.849,
G17,Sample X161,3.634,
G18,Sample X162,4.097,
G19,Sample X163,3.835,
G20,Sample X164,4.088,
G21,Sample X165,3.912,
G22,Sample X166,3.774,
G23,Sample X167,0.144,
G24,Sample X168,0.410,
H01,Sample X169,0.294,
H02,Sample X170,0.167,
H03,Sample X171,3.593,
H04,Sample X172,3.679,
H05,Sample X173,3.447,
H06,Sample X174,3.355,
H07,Sample X175,3.723,
H08,Sample X176,3.911,
H09,Sample X177,3.998,
H10,Sample X178,3.905,
H11,Sample X179,3.717,
H12,Sample X180,3.641,
H13,Sample X181,3.592,
H14,Sample X182,3.679,
H15,Sample X183,3.774,
H16,Sample X184,3.763,
H17,Sample X185,4.067,
H18,Sample X186,3.958,
H19,Sample X187,3.284,
H20,Sample X188,3.903,
H21,Sample X189,3.832,
H22,Sample X190,3.812,
H23,Sample X191,0.212,
H24,Sample X192,0.218,
I01,Sample X193,0.259,
I02,Sample X194,0.177,
I03,Sample X195,3.819,
I04,Sample X196,3.635,
I05,Sample X197,3.426,
I06,Sample X198,3.334,
I07,Sample X199,3.293,
I08,Sample X200,3.918,
I09,Sample X201,3.872,
I10,Sample X202,3.795,
I11,Sample X203,3.934,
I12,Sample X204,4.018,
I13,Sample X205,3.624,
I14,Sample X206,3.812,
I15,Sample X207,3.679,
I16,Sample X208,4.138,
I17,Sample X209,4.354,
I18,Sample X210,0.365,
I19,Sample X211,3.834,
I20,Sample X212,3.969,
I21,Sample X213,4.083,
I22,Sample X214,3.712,
I23,Sample X215,0.478,
I24,Sample X216,0.145,
J01,Sample X217,0.181,
J02,Sample X218,0.171,
J03,Sample X219,3.577,
J04,Sample X220,3.640,
J05,Sample X221,3.706,
J06,Sample X222,3.391,
J07,Sample X223,3.454,
J08,Sample X224,3.908,
J09,Sample X225,3.362,
J10,Sample X226,3.670,
J11,Sample X227,3.581,
J12,Sample X228,3.533,
J13,Sample X229,3.711,
J14,Sample X230,3.425,
J15,Sample X231,3.430,
J16,Sample X232,3.483,
J17,Sample X233,3.854,
J18,Sample X234,3.670,
J19,Sample X235,3.290,
J20,Sample X236,3.330,
J21,Sample X237,3.827,
J22,Sample X238,3.271,
J23,Sample X239,0.138,
J24,Sample X240,0.153,
K01,Sample X241,0.143,
K02,Sample X242,0.260,
K03,Sample X243,3.370,
K04,Sample X244,3.397,
K05,Sample X245,3.537,
K06,Sample X246,3.735,
K07,Sample X247,3.647,
K08,Sample X248,3.514,
K09,Sample X249,3.724,
K10,Sample X250,3.721,
K11,Sample X251,3.637,
K12,Sample X252,3.739,
K13,Sample X253,3.609,
K14,Sample X254,3.691,
K15,Sample X255,3.519,
K16,Sample X256,3.580,
K17,Sample X257,3.617,
K18,Sample X258,3.688,
K19,Sample X259,3.765,
K20,Sample X260,4.092,
K21,Sample X261,0.339,
K22,Sample X262,3.757,
K23,Sample X263,0.369,
K24,Sample X264,0.173,
L01,Sample X265,0.436,
L02,Sample X266,0.200,
L03,Sample X267,3.188,
L04,Sample X268,3.376,
L05,Sample X269,3.257,
L06,Sample X270,3.521,
L07,Sample X271,3.498,
L08,Sample X272,3.395,
L09,Sample X273,3.583,
L10,Sample X274,3.335,
L11,Sample X275,3.427,
L12,Sample X276,3.312,
L13,Sample X277,3.485,
L14,Sample X278,3.643,
L15,Sample X279,3.371,
L16,Sample X280,3.666,
L17,Sample X281,3.369,
L18,Sample X282,3.923,
L19,Sample X283,3.474,
L20,Sample X284,3.482,
L21,Sample X285,0.530,
L22,Sample X286,3.545,
L23,Sample X287,0.180,
L24,Sample X288,0.178,
M01,Sample X289,0.497,
M02,Sample X290,0.156,
M03,Sample X291,3.694,
M04,Sample X292,3.965,
M05,Sample X293,3.688,
M06,Sample X294,0.518,
M07,Sample X295,3.638,
M08,Sample X296,3.686,
M09,Sample X297,3.957,
M10,Sample X298,3.731,
M11,Sample X299,4.166,
M12,Sample X300,4.528,
M13,Sample X301,3.334,
M14,Sample X302,0.200,
M15,Sample X303,3.827,
M16,Sample X304,3.812,
M17,Sample X305,3.462,
M18,Sample X306,3.968,
M19,Sample X307,3.804,
M20,Sample X308,4.102,
M21,Sample X309,4.035,
M22,Sample X310,3.551,
M23,Sample X311,0.159,
M24,Sample X312,0.175,
N01,Sample X313,0.297,
N02,Sample X314,0.671,
N03,Sample X315,3.721,
N04,Sample X316,3.750,
N05,Sample X317,3.775,
N06,Sample X318,3.596,
N07,Sample X319,3.589,
N08,Sample X320,3.775,
N09,Sample X321,3.556,
N10,Sample X322,3.683,
N11,Sample X323,3.863,
N12,Sample X324,4.024,
N13,Sample X325,3.782,
N14,Sample X326,3.902,
N15,Sample X327,3.718,
N16,Sample X328,3.389,
N17,Sample X329,3.943,
N18,Sample X330,3.912,
N19,Sample X331,3.602,
N20,Sample X332,3.834,
N21,Sample X333,3.929,
N22,Sample X334,3.802,
N23,Sample X335,0.352,
N24,Sample X336,0.160,
O01,Sample X337,0.560,
O02,Sample X338,0.287,
O03,Sample X339,3.660,
O04,Sample X340,3.775,
O05,Sample X341,3.884,
O06,Sample X342,3.498,
O07,Sample X343,0.367,
O08,Sample X344,3.862,
O09,Sample X345,3.598,
O10,Sample X346,4.003,
O11,Sample X347,3.836,
O12,Sample X348,3.762,
O13,Sample X349,3.993,
O14,Sample X350,3.746,
O15,Sample X351,3.674,
O16,Sample X352,3.764,
O17,Sample X353,3.635,
O18,Sample X354,3.916,
O19,Sample X355,3.839,
O20,Sample X356,3.738,
O21,Sample X357,3.962,
O22,Sample X358,3.835,
O23,Sample X359,0.289,
O24,Sample X360,0.146,
P01,Sample X361,0.203,
P02,Sample X362,0.164,
P03,Sample X363,0.174,
P04,Sample X364,0.166,
P05,Sample X365,0.205,
P06,Sample X366,0.247,
P07,Sample X367,0.500,
P08,Sample X368,0.178,
P09,Sample X369,0.198,
P10,Sample X370,0.196,
P11,Sample X371,0.197,
P12,Sample X372,0.183,
P13,Sample X373,3.630,
P14,Sample X374,4.121,
P15,Sample X375,4.244,
P16,Sample X376,4.114,
P17,Sample X377,4.106,
P18,Sample X378,3.919,
P19,Sample X379,4.220,
P20,Sample X380,4.349,
P21,Sample X381,4.311,
P22,Sample X382,4.167,
P23,Sample X383,0.147,
P24,Sample X384,0.185,
