Well,Content,Raw Data (600),
A01,Sample X1,0.145,
A02,Sample X2,0.143,
A03,Sample X3,0.360,
A04,Sample X4,0.314,
A05,Sample X5,0.289,
A06,Sample X6,0.271,
A07,Sample X7,0.266,
A08,Sample X8,0.230,
A09,Sample X9,0.245,
A10,Sample X10,0.272,
A11,Sample X11,0.282,
A12,Sample X12,0.351,
A13,Sample X13,0.342,
A14,Sample X14,0.237,
A15,Sample X15,0.266,
A16,Sample X16,0.283,
A17,Sample X17,0.280,
A18,Sample X18,1.558,
A19,Sample X19,1.649,
A20,Sample X20,1.665,
A21,Sample X21,1.626,
A22,Sample X22,1.657,
A23,Sample X23,0.155,
A24,Sample X24,0.159,
B01,Sample X25,0.141,
B02,Sample X26,0.148,
B03,Sample X27,1.294,
B04,Sample X28,1.304,
B05,Sample X29,1.154,
B06,Sample X30,0.926,
B07,Sample X31,1.163,
B08,Sample X32,1.057,
B09,Sample X33,1.203,
B10,Sample X34,1.070,
B11,Sample X35,1.317,
B12,Sample X36,1.111,
B13,Sample X37,1.126,
B14,Sample X38,1.106,
B15,Sample X39,1.272,
B16,Sample X40,1.282,
B17,Sample X41,1.369,
B18,Sample X42,1.277,
B19,Sample X43,1.436,
B20,Sample X44,1.453,
B21,Sample X45,1.390,
B22,Sample X46,1.393,
B23,Sample X47,0.142,
B24,Sample X48,0.141,
C01,Sample X49,0.157,
C02,Sample X50,0.176,
C03,Sample X51,0.849,
C04,Sample X52,0.817,
C05,Sample X53,0.833,
C06,Sample X54,0.850,
C07,Sample X55,0.778,
C08,Sample X56,0.771,
C09,Sample X57,0.860,
C10,Sample X58,0.787,
C11,Sample X59,0.889,
C12,Sample X60,0.786,
C13,Sample X61,0.898,
C14,Sample X62,0.917,
C15,Sample X63,0.780,
C16,Sample X64,0.796,
C17,Sample X65,0.745,
C18,Sample X66,0.786,
C19,Sample X67,0.776,
C20,Sample X68,0.793,
C21,Sample X69,0.969,
C22,Sample X70,0.967,
C23,Sample X71,0.158,
C24,Sample X72,0.136,
D01,Sample X73,0.157,
D02,Sample X74,0.141,
D03,Sample X75,0.873,
D04,Sample X76,0.840,
D05,Sample X77,0.830,
D06,Sample X78,0.881,
D07,Sample X79,0.813,
D08,Sample X80,0.910,
D09,Sample X81,0.870,
D10,Sample X82,0.707,
D11,Sample X83,0.803,
D12,Sample X84,0.701,
D13,Sample X85,0.725,
D14,Sample X86,0.726,
D15,Sample X87,0.837,
D16,Sample X88,0.684,
D17,Sample X89,0.876,
D18,Sample X90,0.656,
D19,Sample X91,0.668,
D20,Sample X92,0.674,
D21,Sample X93,0.778,
D22,Sample X94,0.763,
D23,Sample X95,0.151,
D24,Sample X96,0.139,
E01,Sample X97,0.167,
E02,Sample X98,0.154,
E03,Sample X99,0.795,
E04,Sample X100,0.825,
E05,Sample X101,0.833,
E06,Sample X102,0.780,
E07,Sample X103,0.752,
E08,Sample X104,0.915,
E09,Sample X105,0.878,
E10,Sample X106,0.813,
E11,Sample X107,0.491,
E12,Sample X108,0.746,
E13,Sample X109,0.761,
E14,Sample X110,0.807,
E15,Sample X111,0.774,
E16,Sample X112,0.907,
E17,Sample X113,0.766,
E18,Sample X114,0.750,
E19,Sample X115,0.722,
E20,Sample X116,0.806,
E21,Sample X117,1.111,
E22,Sample X118,1.121,
E23,Sample X119,0.143,
E24,Sample X120,0.141,
F01,Sample X121,0.144,
F02,Sample X122,0.149,
F03,Sample X123,0.761,
F04,Sample X124,0.798,
F05,Sample X125,0.789,
F06,Sample X126,0.796,
F07,Sample X127,0.897,
F08,Sample X128,0.855,
F09,Sample X129,0.707,
F10,Sample X130,0.870,
F11,Sample X131,0.832,
F12,Sample X132,0.763,
F13,Sample X133,0.751,
F14,Sample X134,0.850,
F15,Sample X135,0.755,
F16,Sample X136,0.796,
F17,Sample X137,0.787,
F18,Sample X138,0.718,
F19,Sample X139,0.714,
F20,Sample X140,0.752,
F21,Sample X141,0.762,
F22,Sample X142,1.210,
F23,Sample X143,0.150,
F24,Sample X144,0.138,
G01,Sample X145,0.153,
G02,Sample X146,0.154,
G03,Sample X147,0.833,
G04,Sample X148,0.799,
G05,Sample X149,0.823,
G06,Sample X150,0.797,
G07,Sample X151,0.949,
G08,Sample X152,0.812,
G09,Sample X153,0.793,
G10,Sample X154,0.769,
G11,Sample X155,0.774,
G12,Sample X156,0.772,
G13,Sample X157,1.407,
G14,Sample X158,1.381,
G15,Sample X159,0.867,
G16,Sample X160,0.726,
G17,Sample X161,0.731,
G18,Sample X162,0.777,
G19,Sample X163,0.741,
G20,Sample X164,0.792,
G21,Sample X165,0.820,
G22,Sample X166,0.757,
G23,Sample X167,0.144,
G24,Sample X168,0.201,
H01,Sample X169,0.155,
H02,Sample X170,0.154,
H03,Sample X171,0.808,
H04,Sample X172,0.815,
H05,Sample X173,0.782,
H06,Sample X174,0.817,
H07,Sample X175,0.942,
H08,Sample X176,0.924,
H09,Sample X177,0.821,
H10,Sample X178,0.739,
H11,Sample X179,0.719,
H12,Sample X180,0.755,
H13,Sample X181,0.759,
H14,Sample X182,0.706,
H15,Sample X183,0.730,
H16,Sample X184,0.730,
H17,Sample X185,0.892,
H18,Sample X186,0.834,
H19,Sample X187,0.683,
H20,Sample X188,0.761,
H21,Sample X189,0.744,
H22,Sample X190,0.806,
H23,Sample X191,0.141,
H24,Sample X192,0.214,
I01,Sample X193,0.149,
I02,Sample X194,0.159,
I03,Sample X195,0.770,
I04,Sample X196,0.769,
I05,Sample X197,0.756,
I06,Sample X198,0.797,
I07,Sample X199,0.709,
I08,Sample X200,0.844,
I09,Sample X201,0.778,
I10,Sample X202,0.774,
I11,Sample X203,1.074,
I12,Sample X204,0.843,
I13,Sample X205,0.730,
I14,Sample X206,0.750,
I15,Sample X207,0.770,
I16,Sample X208,0.794,
I17,Sample X209,1.029,
I18,Sample X210,0.431,
I19,Sample X211,0.938,
I20,Sample X212,0.886,
I21,Sample X213,0.924,
I22,Sample X214,0.869,
I23,Sample X215,0.142,
I24,Sample X216,0.140,
J01,Sample X217,0.140,
J02,Sample X218,0.141,
J03,Sample X219,0.860,
J04,Sample X220,0.931,
J05,Sample X221,0.935,
J06,Sample X222,0.855,
J07,Sample X223,0.799,
J08,Sample X224,0.866,
J09,Sample X225,0.767,
J10,Sample X226,0.760,
J11,Sample X227,0.712,
J12,Sample X228,0.697,
J13,Sample X229,0.748,
J14,Sample X230,0.720,
J15,Sample X231,0.652,
J16,Sample X232,0.706,
J17,Sample X233,0.901,
J18,Sample X234,0.751,
J19,Sample X235,0.671,
J20,Sample X236,0.722,
J21,Sample X237,0.806,
J22,Sample X238,0.782,
J23,Sample X239,0.141,
J24,Sample X240,0.143,
K01,Sample X241,0.139,
K02,Sample X242,0.145,
K03,Sample X243,0.729,
K04,Sample X244,0.734,
K05,Sample X245,0.846,
K06,Sample X246,0.746,
K07,Sample X247,0.810,
K08,Sample X248,0.772,
K09,Sample X249,0.836,
K10,Sample X250,0.815,
K11,Sample X251,0.717,
K12,Sample X252,0.858,
K13,Sample X253,0.715,
K14,Sample X254,0.707,
K15,Sample X255,0.672,
K16,Sample X256,0.726,
K17,Sample X257,0.722,
K18,Sample X258,0.753,
K19,Sample X259,0.744,
K20,Sample X260,0.865,
K21,Sample X261,0.400,
K22,Sample X262,0.864,
K23,Sample X263,0.139,
K24,Sample X264,0.141,
L01,Sample X265,0.148,
L02,Sample X266,0.154,
L03,Sample X267,0.842,
L04,Sample X268,0.865,
L05,Sample X269,0.816,
L06,Sample X270,0.776,
L07,Sample X271,0.816,
L08,Sample X272,0.725,
L09,Sample X273,0.795,
L10,Sample X274,0.680,
L11,Sample X275,0.713,
L12,Sample X276,0.657,
L13,Sample X277,0.715,
L14,Sample X278,0.781,
L15,Sample X279,0.635,
L16,Sample X280,0.791,
L17,Sample X281,0.702,
L18,Sample X282,0.770,
L19,Sample X283,0.707,
L20,Sample X284,0.728,
L21,Sample X285,0.469,
L22,Sample X286,0.833,
L23,Sample X287,0.178,
L24,Sample X288,0.156,
M01,Sample X289,0.138,
M02,Sample X290,0.153,
M03,Sample X291,0.818,
M04,Sample X292,0.905,
M05,Sample X293,0.871,
M06,Sample X294,0.458,
M07,Sample X295,0.814,
M08,Sample X296,0.860,
M09,Sample X297,0.942,
