Well,Content,Raw Data (600),
A01,Sample X1,0.180,
A02,Sample X2,0.180,
A03,Sample X3,0.238,
A04,Sample X4,0.195,
A05,Sample X5,0.197,
A06,Sample X6,0.191,
A07,Sample X7,0.198,
A08,Sample X8,2.666,
A09,Sample X9,1.356,
A10,Sample X10,0.961,
A11,Sample X11,0.599,
A12,Sample X12,0.346,
A13,Sample X13,0.695,
A14,Sample X14,0.592,
A15,Sample X15,0.558,
A16,Sample X16,0.511,
A17,Sample X17,0.533,
A18,Sample X18,2.805,
A19,Sample X19,3.735,
A20,Sample X20,3.644,
A21,Sample X21,4.186,
A22,Sample X22,3.528,
A23,Sample X23,0.175,
A24,Sample X24,0.180,
B01,Sample X25,0.208,
B02,Sample X26,0.193,
B03,Sample X27,4.070,
B04,Sample X28,3.553,
B05,Sample X29,4.310,
B06,Sample X30,4.363,
B07,Sample X31,3.953,
B08,Sample X32,4.236,
B09,Sample X33,4.119,
B10,Sample X34,3.873,
B11,Sample X35,3.853,
B12,Sample X36,4.641,
B13,Sample X37,3.872,
B14,Sample X38,2.972,
B15,Sample X39,3.821,
B16,Sample X40,3.128,
B17,Sample X41,0.463,
B18,Sample X42,3.011,
B19,Sample X43,3.375,
B20,Sample X44,2.285,
B21,Sample X45,3.149,
B22,Sample X46,3.042,
B23,Sample X47,0.155,
B24,Sample X48,0.164,
C01,Sample X49,0.176,
C02,Sample X50,0.162,
C03,Sample X51,0.182,
C04,Sample X52,4.539,
C05,Sample X53,0.211,
C06,Sample X54,2.813,
C07,Sample X55,0.216,
C08,Sample X56,3.249,
C09,Sample X57,5.335,
C10,Sample X58,3.688,
C11,Sample X59,3.951,
C12,Sample X60,0.432,
C13,Sample X61,4.301,
C14,Sample X62,3.914,
C15,Sample X63,0.605,
C16,Sample X64,2.889,
C17,Sample X65,0.703,
C18,Sample X66,0.469,
C19,Sample X67,3.138,
C20,Sample X68,3.899,
C21,Sample X69,2.476,
C22,Sample X70,3.993,
C23,Sample X71,0.155,
C24,Sample X72,0.162,
D01,Sample X73,0.174,
D02,Sample X74,0.167,
D03,Sample X75,5.028,
D04,Sample X76,0.190,
D05,Sample X77,0.455,
D06,Sample X78,0.572,
D07,Sample X79,2.277,
D08,Sample X80,3.797,
D09,Sample X81,3.466,
D10,Sample X82,4.031,
D11,Sample X83,3.812,
D12,Sample X84,3.316,
D13,Sample X85,2.801,
D14,Sample X86,4.282,
D15,Sample X87,3.504,
D16,Sample X88,1.770,
D17,Sample X89,0.286,
D18,Sample X90,2.564,
D19,Sample X91,2.480,
D20,Sample X92,0.257,
D21,Sample X93,0.264,
D22,Sample X94,0.355,
D23,Sample X95,0.151,
D24,Sample X96,0.173,
E01,Sample X97,0.177,
E02,Sample X98,0.173,
E03,Sample X99,4.404,
E04,Sample X100,4.006,
E05,Sample X101,0.464,
E06,Sample X102,3.101,
E07,Sample X103,2.112,
E08,Sample X104,3.161,
E09,Sample X105,2.617,
E10,Sample X106,0.525,
E11,Sample X107,2.507,
E12,Sample X108,2.581,
E13,Sample X109,2.690,
E14,Sample X110,1.451,
E15,Sample X111,2.054,
E16,Sample X112,1.496,
E17,Sample X113,0.376,
E18,Sample X114,0.273,
E19,Sample X115,0.207,
E20,Sample X116,0.494,
E21,Sample X117,0.463,
E22,Sample X118,0.727,
E23,Sample X119,0.159,
E24,Sample X120,0.260,
F01,Sample X121,0.168,
F02,Sample X122,0.164,
F03,Sample X123,1.275,
F04,Sample X124,4.234,
F05,Sample X125,3.620,
F06,Sample X126,1.938,
F07,Sample X127,0.641,
F08,Sample X128,2.062,
F09,Sample X129,0.386,
F10,Sample X130,0.390,
F11,Sample X131,1.590,
F12,Sample X132,1.496,
F13,Sample X133,0.375,
F14,Sample X134,0.861,
F15,Sample X135,2.176,
F16,Sample X136,1.823,
F17,Sample X137,1.747,
F18,Sample X138,0.206,
F19,Sample X139,0.754,
F20,Sample X140,1.631,
F21,Sample X141,0.290,
F22,Sample X142,0.310,
F23,Sample X143,0.154,
F24,Sample X144,0.154,
G01,Sample X145,0.164,
G02,Sample X146,0.161,
G03,Sample X147,2.009,
