Well,Content,Raw Data (600),
A01,Sample X1,0.186,
A02,Sample X2,0.171,
A03,Sample X3,0.256,
A04,Sample X4,0.201,
A05,Sample X5,0.183,
A06,Sample X6,0.188,
A07,Sample X7,0.197,
A08,Sample X8,1.605,
A09,Sample X9,1.307,
A10,Sample X10,0.919,
A11,Sample X11,0.827,
A12,Sample X12,0.322,
A13,Sample X13,0.556,
A14,Sample X14,0.727,
A15,Sample X15,0.648,
A16,Sample X16,0.622,
A17,Sample X17,0.550,
A18,Sample X18,1.715,
A19,Sample X19,1.575,
A20,Sample X20,1.513,
A21,Sample X21,1.908,
A22,Sample X22,1.905,
A23,Sample X23,0.178,
A24,Sample X24,0.232,
B01,Sample X25,0.178,
B02,Sample X26,0.182,
B03,Sample X27,1.357,
B04,Sample X28,1.416,
B05,Sample X29,1.383,
B06,Sample X30,1.397,
B07,Sample X31,1.202,
B08,Sample X32,2.089,
B09,Sample X33,1.407,
B10,Sample X34,1.498,
B11,Sample X35,1.185,
B12,Sample X36,1.459,
B13,Sample X37,1.286,
B14,Sample X38,1.457,
B15,Sample X39,1.484,
B16,Sample X40,1.437,
B17,Sample X41,1.685,
B18,Sample X42,1.270,
B19,Sample X43,1.279,
B20,Sample X44,1.382,
B21,Sample X45,1.299,
B22,Sample X46,1.435,
B23,Sample X47,0.162,
B24,Sample X48,0.164,
C01,Sample X49,0.177,
C02,Sample X50,0.173,
C03,Sample X51,0.260,
C04,Sample X52,0.262,
C05,Sample X53,0.540,
C06,Sample X54,0.292,
C07,Sample X55,1.041,
C08,Sample X56,0.460,
C09,Sample X57,1.267,
C10,Sample X58,1.003,
C11,Sample X59,1.253,
C12,Sample X60,1.022,
C13,Sample X61,0.938,
C14,Sample X62,1.874,
C15,Sample X63,1.531,
C16,Sample X64,0.298,
C17,Sample X65,1.318,
C18,Sample X66,1.500,
C19,Sample X67,0.259,
C20,Sample X68,1.891,
C21,Sample X69,1.652,
C22,Sample X70,1.549,
C23,Sample X71,0.162,
C24,Sample X72,0.164,
D01,Sample X73,0.177,
D02,Sample X74,0.174,
D03,Sample X75,1.071,
D04,Sample X76,0.964,
D05,Sample X77,0.546,
D06,Sample X78,1.121,
D07,Sample X79,0.380,
D08,Sample X80,1.480,
D09,Sample X81,0.718,
D10,Sample X82,1.089,
D11,Sample X83,1.170,
D12,Sample X84,1.129,
D13,Sample X85,0.612,
D14,Sample X86,1.419,
D15,Sample X87,1.197,
D16,Sample X88,1.282,
D17,Sample X89,1.487,
D18,Sample X90,0.879,
D19,Sample X91,1.313,
D20,Sample X92,1.078,
D21,Sample X93,0.925,
D22,Sample X94,1.220,
D23,Sample X95,0.163,
D24,Sample X96,0.167,
E01,Sample X97,0.180,
E02,Sample X98,0.172,
E03,Sample X99,0.918,
E04,Sample X100,0.452,
E05,Sample X101,0.362,
E06,Sample X102,0.463,
E07,Sample X103,0.931,
E08,Sample X104,1.706,
E09,Sample X105,0.787,
E10,Sample X106,1.651,
E11,Sample X107,1.629,
E12,Sample X108,0.372,
E13,Sample X109,0.777,
E14,Sample X110,0.372,
E15,Sample X111,0.341,
E16,Sample X112,1.217,
E17,Sample X113,0.440,
E18,Sample X114,1.734,
E19,Sample X115,0.235,
E20,Sample X116,0.613,
E21,Sample X117,1.414,
E22,Sample X118,1.103,
E23,Sample X119,0.158,
E24,Sample X120,0.164,
F01,Sample X121,0.175,
F02,Sample X122,0.170,
F03,Sample X123,0.239,
F04,Sample X124,0.966,
F05,Sample X125,0.357,
F06,Sample X126,0.902,
F07,Sample X127,0.377,
F08,Sample X128,1.232,
F09,Sample X129,1.075,
F10,Sample X130,1.209,
F11,Sample X131,1.103,
F12,Sample X132,1.205,
F13,Sample X133,1.246,
F14,Sample X134,1.277,
F15,Sample X135,1.188,
F16,Sample X136,1.112,
F17,Sample X137,1.243,
F18,Sample X138,1.237,
F19,Sample X139,1.115,
F20,Sample X140,1.478,
F21,Sample X141,1.808,
F22,Sample X142,1.313,
F23,Sample X143,0.171,
F24,Sample X144,0.162,
G01,Sample X145,0.172,
G02,Sample X146,0.175,
G03,Sample X147,0.582,
G04,Sample X148,0.393,
G05,Sample X149,0.637,
G06,Sample X150,0.295,
G07,Sample X151,0.382,
G08,Sample X152,0.333,
G09,Sample X153,0.541,
G10,Sample X154,1.423,
G11,Sample X155,0.379,
G12,Sample X156,0.507,
G13,Sample X157,1.106,
G14,Sample X158,0.507,
G15,Sample X159,1.385,
G16,Sample X160,1.995,
G17,Sample X161,1.540,
G18,Sample X162,1.698,
G19,Sample X163,0.322,
G20,Sample X164,1.655,
G21,Sample X165,1.643,
G22,Sample X166,2.262,
G23,Sample X167,0.173,
G24,Sample X168,0.185,
H01,Sample X169,0.180,
H02,Sample X170,0.187,
H03,Sample X171,0.528,
H04,Sample X172,0.983,
H05,Sample X173,0.589,
H06,Sample X174,0.897,
H07,Sample X175,0.454,
H08,Sample X176,1.007,
H09,Sample X177,0.578,
H10,Sample X178,1.056,
H11,Sample X179,1.172,
H12,Sample X180,1.003,
H13,Sample X181,0.783,
H14,Sample X182,0.915,
H15,Sample X183,1.178,
H16,Sample X184,1.272,
H17,Sample X185,1.004,
H18,Sample X186,0.894,
H19,Sample X187,1.252,
H20,Sample X188,1.184,
H21,Sample X189,1.164,
H22,Sample X190,1.433,
H23,Sample X191,0.158,
H24,Sample X192,0.261,
I01,Sample X193,0.394,
I02,Sample X194,0.178,
I03,Sample X195,0.562,
I04,Sample X196,1.126,
I05,Sample X197,0.877,
