Well,Content,Raw Data (600),
A01,Sample X1,0.152,
A02,Sample X2,0.158,
A03,Sample X3,0.289,
A04,Sample X4,0.248,
A05,Sample X5,0.239,
A06,Sample X6,0.223,
A07,Sample X7,0.251,
A08,Sample X8,0.214,
A09,Sample X9,0.217,
A10,Sample X10,0.220,
A11,Sample X11,0.239,
A12,Sample X12,0.272,
A13,Sample X13,0.305,
A14,Sample X14,0.208,
A15,Sample X15,0.222,
A16,Sample X16,0.228,
A17,Sample X17,0.229,
A18,Sample X18,1.952,
A19,Sample X19,2.112,
A20,Sample X20,2.287,
A21,Sample X21,2.175,
A22,Sample X22,2.125,
A23,Sample X23,0.149,
A24,Sample X24,0.147,
B01,Sample X25,0.172,
B02,Sample X26,0.160,
B03,Sample X27,1.984,
B04,Sample X28,1.982,
B05,Sample X29,1.930,
B06,Sample X30,1.916,
B07,Sample X31,1.873,
B08,Sample X32,1.824,
B09,Sample X33,2.011,
B10,Sample X34,1.897,
B11,Sample X35,1.899,
B12,Sample X36,1.740,
B13,Sample X37,1.779,
B14,Sample X38,2.088,
B15,Sample X39,1.932,
B16,Sample X40,2.088,
B17,Sample X41,0.187,
B18,Sample X42,1.800,
B19,Sample X43,1.627,
B20,Sample X44,1.786,
B21,Sample X45,2.013,
B22,Sample X46,1.725,
B23,Sample X47,0.138,
B24,Sample X48,0.137,
C01,Sample X49,0.152,
C02,Sample X50,0.150,
C03,Sample X51,1.803,
C04,Sample X52,1.140,
C05,Sample X53,0.198,
C06,Sample X54,0.220,
C07,Sample X55,0.228,
C08,Sample X56,0.486,
C09,Sample X57,1.478,
C10,Sample X58,1.045,
C11,Sample X59,1.661,
C12,Sample X60,0.180,
C13,Sample X61,1.025,
C14,Sample X62,1.098,
C15,Sample X63,0.669,
C16,Sample X64,1.614,
C17,Sample X65,0.191,
C18,Sample X66,1.502,
C19,Sample X67,1.776,
C20,Sample X68,1.651,
C21,Sample X69,0.911,
C22,Sample X70,1.638,
C23,Sample X71,0.148,
C24,Sample X72,0.144,
D01,Sample X73,0.149,
D02,Sample X74,0.154,
D03,Sample X75,1.672,
D04,Sample X76,0.202,
D05,Sample X77,0.185,
D06,Sample X78,1.412,
D07,Sample X79,0.293,
D08,Sample X80,1.203,
D09,Sample X81,1.550,
D10,Sample X82,1.512,
D11,Sample X83,1.276,
D12,Sample X84,1.413,
D13,Sample X85,1.243,
D14,Sample X86,1.786,
D15,Sample X87,1.837,
D16,Sample X88,1.423,
D17,Sample X89,1.290,
D18,Sample X90,1.408,
D19,Sample X91,1.752,
D20,Sample X92,0.206,
D21,Sample X93,0.208,
D22,Sample X94,1.427,
D23,Sample X95,0.141,
D24,Sample X96,0.149,
E01,Sample X97,0.150,
E02,Sample X98,0.151,
E03,Sample X99,1.503,
E04,Sample X100,1.373,
E05,Sample X101,1.284,
E06,Sample X102,1.288,
