Well,Content,Raw Data (600),
A01,Sample X1,0.152,
A02,Sample X2,0.160,
A03,Sample X3,0.354,
A04,Sample X4,0.335,
A05,Sample X5,0.308,
A06,Sample X6,0.302,
A07,Sample X7,0.490,
A08,Sample X8,0.639,
A09,Sample X9,0.652,
A10,Sample X10,0.895,
A11,Sample X11,0.961,
A12,Sample X12,1.213,
A13,Sample X13,1.111,
A14,Sample X14,1.024,
A15,Sample X15,1.186,
A16,Sample X16,0.911,
A17,Sample X17,1.119,
A18,Sample X18,0.779,
A19,Sample X19,1.007,
A20,Sample X20,0.886,
A21,Sample X21,0.435,
A22,Sample X22,0.348,
A23,Sample X23,0.155,
A24,Sample X24,0.151,
B01,Sample X25,0.188,
B02,Sample X26,0.175,
B03,Sample X27,0.464,
B04,Sample X28,0.751,
B05,Sample X29,1.052,
B06,Sample X30,0.811,
B07,Sample X31,0.919,
B08,Sample X32,1.201,
B09,Sample X33,0.725,
B10,Sample X34,1.215,
B11,Sample X35,1.247,
B12,Sample X36,1.228,
B13,Sample X37,1.000,
B14,Sample X38,1.052,
B15,Sample X39,0.973,
B16,Sample X40,1.240,
B17,Sample X41,1.363,
B18,Sample X42,1.228,
B19,Sample X43,1.171,
B20,Sample X44,1.133,
B21,Sample X45,1.035,
B22,Sample X46,1.063,
B23,Sample X47,0.142,
B24,Sample X48,0.144,
C01,Sample X49,0.166,
C02,Sample X50,0.213,
C03,Sample X51,1.028,
C04,Sample X52,1.100,
C05,Sample X53,1.240,
C06,Sample X54,1.010,
C07,Sample X55,1.465,
C08,Sample X56,1.141,
C09,Sample X57,1.207,
C10,Sample X58,1.351,
C11,Sample X59,1.405,
C12,Sample X60,1.047,
C13,Sample X61,1.192,
C14,Sample X62,1.525,
C15,Sample X63,0.851,
C16,Sample X64,1.162,
C17,Sample X65,1.253,
C18,Sample X66,1.208,
C19,Sample X67,1.368,
C20,Sample X68,1.414,
C21,Sample X69,0.368,
C22,Sample X70,0.504,
C23,Sample X71,0.695,
C24,Sample X72,0.155,
D01,Sample X73,0.180,
D02,Sample X74,0.657,
D03,Sample X75,0.995,
D04,Sample X76,0.581,
D05,Sample X77,1.097,
D06,Sample X78,1.181,
D07,Sample X79,1.361,
D08,Sample X80,1.668,
D09,Sample X81,1.355,
D10,Sample X82,1.382,
D11,Sample X83,1.448,
D12,Sample X84,1.265,
D13,Sample X85,1.281,
D14,Sample X86,0.994,
D15,Sample X87,1.254,
D16,Sample X88,0.998,
D17,Sample X89,0.616,
D18,Sample X90,1.091,
D19,Sample X91,1.186,
D20,Sample X92,1.436,
D21,Sample X93,0.476,
D22,Sample X94,0.744,
D23,Sample X95,0.698,
D24,Sample X96,0.160,
E01,Sample X97,0.185,
E02,Sample X98,0.516,
E03,Sample X99,1.146,
E04,Sample X100,0.835,
E05,Sample X101,1.381,
E06,Sample X102,1.220,
E07,Sample X103,1.343,
E08,Sample X104,1.557,
E09,Sample X105,1.283,
E10,Sample X106,1.465,
E11,Sample X107,1.380,
E12,Sample X108,1.456,
E13,Sample X109,1.422,
E14,Sample X110,1.269,
E15,Sample X111,1.218,
E16,Sample X112,1.267,
E17,Sample X113,1.506,
E18,Sample X114,1.243,
E19,Sample X115,1.254,
E20,Sample X116,1.328,
E21,Sample X117,1.310,
E22,Sample X118,0.506,
E23,Sample X119,0.814,
E24,Sample X120,0.155,
F01,Sample X121,0.190,
F02,Sample X122,0.302,
F03,Sample X123,1.098,
F04,Sample X124,1.368,
F05,Sample X125,1.470,
F06,Sample X126,1.292,
F07,Sample X127,1.701,
F08,Sample X128,1.562,
F09,Sample X129,1.552,
F10,Sample X130,1.293,
F11,Sample X131,1.584,
F12,Sample X132,1.423,
F13,Sample X133,0.851,
F14,Sample X134,1.329,
F15,Sample X135,1.618,
F16,Sample X136,1.183,
F17,Sample X137,1.621,
F18,Sample X138,1.291,
F19,Sample X139,1.052,
F20,Sample X140,1.615,
F21,Sample X141,1.325,
F22,Sample X142,1.163,
F23,Sample X143,1.041,
F24,Sample X144,0.352,
G01,Sample X145,0.193,
G02,Sample X146,0.636,
G03,Sample X147,1.447,
G04,Sample X148,1.130,
G05,Sample X149,1.335,
G06,Sample X150,1.480,
G07,Sample X151,1.071,
G08,Sample X152,1.552,
G09,Sample X153,1.502,
G10,Sample X154,1.043,
G11,Sample X155,1.590,
G12,Sample X156,1.415,
G13,Sample X157,1.420,
G14,Sample X158,1.236,
G15,Sample X159,1.466,
G16,Sample X160,1.452,
G17,Sample X161,1.135,
G18,Sample X162,1.070,
G19,Sample X163,0.496,
G20,Sample X164,1.004,
G21,Sample X165,1.465,
G22,Sample X166,1.104,
G23,Sample X167,0.693,
G24,Sample X168,0.271,
H01,Sample X169,0.196,
H02,Sample X170,0.672,
H03,Sample X171,1.075,
H04,Sample X172,1.028,
H05,Sample X173,1.376,
H06,Sample X174,1.386,
H07,Sample X175,1.184,
H08,Sample X176,1.590,
H09,Sample X177,1.548,
H10,Sample X178,1.287,
H11,Sample X179,1.339,
H12,Sample X180,1.292,
H13,Sample X181,1.474,
H14,Sample X182,1.255,
H15,Sample X183,1.338,
H16,Sample X184,1.435,
H17,Sample X185,1.504,
H18,Sample X186,1.295,
H19,Sample X187,1.191,
H20,Sample X188,1.399,
H21,Sample X189,1.267,
H22,Sample X190,1.303,
H23,Sample X191,1.001,
H24,Sample X192,0.228,
I01,Sample X193,0.199,
I02,Sample X194,0.693,
I03,Sample X195,0.971,
I04,Sample X196,1.234,
I05,Sample X197,1.450,
I06,Sample X198,1.427,
I07,Sample X199,1.478,
I08,Sample X200,1.415,
I09,Sample X201,1.566,
I10,Sample X202,1.586,
I11,Sample X203,1.569,
I12,Sample X204,1.542,
I13,Sample X205,1.677,
I14,Sample X206,1.229,
I15,Sample X207,1.296,
I16,Sample X208,1.127,
I17,Sample X209,1.740,
I18,Sample X210,1.385,
I19,Sample X211,0.678,
I20,Sample X212,0.738,
I21,Sample X213,0.387,
I22,Sample X214,0.383,
I23,Sample X215,0.953,
I24,Sample X216,0.195,
J01,Sample X217,0.197,
J02,Sample X218,0.621,
J03,Sample X219,1.196,
J04,Sample X220,1.092,
J05,Sample X221,1.601,
J06,Sample X222,1.162,
J07,Sample X223,0.945,
J08,Sample X224,1.375,
J09,Sample X225,1.272,
J10,Sample X226,1.506,
J11,Sample X227,1.621,
J12,Sample X228,1.584,
J13,Sample X229,1.700,
J14,Sample X230,1.105,
J15,Sample X231,1.463,
J16,Sample X232,1.339,
J17,Sample X233,1.352,
J18,Sample X234,1.610,
J19,Sample X235,1.173,
J20,Sample X236,1.242,
J21,Sample X237,1.061,
J22,Sample X238,0.446,
J23,Sample X239,0.793,
J24,Sample X240,0.168,
K01,Sample X241,0.194,
K02,Sample X242,0.668,
K03,Sample X243,1.142,
K04,Sample X244,1.126,
K05,Sample X245,1.457,
K06,Sample X246,1.562,
K07,Sample X247,1.577,
K08,Sample X248,1.121,
K09,Sample X249,1.222,
K10,Sample X250,1.243,
K11,Sample X251,1.394,
K12,Sample X252,1.587,
K13,Sample X253,1.476,
K14,Sample X254,1.504,
K15,Sample X255,1.492,
K16,Sample X256,1.231,
K17,Sample X257,1.321,
K18,Sample X258,1.358,
K19,Sample X259,0.475,
K20,Sample X260,1.050,
K21,Sample X261,1.444,
K22,Sample X262,0.681,
K23,Sample X263,0.691,
K24,Sample X264,0.158,
L01,Sample X265,0.237,
L02,Sample X266,0.452,
L03,Sample X267,0.945,
L04,Sample X268,1.102,
L05,Sample X269,1.303,
L06,Sample X270,1.529,
L07,Sample X271,1.391,
L08,Sample X272,1.464,
L09,Sample X273,1.350,
L10,Sample X274,1.448,
L11,Sample X275,1.455,
L12,Sample X276,1.399,
L13,Sample X277,1.723,
L14,Sample X278,1.232,
L15,Sample X279,1.342,
L16,Sample X280,1.374,
L17,Sample X281,1.450,
L18,Sample X282,1.163,
L19,Sample X283,0.839,
L20,Sample X284,0.650,
L21,Sample X285,0.770,
L22,Sample X286,0.453,
L23,Sample X287,0.625,
L24,Sample X288,0.147,
M01,Sample X289,0.179,
M02,Sample X290,0.180,
M03,Sample X291,1.106,
M04,Sample X292,1.221,
M05,Sample X293,1.329,
M06,Sample X294,1.254,
M07,Sample X295,1.548,
M08,Sample X296,1.401,
M09,Sample X297,1.278,
M10,Sample X298,1.437,
M11,Sample X299,1.499,
M12,Sample X300,1.520,
M13,Sample X301,1.389,
M14,Sample X302,1.245,
M15,Sample X303,1.299,
M16,Sample X304,1.160,
M17,Sample X305,1.533,
M18,Sample X306,1.246,
M19,Sample X307,1.636,
M20,Sample X308,0.979,
M21,Sample X309,0.341,
M22,Sample X310,0.297,
M23,Sample X311,0.139,
M24,Sample X312,0.140,
N01,Sample X313,0.169,
N02,Sample X314,0.161,
N03,Sample X315,0.826,
N04,Sample X316,1.083,
N05,Sample X317,1.191,
N06,Sample X318,1.151,
N07,Sample X319,1.109,
N08,Sample X320,1.166,
N09,Sample X321,1.181,
N10,Sample X322,1.189,
N11,Sample X323,1.329,
N12,Sample X324,1.232,
N13,Sample X325,1.130,
N14,Sample X326,1.432,
N15,Sample X327,1.335,
N16,Sample X328,1.443,
N17,Sample X329,1.351,
N18,Sample X330,1.189,
N19,Sample X331,1.127,
N20,Sample X332,0.954,
N21,Sample X333,0.555,
N22,Sample X334,0.303,
N23,Sample X335,0.137,
N24,Sample X336,0.140,
O01,Sample X337,0.193,
O02,Sample X338,0.159,
O03,Sample X339,0.337,
O04,Sample X340,0.539,
O05,Sample X341,1.090,
O06,Sample X342,1.218,
O07,Sample X343,0.781,
O08,Sample X344,1.053,
O09,Sample X345,1.280,
O10,Sample X346,1.138,
O11,Sample X347,1.212,
O12,Sample X348,1.009,
O13,Sample X349,0.642,
O14,Sample X350,1.125,
O15,Sample X351,1.179,
O16,Sample X352,1.319,
O17,Sample X353,1.225,
O18,Sample X354,0.538,
O19,Sample X355,0.691,
O20,Sample X356,0.359,
O21,Sample X357,0.313,
O22,Sample X358,0.311,
O23,Sample X359,0.132,
O24,Sample X360,0.127,
P01,Sample X361,0.147,
P02,Sample X362,0.147,
P03,Sample X363,0.311,
P04,Sample X364,0.295,
P05,Sample X365,0.281,
P06,Sample X366,0.312,
P07,Sample X367,0.443,
P08,Sample X368,0.752,
P09,Sample X369,0.788,
P10,Sample X370,0.796,
P11,Sample X371,0.745,
P12,Sample X372,0.422,
P13,Sample X373,0.476,
P14,Sample X374,0.401,
P15,Sample X375,0.587,
P16,Sample X376,0.341,
P17,Sample X377,0.348,
P18,Sample X378,0.361,
P19,Sample X379,0.358,
P20,Sample X380,0.348,
P21,Sample X381,0.343,
P22,Sample X382,0.347,
P23,Sample X383,0.137,
P24,Sample X384,0.128,
