Well,Content,Raw Data (600),
A01,Sample X1,0.800,
A02,Sample X2,0.550,
A03,Sample X3,0.307,
A04,Sample X4,0.187,
A05,Sample X5,0.175,
A06,Sample X6,0.173,
A07,Sample X7,0.179,
A08,Sample X8,0.195,
A09,Sample X9,0.202,
A10,Sample X10,0.198,
A11,Sample X11,0.207,
A12,Sample X12,0.201,
A13,Sample X13,0.276,
A14,Sample X14,0.178,
A15,Sample X15,0.185,
A16,Sample X16,0.225,
A17,Sample X17,0.173,
A18,Sample X18,3.898,
A19,Sample X19,3.701,
A20,Sample X20,3.766,
A21,Sample X21,3.887,
A22,Sample X22,3.856,
A23,Sample X23,0.880,
A24,Sample X24,0.910,
B01,Sample X25,3.989,
B02,Sample X26,2.652,
B03,Sample X27,3.927,
B04,Sample X28,4.006,
B05,Sample X29,3.994,
B06,Sample X30,3.948,
B07,Sample X31,3.918,
B08,Sample X32,3.911,
B09,Sample X33,4.054,
B10,Sample X34,3.977,
B11,Sample X35,3.767,
B12,Sample X36,3.800,
B13,Sample X37,3.804,
B14,Sample X38,3.959,
B15,Sample X39,3.859,
B16,Sample X40,3.921,
B17,Sample X41,0.165,
B18,Sample X42,3.643,
B19,Sample X43,3.647,
B20,Sample X44,3.624,
B21,Sample X45,3.731,
B22,Sample X46,3.705,
B23,Sample X47,0.569,
B24,Sample X48,0.146,
C01,Sample X49,0.382,
C02,Sample X50,0.145,
C03,Sample X51,3.674,
C04,Sample X52,3.558,
C05,Sample X53,0.298,
C06,Sample X54,0.177,
C07,Sample X55,0.163,
C08,Sample X56,0.722,
C09,Sample X57,3.730,
C10,Sample X58,2.934,
C11,Sample X59,3.645,
C12,Sample X60,0.164,
C13,Sample X61,2.155,
C14,Sample X62,2.234,
C15,Sample X63,3.715,
C16,Sample X64,3.765,
C17,Sample X65,0.172,
C18,Sample X66,3.504,
C19,Sample X67,3.589,
C20,Sample X68,3.645,
C21,Sample X69,3.259,
C22,Sample X70,3.465,
C23,Sample X71,0.145,
C24,Sample X72,0.225,
D01,Sample X73,0.329,
D02,Sample X74,0.324,
D03,Sample X75,3.772,
D04,Sample X76,0.162,
D05,Sample X77,0.164,
D06,Sample X78,3.720,
D07,Sample X79,0.393,
D08,Sample X80,4.277,
D09,Sample X81,3.816,
D10,Sample X82,3.570,
D11,Sample X83,3.492,
D12,Sample X84,3.339,
D13,Sample X85,3.437,
D14,Sample X86,3.807,
D15,Sample X87,3.889,
D16,Sample X88,3.738,
D17,Sample X89,2.358,
D18,Sample X90,3.537,
D19,Sample X91,3.667,
D20,Sample X92,0.188,
D21,Sample X93,0.163,
D22,Sample X94,3.686,
D23,Sample X95,0.150,
D24,Sample X96,0.369,
E01,Sample X97,0.148,
E02,Sample X98,0.147,
E03,Sample X99,3.627,
E04,Sample X100,3.594,
E05,Sample X101,3.553,
E06,Sample X102,3.716,
E07,Sample X103,3.546,
E08,Sample X104,3.709,
E09,Sample X105,3.553,
E10,Sample X106,3.413,
E11,Sample X107,3.549,
E12,Sample X108,3.698,
E13,Sample X109,3.499,
E14,Sample X110,3.552,
E15,Sample X111,3.580,
E16,Sample X112,3.307,
E17,Sample X113,0.850,
E18,Sample X114,0.196,
E19,Sample X115,3.512,
E20,Sample X116,3.329,
E21,Sample X117,3.393,
E22,Sample X118,3.136,
E23,Sample X119,0.137,
E24,Sample X120,0.157,
F01,Sample X121,0.163,
F02,Sample X122,0.282,
F03,Sample X123,3.473,
F04,Sample X124,3.685,
F05,Sample X125,3.556,
F06,Sample X126,3.410,
F07,Sample X127,3.322,
F08,Sample X128,3.875,
F09,Sample X129,0.262,
F10,Sample X130,0.228,
F11,Sample X131,3.682,
F12,Sample X132,0.830,
F13,Sample X133,0.691,
F14,Sample X134,3.535,
F15,Sample X135,3.807,
F16,Sample X136,3.688,
F17,Sample X137,3.562,
F18,Sample X138,0.235,
F19,Sample X139,3.430,
F20,Sample X140,3.567,
F21,Sample X141,0.166,
F22,Sample X142,0.160,
F23,Sample X143,0.147,
F24,Sample X144,0.157,
G01,Sample X145,0.285,
G02,Sample X146,0.459,
G03,Sample X147,2.861,
G04,Sample X148,0.976,
G05,Sample X149,3.504,
G06,Sample X150,3.246,
G07,Sample X151,3.760,
G08,Sample X152,3.471,
G09,Sample X153,3.867,
G10,Sample X154,3.822,
G11,Sample X155,3.809,
G12,Sample X156,3.383,
G13,Sample X157,0.149,
G14,Sample X158,0.175,
G15,Sample X159,0.902,
G16,Sample X160,0.260,
G17,Sample X161,0.197,
G18,Sample X162,0.258,
G19,Sample X163,3.845,
G20,Sample X164,0.240,
G21,Sample X165,3.763,
G22,Sample X166,0.152,
G23,Sample X167,0.135,
G24,Sample X168,0.207,
H01,Sample X169,0.143,
H02,Sample X170,0.141,
H03,Sample X171,3.621,
H04,Sample X172,3.831,
H05,Sample X173,2.657,
H06,Sample X174,3.731,
H07,Sample X175,4.099,
H08,Sample X176,3.724,
H09,Sample X177,3.798,
H10,Sample X178,4.337,
H11,Sample X179,3.635,
H12,Sample X180,3.823,
H13,Sample X181,0.188,
H14,Sample X182,3.670,
H15,Sample X183,3.969,
H16,Sample X184,4.319,
H17,Sample X185,3.971,
H18,Sample X186,3.555,
H19,Sample X187,3.639,
H20,Sample X188,3.201,
H21,Sample X189,3.393,
H22,Sample X190,3.491,
H23,Sample X191,0.133,
H24,Sample X192,0.462,
I01,Sample X193,0.301,
I02,Sample X194,0.185,
I03,Sample X195,3.835,
I04,Sample X196,3.635,
I05,Sample X197,3.717,
I06,Sample X198,3.722,
I07,Sample X199,0.235,
I08,Sample X200,0.256,
I09,Sample X201,3.570,
I10,Sample X202,0.578,
I11,Sample X203,3.309,
I12,Sample X204,3.716,
I13,Sample X205,3.391,
I14,Sample X206,0.198,
