Well,Content,Raw Data (600),
A01,Sample X1,0.194,
A02,Sample X2,0.215,
A03,Sample X3,0.370,
A04,Sample X4,0.282,
A05,Sample X5,0.244,
A06,Sample X6,0.292,
A07,Sample X7,0.343,
A08,Sample X8,1.034,
A09,Sample X9,0.958,
A10,Sample X10,0.743,
A11,Sample X11,0.647,
A12,Sample X12,0.465,
A13,Sample X13,0.929,
A14,Sample X14,0.624,
A15,Sample X15,0.553,
A16,Sample X16,0.516,
A17,Sample X17,0.509,
A18,Sample X18,1.095,
A19,Sample X19,1.330,
A20,Sample X20,1.272,
A21,Sample X21,1.195,
A22,Sample X22,1.046,
A23,Sample X23,0.492,
A24,Sample X24,0.458,
B01,Sample X25,0.206,
B02,Sample X26,0.210,
B03,Sample X27,1.093,
B04,Sample X28,0.825,
B05,Sample X29,1.329,
B06,Sample X30,1.111,
B07,Sample X31,1.124,
B08,Sample X32,1.188,
B09,Sample X33,1.274,
B10,Sample X34,1.157,
B11,Sample X35,1.196,
B12,Sample X36,1.150,
B13,Sample X37,1.056,
B14,Sample X38,1.077,
B15,Sample X39,1.139,
B16,Sample X40,1.227,
B17,Sample X41,0.700,
B18,Sample X42,1.125,
B19,Sample X43,1.102,
B20,Sample X44,1.066,
B21,Sample X45,1.246,
B22,Sample X46,1.537,
B23,Sample X47,0.430,
B24,Sample X48,0.781,
C01,Sample X49,0.200,
C02,Sample X50,0.274,
C03,Sample X51,0.585,
C04,Sample X52,0.816,
C05,Sample X53,0.677,
C06,Sample X54,0.636,
C07,Sample X55,0.538,
C08,Sample X56,0.847,
C09,Sample X57,0.995,
C10,Sample X58,0.680,
C11,Sample X59,0.978,
C12,Sample X60,0.585,
C13,Sample X61,1.031,
C14,Sample X62,1.336,
C15,Sample X63,0.704,
C16,Sample X64,0.852,
C17,Sample X65,0.628,
C18,Sample X66,0.849,
C19,Sample X67,0.842,
C20,Sample X68,0.986,
C21,Sample X69,0.836,
C22,Sample X70,1.069,
C23,Sample X71,0.849,
C24,Sample X72,0.699,
D01,Sample X73,0.295,
D02,Sample X74,0.249,
D03,Sample X75,1.185,
D04,Sample X76,0.257,
D05,Sample X77,0.571,
D06,Sample X78,0.534,
D07,Sample X79,0.598,
D08,Sample X80,0.807,
D09,Sample X81,1.002,
D10,Sample X82,0.782,
D11,Sample X83,1.036,
D12,Sample X84,0.786,
D13,Sample X85,1.214,
D14,Sample X86,0.850,
D15,Sample X87,0.926,
D16,Sample X88,0.683,
D17,Sample X89,0.439,
D18,Sample X90,0.748,
D19,Sample X91,0.646,
D20,Sample X92,0.387,
D21,Sample X93,0.385,
D22,Sample X94,0.659,
D23,Sample X95,0.491,
D24,Sample X96,0.218,
E01,Sample X97,0.197,
E02,Sample X98,0.227,
E03,Sample X99,1.020,
E04,Sample X100,0.862,
E05,Sample X101,0.549,
E06,Sample X102,0.759,
E07,Sample X103,0.764,
E08,Sample X104,0.767,
E09,Sample X105,0.710,
E10,Sample X106,0.609,
E11,Sample X107,0.754,
