Well,Content,Well Scan: Average (600),
A01,Sample X1,0.064,
A02,Sample X2,0.076,
A03,Sample X3,0.701,
A04,Sample X4,0.742,
A05,Sample X5,0.739,
A06,Sample X6,0.779,
A07,Sample X7,0.778,
A08,Sample X8,0.070,
A09,Sample X9,0.068,
A10,Sample X10,0.061,
A11,Sample X11,0.058,
A12,Sample X12,0.074,
A13,Sample X13,0.084,
A14,Sample X14,0.065,
A15,Sample X15,0.063,
A16,Sample X16,0.068,
A17,Sample X17,0.058,
A18,Sample X18,0.809,
A19,Sample X19,0.950,
A20,Sample X20,0.882,
A21,Sample X21,1.078,
A22,Sample X22,0.946,
A23,Sample X23,0.062,
A24,Sample X24,0.132,
B01,Sample X25,0.156,
B02,Sample X26,0.067,
B03,Sample X27,0.808,
B04,Sample X28,0.929,
B05,Sample X29,0.767,
B06,Sample X30,0.704,
B07,Sample X31,0.744,
B08,Sample X32,0.764,
B09,Sample X33,0.688,
B10,Sample X34,0.736,
B11,Sample X35,0.685,
B12,Sample X36,0.720,
B13,Sample X37,0.686,
B14,Sample X38,0.696,
B15,Sample X39,0.727,
B16,Sample X40,0.718,
B17,Sample X41,0.742,
B18,Sample X42,0.749,
B19,Sample X43,0.754,
B20,Sample X44,0.803,
B21,Sample X45,0.899,
B22,Sample X46,0.821,
B23,Sample X47,0.062,
B24,Sample X48,0.055,
C01,Sample X49,0.059,
C02,Sample X50,0.057,
C03,Sample X51,0.696,
C04,Sample X52,0.707,
C05,Sample X53,0.776,
C06,Sample X54,0.894,
C07,Sample X55,0.066,
C08,Sample X56,0.718,
C09,Sample X57,0.713,
C10,Sample X58,0.791,
C11,Sample X59,0.820,
C12,Sample X60,0.111,
C13,Sample X61,0.672,
C14,Sample X62,0.723,
C15,Sample X63,0.497,
C16,Sample X64,0.695,
C17,Sample X65,0.373,
C18,Sample X66,0.093,
C19,Sample X67,0.643,
C20,Sample X68,0.695,
C21,Sample X69,0.796,
C22,Sample X70,0.810,
C23,Sample X71,0.051,
C24,Sample X72,0.053,
D01,Sample X73,0.059,
D02,Sample X74,0.062,
D03,Sample X75,0.736,
D04,Sample X76,0.606,
D05,Sample X77,0.459,
