Well,Content,Well Scan: Average (600),
A01,Sample X1,0.086,
A02,Sample X2,0.098,
A03,Sample X3,0.644,
A04,Sample X4,0.599,
A05,Sample X5,0.520,
A06,Sample X6,0.510,
A07,Sample X7,0.490,
A08,Sample X8,0.082,
A09,Sample X9,0.083,
A10,Sample X10,0.072,
A11,Sample X11,0.066,
A12,Sample X12,0.086,
A13,Sample X13,0.099,
A14,Sample X14,0.077,
A15,Sample X15,0.074,
A16,Sample X16,0.072,
A17,Sample X17,0.067,
A18,Sample X18,0.809,
A19,Sample X19,0.707,
A20,Sample X20,0.795,
A21,Sample X21,0.742,
A22,Sample X22,0.772,
A23,Sample X23,0.056,
A24,Sample X24,0.122,
B01,Sample X25,0.060,
B02,Sample X26,0.060,
B03,Sample X27,0.732,
B04,Sample X28,0.794,
B05,Sample X29,0.767,
B06,Sample X30,0.738,
B07,Sample X31,0.741,
B08,Sample X32,0.807,
B09,Sample X33,0.788,
B10,Sample X34,0.784,
B11,Sample X35,0.727,
B12,Sample X36,0.733,
B13,Sample X37,0.720,
B14,Sample X38,0.756,
B15,Sample X39,0.772,
B16,Sample X40,0.792,
B17,Sample X41,0.813,
B18,Sample X42,0.725,
B19,Sample X43,0.741,
B20,Sample X44,0.769,
B21,Sample X45,0.759,
B22,Sample X46,0.759,
B23,Sample X47,0.062,
B24,Sample X48,0.052,
C01,Sample X49,0.055,
C02,Sample X50,0.056,
C03,Sample X51,0.664,
C04,Sample X52,0.764,
C05,Sample X53,0.804,
C06,Sample X54,0.711,
C07,Sample X55,0.071,
C08,Sample X56,0.792,
C09,Sample X57,0.835,
C10,Sample X58,0.717,
C11,Sample X59,0.806,
C12,Sample X60,0.164,
C13,Sample X61,0.698,
C14,Sample X62,0.868,
C15,Sample X63,0.769,
C16,Sample X64,0.780,
C17,Sample X65,0.433,
C18,Sample X66,0.120,
C19,Sample X67,0.710,
C20,Sample X68,0.783,
C21,Sample X69,0.773,
C22,Sample X70,0.722,
C23,Sample X71,0.052,
C24,Sample X72,0.062,
D01,Sample X73,0.057,
D02,Sample X74,0.061,
D03,Sample X75,0.759,
D04,Sample X76,0.789,
D05,Sample X77,0.636,
D06,Sample X78,0.431,
D07,Sample X79,0.757,
D08,Sample X80,1.012,
D09,Sample X81,0.822,
D10,Sample X82,0.735,
D11,Sample X83,0.866,
D12,Sample X84,0.707,
D13,Sample X85,0.740,
D14,Sample X86,0.778,
D15,Sample X87,0.799,
D16,Sample X88,0.789,
D17,Sample X89,0.795,
D18,Sample X90,0.730,
D19,Sample X91,0.705,
D20,Sample X92,0.106,
D21,Sample X93,0.149,
D22,Sample X94,0.546,
D23,Sample X95,0.069,
D24,Sample X96,0.064,
E01,Sample X97,0.054,
E02,Sample X98,0.062,
E03,Sample X99,0.744,
E04,Sample X100,0.782,
E05,Sample X101,0.531,
E06,Sample X102,0.720,
E07,Sample X103,0.754,
E08,Sample X104,0.894,
E09,Sample X105,0.586,
E10,Sample X106,0.773,
E11,Sample X107,0.767,
E12,Sample X108,0.691,
E13,Sample X109,0.726,
E14,Sample X110,0.819,
E15,Sample X111,0.781,
E16,Sample X112,0.733,
E17,Sample X113,0.729,
E18,Sample X114,0.175,
E19,Sample X115,0.154,
E20,Sample X116,0.290,
E21,Sample X117,0.645,
E22,Sample X118,0.070,
E23,Sample X119,0.066,
E24,Sample X120,0.061,
F01,Sample X121,0.062,
F02,Sample X122,0.066,
F03,Sample X123,0.724,
F04,Sample X124,0.765,
F05,Sample X125,0.756,
F06,Sample X126,0.701,
F07,Sample X127,0.933,
F08,Sample X128,0.816,
F09,Sample X129,0.732,
F10,Sample X130,0.383,
F11,Sample X131,0.760,
F12,Sample X132,0.721,
F13,Sample X133,0.223,
F14,Sample X134,0.760,
F15,Sample X135,0.757,
F16,Sample X136,0.762,
F17,Sample X137,0.585,
F18,Sample X138,0.648,
F19,Sample X139,0.648,
F20,Sample X140,0.804,
F21,Sample X141,0.135,
F22,Sample X142,0.210,
F23,Sample X143,0.069,
F24,Sample X144,0.074,
G01,Sample X145,0.135,
G02,Sample X146,0.052,
G03,Sample X147,0.629,
G04,Sample X148,0.079,
G05,Sample X149,0.843,
G06,Sample X150,0.718,
G07,Sample X151,0.777,
G08,Sample X152,0.745,
G09,Sample X153,0.726,
G10,Sample X154,0.792,
G11,Sample X155,0.914,
G12,Sample X156,0.671,
G13,Sample X157,0.251,
G14,Sample X158,0.130,
G15,Sample X159,0.660,
G16,Sample X160,0.728,
G17,Sample X161,0.123,
G18,Sample X162,0.668,
G19,Sample X163,0.704,
G20,Sample X164,0.090,
G21,Sample X165,0.778,
G22,Sample X166,0.155,
G23,Sample X167,0.068,
G24,Sample X168,0.071,
H01,Sample X169,0.058,
H02,Sample X170,0.152,
H03,Sample X171,0.749,
H04,Sample X172,0.780,
H05,Sample X173,0.776,
H06,Sample X174,0.505,
H07,Sample X175,0.692,
H08,Sample X176,0.718,
H09,Sample X177,0.752,
H10,Sample X178,0.797,
H11,Sample X179,0.772,
H12,Sample X180,0.769,
H13,Sample X181,0.131,
H14,Sample X182,0.718,
H15,Sample X183,0.750,
H16,Sample X184,0.710,
H17,Sample X185,0.780,
H18,Sample X186,0.717,
H19,Sample X187,0.692,
H20,Sample X188,0.748,
H21,Sample X189,0.721,
H22,Sample X190,0.688,
H23,Sample X191,0.064,
H24,Sample X192,0.079,
I01,Sample X193,0.054,
I02,Sample X194,0.172,
I03,Sample X195,0.673,
I04,Sample X196,0.732,
I05,Sample X197,0.749,
I06,Sample X198,0.680,
I07,Sample X199,0.439,
I08,Sample X200,0.654,
I09,Sample X201,0.731,
I10,Sample X202,0.697,
I11,Sample X203,0.747,
I12,Sample X204,0.735,
I13,Sample X205,0.731,
I14,Sample X206,0.707,
I15,Sample X207,0.752,
I16,Sample X208,0.393,
I17,Sample X209,0.633,
I18,Sample X210,0.682,
I19,Sample X211,0.694,
I20,Sample X212,0.698,
I21,Sample X213,0.690,
I22,Sample X214,0.627,
I23,Sample X215,0.057,
I24,Sample X216,0.069,
J01,Sample X217,0.056,
J02,Sample X218,0.052,
J03,Sample X219,0.213,
J04,Sample X220,0.756,
J05,Sample X221,0.628,
J06,Sample X222,0.683,
J07,Sample X223,0.780,
J08,Sample X224,0.692,
J09,Sample X225,0.726,
J10,Sample X226,0.766,
J11,Sample X227,0.578,
J12,Sample X228,0.705,
J13,Sample X229,0.782,
J14,Sample X230,0.728,
J15,Sample X231,0.801,
J16,Sample X232,0.800,
J17,Sample X233,0.704,
J18,Sample X234,0.671,
J19,Sample X235,0.699,
J20,Sample X236,0.692,
J21,Sample X237,0.696,
J22,Sample X238,0.602,
J23,Sample X239,0.066,
J24,Sample X240,0.051,
K01,Sample X241,0.075,
K02,Sample X242,0.055,
K03,Sample X243,0.678,
K04,Sample X244,0.687,
K05,Sample X245,0.564,
K06,Sample X246,0.461,
K07,Sample X247,0.800,
K08,Sample X248,0.589,
K09,Sample X249,0.692,
K10,Sample X250,0.721,
K11,Sample X251,0.369,
K12,Sample X252,0.732,
K13,Sample X253,0.720,
K14,Sample X254,0.362,
K15,Sample X255,0.143,
K16,Sample X256,0.746,
K17,Sample X257,0.717,
K18,Sample X258,0.656,
K19,Sample X259,0.686,
K20,Sample X260,0.725,
K21,Sample X261,0.241,
K22,Sample X262,0.681,
K23,Sample X263,0.054,
K24,Sample X264,0.050,
L01,Sample X265,0.048,
L02,Sample X266,0.419,
L03,Sample X267,0.492,
L04,Sample X268,0.696,
L05,Sample X269,0.707,
L06,Sample X270,0.695,
L07,Sample X271,0.800,
L08,Sample X272,0.441,
L09,Sample X273,0.351,
L10,Sample X274,0.670,
L11,Sample X275,0.754,
L12,Sample X276,0.651,
L13,Sample X277,0.735,
L14,Sample X278,0.148,
L15,Sample X279,0.711,
L16,Sample X280,0.708,
L17,Sample X281,0.702,
L18,Sample X282,0.696,
L19,Sample X283,0.687,
L20,Sample X284,0.672,
L21,Sample X285,0.705,
L22,Sample X286,0.728,
L23,Sample X287,0.058,
L24,Sample X288,0.061,
M01,Sample X289,0.049,
M02,Sample X290,0.047,
M03,Sample X291,0.160,
M04,Sample X292,0.725,
M05,Sample X293,0.664,
M06,Sample X294,0.697,
M07,Sample X295,0.707,
M08,Sample X296,0.216,
M09,Sample X297,0.324,
M10,Sample X298,0.727,
M11,Sample X299,0.691,
M12,Sample X300,0.156,
