Well,Content,Raw Data (600),
A01,Sample X1,0.177,
A02,Sample X2,0.169,
A03,Sample X3,0.314,
A04,Sample X4,0.270,
A05,Sample X5,0.229,
A06,Sample X6,0.222,
A07,Sample X7,0.228,
A08,Sample X8,0.769,
A09,Sample X9,0.774,
A10,Sample X10,0.766,
A11,Sample X11,0.702,
A12,Sample X12,0.562,
A13,Sample X13,0.797,
A14,Sample X14,0.695,
A15,Sample X15,0.598,
A16,Sample X16,0.569,
A17,Sample X17,0.529,
A18,Sample X18,0.785,
A19,Sample X19,0.792,
A20,Sample X20,0.783,
A21,Sample X21,0.796,
A22,Sample X22,0.830,
A23,Sample X23,0.179,
A24,Sample X24,0.180,
B01,Sample X25,0.154,
B02,Sample X26,0.164,
B03,Sample X27,0.728,
B04,Sample X28,0.769,
B05,Sample X29,0.784,
B06,Sample X30,0.748,
B07,Sample X31,0.752,
B08,Sample X32,0.768,
B09,Sample X33,0.903,
B10,Sample X34,0.801,
B11,Sample X35,0.750,
B12,Sample X36,0.781,
B13,Sample X37,0.741,
B14,Sample X38,0.779,
B15,Sample X39,0.801,
B16,Sample X40,0.772,
B17,Sample X41,0.761,
B18,Sample X42,0.774,
B19,Sample X43,0.796,
B20,Sample X44,0.763,
B21,Sample X45,0.792,
B22,Sample X46,0.800,
B23,Sample X47,0.173,
B24,Sample X48,0.176,
C01,Sample X49,0.155,
C02,Sample X50,0.156,
C03,Sample X51,0.306,
C04,Sample X52,0.406,
C05,Sample X53,0.540,
C06,Sample X54,0.466,
C07,Sample X55,0.647,
C08,Sample X56,0.500,
C09,Sample X57,0.706,
C10,Sample X58,0.712,
C11,Sample X59,0.793,
C12,Sample X60,0.725,
C13,Sample X61,0.712,
C14,Sample X62,0.841,
C15,Sample X63,0.725,
C16,Sample X64,0.410,
C17,Sample X65,0.552,
C18,Sample X66,0.688,
C19,Sample X67,0.336,
C20,Sample X68,0.691,
C21,Sample X69,0.723,
C22,Sample X70,0.729,
C23,Sample X71,0.168,
C24,Sample X72,0.165,
D01,Sample X73,0.159,
D02,Sample X74,0.157,
D03,Sample X75,0.669,
D04,Sample X76,0.672,
D05,Sample X77,0.501,
D06,Sample X78,0.691,
D07,Sample X79,0.477,
D08,Sample X80,0.720,
D09,Sample X81,0.614,
D10,Sample X82,0.722,
D11,Sample X83,0.629,
D12,Sample X84,0.685,
D13,Sample X85,0.530,
D14,Sample X86,0.770,
D15,Sample X87,0.734,
D16,Sample X88,0.686,
D17,Sample X89,0.797,
D18,Sample X90,0.692,
D19,Sample X91,0.746,
D20,Sample X92,0.715,
D21,Sample X93,0.688,
D22,Sample X94,0.756,
D23,Sample X95,0.164,
D24,Sample X96,0.164,
E01,Sample X97,0.161,
E02,Sample X98,0.164,
E03,Sample X99,0.642,
E04,Sample X100,0.499,
E05,Sample X101,0.488,
E06,Sample X102,0.474,
E07,Sample X103,0.613,
E08,Sample X104,0.752,
E09,Sample X105,0.587,
E10,Sample X106,0.660,
E11,Sample X107,0.757,
E12,Sample X108,0.363,
E13,Sample X109,0.682,
E14,Sample X110,0.337,
E15,Sample X111,0.338,
E16,Sample X112,0.695,
E17,Sample X113,0.445,
E18,Sample X114,0.650,
E19,Sample X115,0.232,
E20,Sample X116,0.578,
E21,Sample X117,0.674,
E22,Sample X118,0.539,
E23,Sample X119,0.153,
E24,Sample X120,0.161,
F01,Sample X121,0.165,
F02,Sample X122,0.159,
F03,Sample X123,0.266,
F04,Sample X124,0.671,
F05,Sample X125,0.452,
F06,Sample X126,0.721,
F07,Sample X127,0.457,
F08,Sample X128,0.707,
F09,Sample X129,0.556,
F10,Sample X130,0.703,
F11,Sample X131,0.734,
F12,Sample X132,0.707,
F13,Sample X133,0.701,
F14,Sample X134,0.751,
F15,Sample X135,0.737,
F16,Sample X136,0.696,
F17,Sample X137,0.643,
F18,Sample X138,0.682,
F19,Sample X139,0.689,
F20,Sample X140,0.755,
F21,Sample X141,0.725,
F22,Sample X142,0.732,
F23,Sample X143,0.155,
F24,Sample X144,0.156,
G01,Sample X145,0.164,
G02,Sample X146,0.156,
G03,Sample X147,0.599,
G04,Sample X148,0.453,
G05,Sample X149,0.504,
G06,Sample X150,0.486,
G07,Sample X151,0.361,
G08,Sample X152,0.464,
G09,Sample X153,0.547,
G10,Sample X154,0.701,
G11,Sample X155,0.356,
G12,Sample X156,0.520,
G13,Sample X157,0.668,
G14,Sample X158,0.348,
G15,Sample X159,0.543,
G16,Sample X160,0.703,
G17,Sample X161,0.751,
G18,Sample X162,0.729,
G19,Sample X163,0.334,
G20,Sample X164,0.702,
G21,Sample X165,0.693,
G22,Sample X166,0.705,
G23,Sample X167,0.157,
G24,Sample X168,0.157,
H01,Sample X169,0.157,
H02,Sample X170,0.159,
H03,Sample X171,0.604,
H04,Sample X172,0.672,
H05,Sample X173,0.512,
H06,Sample X174,0.690,
H07,Sample X175,0.500,
H08,Sample X176,0.750,
H09,Sample X177,0.455,
H10,Sample X178,0.778,
H11,Sample X179,0.728,
H12,Sample X180,0.717,
H13,Sample X181,0.655,
H14,Sample X182,0.767,
H15,Sample X183,0.679,
H16,Sample X184,0.706,
H17,Sample X185,0.521,
H18,Sample X186,0.662,
H19,Sample X187,0.641,
H20,Sample X188,0.726,
H21,Sample X189,0.850,
H22,Sample X190,0.733,
H23,Sample X191,0.159,
H24,Sample X192,0.299,
I01,Sample X193,0.162,
I02,Sample X194,0.160,
I03,Sample X195,0.596,
I04,Sample X196,0.634,
I05,Sample X197,0.486,
I06,Sample X198,0.542,
I07,Sample X199,0.335,
I08,Sample X200,0.307,
I09,Sample X201,0.590,
I10,Sample X202,0.767,
I11,Sample X203,0.629,
I12,Sample X204,0.788,
I13,Sample X205,0.816,
I14,Sample X206,0.684,
I15,Sample X207,0.658,
I16,Sample X208,0.705,
I17,Sample X209,0.348,
I18,Sample X210,0.690,
I19,Sample X211,0.702,
I20,Sample X212,0.668,
I21,Sample X213,0.593,
I22,Sample X214,0.456,
I23,Sample X215,0.157,
I24,Sample X216,0.214,
J01,Sample X217,0.160,
J02,Sample X218,0.158,
J03,Sample X219,0.687,
J04,Sample X220,0.741,
J05,Sample X221,0.654,
J06,Sample X222,0.700,
J07,Sample X223,0.746,
J08,Sample X224,0.692,
J09,Sample X225,0.715,
J10,Sample X226,0.656,
J11,Sample X227,0.698,
J12,Sample X228,0.791,
J13,Sample X229,0.657,
J14,Sample X230,0.737,
J15,Sample X231,0.299,
J16,Sample X232,0.666,
J17,Sample X233,0.748,
J18,Sample X234,0.716,
J19,Sample X235,0.709,
J20,Sample X236,0.746,
J21,Sample X237,0.374,
J22,Sample X238,0.804,
J23,Sample X239,0.157,
J24,Sample X240,0.153,
K01,Sample X241,0.154,
K02,Sample X242,0.163,
K03,Sample X243,0.654,
K04,Sample X244,0.612,
K05,Sample X245,0.693,
K06,Sample X246,0.747,
K07,Sample X247,0.690,
K08,Sample X248,0.731,
K09,Sample X249,0.635,
K10,Sample X250,0.295,
K11,Sample X251,0.731,
K12,Sample X252,0.721,
K13,Sample X253,0.655,
K14,Sample X254,0.636,
K15,Sample X255,0.573,
K16,Sample X256,0.706,
K17,Sample X257,0.648,
K18,Sample X258,0.668,
K19,Sample X259,0.587,
K20,Sample X260,0.691,
K21,Sample X261,0.749,
K22,Sample X262,0.761,
K23,Sample X263,0.152,
K24,Sample X264,0.167,
L01,Sample X265,0.171,
L02,Sample X266,0.157,
L03,Sample X267,0.671,
L04,Sample X268,0.664,
L05,Sample X269,0.671,
L06,Sample X270,0.706,
L07,Sample X271,0.669,
L08,Sample X272,0.550,
L09,Sample X273,0.766,
L10,Sample X274,0.693,
L11,Sample X275,0.659,
L12,Sample X276,0.699,
L13,Sample X277,0.672,
L14,Sample X278,0.736,
L15,Sample X279,0.659,
L16,Sample X280,0.646,
L17,Sample X281,0.727,
L18,Sample X282,0.703,
L19,Sample X283,0.713,
L20,Sample X284,0.725,
L21,Sample X285,0.736,
L22,Sample X286,0.825,
L23,Sample X287,0.158,
L24,Sample X288,0.160,
M01,Sample X289,0.154,
M02,Sample X290,0.150,
M03,Sample X291,0.709,
M04,Sample X292,0.762,
M05,Sample X293,0.612,
M06,Sample X294,0.681,
M07,Sample X295,0.770,
M08,Sample X296,0.587,
M09,Sample X297,0.707,
M10,Sample X298,0.659,
M11,Sample X299,0.719,
M12,Sample X300,0.712,
M13,Sample X301,0.374,
M14,Sample X302,0.707,
M15,Sample X303,0.740,
M16,Sample X304,0.714,
M17,Sample X305,0.615,
M18,Sample X306,0.644,
M19,Sample X307,0.686,
M20,Sample X308,0.899,
M21,Sample X309,0.322,
M22,Sample X310,0.479,
M23,Sample X311,0.156,
M24,Sample X312,0.162,
N01,Sample X313,0.172,
N02,Sample X314,0.149,
N03,Sample X315,0.693,
N04,Sample X316,0.660,
N05,Sample X317,0.685,
N06,Sample X318,0.667,
N07,Sample X319,0.666,
N08,Sample X320,0.751,
N09,Sample X321,0.769,
N10,Sample X322,0.668,
N11,Sample X323,0.682,
N12,Sample X324,0.785,
N13,Sample X325,0.654,
N14,Sample X326,0.786,
N15,Sample X327,0.626,
N16,Sample X328,0.776,
N17,Sample X329,0.972,
N18,Sample X330,0.688,
N19,Sample X331,0.613,
N20,Sample X332,0.764,
N21,Sample X333,0.657,
N22,Sample X334,0.675,
N23,Sample X335,0.144,
N24,Sample X336,0.251,
O01,Sample X337,0.149,
O02,Sample X338,0.154,
O03,Sample X339,0.718,
O04,Sample X340,0.644,
O05,Sample X341,0.766,
O06,Sample X342,0.584,
O07,Sample X343,0.727,
O08,Sample X344,0.740,
O09,Sample X345,0.768,
O10,Sample X346,0.730,
O11,Sample X347,0.760,
O12,Sample X348,0.737,
O13,Sample X349,0.745,
O14,Sample X350,0.607,
O15,Sample X351,0.758,
O16,Sample X352,0.719,
O17,Sample X353,0.634,
O18,Sample X354,0.665,
O19,Sample X355,0.685,
O20,Sample X356,0.785,
O21,Sample X357,0.730,
O22,Sample X358,0.712,
O23,Sample X359,0.150,
O24,Sample X360,0.222,
P01,Sample X361,0.174,
P02,Sample X362,0.179,
P03,Sample X363,0.355,
P04,Sample X364,0.383,
P05,Sample X365,0.369,
P06,Sample X366,0.371,
P07,Sample X367,0.407,
P08,Sample X368,0.587,
P09,Sample X369,0.579,
P10,Sample X370,0.523,
P11,Sample X371,0.531,
P12,Sample X372,0.481,
P13,Sample X373,0.751,
P14,Sample X374,0.648,
P15,Sample X375,0.795,
