Well,Content,Raw Data (600),
A01,Sample X1,0.192,
A02,Sample X2,0.172,
A03,Sample X3,0.241,
A04,Sample X4,0.228,
A05,Sample X5,0.188,
A06,Sample X6,0.187,
A07,Sample X7,0.209,
A08,Sample X8,2.263,
A09,Sample X9,1.773,
A10,Sample X10,1.039,
A11,Sample X11,0.868,
A12,Sample X12,0.331,
A13,Sample X13,0.933,
A14,Sample X14,0.849,
A15,Sample X15,0.558,
A16,Sample X16,0.749,
A17,Sample X17,0.605,
A18,Sample X18,3.255,
A19,Sample X19,3.796,
A20,Sample X20,3.476,
A21,Sample X21,3.441,
A22,Sample X22,4.274,
A23,Sample X23,0.182,
A24,Sample X24,0.183,
B01,Sample X25,0.172,
B02,Sample X26,0.174,
B03,Sample X27,2.054,
B04,Sample X28,2.295,
B05,Sample X29,2.182,
B06,Sample X30,1.839,
B07,Sample X31,1.859,
B08,Sample X32,2.366,
B09,Sample X33,2.031,
B10,Sample X34,2.117,
B11,Sample X35,2.165,
B12,Sample X36,2.091,
B13,Sample X37,1.729,
B14,Sample X38,1.857,
B15,Sample X39,2.255,
B16,Sample X40,1.931,
B17,Sample X41,1.896,
B18,Sample X42,1.837,
B19,Sample X43,1.669,
B20,Sample X44,1.779,
B21,Sample X45,1.982,
B22,Sample X46,2.034,
B23,Sample X47,0.171,
B24,Sample X48,0.175,
C01,Sample X49,0.164,
C02,Sample X50,0.168,
C03,Sample X51,0.229,
C04,Sample X52,0.238,
C05,Sample X53,0.795,
C06,Sample X54,0.208,
C07,Sample X55,1.471,
C08,Sample X56,0.644,
C09,Sample X57,1.815,
C10,Sample X58,1.657,
C11,Sample X59,1.719,
C12,Sample X60,1.555,
C13,Sample X61,1.478,
C14,Sample X62,2.757,
C15,Sample X63,2.899,
C16,Sample X64,0.254,
C17,Sample X65,2.245,
C18,Sample X66,3.064,
C19,Sample X67,0.229,
C20,Sample X68,3.400,
C21,Sample X69,2.486,
C22,Sample X70,2.348,
C23,Sample X71,0.171,
C24,Sample X72,0.166,
D01,Sample X73,0.915,
D02,Sample X74,0.166,
D03,Sample X75,1.480,
D04,Sample X76,1.306,
D05,Sample X77,0.520,
D06,Sample X78,1.396,
D07,Sample X79,0.364,
D08,Sample X80,1.798,
D09,Sample X81,0.921,
D10,Sample X82,1.656,
D11,Sample X83,1.429,
D12,Sample X84,1.399,
D13,Sample X85,0.389,
D14,Sample X86,1.565,
D15,Sample X87,1.554,
D16,Sample X88,1.610,
D17,Sample X89,1.697,
D18,Sample X90,1.555,
D19,Sample X91,1.659,
D20,Sample X92,1.685,
D21,Sample X93,1.474,
D22,Sample X94,1.748,
D23,Sample X95,0.162,
D24,Sample X96,0.167,
E01,Sample X97,0.172,
E02,Sample X98,0.170,
E03,Sample X99,1.290,
E04,Sample X100,0.525,
E05,Sample X101,0.370,
E06,Sample X102,0.484,
E07,Sample X103,1.234,
E08,Sample X104,1.587,
E09,Sample X105,1.359,
E10,Sample X106,2.767,
E11,Sample X107,2.870,
E12,Sample X108,0.436,
E13,Sample X109,1.274,
E14,Sample X110,0.357,
E15,Sample X111,0.301,
E16,Sample X112,2.714,
E17,Sample X113,1.097,
E18,Sample X114,2.396,
E19,Sample X115,0.457,
E20,Sample X116,0.594,
E21,Sample X117,2.476,
E22,Sample X118,2.200,
E23,Sample X119,0.154,
E24,Sample X120,0.162,
F01,Sample X121,0.173,
F02,Sample X122,0.167,
F03,Sample X123,0.217,
F04,Sample X124,1.783,
F05,Sample X125,0.334,
F06,Sample X126,1.186,
F07,Sample X127,0.378,
F08,Sample X128,1.537,
F09,Sample X129,0.815,
F10,Sample X130,1.707,
F11,Sample X131,1.505,
F12,Sample X132,1.876,
F13,Sample X133,1.512,
F14,Sample X134,1.635,
F15,Sample X135,1.498,
F16,Sample X136,1.708,
F17,Sample X137,1.786,
F18,Sample X138,1.496,
F19,Sample X139,1.419,
F20,Sample X140,1.639,
F21,Sample X141,2.791,
F22,Sample X142,2.749,
F23,Sample X143,0.155,
F24,Sample X144,0.155,
G01,Sample X145,0.168,
G02,Sample X146,0.164,
G03,Sample X147,0.903,
G04,Sample X148,0.407,
G05,Sample X149,0.590,
G06,Sample X150,0.284,
G07,Sample X151,0.383,
G08,Sample X152,0.331,
G09,Sample X153,0.553,
G10,Sample X154,1.214,
G11,Sample X155,0.442,
G12,Sample X156,0.493,
G13,Sample X157,2.137,
G14,Sample X158,0.343,
G15,Sample X159,1.944,
G16,Sample X160,2.419,
G17,Sample X161,2.460,
G18,Sample X162,2.264,
G19,Sample X163,0.294,
G20,Sample X164,2.074,
G21,Sample X165,2.394,
G22,Sample X166,2.882,
G23,Sample X167,0.159,
G24,Sample X168,0.158,
H01,Sample X169,0.165,
H02,Sample X170,0.167,
H03,Sample X171,1.454,
H04,Sample X172,1.639,
H05,Sample X173,0.597,
H06,Sample X174,1.185,
H07,Sample X175,0.361,
H08,Sample X176,1.367,
H09,Sample X177,0.788,
H10,Sample X178,1.612,
H11,Sample X179,1.301,
H12,Sample X180,1.272,
H13,Sample X181,0.850,
H14,Sample X182,1.475,
H15,Sample X183,1.315,
H16,Sample X184,1.306,
H17,Sample X185,0.914,
H18,Sample X186,1.300,
H19,Sample X187,1.071,
H20,Sample X188,1.594,
H21,Sample X189,1.625,
H22,Sample X190,2.430,
H23,Sample X191,0.163,
H24,Sample X192,0.308,
I01,Sample X193,0.165,
I02,Sample X194,0.163,
I03,Sample X195,0.567,
I04,Sample X196,1.426,
I05,Sample X197,0.604,
I06,Sample X198,1.777,
I07,Sample X199,0.329,
I08,Sample X200,0.236,
I09,Sample X201,0.778,
I10,Sample X202,4.135,
I11,Sample X203,0.629,
I12,Sample X204,4.290,
I13,Sample X205,2.672,
I14,Sample X206,2.636,
I15,Sample X207,2.654,
I16,Sample X208,3.261,
I17,Sample X209,2.634,
I18,Sample X210,3.197,
I19,Sample X211,2.709,
I20,Sample X212,2.210,
I21,Sample X213,0.535,
I22,Sample X214,1.623,
I23,Sample X215,0.155,
I24,Sample X216,1.275,
J01,Sample X217,1.426,
J02,Sample X218,0.165,
J03,Sample X219,1.569,
J04,Sample X220,1.249,
J05,Sample X221,0.767,
J06,Sample X222,1.054,
J07,Sample X223,1.340,
J08,Sample X224,1.455,
J09,Sample X225,2.927,
J10,Sample X226,1.280,
J11,Sample X227,0.950,
J12,Sample X228,1.312,
J13,Sample X229,0.603,
J14,Sample X230,1.431,
J15,Sample X231,0.270,
J16,Sample X232,1.442,
J17,Sample X233,1.609,
J18,Sample X234,1.978,
J19,Sample X235,1.616,
J20,Sample X236,1.622,
J21,Sample X237,0.340,
J22,Sample X238,2.385,
J23,Sample X239,0.159,
J24,Sample X240,0.161,
K01,Sample X241,0.162,
K02,Sample X242,0.170,
K03,Sample X243,1.309,
K04,Sample X244,0.574,
K05,Sample X245,1.126,
K06,Sample X246,1.134,
K07,Sample X247,1.009,
K08,Sample X248,1.336,
K09,Sample X249,2.082,
K10,Sample X250,0.237,
K11,Sample X251,2.336,
K12,Sample X252,2.692,
K13,Sample X253,2.566,
K14,Sample X254,2.837,
K15,Sample X255,0.521,
K16,Sample X256,3.108,
K17,Sample X257,2.521,
K18,Sample X258,2.495,
K19,Sample X259,0.530,
K20,Sample X260,2.513,
K21,Sample X261,3.287,
K22,Sample X262,2.730,
K23,Sample X263,0.151,
K24,Sample X264,0.169,
L01,Sample X265,0.174,
L02,Sample X266,0.159,
L03,Sample X267,1.000,
L04,Sample X268,2.316,
L05,Sample X269,1.054,
L06,Sample X270,2.497,
L07,Sample X271,1.263,
L08,Sample X272,1.220,
L09,Sample X273,1.231,
L10,Sample X274,1.346,
L11,Sample X275,1.402,
L12,Sample X276,1.302,
L13,Sample X277,1.393,
L14,Sample X278,1.416,
L15,Sample X279,1.333,
L16,Sample X280,1.326,
L17,Sample X281,1.702,
L18,Sample X282,1.659,
L19,Sample X283,1.907,
L20,Sample X284,1.654,
L21,Sample X285,1.421,
L22,Sample X286,1.649,
L23,Sample X287,0.160,
L24,Sample X288,0.165,
M01,Sample X289,0.161,
M02,Sample X290,0.157,
M03,Sample X291,1.424,
M04,Sample X292,1.339,
M05,Sample X293,1.171,
M06,Sample X294,1.124,
M07,Sample X295,1.241,
M08,Sample X296,0.861,
M09,Sample X297,1.312,
M10,Sample X298,1.279,
M11,Sample X299,1.262,
M12,Sample X300,1.256,
M13,Sample X301,0.436,
M14,Sample X302,1.470,
M15,Sample X303,1.357,
M16,Sample X304,1.471,
M17,Sample X305,2.526,
M18,Sample X306,2.561,
M19,Sample X307,2.695,
M20,Sample X308,2.434,
M21,Sample X309,0.313,
M22,Sample X310,0.300,
M23,Sample X311,1.942,
M24,Sample X312,0.164,
N01,Sample X313,0.178,
N02,Sample X314,0.159,
N03,Sample X315,1.837,
N04,Sample X316,1.577,
N05,Sample X317,1.021,
N06,Sample X318,1.011,
N07,Sample X319,1.101,
N08,Sample X320,1.247,
N09,Sample X321,1.397,
N10,Sample X322,1.341,
N11,Sample X323,1.308,
N12,Sample X324,1.290,
N13,Sample X325,1.274,
N14,Sample X326,1.401,
N15,Sample X327,1.401,
N16,Sample X328,1.868,
N17,Sample X329,1.738,
N18,Sample X330,1.640,
N19,Sample X331,1.329,
N20,Sample X332,1.748,
N21,Sample X333,1.385,
N22,Sample X334,1.399,
N23,Sample X335,0.149,
N24,Sample X336,0.250,
O01,Sample X337,0.161,
O02,Sample X338,0.162,
O03,Sample X339,1.989,
O04,Sample X340,1.406,
O05,Sample X341,1.276,
O06,Sample X342,1.187,
O07,Sample X343,1.227,
O08,Sample X344,1.225,
O09,Sample X345,1.199,
O10,Sample X346,1.299,
O11,Sample X347,1.290,
O12,Sample X348,1.473,
O13,Sample X349,1.283,
O14,Sample X350,1.281,
O15,Sample X351,1.397,
O16,Sample X352,1.436,
O17,Sample X353,1.197,
O18,Sample X354,1.528,
O19,Sample X355,1.500,
O20,Sample X356,1.663,
O21,Sample X357,1.541,
O22,Sample X358,1.337,
O23,Sample X359,0.153,
O24,Sample X360,0.228,
P01,Sample X361,0.178,
P02,Sample X362,0.188,
P03,Sample X363,0.358,
P04,Sample X364,0.344,
P05,Sample X365,0.285,
P06,Sample X366,0.229,
P07,Sample X367,0.234,
P08,Sample X368,0.480,
P09,Sample X369,0.533,
P10,Sample X370,0.376,
P11,Sample X371,0.369,
P12,Sample X372,0.319,
P13,Sample X373,1.632,
P14,Sample X374,1.895,
P15,Sample X375,1.997,
P16,Sample X376,1.736,
P17,Sample X377,2.044,
P18,Sample X378,1.799,
P19,Sample X379,2.061,
P20,Sample X380,1.772,
P21,Sample X381,1.852,
P22,Sample X382,1.887,
P23,Sample X383,0.152,
P24,Sample X384,1.461,
