Well,Content,Raw Data (600),
A01,Sample X1,0.182,
A02,Sample X2,0.171,
A03,Sample X3,0.253,
A04,Sample X4,0.214,
A05,Sample X5,0.196,
A06,Sample X6,0.198,
A07,Sample X7,0.196,
A08,Sample X8,0.945,
A09,Sample X9,0.899,
A10,Sample X10,0.780,
A11,Sample X11,0.661,
A12,Sample X12,0.531,
A13,Sample X13,0.768,
A14,Sample X14,0.654,
A15,Sample X15,0.603,
A16,Sample X16,0.601,
A17,Sample X17,0.566,
A18,Sample X18,1.008,
A19,Sample X19,0.965,
A20,Sample X20,1.051,
A21,Sample X21,1.003,
A22,Sample X22,1.159,
A23,Sample X23,0.182,
A24,Sample X24,0.180,
B01,Sample X25,0.157,
B02,Sample X26,0.172,
B03,Sample X27,0.842,
B04,Sample X28,0.841,
B05,Sample X29,0.899,
B06,Sample X30,0.857,
B07,Sample X31,0.866,
B08,Sample X32,0.972,
B09,Sample X33,1.075,
B10,Sample X34,0.903,
B11,Sample X35,0.892,
B12,Sample X36,0.878,
B13,Sample X37,0.852,
B14,Sample X38,0.913,
B15,Sample X39,0.961,
B16,Sample X40,0.996,
B17,Sample X41,0.921,
B18,Sample X42,0.897,
B19,Sample X43,0.938,
B20,Sample X44,0.867,
B21,Sample X45,0.974,
B22,Sample X46,0.935,
B23,Sample X47,0.173,
B24,Sample X48,0.176,
C01,Sample X49,0.159,
C02,Sample X50,0.162,
C03,Sample X51,0.295,
C04,Sample X52,0.359,
C05,Sample X53,0.523,
C06,Sample X54,0.459,
C07,Sample X55,0.685,
C08,Sample X56,0.482,
C09,Sample X57,0.851,
C10,Sample X58,0.779,
C11,Sample X59,0.910,
C12,Sample X60,0.817,
C13,Sample X61,0.731,
C14,Sample X62,1.225,
C15,Sample X63,0.789,
C16,Sample X64,0.323,
C17,Sample X65,0.674,
C18,Sample X66,0.900,
C19,Sample X67,0.329,
C20,Sample X68,0.880,
C21,Sample X69,0.909,
C22,Sample X70,0.949,
C23,Sample X71,0.171,
C24,Sample X72,0.167,
D01,Sample X73,0.159,
D02,Sample X74,0.159,
D03,Sample X75,0.696,
D04,Sample X76,0.693,
D05,Sample X77,0.529,
D06,Sample X78,0.746,
D07,Sample X79,0.516,
D08,Sample X80,1.024,
D09,Sample X81,0.607,
D10,Sample X82,0.828,
D11,Sample X83,0.717,
D12,Sample X84,0.712,
D13,Sample X85,0.550,
D14,Sample X86,0.875,
D15,Sample X87,0.933,
D16,Sample X88,0.791,
D17,Sample X89,0.938,
D18,Sample X90,0.748,
D19,Sample X91,0.842,
D20,Sample X92,0.802,
D21,Sample X93,0.743,
D22,Sample X94,0.874,
D23,Sample X95,0.165,
D24,Sample X96,0.166,
E01,Sample X97,0.162,
E02,Sample X98,0.164,
E03,Sample X99,0.664,
E04,Sample X100,0.527,
E05,Sample X101,0.528,
E06,Sample X102,0.502,
E07,Sample X103,0.613,
E08,Sample X104,0.825,
E09,Sample X105,0.590,
E10,Sample X106,0.974,
E11,Sample X107,0.927,
E12,Sample X108,0.353,
E13,Sample X109,0.714,
E14,Sample X110,0.330,
E15,Sample X111,0.338,
E16,Sample X112,0.892,
E17,Sample X113,0.423,
E18,Sample X114,0.818,
E19,Sample X115,0.223,
E20,Sample X116,0.570,
E21,Sample X117,0.759,
E22,Sample X118,0.635,
E23,Sample X119,0.156,
E24,Sample X120,0.158,
F01,Sample X121,0.166,
F02,Sample X122,0.161,
F03,Sample X123,0.251,
F04,Sample X124,0.737,
F05,Sample X125,0.484,
F06,Sample X126,0.740,
F07,Sample X127,0.487,
F08,Sample X128,0.851,
F09,Sample X129,0.558,
F10,Sample X130,0.862,
F11,Sample X131,0.815,
F12,Sample X132,0.799,
F13,Sample X133,0.750,
F14,Sample X134,0.920,
F15,Sample X135,0.845,
F16,Sample X136,0.775,
F17,Sample X137,0.930,
F18,Sample X138,0.751,
F19,Sample X139,0.749,
F20,Sample X140,0.947,
F21,Sample X141,0.867,
F22,Sample X142,0.830,
F23,Sample X143,0.156,
F24,Sample X144,0.157,
G01,Sample X145,0.166,
G02,Sample X146,0.160,
G03,Sample X147,0.585,
G04,Sample X148,0.469,
G05,Sample X149,0.546,
G06,Sample X150,0.502,
G07,Sample X151,0.362,
G08,Sample X152,0.487,
G09,Sample X153,0.545,
G10,Sample X154,0.790,
G11,Sample X155,0.362,
G12,Sample X156,0.521,
G13,Sample X157,0.790,
G14,Sample X158,0.353,
G15,Sample X159,0.635,
G16,Sample X160,0.968,
G17,Sample X161,1.011,
G18,Sample X162,0.965,
G19,Sample X163,0.326,
G20,Sample X164,0.939,
G21,Sample X165,0.939,
G22,Sample X166,0.939,
G23,Sample X167,0.156,
G24,Sample X168,0.160,
H01,Sample X169,0.161,
H02,Sample X170,0.161,
H03,Sample X171,0.721,
H04,Sample X172,0.763,
H05,Sample X173,0.535,
H06,Sample X174,0.715,
H07,Sample X175,0.528,
H08,Sample X176,0.867,
H09,Sample X177,0.494,
H10,Sample X178,0.928,
H11,Sample X179,0.833,
H12,Sample X180,0.803,
H13,Sample X181,0.702,
H14,Sample X182,0.875,
H15,Sample X183,0.760,
H16,Sample X184,0.788,
H17,Sample X185,0.588,
