Well,Content,Raw Data (600),
A01,Sample X1,0.189,
A02,Sample X2,0.173,
A03,Sample X3,0.239,
A04,Sample X4,0.226,
A05,Sample X5,0.181,
A06,Sample X6,0.185,
A07,Sample X7,0.190,
A08,Sample X8,1.905,
A09,Sample X9,1.553,
A10,Sample X10,0.996,
A11,Sample X11,0.817,
A12,Sample X12,0.331,
A13,Sample X13,0.861,
A14,Sample X14,0.819,
A15,Sample X15,0.571,
A16,Sample X16,0.832,
A17,Sample X17,0.589,
A18,Sample X18,2.497,
A19,Sample X19,2.928,
A20,Sample X20,2.724,
A21,Sample X21,2.478,
A22,Sample X22,3.127,
A23,Sample X23,0.184,
A24,Sample X24,0.184,
B01,Sample X25,0.173,
B02,Sample X26,0.172,
B03,Sample X27,1.812,
B04,Sample X28,2.030,
B05,Sample X29,1.876,
B06,Sample X30,1.579,
B07,Sample X31,1.607,
B08,Sample X32,1.966,
B09,Sample X33,1.808,
B10,Sample X34,1.704,
B11,Sample X35,1.703,
B12,Sample X36,1.748,
B13,Sample X37,1.588,
B14,Sample X38,1.693,
B15,Sample X39,1.854,
B16,Sample X40,1.737,
B17,Sample X41,1.686,
B18,Sample X42,1.610,
B19,Sample X43,1.520,
B20,Sample X44,1.564,
B21,Sample X45,1.698,
B22,Sample X46,1.761,
B23,Sample X47,0.171,
B24,Sample X48,0.176,
C01,Sample X49,0.161,
C02,Sample X50,0.166,
C03,Sample X51,0.242,
C04,Sample X52,0.241,
C05,Sample X53,0.574,
C06,Sample X54,0.230,
C07,Sample X55,1.270,
C08,Sample X56,0.439,
C09,Sample X57,1.582,
C10,Sample X58,1.478,
C11,Sample X59,1.552,
C12,Sample X60,1.376,
C13,Sample X61,1.261,
C14,Sample X62,2.325,
C15,Sample X63,1.929,
C16,Sample X64,0.263,
C17,Sample X65,1.692,
C18,Sample X66,2.556,
C19,Sample X67,0.244,
C20,Sample X68,2.571,
C21,Sample X69,2.024,
C22,Sample X70,1.959,
C23,Sample X71,0.171,
C24,Sample X72,0.168,
D01,Sample X73,0.949,
D02,Sample X74,0.163,
D03,Sample X75,1.234,
D04,Sample X76,1.115,
D05,Sample X77,0.550,
D06,Sample X78,1.238,
D07,Sample X79,0.356,
D08,Sample X80,1.661,
D09,Sample X81,0.812,
D10,Sample X82,1.388,
D11,Sample X83,1.307,
D12,Sample X84,1.226,
D13,Sample X85,0.445,
D14,Sample X86,1.369,
D15,Sample X87,1.407,
D16,Sample X88,1.397,
D17,Sample X89,1.510,
D18,Sample X90,1.316,
D19,Sample X91,1.447,
D20,Sample X92,1.388,
D21,Sample X93,1.248,
D22,Sample X94,1.536,
D23,Sample X95,0.164,
D24,Sample X96,0.168,
E01,Sample X97,0.172,
E02,Sample X98,0.171,
E03,Sample X99,1.122,
E04,Sample X100,0.547,
E05,Sample X101,0.371,
E06,Sample X102,0.506,
E07,Sample X103,1.053,
E08,Sample X104,1.389,
E09,Sample X105,1.111,
E10,Sample X106,2.149,
E11,Sample X107,2.049,
E12,Sample X108,0.426,
E13,Sample X109,0.963,
E14,Sample X110,0.353,
E15,Sample X111,0.313,
E16,Sample X112,2.024,
E17,Sample X113,0.633,
E18,Sample X114,1.964,
E19,Sample X115,0.349,
E20,Sample X116,0.599,
E21,Sample X117,2.104,
E22,Sample X118,1.711,
E23,Sample X119,0.156,
E24,Sample X120,0.161,
F01,Sample X121,0.172,
F02,Sample X122,0.166,
F03,Sample X123,0.224,
F04,Sample X124,1.428,
F05,Sample X125,0.336,
F06,Sample X126,1.053,
F07,Sample X127,0.377,
F08,Sample X128,1.352,
F09,Sample X129,0.756,
F10,Sample X130,1.432,
F11,Sample X131,1.347,
F12,Sample X132,1.703,
F13,Sample X133,1.427,
F14,Sample X134,1.465,
F15,Sample X135,1.288,
F16,Sample X136,1.448,
F17,Sample X137,1.581,
F18,Sample X138,1.208,
F19,Sample X139,1.227,
F20,Sample X140,1.437,
F21,Sample X141,2.139,
F22,Sample X142,1.938,
F23,Sample X143,0.154,
F24,Sample X144,0.155,
G01,Sample X145,0.169,
G02,Sample X146,0.162,
G03,Sample X147,0.699,
G04,Sample X148,0.402,
G05,Sample X149,0.635,
G06,Sample X150,0.287,
