Well,Content,Well Scan: Average (600),
A01,Sample X1,0.058,
A02,Sample X2,0.069,
A03,Sample X3,0.196,
A04,Sample X4,0.186,
A05,Sample X5,0.170,
A06,Sample X6,0.139,
A07,Sample X7,0.118,
A08,Sample X8,0.108,
A09,Sample X9,0.091,
A10,Sample X10,0.096,
A11,Sample X11,0.090,
A12,Sample X12,0.107,
A13,Sample X13,0.107,
A14,Sample X14,0.096,
A15,Sample X15,0.109,
A16,Sample X16,0.114,
A17,Sample X17,0.102,
A18,Sample X18,0.230,
A19,Sample X19,0.180,
A20,Sample X20,0.173,
A21,Sample X21,0.173,
A22,Sample X22,0.176,
A23,Sample X23,0.075,
A24,Sample X24,0.058,
B01,Sample X25,0.058,
B02,Sample X26,0.055,
B03,Sample X27,0.154,
B04,Sample X28,0.187,
B05,Sample X29,0.183,
B06,Sample X30,0.162,
B07,Sample X31,0.202,
B08,Sample X32,0.195,
B09,Sample X33,0.213,
B10,Sample X34,0.205,
B11,Sample X35,0.167,
B12,Sample X36,0.206,
B13,Sample X37,0.196,
B14,Sample X38,0.179,
B15,Sample X39,0.212,
B16,Sample X40,0.226,
B17,Sample X41,0.211,
B18,Sample X42,0.181,
B19,Sample X43,0.191,
B20,Sample X44,0.185,
B21,Sample X45,0.183,
B22,Sample X46,0.200,
B23,Sample X47,0.068,
B24,Sample X48,0.061,
C01,Sample X49,0.058,
C02,Sample X50,0.055,
C03,Sample X51,0.175,
C04,Sample X52,0.177,
C05,Sample X53,0.161,
C06,Sample X54,0.176,
C07,Sample X55,0.182,
C08,Sample X56,0.155,
C09,Sample X57,0.188,
C10,Sample X58,0.182,
C11,Sample X59,0.181,
C12,Sample X60,0.108,
C13,Sample X61,0.121,
C14,Sample X62,0.172,
C15,Sample X63,0.172,
C16,Sample X64,0.189,
C17,Sample X65,0.208,
C18,Sample X66,0.193,
C19,Sample X67,0.185,
C20,Sample X68,0.168,
C21,Sample X69,0.188,
C22,Sample X70,0.123,
C23,Sample X71,0.063,
C24,Sample X72,0.070,
D01,Sample X73,0.056,
D02,Sample X74,0.055,
D03,Sample X75,0.189,
D04,Sample X76,0.168,
D05,Sample X77,0.183,
D06,Sample X78,0.173,
D07,Sample X79,0.173,
D08,Sample X80,0.202,
D09,Sample X81,0.156,
D10,Sample X82,0.186,
D11,Sample X83,0.194,
