Well,Content,Well Scan: Average (600),
A01,Sample X1,0.053,
A02,Sample X2,0.062,
A03,Sample X3,0.105,
A04,Sample X4,0.107,
A05,Sample X5,0.088,
A06,Sample X6,0.094,
A07,Sample X7,0.093,
A08,Sample X8,0.092,
A09,Sample X9,0.076,
A10,Sample X10,0.080,
A11,Sample X11,0.081,
A12,Sample X12,0.107,
A13,Sample X13,0.099,
A14,Sample X14,0.086,
A15,Sample X15,0.096,
A16,Sample X16,0.096,
A17,Sample X17,0.089,
A18,Sample X18,0.136,
A19,Sample X19,0.092,
A20,Sample X20,0.086,
A21,Sample X21,0.089,
A22,Sample X22,0.087,
A23,Sample X23,0.073,
A24,Sample X24,0.064,
B01,Sample X25,0.051,
B02,Sample X26,0.050,
B03,Sample X27,0.076,
B04,Sample X28,0.088,
B05,Sample X29,0.088,
B06,Sample X30,0.081,
B07,Sample X31,0.092,
B08,Sample X32,0.107,
B09,Sample X33,0.103,
B10,Sample X34,0.102,
B11,Sample X35,0.104,
B12,Sample X36,0.106,
B13,Sample X37,0.102,
B14,Sample X38,0.090,
B15,Sample X39,0.107,
B16,Sample X40,0.122,
B17,Sample X41,0.116,
B18,Sample X42,0.103,
B19,Sample X43,0.102,
B20,Sample X44,0.103,
B21,Sample X45,0.112,
B22,Sample X46,0.111,
B23,Sample X47,0.066,
B24,Sample X48,0.064,
C01,Sample X49,0.054,
C02,Sample X50,0.054,
C03,Sample X51,0.086,
C04,Sample X52,0.089,
C05,Sample X53,0.082,
C06,Sample X54,0.093,
C07,Sample X55,0.090,
C08,Sample X56,0.106,
C09,Sample X57,0.109,
C10,Sample X58,0.096,
C11,Sample X59,0.090,
C12,Sample X60,0.092,
C13,Sample X61,0.092,
C14,Sample X62,0.089,
C15,Sample X63,0.085,
C16,Sample X64,0.101,
C17,Sample X65,0.118,
C18,Sample X66,0.100,
C19,Sample X67,0.094,
C20,Sample X68,0.089,
C21,Sample X69,0.104,
C22,Sample X70,0.094,
C23,Sample X71,0.060,
C24,Sample X72,0.065,
D01,Sample X73,0.051,
D02,Sample X74,0.051,
D03,Sample X75,0.125,
D04,Sample X76,0.091,
D05,Sample X77,0.100,
D06,Sample X78,0.097,
D07,Sample X79,0.103,
D08,Sample X80,0.112,
D09,Sample X81,0.102,
D10,Sample X82,0.106,
D11,Sample X83,0.101,
D12,Sample X84,0.113,
D13,Sample X85,0.109,
D14,Sample X86,0.092,
D15,Sample X87,0.104,
D16,Sample X88,0.104,
D17,Sample X89,0.110,
D18,Sample X90,0.097,
D19,Sample X91,0.098,
D20,Sample X92,0.115,
D21,Sample X93,0.107,
D22,Sample X94,0.151,
D23,Sample X95,0.063,
D24,Sample X96,0.063,
E01,Sample X97,0.057,
E02,Sample X98,0.060,
E03,Sample X99,0.102,
E04,Sample X100,0.089,
E05,Sample X101,0.083,
E06,Sample X102,0.085,
E07,Sample X103,0.089,
E08,Sample X104,0.112,
E09,Sample X105,0.112,
E10,Sample X106,0.082,
E11,Sample X107,0.084,
E12,Sample X108,0.096,
E13,Sample X109,0.129,
E14,Sample X110,0.096,
E15,Sample X111,0.097,
E16,Sample X112,0.089,
E17,Sample X113,0.121,
E18,Sample X114,0.098,
E19,Sample X115,0.109,
E20,Sample X116,0.114,
E21,Sample X117,0.098,
E22,Sample X118,0.099,
E23,Sample X119,0.061,
E24,Sample X120,0.069,
F01,Sample X121,0.062,
F02,Sample X122,0.060,
F03,Sample X123,0.087,
F04,Sample X124,0.093,
F05,Sample X125,0.093,
F06,Sample X126,0.089,
F07,Sample X127,0.096,
F08,Sample X128,0.112,
F09,Sample X129,0.112,
F10,Sample X130,0.141,
F11,Sample X131,0.101,
F12,Sample X132,0.095,
F13,Sample X133,0.090,
F14,Sample X134,0.100,
F15,Sample X135,0.104,
F16,Sample X136,0.139,
F17,Sample X137,0.130,
F18,Sample X138,0.101,
F19,Sample X139,0.117,
F20,Sample X140,0.107,
F21,Sample X141,0.108,
F22,Sample X142,0.108,
F23,Sample X143,0.067,
F24,Sample X144,0.068,
G01,Sample X145,0.063,
G02,Sample X146,0.059,
G03,Sample X147,0.095,
G04,Sample X148,0.099,
G05,Sample X149,0.104,
G06,Sample X150,0.109,
G07,Sample X151,0.109,
G08,Sample X152,0.117,
G09,Sample X153,0.103,
G10,Sample X154,0.106,
G11,Sample X155,0.103,
G12,Sample X156,0.173,
G13,Sample X157,0.102,
G14,Sample X158,0.125,
G15,Sample X159,0.108,
G16,Sample X160,0.118,
G17,Sample X161,0.110,
G18,Sample X162,0.111,
G19,Sample X163,0.113,
G20,Sample X164,0.106,
G21,Sample X165,0.103,
G22,Sample X166,0.113,
G23,Sample X167,0.068,
G24,Sample X168,0.086,
H01,Sample X169,0.060,
H02,Sample X170,0.055,
H03,Sample X171,0.096,
H04,Sample X172,0.105,
H05,Sample X173,0.146,
H06,Sample X174,0.100,
H07,Sample X175,0.099,
H08,Sample X176,0.115,
H09,Sample X177,0.113,
H10,Sample X178,0.115,
H11,Sample X179,0.095,
H12,Sample X180,0.138,
H13,Sample X181,0.102,
H14,Sample X182,0.100,
H15,Sample X183,0.106,
H16,Sample X184,0.113,
H17,Sample X185,0.106,
H18,Sample X186,0.107,
H19,Sample X187,0.112,
H20,Sample X188,0.107,
H21,Sample X189,0.103,
H22,Sample X190,0.107,
H23,Sample X191,0.067,
H24,Sample X192,0.067,
I01,Sample X193,0.052,
I02,Sample X194,0.051,
I03,Sample X195,0.091,
I04,Sample X196,0.097,
I05,Sample X197,0.094,
I06,Sample X198,0.096,
I07,Sample X199,0.114,
I08,Sample X200,0.091,
I09,Sample X201,0.094,
I10,Sample X202,0.111,
I11,Sample X203,0.091,
I12,Sample X204,0.117,
I13,Sample X205,0.104,
I14,Sample X206,0.100,
I15,Sample X207,0.101,
I16,Sample X208,0.094,
I17,Sample X209,0.100,
I18,Sample X210,0.108,
I19,Sample X211,0.109,
I20,Sample X212,0.098,
I21,Sample X213,0.082,
I22,Sample X214,0.083,
I23,Sample X215,0.062,
I24,Sample X216,0.085,
J01,Sample X217,0.051,
J02,Sample X218,0.055,
J03,Sample X219,0.093,
J04,Sample X220,0.098,
J05,Sample X221,0.104,
J06,Sample X222,0.165,
J07,Sample X223,0.123,
J08,Sample X224,0.097,
J09,Sample X225,0.127,
J10,Sample X226,0.101,
J11,Sample X227,0.091,
J12,Sample X228,0.101,
J13,Sample X229,0.098,
J14,Sample X230,0.085,
J15,Sample X231,0.107,
J16,Sample X232,0.101,
J17,Sample X233,0.111,
J18,Sample X234,0.116,
J19,Sample X235,0.098,
J20,Sample X236,0.099,
J21,Sample X237,0.129,
J22,Sample X238,0.100,
J23,Sample X239,0.054,
J24,Sample X240,0.085,
K01,Sample X241,0.055,
K02,Sample X242,0.057,
K03,Sample X243,0.101,
K04,Sample X244,0.101,
K05,Sample X245,0.092,
K06,Sample X246,0.102,
K07,Sample X247,0.098,
K08,Sample X248,0.096,
K09,Sample X249,0.105,
K10,Sample X250,0.106,
K11,Sample X251,0.124,
K12,Sample X252,0.110,
K13,Sample X253,0.095,
K14,Sample X254,0.096,
K15,Sample X255,0.092,
K16,Sample X256,0.205,
K17,Sample X257,0.123,
K18,Sample X258,0.091,
K19,Sample X259,0.097,
K20,Sample X260,0.098,
K21,Sample X261,0.105,
K22,Sample X262,0.100,
K23,Sample X263,0.067,
K24,Sample X264,0.065,
L01,Sample X265,0.052,
L02,Sample X266,0.053,
L03,Sample X267,0.096,
L04,Sample X268,0.104,
L05,Sample X269,0.096,
L06,Sample X270,0.094,
L07,Sample X271,0.096,
L08,Sample X272,0.078,
L09,Sample X273,0.095,
L10,Sample X274,0.092,
L11,Sample X275,0.075,
L12,Sample X276,0.097,
L13,Sample X277,0.101,
L14,Sample X278,0.100,
L15,Sample X279,0.087,
L16,Sample X280,0.107,
L17,Sample X281,0.100,
L18,Sample X282,0.091,
L19,Sample X283,0.089,
L20,Sample X284,0.105,
L21,Sample X285,0.100,
L22,Sample X286,0.088,
L23,Sample X287,0.054,
L24,Sample X288,0.057,
M01,Sample X289,0.053,
M02,Sample X290,0.053,
M03,Sample X291,0.094,
M04,Sample X292,0.087,
M05,Sample X293,0.083,
M06,Sample X294,0.087,
M07,Sample X295,0.080,
M08,Sample X296,0.091,
M09,Sample X297,0.107,
M10,Sample X298,0.075,
M11,Sample X299,0.084,
M12,Sample X300,0.097,
M13,Sample X301,0.109,
M14,Sample X302,0.083,
M15,Sample X303,0.087,
M16,Sample X304,0.077,
M17,Sample X305,0.091,
M18,Sample X306,0.087,
M19,Sample X307,0.084,
M20,Sample X308,0.083,
M21,Sample X309,0.109,
M22,Sample X310,0.115,
M23,Sample X311,0.054,
M24,Sample X312,0.061,
N01,Sample X313,0.050,
N02,Sample X314,0.046,
N03,Sample X315,0.078,
N04,Sample X316,0.084,
N05,Sample X317,0.084,
N06,Sample X318,0.083,
N07,Sample X319,0.088,
N08,Sample X320,0.093,
N09,Sample X321,0.102,
N10,Sample X322,0.084,
N11,Sample X323,0.415,
N12,Sample X324,0.099,
N13,Sample X325,0.122,
N14,Sample X326,0.146,
N15,Sample X327,0.088,
N16,Sample X328,0.087,
N17,Sample X329,0.086,
N18,Sample X330,0.090,
N19,Sample X331,0.091,
N20,Sample X332,0.090,
N21,Sample X333,0.090,
N22,Sample X334,0.091,
N23,Sample X335,0.046,
N24,Sample X336,0.084,
O01,Sample X337,0.048,
O02,Sample X338,0.148,
O03,Sample X339,0.095,
O04,Sample X340,0.082,
O05,Sample X341,0.086,
O06,Sample X342,0.071,
O07,Sample X343,0.090,
O08,Sample X344,0.090,
O09,Sample X345,0.096,
O10,Sample X346,0.082,
O11,Sample X347,0.087,
O12,Sample X348,0.086,
O13,Sample X349,0.094,
O14,Sample X350,0.083,
O15,Sample X351,0.087,
O16,Sample X352,0.173,
O17,Sample X353,0.083,
O18,Sample X354,0.095,
O19,Sample X355,0.087,
O20,Sample X356,0.092,
O21,Sample X357,0.086,
O22,Sample X358,0.087,
O23,Sample X359,0.064,
O24,Sample X360,0.070,
P01,Sample X361,0.059,
P02,Sample X362,0.050,
P03,Sample X363,0.086,
P04,Sample X364,0.082,
P05,Sample X365,0.075,
P06,Sample X366,0.083,
P07,Sample X367,0.088,
P08,Sample X368,0.082,
P09,Sample X369,0.104,
P10,Sample X370,0.088,
P11,Sample X371,0.090,
P12,Sample X372,0.079,
P13,Sample X373,0.100,
P14,Sample X374,0.088,
P15,Sample X375,0.089,
P16,Sample X376,0.085,
P17,Sample X377,0.084,
P18,Sample X378,0.084,
P19,Sample X379,0.088,
P20,Sample X380,0.085,
P21,Sample X381,0.085,
P22,Sample X382,0.087,
P23,Sample X383,0.057,
P24,Sample X384,0.087,
