Well,Content,Raw Data (600),
A01,Sample X1,0.188,
A02,Sample X2,0.173,
A03,Sample X3,0.266,
A04,Sample X4,0.197,
A05,Sample X5,0.182,
A06,Sample X6,0.189,
A07,Sample X7,0.196,
A08,Sample X8,1.306,
A09,Sample X9,1.106,
A10,Sample X10,0.839,
A11,Sample X11,0.751,
A12,Sample X12,0.455,
A13,Sample X13,0.566,
A14,Sample X14,0.686,
A15,Sample X15,0.628,
A16,Sample X16,0.671,
A17,Sample X17,0.615,
A18,Sample X18,1.333,
A19,Sample X19,1.294,
A20,Sample X20,1.223,
A21,Sample X21,1.393,
A22,Sample X22,1.355,
A23,Sample X23,0.173,
A24,Sample X24,0.237,
B01,Sample X25,0.175,
B02,Sample X26,0.179,
B03,Sample X27,1.033,
B04,Sample X28,1.146,
B05,Sample X29,0.999,
B06,Sample X30,1.099,
B07,Sample X31,0.948,
B08,Sample X32,1.480,
B09,Sample X33,1.135,
B10,Sample X34,1.151,
B11,Sample X35,0.946,
B12,Sample X36,1.041,
B13,Sample X37,1.076,
B14,Sample X38,1.139,
B15,Sample X39,1.189,
B16,Sample X40,1.136,
B17,Sample X41,1.363,
B18,Sample X42,1.032,
B19,Sample X43,1.019,
B20,Sample X44,1.162,
B21,Sample X45,1.073,
B22,Sample X46,1.206,
B23,Sample X47,0.161,
B24,Sample X48,0.160,
C01,Sample X49,0.179,
C02,Sample X50,0.176,
C03,Sample X51,0.288,
C04,Sample X52,0.285,
C05,Sample X53,0.538,
C06,Sample X54,0.369,
C07,Sample X55,0.801,
C08,Sample X56,0.483,
C09,Sample X57,1.034,
C10,Sample X58,0.772,
C11,Sample X59,0.995,
C12,Sample X60,0.789,
C13,Sample X61,0.765,
C14,Sample X62,1.494,
C15,Sample X63,0.990,
C16,Sample X64,0.305,
C17,Sample X65,0.941,
C18,Sample X66,1.120,
C19,Sample X67,0.297,
C20,Sample X68,1.473,
C21,Sample X69,1.342,
C22,Sample X70,1.262,
C23,Sample X71,0.159,
C24,Sample X72,0.160,
D01,Sample X73,0.178,
D02,Sample X74,0.175,
D03,Sample X75,0.851,
D04,Sample X76,0.823,
D05,Sample X77,0.548,
D06,Sample X78,0.949,
D07,Sample X79,0.483,
D08,Sample X80,1.291,
D09,Sample X81,0.717,
D10,Sample X82,0.908,
D11,Sample X83,0.970,
D12,Sample X84,0.930,
D13,Sample X85,0.579,
D14,Sample X86,1.256,
D15,Sample X87,0.982,
D16,Sample X88,1.092,
D17,Sample X89,1.244,
D18,Sample X90,0.744,
D19,Sample X91,1.137,
D20,Sample X92,0.922,
D21,Sample X93,0.761,
D22,Sample X94,1.059,
D23,Sample X95,0.160,
D24,Sample X96,0.165,
E01,Sample X97,0.185,
E02,Sample X98,0.174,
E03,Sample X99,0.763,
E04,Sample X100,0.466,
E05,Sample X101,0.488,
E06,Sample X102,0.486,
E07,Sample X103,0.715,
E08,Sample X104,1.296,
E09,Sample X105,0.661,
E10,Sample X106,1.285,
E11,Sample X107,1.223,
E12,Sample X108,0.368,
E13,Sample X109,0.714,
E14,Sample X110,0.364,
E15,Sample X111,0.363,
E16,Sample X112,1.007,
E17,Sample X113,0.425,
E18,Sample X114,1.249,
E19,Sample X115,0.253,
E20,Sample X116,0.608,
E21,Sample X117,1.029,
E22,Sample X118,0.844,
E23,Sample X119,0.157,
E24,Sample X120,0.160,
F01,Sample X121,0.175,
F02,Sample X122,0.171,
F03,Sample X123,0.252,
F04,Sample X124,0.853,
F05,Sample X125,0.471,
F06,Sample X126,0.788,
F07,Sample X127,0.392,
F08,Sample X128,1.113,
F09,Sample X129,0.969,
F10,Sample X130,1.068,
F11,Sample X131,0.969,
F12,Sample X132,1.072,
F13,Sample X133,1.015,
F14,Sample X134,1.132,
F15,Sample X135,1.008,
F16,Sample X136,0.971,
F17,Sample X137,1.074,
F18,Sample X138,0.976,
F19,Sample X139,0.915,
F20,Sample X140,1.210,
F21,Sample X141,1.264,
F22,Sample X142,1.028,
F23,Sample X143,0.169,
F24,Sample X144,0.165,
G01,Sample X145,0.175,
G02,Sample X146,0.176,
G03,Sample X147,0.588,
G04,Sample X148,0.466,
G05,Sample X149,0.608,
G06,Sample X150,0.424,
G07,Sample X151,0.378,
G08,Sample X152,0.451,
G09,Sample X153,0.546,
G10,Sample X154,1.126,
G11,Sample X155,0.366,
G12,Sample X156,0.518,
G13,Sample X157,0.920,
G14,Sample X158,0.499,
G15,Sample X159,1.115,
G16,Sample X160,1.414,
G17,Sample X161,1.226,
G18,Sample X162,1.288,
G19,Sample X163,0.331,
G20,Sample X164,1.325,
G21,Sample X165,1.246,
G22,Sample X166,1.750,
G23,Sample X167,0.175,
G24,Sample X168,0.190,
H01,Sample X169,0.181,
H02,Sample X170,0.190,
H03,Sample X171,0.528,
H04,Sample X172,0.911,
H05,Sample X173,0.583,
H06,Sample X174,0.813,
H07,Sample X175,0.515,
H08,Sample X176,0.849,
H09,Sample X177,0.563,
H10,Sample X178,0.949,
H11,Sample X179,1.088,
H12,Sample X180,0.925,
H13,Sample X181,0.775,
H14,Sample X182,0.840,
H15,Sample X183,1.015,
H16,Sample X184,1.117,
H17,Sample X185,0.794,
H18,Sample X186,0.812,
H19,Sample X187,1.196,
H20,Sample X188,1.040,
H21,Sample X189,0.978,
H22,Sample X190,1.216,
H23,Sample X191,0.162,
H24,Sample X192,0.265,
I01,Sample X193,0.198,
I02,Sample X194,0.179,
I03,Sample X195,0.579,
I04,Sample X196,0.977,
I05,Sample X197,0.568,
I06,Sample X198,0.626,
I07,Sample X199,0.502,
I08,Sample X200,0.254,
I09,Sample X201,0.608,
I10,Sample X202,1.454,
I11,Sample X203,0.652,
I12,Sample X204,1.620,
I13,Sample X205,1.270,
I14,Sample X206,1.144,
I15,Sample X207,1.082,
I16,Sample X208,1.207,
I17,Sample X209,0.416,
I18,Sample X210,1.221,
I19,Sample X211,1.194,
I20,Sample X212,0.883,
I21,Sample X213,0.558,
I22,Sample X214,0.482,
I23,Sample X215,0.161,
I24,Sample X216,0.249,
J01,Sample X217,0.184,
J02,Sample X218,0.173,
J03,Sample X219,0.865,
J04,Sample X220,1.292,
J05,Sample X221,0.868,
J06,Sample X222,0.845,
J07,Sample X223,0.991,
J08,Sample X224,0.876,
J09,Sample X225,1.283,
J10,Sample X226,0.874,
J11,Sample X227,0.576,
J12,Sample X228,1.001,
J13,Sample X229,0.581,
J14,Sample X230,1.060,
J15,Sample X231,0.289,
J16,Sample X232,1.153,
J17,Sample X233,1.398,
J18,Sample X234,0.816,
J19,Sample X235,0.769,
J20,Sample X236,1.105,
J21,Sample X237,0.344,
J22,Sample X238,1.234,
J23,Sample X239,0.166,
J24,Sample X240,0.164,
K01,Sample X241,0.176,
K02,Sample X242,0.188,
K03,Sample X243,0.770,
K04,Sample X244,0.581,
K05,Sample X245,0.783,
K06,Sample X246,0.858,
K07,Sample X247,0.919,
K08,Sample X248,0.867,
K09,Sample X249,0.781,
K10,Sample X250,0.288,
K11,Sample X251,0.984,
K12,Sample X252,1.079,
K13,Sample X253,1.200,
K14,Sample X254,1.049,
K15,Sample X255,0.552,
K16,Sample X256,1.513,
K17,Sample X257,1.182,
K18,Sample X258,1.252,
K19,Sample X259,0.544,
K20,Sample X260,1.342,
K21,Sample X261,1.360,
K22,Sample X262,1.347,
K23,Sample X263,0.161,
K24,Sample X264,0.163,
L01,Sample X265,0.192,
L02,Sample X266,0.176,
L03,Sample X267,0.696,
L04,Sample X268,0.846,
L05,Sample X269,0.847,
L06,Sample X270,0.824,
L07,Sample X271,0.918,
L08,Sample X272,0.837,
L09,Sample X273,1.010,
L10,Sample X274,0.880,
L11,Sample X275,0.922,
L12,Sample X276,0.869,
L13,Sample X277,0.768,
L14,Sample X278,1.126,
L15,Sample X279,1.069,
L16,Sample X280,0.980,
L17,Sample X281,0.858,
L18,Sample X282,1.070,
L19,Sample X283,1.283,
L20,Sample X284,1.252,
L21,Sample X285,1.087,
L22,Sample X286,1.050,
L23,Sample X287,0.163,
L24,Sample X288,0.159,
M01,Sample X289,0.170,
M02,Sample X290,0.170,
M03,Sample X291,0.856,
M04,Sample X292,0.854,
M05,Sample X293,0.678,
M06,Sample X294,0.712,
M07,Sample X295,0.820,
M08,Sample X296,0.612,
M09,Sample X297,1.052,
M10,Sample X298,0.886,
M11,Sample X299,0.810,
M12,Sample X300,0.719,
M13,Sample X301,0.593,
M14,Sample X302,0.936,
M15,Sample X303,0.817,
M16,Sample X304,1.000,
M17,Sample X305,0.689,
M18,Sample X306,0.851,
