Well,Content,Raw Data (600),
A01,Sample X1,0.185,
A02,Sample X2,0.172,
A03,Sample X3,0.279,
A04,Sample X4,0.228,
A05,Sample X5,0.202,
A06,Sample X6,0.198,
A07,Sample X7,0.205,
A08,Sample X8,2.364,
A09,Sample X9,1.829,
A10,Sample X10,1.029,
A11,Sample X11,0.924,
A12,Sample X12,0.279,
A13,Sample X13,0.621,
A14,Sample X14,0.825,
A15,Sample X15,0.556,
A16,Sample X16,0.681,
A17,Sample X17,0.532,
A18,Sample X18,2.531,
A19,Sample X19,2.848,
A20,Sample X20,2.132,
A21,Sample X21,3.581,
A22,Sample X22,3.634,
A23,Sample X23,0.178,
A24,Sample X24,0.233,
B01,Sample X25,0.178,
B02,Sample X26,0.186,
B03,Sample X27,2.026,
B04,Sample X28,2.053,
B05,Sample X29,2.195,
B06,Sample X30,2.194,
B07,Sample X31,1.761,
B08,Sample X32,2.862,
B09,Sample X33,1.888,
B10,Sample X34,2.384,
B11,Sample X35,1.683,
B12,Sample X36,2.277,
B13,Sample X37,1.804,
B14,Sample X38,1.920,
B15,Sample X39,2.134,
B16,Sample X40,2.006,
B17,Sample X41,2.679,
B18,Sample X42,1.707,
B19,Sample X43,1.840,
B20,Sample X44,1.766,
B21,Sample X45,1.737,
B22,Sample X46,1.792,
B23,Sample X47,0.169,
B24,Sample X48,0.169,
C01,Sample X49,0.175,
C02,Sample X50,0.175,
C03,Sample X51,0.232,
C04,Sample X52,0.244,
C05,Sample X53,0.634,
C06,Sample X54,0.239,
C07,Sample X55,1.537,
C08,Sample X56,0.688,
C09,Sample X57,1.695,
C10,Sample X58,1.450,
C11,Sample X59,1.691,
C12,Sample X60,1.642,
C13,Sample X61,1.355,
C14,Sample X62,2.962,
C15,Sample X63,3.274,
C16,Sample X64,0.265,
C17,Sample X65,2.536,
C18,Sample X66,2.443,
C19,Sample X67,0.220,
C20,Sample X68,2.804,
C21,Sample X69,2.448,
C22,Sample X70,2.493,
C23,Sample X71,0.170,
C24,Sample X72,0.167,
D01,Sample X73,0.180,
D02,Sample X74,0.178,
D03,Sample X75,1.764,
D04,Sample X76,1.356,
D05,Sample X77,0.493,
D06,Sample X78,1.473,
D07,Sample X79,0.350,
D08,Sample X80,1.845,
D09,Sample X81,0.955,
D10,Sample X82,1.388,
D11,Sample X83,1.438,
D12,Sample X84,1.466,
D13,Sample X85,0.526,
D14,Sample X86,1.750,
D15,Sample X87,1.617,
D16,Sample X88,1.771,
D17,Sample X89,2.026,
D18,Sample X90,1.465,
