Well,Content,Raw Data (600),
A01,Sample X1,0.185,
A02,Sample X2,0.172,
A03,Sample X3,0.276,
A04,Sample X4,0.226,
A05,Sample X5,0.199,
A06,Sample X6,0.200,
A07,Sample X7,0.201,
A08,Sample X8,2.626,
A09,Sample X9,1.989,
A10,Sample X10,1.092,
A11,Sample X11,0.975,
A12,Sample X12,0.328,
A13,Sample X13,0.682,
A14,Sample X14,0.882,
A15,Sample X15,0.592,
A16,Sample X16,0.720,
A17,Sample X17,0.547,
A18,Sample X18,3.220,
A19,Sample X19,3.080,
A20,Sample X20,2.443,
A21,Sample X21,5.084,
A22,Sample X22,4.452,
A23,Sample X23,0.181,
A24,Sample X24,0.237,
B01,Sample X25,0.179,
B02,Sample X26,0.186,
B03,Sample X27,2.387,
B04,Sample X28,2.272,
B05,Sample X29,2.844,
B06,Sample X30,2.861,
B07,Sample X31,2.113,
B08,Sample X32,3.585,
B09,Sample X33,2.085,
B10,Sample X34,2.889,
B11,Sample X35,1.887,
B12,Sample X36,2.851,
B13,Sample X37,2.111,
B14,Sample X38,2.041,
B15,Sample X39,2.478,
B16,Sample X40,2.270,
B17,Sample X41,2.863,
B18,Sample X42,1.853,
B19,Sample X43,2.008,
B20,Sample X44,1.880,
B21,Sample X45,1.932,
B22,Sample X46,1.940,
B23,Sample X47,0.173,
B24,Sample X48,0.174,
C01,Sample X49,0.178,
C02,Sample X50,0.178,
C03,Sample X51,0.225,
C04,Sample X52,0.240,
C05,Sample X53,0.753,
C06,Sample X54,0.229,
C07,Sample X55,1.765,
C08,Sample X56,0.858,
C09,Sample X57,1.887,
C10,Sample X58,1.695,
C11,Sample X59,2.150,
C12,Sample X60,1.989,
C13,Sample X61,1.537,
C14,Sample X62,3.645,
C15,Sample X63,3.152,
C16,Sample X64,0.260,
C17,Sample X65,3.253,
C18,Sample X66,3.007,
C19,Sample X67,0.215,
C20,Sample X68,3.286,
C21,Sample X69,2.947,
C22,Sample X70,3.055,
C23,Sample X71,0.171,
C24,Sample X72,0.171,
D01,Sample X73,0.184,
D02,Sample X74,0.181,
D03,Sample X75,2.253,
D04,Sample X76,1.516,
D05,Sample X77,0.489,
D06,Sample X78,1.611,
D07,Sample X79,0.368,
D08,Sample X80,1.991,
D09,Sample X81,1.089,
D10,Sample X82,1.529,
D11,Sample X83,1.538,
D12,Sample X84,1.539,
D13,Sample X85,0.990,
D14,Sample X86,1.900,
D15,Sample X87,1.728,
D16,Sample X88,2.185,
D17,Sample X89,2.439,
D18,Sample X90,1.769,
