Well,Content,Well Scan: Average (600),
A01,Sample X1,0.058,
A02,Sample X2,0.063,
A03,Sample X3,0.570,
A04,Sample X4,0.565,
A05,Sample X5,0.719,
A06,Sample X6,0.473,
A07,Sample X7,0.521,
A08,Sample X8,0.124,
A09,Sample X9,0.086,
A10,Sample X10,0.070,
A11,Sample X11,0.066,
A12,Sample X12,0.077,
A13,Sample X13,0.095,
A14,Sample X14,0.095,
A15,Sample X15,0.070,
A16,Sample X16,0.067,
A17,Sample X17,0.066,
A18,Sample X18,0.570,
A19,Sample X19,0.502,
A20,Sample X20,0.576,
A21,Sample X21,0.574,
A22,Sample X22,0.545,
A23,Sample X23,0.051,
A24,Sample X24,0.054,
B01,Sample X25,0.062,
B02,Sample X26,0.068,
B03,Sample X27,0.098,
B04,Sample X28,0.523,
B05,Sample X29,0.516,
B06,Sample X30,0.479,
B07,Sample X31,0.489,
B08,Sample X32,0.544,
B09,Sample X33,0.509,
B10,Sample X34,0.516,
B11,Sample X35,0.090,
B12,Sample X36,0.461,
B13,Sample X37,0.438,
B14,Sample X38,0.310,
B15,Sample X39,0.498,
B16,Sample X40,0.546,
B17,Sample X41,0.549,
B18,Sample X42,0.447,
B19,Sample X43,0.565,
B20,Sample X44,0.520,
B21,Sample X45,0.484,
B22,Sample X46,0.490,
B23,Sample X47,0.065,
B24,Sample X48,0.053,
C01,Sample X49,0.061,
C02,Sample X50,0.056,
C03,Sample X51,0.476,
C04,Sample X52,0.477,
C05,Sample X53,0.561,
C06,Sample X54,0.455,
C07,Sample X55,0.461,
C08,Sample X56,0.338,
C09,Sample X57,0.511,
C10,Sample X58,0.389,
C11,Sample X59,0.482,
C12,Sample X60,0.086,
C13,Sample X61,0.223,
C14,Sample X62,0.513,
C15,Sample X63,0.447,
C16,Sample X64,0.470,
C17,Sample X65,0.502,
C18,Sample X66,0.481,
C19,Sample X67,0.433,
C20,Sample X68,0.505,
C21,Sample X69,0.470,
C22,Sample X70,0.452,
C23,Sample X71,0.056,
C24,Sample X72,0.057,
D01,Sample X73,0.059,
D02,Sample X74,0.074,
D03,Sample X75,0.157,
D04,Sample X76,0.471,
D05,Sample X77,0.483,
D06,Sample X78,0.472,
D07,Sample X79,0.473,
D08,Sample X80,0.714,
D09,Sample X81,0.397,
D10,Sample X82,0.405,
D11,Sample X83,0.452,
D12,Sample X84,0.398,
D13,Sample X85,0.144,
D14,Sample X86,0.454,
D15,Sample X87,0.218,
D16,Sample X88,0.412,
D17,Sample X89,0.262,
D18,Sample X90,0.346,
D19,Sample X91,0.436,
D20,Sample X92,0.072,
D21,Sample X93,0.105,
D22,Sample X94,0.114,
D23,Sample X95,0.063,
D24,Sample X96,0.068,
E01,Sample X97,0.059,
E02,Sample X98,0.063,
E03,Sample X99,0.460,
E04,Sample X100,0.534,
E05,Sample X101,0.423,
E06,Sample X102,0.398,
E07,Sample X103,0.094,
E08,Sample X104,0.128,
E09,Sample X105,0.477,
E10,Sample X106,0.174,
E11,Sample X107,0.376,
E12,Sample X108,0.135,
E13,Sample X109,0.441,
E14,Sample X110,0.497,
E15,Sample X111,0.142,
