Well,Content,Well Scan: Average (600),
A01,Sample X1,0.066,
A02,Sample X2,0.072,
A03,Sample X3,0.086,
A04,Sample X4,0.094,
A05,Sample X5,0.099,
A06,Sample X6,0.093,
A07,Sample X7,0.097,
A08,Sample X8,0.112,
A09,Sample X9,0.089,
A10,Sample X10,0.083,
A11,Sample X11,0.079,
A12,Sample X12,0.088,
A13,Sample X13,0.086,
A14,Sample X14,0.084,
A15,Sample X15,0.074,
A16,Sample X16,0.073,
A17,Sample X17,0.073,
A18,Sample X18,0.600,
A19,Sample X19,0.653,
A20,Sample X20,0.705,
A21,Sample X21,0.678,
A22,Sample X22,0.632,
A23,Sample X23,0.050,
A24,Sample X24,0.055,
B01,Sample X25,0.063,
B02,Sample X26,0.071,
B03,Sample X27,0.569,
B04,Sample X28,0.545,
B05,Sample X29,0.533,
B06,Sample X30,0.754,
B07,Sample X31,0.520,
B08,Sample X32,0.538,
B09,Sample X33,0.580,
B10,Sample X34,0.543,
B11,Sample X35,0.549,
B12,Sample X36,0.498,
B13,Sample X37,0.623,
B14,Sample X38,0.610,
B15,Sample X39,0.640,
B16,Sample X40,0.574,
B17,Sample X41,0.552,
B18,Sample X42,0.548,
B19,Sample X43,0.497,
B20,Sample X44,0.518,
B21,Sample X45,0.518,
B22,Sample X46,0.577,
B23,Sample X47,0.052,
B24,Sample X48,0.051,
C01,Sample X49,0.065,
C02,Sample X50,0.066,
C03,Sample X51,0.130,
C04,Sample X52,0.070,
C05,Sample X53,0.437,
C06,Sample X54,0.082,
C07,Sample X55,0.578,
C08,Sample X56,0.468,
C09,Sample X57,0.611,
C10,Sample X58,0.569,
C11,Sample X59,0.688,
C12,Sample X60,0.619,
C13,Sample X61,0.514,
C14,Sample X62,0.528,
C15,Sample X63,0.531,
C16,Sample X64,0.070,
C17,Sample X65,0.414,
C18,Sample X66,0.600,
C19,Sample X67,0.500,
C20,Sample X68,0.809,
C21,Sample X69,0.476,
C22,Sample X70,0.545,
C23,Sample X71,0.054,
C24,Sample X72,0.056,
D01,Sample X73,0.077,
D02,Sample X74,0.073,
D03,Sample X75,0.646,
D04,Sample X76,0.577,
D05,Sample X77,0.361,
D06,Sample X78,0.490,
D07,Sample X79,0.332,
D08,Sample X80,0.572,
D09,Sample X81,0.438,
D10,Sample X82,0.609,
D11,Sample X83,0.523,
D12,Sample X84,0.599,
D13,Sample X85,0.595,
D14,Sample X86,0.586,
D15,Sample X87,0.485,
D16,Sample X88,0.576,
D17,Sample X89,0.529,
D18,Sample X90,0.515,
D19,Sample X91,0.566,
D20,Sample X92,0.555,
D21,Sample X93,0.550,
D22,Sample X94,0.590,
D23,Sample X95,0.058,
D24,Sample X96,0.053,
E01,Sample X97,0.065,
E02,Sample X98,0.059,
E03,Sample X99,0.443,
E04,Sample X100,0.434,
