Well,Content,Well Scan: Average (600),
A01,Sample X1,0.060,
A02,Sample X2,0.068,
A03,Sample X3,0.083,
A04,Sample X4,0.087,
A05,Sample X5,0.088,
A06,Sample X6,0.088,
A07,Sample X7,0.093,
A08,Sample X8,0.113,
A09,Sample X9,0.092,
A10,Sample X10,0.085,
A11,Sample X11,0.079,
A12,Sample X12,0.087,
A13,Sample X13,0.090,
A14,Sample X14,0.081,
A15,Sample X15,0.077,
A16,Sample X16,0.071,
A17,Sample X17,0.074,
A18,Sample X18,0.470,
A19,Sample X19,0.490,
A20,Sample X20,0.516,
A21,Sample X21,0.497,
A22,Sample X22,0.471,
A23,Sample X23,0.052,
A24,Sample X24,0.051,
B01,Sample X25,0.061,
B02,Sample X26,0.070,
B03,Sample X27,0.454,
B04,Sample X28,0.434,
B05,Sample X29,0.441,
B06,Sample X30,0.480,
B07,Sample X31,0.407,
B08,Sample X32,0.428,
B09,Sample X33,0.422,
B10,Sample X34,0.398,
B11,Sample X35,0.412,
B12,Sample X36,0.396,
B13,Sample X37,0.462,
B14,Sample X38,0.430,
B15,Sample X39,0.479,
B16,Sample X40,0.435,
B17,Sample X41,0.441,
B18,Sample X42,0.427,
B19,Sample X43,0.390,
B20,Sample X44,0.396,
B21,Sample X45,0.387,
B22,Sample X46,0.413,
B23,Sample X47,0.057,
B24,Sample X48,0.052,
C01,Sample X49,0.064,
C02,Sample X50,0.063,
C03,Sample X51,0.132,
C04,Sample X52,0.077,
C05,Sample X53,0.360,
C06,Sample X54,0.085,
C07,Sample X55,0.440,
C08,Sample X56,0.323,
C09,Sample X57,0.467,
C10,Sample X58,0.438,
C11,Sample X59,0.513,
C12,Sample X60,0.450,
C13,Sample X61,0.389,
C14,Sample X62,0.351,
C15,Sample X63,0.407,
C16,Sample X64,0.078,
C17,Sample X65,0.303,
C18,Sample X66,0.447,
C19,Sample X67,0.359,
C20,Sample X68,0.623,
C21,Sample X69,0.380,
C22,Sample X70,0.406,
C23,Sample X71,0.066,
C24,Sample X72,0.056,
D01,Sample X73,0.077,
