Well,Content,Well Scan: Average (600),
A01,Sample X1,0.155,
A02,Sample X2,0.143,
A03,Sample X3,0.206,
A04,Sample X4,0.161,
A05,Sample X5,0.138,
A06,Sample X6,0.142,
A07,Sample X7,0.153,
A08,Sample X8,0.166,
A09,Sample X9,0.128,
A10,Sample X10,0.103,
A11,Sample X11,0.090,
A12,Sample X12,0.094,
A13,Sample X13,0.106,
A14,Sample X14,0.083,
A15,Sample X15,0.076,
A16,Sample X16,0.077,
A17,Sample X17,0.073,
A18,Sample X18,0.674,
A19,Sample X19,0.719,
A20,Sample X20,0.755,
A21,Sample X21,0.757,
A22,Sample X22,0.708,
A23,Sample X23,0.047,
A24,Sample X24,0.048,
B01,Sample X25,0.063,
B02,Sample X26,0.071,
B03,Sample X27,0.636,
B04,Sample X28,0.601,
B05,Sample X29,0.578,
B06,Sample X30,0.809,
B07,Sample X31,0.588,
B08,Sample X32,0.633,
B09,Sample X33,0.751,
B10,Sample X34,0.645,
B11,Sample X35,0.611,
B12,Sample X36,0.552,
B13,Sample X37,0.711,
B14,Sample X38,0.690,
B15,Sample X39,0.719,
B16,Sample X40,0.675,
B17,Sample X41,0.614,
B18,Sample X42,0.623,
B19,Sample X43,0.575,
B20,Sample X44,0.598,
B21,Sample X45,0.588,
B22,Sample X46,0.687,
B23,Sample X47,0.051,
B24,Sample X48,0.051,
C01,Sample X49,0.063,
C02,Sample X50,0.064,
C03,Sample X51,0.129,
C04,Sample X52,0.067,
C05,Sample X53,0.471,
C06,Sample X54,0.077,
C07,Sample X55,0.639,
C08,Sample X56,0.555,
C09,Sample X57,0.660,
C10,Sample X58,0.625,
C11,Sample X59,0.735,
C12,Sample X60,0.682,
C13,Sample X61,0.571,
C14,Sample X62,0.628,
C15,Sample X63,0.581,
C16,Sample X64,0.067,
C17,Sample X65,0.464,
C18,Sample X66,0.655,
C19,Sample X67,0.526,
C20,Sample X68,0.901,
C21,Sample X69,0.526,
C22,Sample X70,0.648,
C23,Sample X71,0.049,
C24,Sample X72,0.051,
D01,Sample X73,0.078,
D02,Sample X74,0.072,
D03,Sample X75,0.711,
D04,Sample X76,0.634,
D05,Sample X77,0.394,
D06,Sample X78,0.542,
D07,Sample X79,0.352,
D08,Sample X80,0.622,
D09,Sample X81,0.470,
D10,Sample X82,0.671,
D11,Sample X83,0.586,
D12,Sample X84,0.682,
D13,Sample X85,0.607,
D14,Sample X86,0.637,
D15,Sample X87,0.533,
D16,Sample X88,0.627,
D17,Sample X89,0.579,
D18,Sample X90,0.556,
D19,Sample X91,0.626,
D20,Sample X92,0.620,
D21,Sample X93,0.621,
D22,Sample X94,0.640,
D23,Sample X95,0.053,
D24,Sample X96,0.050,
E01,Sample X97,0.065,
E02,Sample X98,0.063,
E03,Sample X99,0.483,
E04,Sample X100,0.468,
E05,Sample X101,0.345,
E06,Sample X102,0.473,
E07,Sample X103,0.626,
E08,Sample X104,0.642,
E09,Sample X105,0.128,
E10,Sample X106,0.404,
E11,Sample X107,0.619,
E12,Sample X108,0.070,
E13,Sample X109,0.465,
E14,Sample X110,0.080,
E15,Sample X111,0.117,
E16,Sample X112,0.564,
E17,Sample X113,0.083,
E18,Sample X114,0.566,
E19,Sample X115,0.054,
E20,Sample X116,0.113,
E21,Sample X117,0.507,
E22,Sample X118,0.384,
E23,Sample X119,0.054,
E24,Sample X120,0.061,
F01,Sample X121,0.064,
F02,Sample X122,0.064,
F03,Sample X123,0.084,
F04,Sample X124,0.557,
F05,Sample X125,0.234,
F06,Sample X126,0.595,
F07,Sample X127,0.091,
F08,Sample X128,0.547,
F09,Sample X129,0.361,
F10,Sample X130,0.601,
F11,Sample X131,0.578,
F12,Sample X132,0.490,
F13,Sample X133,0.564,
F14,Sample X134,0.562,
F15,Sample X135,0.565,
F16,Sample X136,0.557,
F17,Sample X137,0.459,
F18,Sample X138,0.506,
F19,Sample X139,0.641,
F20,Sample X140,0.594,
F21,Sample X141,0.619,
F22,Sample X142,0.654,
F23,Sample X143,0.062,
F24,Sample X144,0.079,
G01,Sample X145,0.578,
G02,Sample X146,0.060,
G03,Sample X147,0.672,
G04,Sample X148,0.316,
G05,Sample X149,0.502,
G06,Sample X150,0.105,
G07,Sample X151,0.077,
G08,Sample X152,0.140,
G09,Sample X153,0.095,
G10,Sample X154,0.552,
G11,Sample X155,0.074,
G12,Sample X156,0.067,
G13,Sample X157,0.101,
G14,Sample X158,0.075,
G15,Sample X159,0.452,
G16,Sample X160,0.539,
G17,Sample X161,0.589,
G18,Sample X162,0.665,
G19,Sample X163,0.086,
G20,Sample X164,0.497,
G21,Sample X165,0.614,
G22,Sample X166,0.571,
G23,Sample X167,0.062,
G24,Sample X168,0.058,
H01,Sample X169,0.061,
H02,Sample X170,0.126,
H03,Sample X171,0.517,
H04,Sample X172,0.674,
H05,Sample X173,0.473,
H06,Sample X174,0.526,
H07,Sample X175,0.379,
H08,Sample X176,0.511,
H09,Sample X177,0.341,
H10,Sample X178,0.500,
H11,Sample X179,0.538,
H12,Sample X180,0.617,
H13,Sample X181,0.132,
H14,Sample X182,0.597,
H15,Sample X183,0.600,
H16,Sample X184,0.638,
H17,Sample X185,0.612,
H18,Sample X186,0.623,
H19,Sample X187,0.558,
H20,Sample X188,0.628,
H21,Sample X189,0.628,
H22,Sample X190,0.608,
H23,Sample X191,0.058,
H24,Sample X192,0.084,
I01,Sample X193,0.061,
I02,Sample X194,0.055,
I03,Sample X195,0.101,
I04,Sample X196,0.615,
I05,Sample X197,0.578,
I06,Sample X198,0.422,
I07,Sample X199,0.265,
I08,Sample X200,0.068,
I09,Sample X201,0.461,
I10,Sample X202,0.503,
I11,Sample X203,0.361,
I12,Sample X204,0.499,
I13,Sample X205,0.489,
I14,Sample X206,0.471,
I15,Sample X207,0.569,
I16,Sample X208,0.575,
I17,Sample X209,0.517,
I18,Sample X210,0.814,
I19,Sample X211,0.554,
I20,Sample X212,0.161,
I21,Sample X213,0.089,
I22,Sample X214,0.059,
I23,Sample X215,0.051,
I24,Sample X216,0.066,
J01,Sample X217,0.058,
J02,Sample X218,0.055,
J03,Sample X219,0.633,
J04,Sample X220,0.550,
J05,Sample X221,0.204,
J06,Sample X222,0.500,
J07,Sample X223,0.494,
J08,Sample X224,0.506,
J09,Sample X225,0.428,
J10,Sample X226,0.515,
J11,Sample X227,0.307,
J12,Sample X228,0.565,
J13,Sample X229,0.108,
J14,Sample X230,0.495,
J15,Sample X231,0.062,
J16,Sample X232,0.510,
J17,Sample X233,0.432,
J18,Sample X234,0.511,
J19,Sample X235,0.305,
J20,Sample X236,0.571,
J21,Sample X237,0.075,
J22,Sample X238,0.646,
J23,Sample X239,0.050,
J24,Sample X240,0.050,
K01,Sample X241,0.063,
K02,Sample X242,0.058,
K03,Sample X243,0.650,
K04,Sample X244,0.127,
K05,Sample X245,0.588,
K06,Sample X246,0.533,
K07,Sample X247,0.402,
K08,Sample X248,0.499,
K09,Sample X249,0.528,
K10,Sample X250,0.681,
K11,Sample X251,0.553,
K12,Sample X252,0.468,
K13,Sample X253,0.557,
K14,Sample X254,0.637,
K15,Sample X255,0.114,
K16,Sample X256,0.532,
K17,Sample X257,0.565,
K18,Sample X258,0.557,
K19,Sample X259,0.083,
K20,Sample X260,0.697,
K21,Sample X261,0.580,
K22,Sample X262,0.578,
K23,Sample X263,0.228,
K24,Sample X264,0.049,
L01,Sample X265,0.059,
L02,Sample X266,0.055,
L03,Sample X267,0.130,
L04,Sample X268,0.646,
L05,Sample X269,0.583,
L06,Sample X270,0.605,
L07,Sample X271,0.563,
L08,Sample X272,0.616,
L09,Sample X273,0.593,
L10,Sample X274,0.575,
L11,Sample X275,0.552,
L12,Sample X276,0.476,
L13,Sample X277,0.285,
L14,Sample X278,0.590,
L15,Sample X279,0.093,
L16,Sample X280,0.621,
L17,Sample X281,0.635,
L18,Sample X282,0.598,
L19,Sample X283,0.608,
L20,Sample X284,0.711,
L21,Sample X285,0.574,
L22,Sample X286,0.635,
L23,Sample X287,0.051,
L24,Sample X288,0.048,
M01,Sample X289,0.056,
M02,Sample X290,0.089,
M03,Sample X291,0.680,
M04,Sample X292,0.627,
M05,Sample X293,0.505,
M06,Sample X294,0.435,
M07,Sample X295,0.501,
M08,Sample X296,0.509,
M09,Sample X297,0.848,
M10,Sample X298,0.459,
M11,Sample X299,0.478,
M12,Sample X300,0.557,
M13,Sample X301,0.389,
M14,Sample X302,0.530,
M15,Sample X303,0.421,
M16,Sample X304,0.562,
M17,Sample X305,0.343,
M18,Sample X306,0.506,
M19,Sample X307,0.640,
M20,Sample X308,0.698,
M21,Sample X309,0.067,
M22,Sample X310,0.399,
M23,Sample X311,0.046,
M24,Sample X312,0.046,
N01,Sample X313,0.057,
N02,Sample X314,0.054,
N03,Sample X315,0.528,
N04,Sample X316,0.544,
N05,Sample X317,0.588,
N06,Sample X318,0.572,
N07,Sample X319,0.631,
N08,Sample X320,0.536,
N09,Sample X321,0.772,
N10,Sample X322,0.514,
N11,Sample X323,0.583,
N12,Sample X324,0.492,
N13,Sample X325,0.539,
N14,Sample X326,0.523,
N15,Sample X327,0.514,
N16,Sample X328,0.669,
N17,Sample X329,0.544,
N18,Sample X330,0.532,
N19,Sample X331,0.558,
N20,Sample X332,0.564,
N21,Sample X333,0.602,
N22,Sample X334,0.600,
N23,Sample X335,0.045,
N24,Sample X336,0.046,
O01,Sample X337,0.053,
O02,Sample X338,0.052,
O03,Sample X339,0.750,
O04,Sample X340,0.638,
O05,Sample X341,0.591,
O06,Sample X342,0.590,
O07,Sample X343,0.705,
O08,Sample X344,0.717,
O09,Sample X345,0.624,
O10,Sample X346,0.713,
O11,Sample X347,0.573,
O12,Sample X348,0.748,
O13,Sample X349,0.687,
O14,Sample X350,0.666,
O15,Sample X351,0.628,
O16,Sample X352,0.736,
O17,Sample X353,0.649,
O18,Sample X354,0.745,
O19,Sample X355,0.704,
O20,Sample X356,0.709,
O21,Sample X357,0.773,
O22,Sample X358,0.649,
O23,Sample X359,0.046,
O24,Sample X360,0.297,
P01,Sample X361,0.060,
P02,Sample X362,0.060,
P03,Sample X363,0.069,
P04,Sample X364,0.076,
P05,Sample X365,0.074,
P06,Sample X366,0.086,
P07,Sample X367,0.091,
P08,Sample X368,0.077,
P09,Sample X369,0.067,
P10,Sample X370,0.074,
P11,Sample X371,0.063,
P12,Sample X372,0.065,
P13,Sample X373,0.725,
P14,Sample X374,0.681,
P15,Sample X375,0.723,
P16,Sample X376,0.678,
P17,Sample X377,0.677,
P18,Sample X378,0.715,
P19,Sample X379,0.767,
P20,Sample X380,0.740,
P21,Sample X381,0.714,
