Well,Content,Well Scan: Average (600),
A01,Sample X1,0.103,
A02,Sample X2,0.118,
A03,Sample X3,0.235,
A04,Sample X4,0.146,
A05,Sample X5,0.146,
A06,Sample X6,0.088,
A07,Sample X7,0.092,
A08,Sample X8,0.115,
A09,Sample X9,0.088,
A10,Sample X10,0.078,
A11,Sample X11,0.073,
A12,Sample X12,0.084,
A13,Sample X13,0.090,
A14,Sample X14,0.082,
A15,Sample X15,0.069,
A16,Sample X16,0.068,
A17,Sample X17,0.069,
A18,Sample X18,0.800,
A19,Sample X19,0.748,
A20,Sample X20,0.776,
A21,Sample X21,0.837,
A22,Sample X22,0.804,
A23,Sample X23,0.048,
A24,Sample X24,0.052,
B01,Sample X25,0.065,
B02,Sample X26,0.072,
B03,Sample X27,0.718,
B04,Sample X28,0.714,
B05,Sample X29,0.646,
B06,Sample X30,0.861,
B07,Sample X31,0.666,
B08,Sample X32,0.699,
B09,Sample X33,0.862,
B10,Sample X34,0.696,
B11,Sample X35,0.704,
B12,Sample X36,0.627,
B13,Sample X37,0.760,
B14,Sample X38,0.750,
B15,Sample X39,0.768,
B16,Sample X40,0.777,
B17,Sample X41,0.699,
B18,Sample X42,0.698,
B19,Sample X43,0.661,
B20,Sample X44,0.677,
B21,Sample X45,0.668,
B22,Sample X46,0.755,
B23,Sample X47,0.051,
B24,Sample X48,0.050,
C01,Sample X49,0.064,
C02,Sample X50,0.063,
C03,Sample X51,0.128,
C04,Sample X52,0.066,
C05,Sample X53,0.506,
C06,Sample X54,0.073,
C07,Sample X55,0.683,
C08,Sample X56,0.617,
C09,Sample X57,0.704,
C10,Sample X58,0.680,
C11,Sample X59,0.769,
C12,Sample X60,0.727,
C13,Sample X61,0.578,
C14,Sample X62,0.697,
C15,Sample X63,0.622,
C16,Sample X64,0.065,
C17,Sample X65,0.542,
C18,Sample X66,0.714,
C19,Sample X67,0.562,
C20,Sample X68,0.940,
C21,Sample X69,0.577,
C22,Sample X70,0.569,
C23,Sample X71,0.051,
C24,Sample X72,0.049,
D01,Sample X73,0.080,
D02,Sample X74,0.071,
D03,Sample X75,0.753,
D04,Sample X76,0.696,
D05,Sample X77,0.431,
D06,Sample X78,0.602,
D07,Sample X79,0.375,
D08,Sample X80,0.672,
D09,Sample X81,0.497,
D10,Sample X82,0.729,
D11,Sample X83,0.694,
D12,Sample X84,0.733,
D13,Sample X85,0.648,
D14,Sample X86,0.694,
D15,Sample X87,0.578,
D16,Sample X88,0.676,
D17,Sample X89,0.646,
D18,Sample X90,0.599,
D19,Sample X91,0.679,
D20,Sample X92,0.690,
D21,Sample X93,0.716,
D22,Sample X94,0.690,
D23,Sample X95,0.052,
D24,Sample X96,0.050,
E01,Sample X97,0.065,
E02,Sample X98,0.062,
E03,Sample X99,0.513,
E04,Sample X100,0.516,
E05,Sample X101,0.371,
E06,Sample X102,0.508,
E07,Sample X103,0.684,
E08,Sample X104,0.716,
E09,Sample X105,0.159,
E10,Sample X106,0.439,
E11,Sample X107,0.668,
E12,Sample X108,0.066,
E13,Sample X109,0.491,
E14,Sample X110,0.078,
E15,Sample X111,0.118,
E16,Sample X112,0.623,
E17,Sample X113,0.081,
E18,Sample X114,0.628,
E19,Sample X115,0.055,
E20,Sample X116,0.110,
E21,Sample X117,0.580,
E22,Sample X118,0.429,
E23,Sample X119,0.051,
E24,Sample X120,0.061,
F01,Sample X121,0.064,
F02,Sample X122,0.065,
F03,Sample X123,0.083,
F04,Sample X124,0.622,
F05,Sample X125,0.254,
F06,Sample X126,0.663,
F07,Sample X127,0.088,
F08,Sample X128,0.594,
F09,Sample X129,0.389,
F10,Sample X130,0.638,
F11,Sample X131,0.623,
F12,Sample X132,0.521,
F13,Sample X133,0.624,
F14,Sample X134,0.626,
F15,Sample X135,0.611,
F16,Sample X136,0.604,
F17,Sample X137,0.534,
F18,Sample X138,0.545,
F19,Sample X139,0.710,
F20,Sample X140,0.659,
F21,Sample X141,0.696,
F22,Sample X142,0.687,
F23,Sample X143,0.055,
F24,Sample X144,0.079,
G01,Sample X145,0.580,
G02,Sample X146,0.059,
G03,Sample X147,0.732,
G04,Sample X148,0.331,
G05,Sample X149,0.533,
G06,Sample X150,0.103,
G07,Sample X151,0.080,
G08,Sample X152,0.147,
G09,Sample X153,0.092,
G10,Sample X154,0.583,
G11,Sample X155,0.075,
G12,Sample X156,0.062,
G13,Sample X157,0.096,
G14,Sample X158,0.072,
G15,Sample X159,0.476,
G16,Sample X160,0.574,
G17,Sample X161,0.657,
G18,Sample X162,0.716,
G19,Sample X163,0.082,
G20,Sample X164,0.534,
G21,Sample X165,0.658,
G22,Sample X166,0.642,
G23,Sample X167,0.057,
G24,Sample X168,0.057,
H01,Sample X169,0.061,
H02,Sample X170,0.269,
H03,Sample X171,0.575,
H04,Sample X172,0.717,
H05,Sample X173,0.520,
H06,Sample X174,0.582,
H07,Sample X175,0.401,
H08,Sample X176,0.551,
H09,Sample X177,0.353,
H10,Sample X178,0.533,
H11,Sample X179,0.578,
H12,Sample X180,0.651,
H13,Sample X181,0.127,
H14,Sample X182,0.625,
H15,Sample X183,0.649,
H16,Sample X184,0.673,
H17,Sample X185,0.663,
H18,Sample X186,0.672,
H19,Sample X187,0.621,
H20,Sample X188,0.678,
H21,Sample X189,0.672,
H22,Sample X190,0.674,
H23,Sample X191,0.057,
H24,Sample X192,0.084,
I01,Sample X193,0.061,
I02,Sample X194,0.056,
I03,Sample X195,0.100,
I04,Sample X196,0.661,
I05,Sample X197,0.634,
I06,Sample X198,0.454,
I07,Sample X199,0.280,
I08,Sample X200,0.067,
I09,Sample X201,0.499,
I10,Sample X202,0.535,
I11,Sample X203,0.392,
I12,Sample X204,0.541,
I13,Sample X205,0.524,
I14,Sample X206,0.512,
I15,Sample X207,0.628,
I16,Sample X208,0.630,
I17,Sample X209,0.556,
I18,Sample X210,1.101,
I19,Sample X211,0.627,
I20,Sample X212,0.161,
I21,Sample X213,0.089,
I22,Sample X214,0.066,
I23,Sample X215,0.050,
I24,Sample X216,0.064,
J01,Sample X217,0.057,
J02,Sample X218,0.054,
J03,Sample X219,0.717,
J04,Sample X220,0.602,
J05,Sample X221,0.248,
J06,Sample X222,0.536,
J07,Sample X223,0.527,
J08,Sample X224,0.558,
J09,Sample X225,0.445,
J10,Sample X226,0.590,
J11,Sample X227,0.313,
J12,Sample X228,0.619,
J13,Sample X229,0.106,
J14,Sample X230,0.539,
J15,Sample X231,0.061,
J16,Sample X232,0.551,
J17,Sample X233,0.478,
J18,Sample X234,0.549,
J19,Sample X235,0.395,
J20,Sample X236,0.633,
J21,Sample X237,0.076,
J22,Sample X238,0.727,
J23,Sample X239,0.051,
J24,Sample X240,0.050,
K01,Sample X241,0.062,
K02,Sample X242,0.059,
K03,Sample X243,0.717,
K04,Sample X244,0.126,
K05,Sample X245,0.674,
K06,Sample X246,0.581,
K07,Sample X247,0.424,
K08,Sample X248,0.535,
K09,Sample X249,0.580,
K10,Sample X250,0.742,
K11,Sample X251,0.607,
K12,Sample X252,0.508,
K13,Sample X253,0.616,
K14,Sample X254,0.695,
K15,Sample X255,0.111,
K16,Sample X256,0.593,
K17,Sample X257,0.630,
K18,Sample X258,0.626,
K19,Sample X259,0.082,
K20,Sample X260,0.756,
K21,Sample X261,0.647,
K22,Sample X262,0.654,
K23,Sample X263,0.353,
K24,Sample X264,0.050,
L01,Sample X265,0.058,
L02,Sample X266,0.055,
L03,Sample X267,0.137,
L04,Sample X268,0.698,
L05,Sample X269,0.624,
L06,Sample X270,0.655,
L07,Sample X271,0.617,
L08,Sample X272,0.700,
L09,Sample X273,0.645,
L10,Sample X274,0.630,
L11,Sample X275,0.602,
L12,Sample X276,0.518,
L13,Sample X277,0.316,
L14,Sample X278,0.661,
L15,Sample X279,0.094,
L16,Sample X280,0.669,
L17,Sample X281,0.689,
L18,Sample X282,0.642,
L19,Sample X283,0.669,
L20,Sample X284,0.795,
L21,Sample X285,0.646,
L22,Sample X286,0.715,
L23,Sample X287,0.050,
L24,Sample X288,0.050,
M01,Sample X289,0.056,
M02,Sample X290,0.054,
M03,Sample X291,0.762,
M04,Sample X292,0.693,
M05,Sample X293,0.553,
M06,Sample X294,0.439,
M07,Sample X295,0.539,
M08,Sample X296,0.551,
M09,Sample X297,0.895,
M10,Sample X298,0.489,
M11,Sample X299,0.533,
M12,Sample X300,0.668,
M13,Sample X301,0.428,
M14,Sample X302,0.600,
M15,Sample X303,0.451,
M16,Sample X304,0.623,
M17,Sample X305,0.379,
M18,Sample X306,0.554,
M19,Sample X307,0.742,
M20,Sample X308,0.747,
M21,Sample X309,0.066,
M22,Sample X310,0.443,
M23,Sample X311,0.047,
M24,Sample X312,0.047,
N01,Sample X313,0.058,
N02,Sample X314,0.077,
N03,Sample X315,0.603,
N04,Sample X316,0.612,
N05,Sample X317,0.647,
N06,Sample X318,0.633,
N07,Sample X319,0.674,
N08,Sample X320,0.587,
N09,Sample X321,0.807,
N10,Sample X322,0.571,
N11,Sample X323,0.628,
N12,Sample X324,0.542,
N13,Sample X325,0.648,
N14,Sample X326,0.576,
N15,Sample X327,0.553,
N16,Sample X328,0.722,
N17,Sample X329,0.595,
N18,Sample X330,0.609,
N19,Sample X331,0.625,
N20,Sample X332,0.645,
N21,Sample X333,0.680,
N22,Sample X334,0.665,
N23,Sample X335,0.045,
N24,Sample X336,0.045,
O01,Sample X337,0.054,
O02,Sample X338,0.052,
O03,Sample X339,0.834,
O04,Sample X340,0.705,
O05,Sample X341,0.662,
O06,Sample X342,0.652,
O07,Sample X343,0.747,
O08,Sample X344,0.764,
O09,Sample X345,0.695,
O10,Sample X346,0.745,
O11,Sample X347,0.651,
O12,Sample X348,0.789,
O13,Sample X349,0.736,
O14,Sample X350,0.735,
O15,Sample X351,0.701,
O16,Sample X352,0.787,
O17,Sample X353,0.700,
O18,Sample X354,0.789,
O19,Sample X355,0.777,
O20,Sample X356,0.770,
O21,Sample X357,0.806,
O22,Sample X358,0.730,
O23,Sample X359,0.046,
O24,Sample X360,0.388,
P01,Sample X361,0.062,
P02,Sample X362,0.061,
P03,Sample X363,0.070,
P04,Sample X364,0.077,
P05,Sample X365,0.075,
P06,Sample X366,0.087,
P07,Sample X367,0.097,
P08,Sample X368,0.077,
P09,Sample X369,0.069,
P10,Sample X370,0.075,
P11,Sample X371,0.065,
P12,Sample X372,0.064,
P13,Sample X373,0.829,
P14,Sample X374,0.794,
P15,Sample X375,0.870,
P16,Sample X376,0.845,
P17,Sample X377,0.725,
P18,Sample X378,0.764,
P19,Sample X379,0.874,
P20,Sample X380,0.814,
P21,Sample X381,0.800,
P22,Sample X382,0.770,
P23,Sample X383,0.046,
P24,Sample X384,0.047,
