Well,Content,Well Scan: Average (600),
A01,Sample X1,0.104,
A02,Sample X2,0.125,
A03,Sample X3,0.147,
A04,Sample X4,0.124,
A05,Sample X5,0.118,
A06,Sample X6,0.134,
A07,Sample X7,0.137,
A08,Sample X8,0.149,
A09,Sample X9,0.115,
A10,Sample X10,0.104,
A11,Sample X11,0.105,
A12,Sample X12,0.088,
A13,Sample X13,0.118,
A14,Sample X14,0.089,
A15,Sample X15,0.096,
A16,Sample X16,0.082,
A17,Sample X17,0.077,
A18,Sample X18,0.317,
A19,Sample X19,0.326,
A20,Sample X20,0.329,
A21,Sample X21,0.337,
A22,Sample X22,0.304,
A23,Sample X23,0.048,
A24,Sample X24,0.050,
B01,Sample X25,0.059,
B02,Sample X26,0.061,
B03,Sample X27,0.325,
B04,Sample X28,0.313,
B05,Sample X29,0.319,
B06,Sample X30,0.312,
B07,Sample X31,0.295,
B08,Sample X32,0.314,
B09,Sample X33,0.298,
B10,Sample X34,0.293,
B11,Sample X35,0.284,
B12,Sample X36,0.286,
B13,Sample X37,0.294,
B14,Sample X38,0.285,
B15,Sample X39,0.293,
B16,Sample X40,0.305,
B17,Sample X41,0.328,
B18,Sample X42,0.314,
B19,Sample X43,0.287,
B20,Sample X44,0.284,
B21,Sample X45,0.279,
B22,Sample X46,0.295,
B23,Sample X47,0.067,
B24,Sample X48,0.063,
C01,Sample X49,0.058,
C02,Sample X50,0.059,
C03,Sample X51,0.136,
C04,Sample X52,0.081,
C05,Sample X53,0.267,
C06,Sample X54,0.084,
C07,Sample X55,0.296,
C08,Sample X56,0.200,
C09,Sample X57,0.316,
C10,Sample X58,0.265,
C11,Sample X59,0.313,
C12,Sample X60,0.290,
C13,Sample X61,0.294,
C14,Sample X62,0.233,
C15,Sample X63,0.284,
C16,Sample X64,0.088,
C17,Sample X65,0.172,
C18,Sample X66,0.305,
C19,Sample X67,0.259,
C20,Sample X68,0.273,
C21,Sample X69,0.284,
C22,Sample X70,0.293,
C23,Sample X71,0.067,
C24,Sample X72,0.072,
D01,Sample X73,0.073,
D02,Sample X74,0.068,
D03,Sample X75,0.321,
D04,Sample X76,0.305,
D05,Sample X77,0.214,
D06,Sample X78,0.263,
D07,Sample X79,0.202,
D08,Sample X80,0.344,
D09,Sample X81,0.266,
D10,Sample X82,0.323,
D11,Sample X83,0.247,
D12,Sample X84,0.295,
D13,Sample X85,0.215,
D14,Sample X86,0.307,
D15,Sample X87,0.305,
D16,Sample X88,0.325,
D17,Sample X89,0.330,
D18,Sample X90,0.297,
D19,Sample X91,0.303,
D20,Sample X92,0.310,
D21,Sample X93,0.291,
D22,Sample X94,0.309,
D23,Sample X95,0.070,
D24,Sample X96,0.071,
E01,Sample X97,0.058,
E02,Sample X98,0.061,
E03,Sample X99,0.267,
E04,Sample X100,0.258,
E05,Sample X101,0.180,
E06,Sample X102,0.249,
E07,Sample X103,0.302,
E08,Sample X104,0.294,
E09,Sample X105,0.118,
E10,Sample X106,0.243,
E11,Sample X107,0.197,
E12,Sample X108,0.076,
E13,Sample X109,0.272,
E14,Sample X110,0.098,
