Well,Content,Well Scan: Average (600),
A01,Sample X1,0.070,
A02,Sample X2,0.075,
A03,Sample X3,0.090,
A04,Sample X4,0.095,
A05,Sample X5,0.086,
A06,Sample X6,0.087,
A07,Sample X7,0.093,
A08,Sample X8,0.116,
A09,Sample X9,0.095,
A10,Sample X10,0.087,
A11,Sample X11,0.081,
A12,Sample X12,0.087,
A13,Sample X13,0.096,
A14,Sample X14,0.084,
A15,Sample X15,0.084,
A16,Sample X16,0.075,
A17,Sample X17,0.077,
A18,Sample X18,0.401,
A19,Sample X19,0.411,
A20,Sample X20,0.431,
A21,Sample X21,0.420,
A22,Sample X22,0.395,
A23,Sample X23,0.050,
A24,Sample X24,0.053,
B01,Sample X25,0.061,
B02,Sample X26,0.069,
B03,Sample X27,0.395,
B04,Sample X28,0.380,
B05,Sample X29,0.383,
B06,Sample X30,0.388,
B07,Sample X31,0.353,
B08,Sample X32,0.378,
B09,Sample X33,0.361,
B10,Sample X34,0.346,
B11,Sample X35,0.350,
B12,Sample X36,0.343,
B13,Sample X37,0.377,
B14,Sample X38,0.348,
B15,Sample X39,0.389,
B16,Sample X40,0.377,
B17,Sample X41,0.389,
B18,Sample X42,0.368,
B19,Sample X43,0.335,
B20,Sample X44,0.341,
B21,Sample X45,0.333,
B22,Sample X46,0.356,
B23,Sample X47,0.061,
B24,Sample X48,0.058,
C01,Sample X49,0.064,
C02,Sample X50,0.060,
C03,Sample X51,0.135,
C04,Sample X52,0.077,
C05,Sample X53,0.314,
C06,Sample X54,0.084,
C07,Sample X55,0.361,
C08,Sample X56,0.256,
C09,Sample X57,0.387,
C10,Sample X58,0.345,
C11,Sample X59,0.414,
C12,Sample X60,0.370,
C13,Sample X61,0.347,
C14,Sample X62,0.289,
C15,Sample X63,0.351,
C16,Sample X64,0.082,
C17,Sample X65,0.224,
C18,Sample X66,0.369,
C19,Sample X67,0.306,
C20,Sample X68,0.505,
C21,Sample X69,0.338,
C22,Sample X70,0.352,
C23,Sample X71,0.069,
C24,Sample X72,0.064,
D01,Sample X73,0.079,
D02,Sample X74,0.083,
D03,Sample X75,0.406,
D04,Sample X76,0.373,
D05,Sample X77,0.262,
D06,Sample X78,0.324,
D07,Sample X79,0.243,
D08,Sample X80,0.408,
D09,Sample X81,0.308,
D10,Sample X82,0.388,
D11,Sample X83,0.324,
D12,Sample X84,0.368,
D13,Sample X85,0.236,
D14,Sample X86,0.381,
D15,Sample X87,0.355,
D16,Sample X88,0.377,
D17,Sample X89,0.379,
D18,Sample X90,0.373,
D19,Sample X91,0.363,
D20,Sample X92,0.367,
D21,Sample X93,0.346,
D22,Sample X94,0.375,
D23,Sample X95,0.075,
D24,Sample X96,0.068,
E01,Sample X97,0.063,
E02,Sample X98,0.059,
E03,Sample X99,0.312,
E04,Sample X100,0.308,
E05,Sample X101,0.225,
E06,Sample X102,0.301,
E07,Sample X103,0.383,
E08,Sample X104,0.368,
E09,Sample X105,0.121,
E10,Sample X106,0.291,
E11,Sample X107,0.263,
E12,Sample X108,0.075,
E13,Sample X109,0.314,
E14,Sample X110,0.096,
E15,Sample X111,0.116,
E16,Sample X112,0.350,
E17,Sample X113,0.098,
E18,Sample X114,0.341,
E19,Sample X115,0.058,
E20,Sample X116,0.125,
E21,Sample X117,0.291,
E22,Sample X118,0.167,
E23,Sample X119,0.068,
E24,Sample X120,0.071,
F01,Sample X121,0.059,
F02,Sample X122,0.061,
F03,Sample X123,0.085,
F04,Sample X124,0.394,
F05,Sample X125,0.140,
F06,Sample X126,0.359,
F07,Sample X127,0.080,
F08,Sample X128,0.348,
F09,Sample X129,0.259,
F10,Sample X130,0.370,
F11,Sample X131,0.341,
F12,Sample X132,0.349,
F13,Sample X133,0.372,
F14,Sample X134,0.355,
F15,Sample X135,0.361,
F16,Sample X136,0.360,
F17,Sample X137,0.269,
F18,Sample X138,0.358,
F19,Sample X139,0.354,
F20,Sample X140,0.337,
F21,Sample X141,0.352,
F22,Sample X142,0.377,
F23,Sample X143,0.074,
F24,Sample X144,0.097,
G01,Sample X145,0.553,
G02,Sample X146,0.061,
G03,Sample X147,0.371,
G04,Sample X148,0.227,
G05,Sample X149,0.283,
G06,Sample X150,0.110,
G07,Sample X151,0.082,
G08,Sample X152,0.111,
G09,Sample X153,0.106,
G10,Sample X154,0.367,
G11,Sample X155,0.084,
G12,Sample X156,0.091,
G13,Sample X157,0.115,
G14,Sample X158,0.087,
G15,Sample X159,0.328,
G16,Sample X160,0.372,
G17,Sample X161,0.380,
G18,Sample X162,0.370,
G19,Sample X163,0.103,
G20,Sample X164,0.355,
G21,Sample X165,0.338,
G22,Sample X166,0.352,
G23,Sample X167,0.073,
G24,Sample X168,0.072,
H01,Sample X169,0.061,
H02,Sample X170,0.064,
H03,Sample X171,0.339,
H04,Sample X172,0.408,
H05,Sample X173,0.310,
H06,Sample X174,0.347,
H07,Sample X175,0.262,
H08,Sample X176,0.347,
H09,Sample X177,0.264,
H10,Sample X178,0.361,
H11,Sample X179,0.353,
H12,Sample X180,0.362,
H13,Sample X181,0.148,
H14,Sample X182,0.403,
H15,Sample X183,0.354,
H16,Sample X184,0.393,
H17,Sample X185,0.430,
H18,Sample X186,0.377,
H19,Sample X187,0.262,
H20,Sample X188,0.378,
H21,Sample X189,0.376,
H22,Sample X190,0.371,
H23,Sample X191,0.075,
H24,Sample X192,0.093,
I01,Sample X193,0.061,
I02,Sample X194,0.059,
I03,Sample X195,0.103,
I04,Sample X196,0.358,
I05,Sample X197,0.337,
I06,Sample X198,0.312,
I07,Sample X199,0.168,
I08,Sample X200,0.071,
I09,Sample X201,0.303,
I10,Sample X202,0.340,
I11,Sample X203,0.213,
I12,Sample X204,0.330,
I13,Sample X205,0.336,
I14,Sample X206,0.331,
I15,Sample X207,0.362,
I16,Sample X208,0.358,
I17,Sample X209,0.374,
I18,Sample X210,0.335,
I19,Sample X211,0.325,
I20,Sample X212,0.148,
I21,Sample X213,0.098,
I22,Sample X214,0.066,
I23,Sample X215,0.062,
I24,Sample X216,0.072,
J01,Sample X217,0.058,
J02,Sample X218,0.056,
J03,Sample X219,0.369,
J04,Sample X220,0.355,
J05,Sample X221,0.190,
J06,Sample X222,0.355,
J07,Sample X223,0.349,
J08,Sample X224,0.354,
J09,Sample X225,0.332,
J10,Sample X226,0.334,
J11,Sample X227,0.249,
J12,Sample X228,0.378,
J13,Sample X229,0.133,
J14,Sample X230,0.353,
J15,Sample X231,0.071,
J16,Sample X232,0.363,
J17,Sample X233,0.324,
J18,Sample X234,0.364,
J19,Sample X235,0.325,
J20,Sample X236,0.361,
J21,Sample X237,0.082,
J22,Sample X238,0.349,
J23,Sample X239,0.059,
J24,Sample X240,0.053,
K01,Sample X241,0.065,
K02,Sample X242,0.058,
K03,Sample X243,0.360,
K04,Sample X244,0.132,
K05,Sample X245,0.348,
K06,Sample X246,0.351,
K07,Sample X247,0.284,
K08,Sample X248,0.342,
K09,Sample X249,0.333,
K10,Sample X250,0.353,
K11,Sample X251,0.352,
K12,Sample X252,0.317,
K13,Sample X253,0.328,
K14,Sample X254,0.366,
K15,Sample X255,0.121,
K16,Sample X256,0.316,
K17,Sample X257,0.363,
K18,Sample X258,0.327,
K19,Sample X259,0.086,
K20,Sample X260,0.368,
K21,Sample X261,0.360,
K22,Sample X262,0.339,
K23,Sample X263,0.061,
K24,Sample X264,0.057,
L01,Sample X265,0.058,
L02,Sample X266,0.055,
L03,Sample X267,0.123,
L04,Sample X268,0.441,
L05,Sample X269,0.387,
L06,Sample X270,0.329,
L07,Sample X271,0.354,
L08,Sample X272,0.358,
L09,Sample X273,0.369,
L10,Sample X274,0.353,
L11,Sample X275,0.346,
L12,Sample X276,0.333,
L13,Sample X277,0.210,
L14,Sample X278,0.350,
L15,Sample X279,0.098,
L16,Sample X280,0.355,
L17,Sample X281,0.360,
L18,Sample X282,0.342,
L19,Sample X283,0.349,
L20,Sample X284,0.374,
L21,Sample X285,0.355,
L22,Sample X286,0.355,
L23,Sample X287,0.061,
L24,Sample X288,0.053,
M01,Sample X289,0.057,
M02,Sample X290,0.064,
M03,Sample X291,0.423,
M04,Sample X292,0.357,
M05,Sample X293,0.332,
M06,Sample X294,0.269,
M07,Sample X295,0.336,
M08,Sample X296,0.342,
M09,Sample X297,0.389,
M10,Sample X298,0.312,
M11,Sample X299,0.318,
M12,Sample X300,0.329,
M13,Sample X301,0.257,
M14,Sample X302,0.327,
M15,Sample X303,0.268,
M16,Sample X304,0.336,
M17,Sample X305,0.186,
M18,Sample X306,0.313,
M19,Sample X307,0.319,
M20,Sample X308,0.346,
M21,Sample X309,0.074,
M22,Sample X310,0.240,
M23,Sample X311,0.052,
M24,Sample X312,0.046,
N01,Sample X313,0.055,
N02,Sample X314,0.055,
N03,Sample X315,0.289,
N04,Sample X316,0.338,
N05,Sample X317,0.342,
N06,Sample X318,0.336,
N07,Sample X319,0.369,
N08,Sample X320,0.339,
N09,Sample X321,0.393,
N10,Sample X322,0.341,
N11,Sample X323,0.413,
N12,Sample X324,0.322,
N13,Sample X325,0.316,
N14,Sample X326,0.321,
N15,Sample X327,0.332,
N16,Sample X328,0.360,
N17,Sample X329,0.341,
N18,Sample X330,0.320,
N19,Sample X331,0.317,
N20,Sample X332,0.320,
N21,Sample X333,0.352,
N22,Sample X334,0.326,
N23,Sample X335,0.048,
N24,Sample X336,0.047,
O01,Sample X337,0.051,
O02,Sample X338,0.051,
O03,Sample X339,0.401,
O04,Sample X340,0.369,
O05,Sample X341,0.357,
O06,Sample X342,0.365,
O07,Sample X343,0.456,
O08,Sample X344,0.397,
O09,Sample X345,0.359,
O10,Sample X346,0.400,
O11,Sample X347,0.357,
O12,Sample X348,0.383,
O13,Sample X349,0.389,
O14,Sample X350,0.370,
O15,Sample X351,0.359,
O16,Sample X352,0.390,
O17,Sample X353,0.361,
O18,Sample X354,0.403,
O19,Sample X355,0.354,
O20,Sample X356,0.389,
O21,Sample X357,0.392,
O22,Sample X358,0.364,
O23,Sample X359,0.049,
O24,Sample X360,0.046,
P01,Sample X361,0.056,
P02,Sample X362,0.057,
P03,Sample X363,0.068,
P04,Sample X364,0.075,
P05,Sample X365,0.077,
P06,Sample X366,0.086,
P07,Sample X367,0.086,
P08,Sample X368,0.080,
P09,Sample X369,0.071,
P10,Sample X370,0.071,
P11,Sample X371,0.066,
P12,Sample X372,0.065,
P13,Sample X373,0.413,
P14,Sample X374,0.391,
P15,Sample X375,0.395,
P16,Sample X376,0.387,
P17,Sample X377,0.379,
P18,Sample X378,0.406,
P19,Sample X379,0.401,
P20,Sample X380,0.376,
P21,Sample X381,0.371,
P22,Sample X382,0.367,
P23,Sample X383,0.046,
P24,Sample X384,0.047,
