Well,Content,Well Scan: Average (600),
A01,Sample X1,0.067,
A02,Sample X2,0.081,
A03,Sample X3,0.093,
A04,Sample X4,0.095,
A05,Sample X5,0.088,
A06,Sample X6,0.095,
A07,Sample X7,0.099,
A08,Sample X8,0.108,
A09,Sample X9,0.098,
A10,Sample X10,0.091,
A11,Sample X11,0.083,
A12,Sample X12,0.099,
A13,Sample X13,0.090,
A14,Sample X14,0.084,
A15,Sample X15,0.080,
A16,Sample X16,0.083,
A17,Sample X17,0.083,
A18,Sample X18,0.484,
A19,Sample X19,0.539,
A20,Sample X20,0.461,
A21,Sample X21,0.476,
A22,Sample X22,0.475,
A23,Sample X23,0.072,
A24,Sample X24,0.063,
B01,Sample X25,0.069,
B02,Sample X26,0.077,
B03,Sample X27,0.438,
B04,Sample X28,0.433,
B05,Sample X29,0.424,
B06,Sample X30,0.425,
B07,Sample X31,0.479,
B08,Sample X32,0.450,
B09,Sample X33,0.455,
B10,Sample X34,0.472,
B11,Sample X35,0.513,
B12,Sample X36,0.526,
B13,Sample X37,0.489,
B14,Sample X38,0.508,
B15,Sample X39,0.502,
B16,Sample X40,0.469,
B17,Sample X41,0.466,
B18,Sample X42,0.422,
B19,Sample X43,0.429,
B20,Sample X44,0.485,
B21,Sample X45,0.405,
B22,Sample X46,0.447,
B23,Sample X47,0.083,
B24,Sample X48,0.062,
C01,Sample X49,0.070,
C02,Sample X50,0.070,
C03,Sample X51,0.072,
C04,Sample X52,0.400,
C05,Sample X53,0.364,
C06,Sample X54,0.079,
C07,Sample X55,0.461,
C08,Sample X56,0.393,
C09,Sample X57,0.520,
C10,Sample X58,0.418,
C11,Sample X59,0.464,
C12,Sample X60,0.408,
C13,Sample X61,0.401,
C14,Sample X62,0.369,
C15,Sample X63,0.393,
C16,Sample X64,0.109,
C17,Sample X65,0.320,
C18,Sample X66,0.411,
C19,Sample X67,0.400,
C20,Sample X68,0.450,
C21,Sample X69,0.504,
C22,Sample X70,0.381,
C23,Sample X71,0.074,
C24,Sample X72,0.073,
D01,Sample X73,0.214,
D02,Sample X74,0.079,
D03,Sample X75,0.375,
D04,Sample X76,0.399,
D05,Sample X77,0.326,
D06,Sample X78,0.399,
D07,Sample X79,0.292,
D08,Sample X80,0.425,
D09,Sample X81,0.347,
D10,Sample X82,0.475,
D11,Sample X83,0.466,
D12,Sample X84,0.577,
D13,Sample X85,0.370,
D14,Sample X86,0.462,
D15,Sample X87,0.425,
D16,Sample X88,0.404,
D17,Sample X89,0.446,
D18,Sample X90,0.370,
D19,Sample X91,0.415,
D20,Sample X92,0.359,
D21,Sample X93,0.382,
D22,Sample X94,0.407,
D23,Sample X95,0.101,
D24,Sample X96,0.073,
E01,Sample X97,0.071,
E02,Sample X98,0.081,
E03,Sample X99,0.406,
E04,Sample X100,0.351,
E05,Sample X101,0.271,
E06,Sample X102,0.336,
E07,Sample X103,0.394,
E08,Sample X104,0.431,
E09,Sample X105,0.248,
E10,Sample X106,0.329,
E11,Sample X107,0.339,
E12,Sample X108,0.086,
E13,Sample X109,0.346,
E14,Sample X110,0.085,
E15,Sample X111,0.116,
E16,Sample X112,0.417,
E17,Sample X113,0.121,
E18,Sample X114,0.403,
E19,Sample X115,0.078,
E20,Sample X116,0.150,
E21,Sample X117,0.370,
E22,Sample X118,0.375,
E23,Sample X119,0.077,
E24,Sample X120,0.085,
F01,Sample X121,0.071,
F02,Sample X122,0.083,
F03,Sample X123,0.081,
F04,Sample X124,0.440,
F05,Sample X125,0.183,
F06,Sample X126,0.550,
F07,Sample X127,0.109,
F08,Sample X128,0.419,
F09,Sample X129,0.323,
F10,Sample X130,0.423,
F11,Sample X131,0.363,
F12,Sample X132,0.376,
F13,Sample X133,0.375,
F14,Sample X134,0.389,
F15,Sample X135,0.391,
F16,Sample X136,0.399,
F17,Sample X137,0.385,
F18,Sample X138,0.333,
F19,Sample X139,0.416,
F20,Sample X140,0.393,
F21,Sample X141,0.393,
F22,Sample X142,0.397,
F23,Sample X143,0.077,
F24,Sample X144,0.100,
G01,Sample X145,0.081,
G02,Sample X146,0.066,
G03,Sample X147,0.416,
G04,Sample X148,0.284,
G05,Sample X149,0.351,
G06,Sample X150,0.102,
G07,Sample X151,0.096,
G08,Sample X152,0.118,
G09,Sample X153,0.122,
G10,Sample X154,0.391,
G11,Sample X155,0.087,
G12,Sample X156,0.111,
G13,Sample X157,0.137,
G14,Sample X158,0.211,
G15,Sample X159,0.392,
G16,Sample X160,0.379,
G17,Sample X161,0.379,
G18,Sample X162,0.389,
G19,Sample X163,0.101,
G20,Sample X164,0.214,
G21,Sample X165,0.386,
G22,Sample X166,0.385,
G23,Sample X167,0.075,
G24,Sample X168,0.077,
H01,Sample X169,0.073,
H02,Sample X170,0.055,
H03,Sample X171,0.375,
H04,Sample X172,0.366,
H05,Sample X173,0.351,
H06,Sample X174,0.392,
H07,Sample X175,0.304,
H08,Sample X176,0.392,
H09,Sample X177,0.267,
H10,Sample X178,0.410,
H11,Sample X179,0.395,
H12,Sample X180,0.379,
H13,Sample X181,0.251,
H14,Sample X182,0.416,
H15,Sample X183,0.353,
H16,Sample X184,0.413,
H17,Sample X185,0.377,
H18,Sample X186,0.494,
H19,Sample X187,0.327,
H20,Sample X188,0.406,
H21,Sample X189,0.382,
H22,Sample X190,0.453,
H23,Sample X191,0.079,
H24,Sample X192,0.093,
I01,Sample X193,0.066,
I02,Sample X194,0.063,
I03,Sample X195,0.101,
I04,Sample X196,0.446,
I05,Sample X197,0.761,
I06,Sample X198,0.390,
I07,Sample X199,0.227,
I08,Sample X200,0.091,
I09,Sample X201,0.401,
I10,Sample X202,0.386,
I11,Sample X203,0.260,
I12,Sample X204,0.369,
I13,Sample X205,0.359,
I14,Sample X206,0.385,
I15,Sample X207,0.378,
I16,Sample X208,0.359,
I17,Sample X209,0.328,
I18,Sample X210,0.384,
I19,Sample X211,0.394,
I20,Sample X212,0.155,
I21,Sample X213,0.092,
I22,Sample X214,0.079,
