Well,Content,Well Scan: Average (600),
A01,Sample X1,0.066,
A02,Sample X2,0.081,
A03,Sample X3,0.094,
A04,Sample X4,0.102,
A05,Sample X5,0.094,
A06,Sample X6,0.100,
A07,Sample X7,0.099,
A08,Sample X8,0.101,
A09,Sample X9,0.093,
A10,Sample X10,0.086,
A11,Sample X11,0.083,
A12,Sample X12,0.099,
A13,Sample X13,0.088,
A14,Sample X14,0.079,
A15,Sample X15,0.075,
A16,Sample X16,0.079,
A17,Sample X17,0.081,
A18,Sample X18,0.618,
A19,Sample X19,0.798,
A20,Sample X20,0.613,
A21,Sample X21,0.630,
A22,Sample X22,0.650,
A23,Sample X23,0.076,
A24,Sample X24,0.063,
B01,Sample X25,0.071,
B02,Sample X26,0.083,
B03,Sample X27,0.595,
B04,Sample X28,0.571,
B05,Sample X29,0.553,
B06,Sample X30,0.550,
B07,Sample X31,0.630,
B08,Sample X32,0.576,
B09,Sample X33,0.590,
B10,Sample X34,0.601,
B11,Sample X35,0.632,
B12,Sample X36,0.621,
B13,Sample X37,0.672,
B14,Sample X38,0.684,
B15,Sample X39,0.659,
B16,Sample X40,0.611,
B17,Sample X41,0.570,
B18,Sample X42,0.558,
B19,Sample X43,0.582,
B20,Sample X44,0.647,
B21,Sample X45,0.561,
B22,Sample X46,0.584,
B23,Sample X47,0.079,
B24,Sample X48,0.063,
C01,Sample X49,0.070,
C02,Sample X50,0.074,
C03,Sample X51,0.078,
C04,Sample X52,0.519,
C05,Sample X53,0.434,
C06,Sample X54,0.078,
C07,Sample X55,0.588,
C08,Sample X56,0.544,
C09,Sample X57,0.667,
C10,Sample X58,0.556,
C11,Sample X59,0.660,
C12,Sample X60,0.533,
C13,Sample X61,0.323,
C14,Sample X62,0.482,
C15,Sample X63,0.459,
C16,Sample X64,0.106,
C17,Sample X65,0.418,
C18,Sample X66,0.568,
C19,Sample X67,0.534,
C20,Sample X68,0.899,
C21,Sample X69,0.602,
C22,Sample X70,0.477,
C23,Sample X71,0.063,
C24,Sample X72,0.062,
D01,Sample X73,0.632,
D02,Sample X74,0.081,
D03,Sample X75,0.461,
D04,Sample X76,0.481,
D05,Sample X77,0.376,
D06,Sample X78,0.487,
D07,Sample X79,0.362,
D08,Sample X80,0.496,
D09,Sample X81,0.409,
D10,Sample X82,0.627,
D11,Sample X83,0.696,
D12,Sample X84,0.687,
D13,Sample X85,0.267,
D14,Sample X86,0.579,
D15,Sample X87,0.538,
D16,Sample X88,0.510,
D17,Sample X89,0.589,
D18,Sample X90,0.429,
D19,Sample X91,0.518,
D20,Sample X92,0.419,
D21,Sample X93,0.453,
D22,Sample X94,0.491,
D23,Sample X95,0.128,
D24,Sample X96,0.074,
E01,Sample X97,0.065,
E02,Sample X98,0.073,
E03,Sample X99,0.502,
E04,Sample X100,0.426,
E05,Sample X101,0.329,
E06,Sample X102,0.425,
E07,Sample X103,0.503,
E08,Sample X104,0.538,
E09,Sample X105,0.278,
E10,Sample X106,0.412,
E11,Sample X107,0.617,
E12,Sample X108,0.085,
E13,Sample X109,0.396,
E14,Sample X110,0.082,
E15,Sample X111,0.130,
E16,Sample X112,0.543,
E17,Sample X113,0.113,
E18,Sample X114,0.509,
E19,Sample X115,0.078,
E20,Sample X116,0.150,
E21,Sample X117,0.492,
E22,Sample X118,0.469,
E23,Sample X119,0.199,
E24,Sample X120,0.073,
F01,Sample X121,0.068,
F02,Sample X122,0.086,
F03,Sample X123,0.083,
F04,Sample X124,0.551,
F05,Sample X125,0.229,
F06,Sample X126,0.652,
F07,Sample X127,0.113,
F08,Sample X128,0.504,
F09,Sample X129,0.388,
F10,Sample X130,0.536,
F11,Sample X131,0.424,
F12,Sample X132,0.455,
F13,Sample X133,0.455,
F14,Sample X134,0.470,
F15,Sample X135,0.493,
F16,Sample X136,0.514,
F17,Sample X137,0.442,
F18,Sample X138,0.375,
F19,Sample X139,0.511,
F20,Sample X140,0.505,
F21,Sample X141,0.483,
F22,Sample X142,0.491,
F23,Sample X143,0.072,
F24,Sample X144,0.090,
G01,Sample X145,0.078,
G02,Sample X146,0.073,
G03,Sample X147,0.599,
G04,Sample X148,0.338,
G05,Sample X149,0.409,
G06,Sample X150,0.096,
G07,Sample X151,0.082,
G08,Sample X152,0.134,
G09,Sample X153,0.117,
G10,Sample X154,0.471,
G11,Sample X155,0.093,
G12,Sample X156,0.110,
G13,Sample X157,0.221,
G14,Sample X158,0.254,
G15,Sample X159,0.468,
G16,Sample X160,0.443,
G17,Sample X161,0.438,
G18,Sample X162,0.467,
G19,Sample X163,0.095,
G20,Sample X164,0.236,
G21,Sample X165,0.508,
G22,Sample X166,0.499,
G23,Sample X167,0.072,
G24,Sample X168,0.063,
H01,Sample X169,0.076,
H02,Sample X170,0.059,
H03,Sample X171,0.492,
H04,Sample X172,0.460,
H05,Sample X173,0.419,
H06,Sample X174,0.472,
H07,Sample X175,0.356,
H08,Sample X176,0.445,
H09,Sample X177,0.286,
H10,Sample X178,0.489,
H11,Sample X179,0.470,
H12,Sample X180,0.439,
H13,Sample X181,0.255,
H14,Sample X182,0.513,
H15,Sample X183,0.409,
H16,Sample X184,0.480,
H17,Sample X185,0.504,
H18,Sample X186,0.643,
H19,Sample X187,0.428,
H20,Sample X188,0.501,
H21,Sample X189,0.469,
H22,Sample X190,0.590,
H23,Sample X191,0.242,
H24,Sample X192,0.087,
I01,Sample X193,0.069,
I02,Sample X194,0.111,
I03,Sample X195,0.098,
I04,Sample X196,0.618,
I05,Sample X197,0.913,
I06,Sample X198,0.512,
I07,Sample X199,0.233,
I08,Sample X200,0.092,
I09,Sample X201,0.515,
I10,Sample X202,0.465,
I11,Sample X203,0.350,
I12,Sample X204,0.436,
