Well,Content,Well Scan: Average (600),
A01,Sample X1,0.065,
A02,Sample X2,0.079,
A03,Sample X3,0.116,
A04,Sample X4,0.133,
A05,Sample X5,0.113,
A06,Sample X6,0.092,
A07,Sample X7,0.095,
A08,Sample X8,0.098,
A09,Sample X9,0.087,
A10,Sample X10,0.081,
A11,Sample X11,0.078,
A12,Sample X12,0.097,
A13,Sample X13,0.083,
A14,Sample X14,0.077,
A15,Sample X15,0.072,
A16,Sample X16,0.075,
A17,Sample X17,0.078,
A18,Sample X18,0.734,
A19,Sample X19,1.056,
A20,Sample X20,0.764,
A21,Sample X21,0.948,
A22,Sample X22,0.873,
A23,Sample X23,0.073,
A24,Sample X24,0.126,
B01,Sample X25,0.070,
B02,Sample X26,0.082,
B03,Sample X27,0.721,
B04,Sample X28,0.740,
B05,Sample X29,0.673,
B06,Sample X30,0.665,
B07,Sample X31,0.734,
B08,Sample X32,0.688,
B09,Sample X33,0.686,
B10,Sample X34,0.641,
B11,Sample X35,0.716,
B12,Sample X36,0.715,
B13,Sample X37,0.817,
B14,Sample X38,0.700,
B15,Sample X39,0.768,
B16,Sample X40,0.722,
B17,Sample X41,0.694,
B18,Sample X42,0.682,
B19,Sample X43,0.773,
B20,Sample X44,0.756,
B21,Sample X45,0.703,
B22,Sample X46,0.725,
B23,Sample X47,0.075,
B24,Sample X48,0.056,
C01,Sample X49,0.068,
C02,Sample X50,0.078,
C03,Sample X51,0.079,
C04,Sample X52,0.620,
C05,Sample X53,0.494,
C06,Sample X54,0.075,
C07,Sample X55,0.691,
C08,Sample X56,0.658,
C09,Sample X57,0.810,
C10,Sample X58,0.697,
C11,Sample X59,0.777,
C12,Sample X60,0.664,
C13,Sample X61,0.400,
C14,Sample X62,0.610,
C15,Sample X63,0.517,
C16,Sample X64,0.097,
C17,Sample X65,0.512,
C18,Sample X66,0.699,
C19,Sample X67,0.654,
C20,Sample X68,0.958,
C21,Sample X69,0.706,
C22,Sample X70,0.573,
C23,Sample X71,0.067,
C24,Sample X72,0.136,
D01,Sample X73,0.754,
D02,Sample X74,0.077,
D03,Sample X75,0.561,
D04,Sample X76,0.567,
D05,Sample X77,0.423,
D06,Sample X78,0.574,
D07,Sample X79,0.417,
D08,Sample X80,0.557,
D09,Sample X81,0.493,
D10,Sample X82,0.986,
D11,Sample X83,0.687,
D12,Sample X84,0.781,
D13,Sample X85,0.415,
D14,Sample X86,0.717,
D15,Sample X87,0.632,
D16,Sample X88,0.605,
D17,Sample X89,0.709,
D18,Sample X90,0.523,
D19,Sample X91,0.612,
D20,Sample X92,0.484,
D21,Sample X93,0.521,
D22,Sample X94,0.580,
D23,Sample X95,0.328,
D24,Sample X96,0.061,
E01,Sample X97,0.065,
E02,Sample X98,0.074,
E03,Sample X99,0.552,
E04,Sample X100,0.501,
E05,Sample X101,0.380,
E06,Sample X102,0.510,
E07,Sample X103,0.608,
E08,Sample X104,0.632,
E09,Sample X105,0.280,
E10,Sample X106,0.550,
E11,Sample X107,1.020,
E12,Sample X108,0.081,
E13,Sample X109,0.440,
E14,Sample X110,0.079,
E15,Sample X111,0.136,
E16,Sample X112,0.688,
E17,Sample X113,0.111,
E18,Sample X114,0.616,
E19,Sample X115,0.066,
E20,Sample X116,0.148,
