Well,Content,Well Scan: Average (600),
A01,Sample X1,0.059,
A02,Sample X2,0.070,
A03,Sample X3,0.089,
A04,Sample X4,0.094,
A05,Sample X5,0.096,
A06,Sample X6,0.095,
A07,Sample X7,0.098,
A08,Sample X8,0.108,
A09,Sample X9,0.111,
A10,Sample X10,0.107,
A11,Sample X11,0.108,
A12,Sample X12,0.106,
A13,Sample X13,0.099,
A14,Sample X14,0.093,
A15,Sample X15,0.088,
A16,Sample X16,0.094,
A17,Sample X17,0.097,
A18,Sample X18,0.223,
A19,Sample X19,0.222,
A20,Sample X20,0.211,
A21,Sample X21,0.222,
A22,Sample X22,0.214,
A23,Sample X23,0.076,
A24,Sample X24,0.071,
B01,Sample X25,0.067,
B02,Sample X26,0.069,
B03,Sample X27,0.182,
B04,Sample X28,0.206,
B05,Sample X29,0.195,
B06,Sample X30,0.202,
B07,Sample X31,0.209,
B08,Sample X32,0.221,
B09,Sample X33,0.283,
B10,Sample X34,0.380,
B11,Sample X35,0.381,
B12,Sample X36,0.352,
B13,Sample X37,0.229,
B14,Sample X38,0.316,
B15,Sample X39,0.260,
B16,Sample X40,0.228,
B17,Sample X41,0.295,
B18,Sample X42,0.200,
B19,Sample X43,0.196,
B20,Sample X44,0.238,
B21,Sample X45,0.207,
B22,Sample X46,0.212,
B23,Sample X47,0.082,
B24,Sample X48,0.070,
C01,Sample X49,0.070,
C02,Sample X50,0.075,
C03,Sample X51,0.085,
C04,Sample X52,0.133,
C05,Sample X53,0.195,
C06,Sample X54,0.088,
C07,Sample X55,0.249,
C08,Sample X56,0.179,
C09,Sample X57,0.228,
C10,Sample X58,0.227,
C11,Sample X59,0.231,
C12,Sample X60,0.197,
C13,Sample X61,0.230,
C14,Sample X62,0.193,
C15,Sample X63,0.213,
C16,Sample X64,0.137,
C17,Sample X65,0.132,
C18,Sample X66,0.203,
C19,Sample X67,0.214,
C20,Sample X68,0.189,
C21,Sample X69,0.338,
C22,Sample X70,0.195,
C23,Sample X71,0.082,
C24,Sample X72,0.078,
D01,Sample X73,0.070,
D02,Sample X74,0.076,
