Well,Content,Well Scan: Average (600),
A01,Sample X1,0.064,
A02,Sample X2,0.081,
A03,Sample X3,0.088,
A04,Sample X4,0.109,
A05,Sample X5,0.091,
A06,Sample X6,0.093,
A07,Sample X7,0.095,
A08,Sample X8,0.099,
A09,Sample X9,0.086,
A10,Sample X10,0.082,
A11,Sample X11,0.077,
A12,Sample X12,0.097,
A13,Sample X13,0.083,
A14,Sample X14,0.075,
A15,Sample X15,0.069,
A16,Sample X16,0.073,
A17,Sample X17,0.077,
A18,Sample X18,0.661,
A19,Sample X19,0.849,
A20,Sample X20,0.692,
A21,Sample X21,0.729,
A22,Sample X22,0.729,
A23,Sample X23,0.071,
A24,Sample X24,0.060,
B01,Sample X25,0.068,
B02,Sample X26,0.079,
B03,Sample X27,0.668,
B04,Sample X28,0.686,
B05,Sample X29,0.618,
B06,Sample X30,0.621,
B07,Sample X31,0.703,
B08,Sample X32,0.633,
B09,Sample X33,0.654,
B10,Sample X34,0.599,
B11,Sample X35,0.676,
B12,Sample X36,0.692,
B13,Sample X37,0.748,
B14,Sample X38,0.658,
B15,Sample X39,0.718,
B16,Sample X40,0.645,
B17,Sample X41,0.630,
B18,Sample X42,0.625,
B19,Sample X43,0.708,
B20,Sample X44,0.712,
B21,Sample X45,0.648,
B22,Sample X46,0.656,
B23,Sample X47,0.074,
B24,Sample X48,0.057,
C01,Sample X49,0.066,
C02,Sample X50,0.077,
C03,Sample X51,0.074,
C04,Sample X52,0.571,
C05,Sample X53,0.460,
C06,Sample X54,0.079,
C07,Sample X55,0.630,
C08,Sample X56,0.593,
C09,Sample X57,0.760,
C10,Sample X58,0.619,
C11,Sample X59,0.716,
C12,Sample X60,0.617,
C13,Sample X61,0.371,
C14,Sample X62,0.539,
C15,Sample X63,0.479,
C16,Sample X64,0.100,
C17,Sample X65,0.464,
C18,Sample X66,0.639,
C19,Sample X67,0.586,
C20,Sample X68,0.939,
C21,Sample X69,0.652,
C22,Sample X70,0.524,
C23,Sample X71,0.067,
C24,Sample X72,0.062,
D01,Sample X73,0.706,
D02,Sample X74,0.076,
D03,Sample X75,0.529,
D04,Sample X76,0.528,
D05,Sample X77,0.398,
D06,Sample X78,0.529,
D07,Sample X79,0.389,
D08,Sample X80,0.526,
D09,Sample X81,0.448,
D10,Sample X82,0.761,
D11,Sample X83,0.713,
D12,Sample X84,0.731,
D13,Sample X85,0.276,
D14,Sample X86,0.673,
D15,Sample X87,0.585,
D16,Sample X88,0.560,
D17,Sample X89,0.636,
D18,Sample X90,0.470,
D19,Sample X91,0.569,
D20,Sample X92,0.449,
D21,Sample X93,0.485,
D22,Sample X94,0.533,
D23,Sample X95,0.195,
D24,Sample X96,0.063,
E01,Sample X97,0.063,
E02,Sample X98,0.073,
E03,Sample X99,0.535,
E04,Sample X100,0.464,
E05,Sample X101,0.353,
E06,Sample X102,0.467,
E07,Sample X103,0.555,
E08,Sample X104,0.586,
E09,Sample X105,0.307,
E10,Sample X106,0.466,
E11,Sample X107,0.465,
E12,Sample X108,0.081,
E13,Sample X109,0.416,
E14,Sample X110,0.082,
E15,Sample X111,0.131,
E16,Sample X112,0.605,
E17,Sample X113,0.110,
E18,Sample X114,0.556,
E19,Sample X115,0.068,
E20,Sample X116,0.148,
E21,Sample X117,0.579,
E22,Sample X118,0.511,
E23,Sample X119,0.354,
E24,Sample X120,0.072,
F01,Sample X121,0.068,
F02,Sample X122,0.080,
F03,Sample X123,0.079,
F04,Sample X124,0.601,
F05,Sample X125,0.246,
F06,Sample X126,0.690,
F07,Sample X127,0.105,
F08,Sample X128,0.536,
F09,Sample X129,0.418,
F10,Sample X130,0.573,
F11,Sample X131,0.447,
F12,Sample X132,0.485,
F13,Sample X133,0.485,
F14,Sample X134,0.502,
F15,Sample X135,0.532,
F16,Sample X136,0.570,
F17,Sample X137,0.465,
F18,Sample X138,0.391,
F19,Sample X139,0.554,
F20,Sample X140,0.566,
F21,Sample X141,0.529,
F22,Sample X142,0.534,
F23,Sample X143,0.071,
F24,Sample X144,0.090,
G01,Sample X145,0.077,
G02,Sample X146,0.065,
G03,Sample X147,0.676,
G04,Sample X148,0.363,
G05,Sample X149,0.437,
G06,Sample X150,0.103,
G07,Sample X151,0.074,
G08,Sample X152,0.133,
G09,Sample X153,0.110,
G10,Sample X154,0.501,
G11,Sample X155,0.091,
G12,Sample X156,0.107,
G13,Sample X157,0.263,
G14,Sample X158,0.271,
G15,Sample X159,0.503,
G16,Sample X160,0.481,
G17,Sample X161,0.468,
G18,Sample X162,0.506,
G19,Sample X163,0.093,
G20,Sample X164,0.247,
G21,Sample X165,0.560,
G22,Sample X166,0.564,
G23,Sample X167,0.068,
G24,Sample X168,0.069,
H01,Sample X169,0.074,
H02,Sample X170,0.056,
H03,Sample X171,0.548,
H04,Sample X172,0.502,
H05,Sample X173,0.450,
H06,Sample X174,0.513,
H07,Sample X175,0.386,
H08,Sample X176,0.481,
H09,Sample X177,0.296,
H10,Sample X178,0.527,
H11,Sample X179,0.501,
H12,Sample X180,0.469,
H13,Sample X181,0.256,
H14,Sample X182,0.558,
H15,Sample X183,0.471,
H16,Sample X184,0.507,
H17,Sample X185,0.547,
H18,Sample X186,0.692,
H19,Sample X187,0.496,
H20,Sample X188,0.546,
H21,Sample X189,0.518,
H22,Sample X190,0.657,
H23,Sample X191,0.328,
H24,Sample X192,0.084,
I01,Sample X193,0.069,
I02,Sample X194,0.271,
I03,Sample X195,0.096,
I04,Sample X196,0.697,
I05,Sample X197,0.954,
I06,Sample X198,0.563,
I07,Sample X199,0.240,
I08,Sample X200,0.089,
I09,Sample X201,0.559,
I10,Sample X202,0.499,
I11,Sample X203,0.389,
I12,Sample X204,0.470,
I13,Sample X205,0.449,
I14,Sample X206,0.485,
I15,Sample X207,0.514,
I16,Sample X208,0.463,
I17,Sample X209,0.451,
I18,Sample X210,0.820,
I19,Sample X211,0.604,
I20,Sample X212,0.206,
I21,Sample X213,0.089,
I22,Sample X214,0.078,
I23,Sample X215,0.700,
I24,Sample X216,0.062,
J01,Sample X217,0.061,
J02,Sample X218,0.057,
J03,Sample X219,0.555,
J04,Sample X220,0.554,
J05,Sample X221,0.189,
J06,Sample X222,0.500,
J07,Sample X223,0.510,
J08,Sample X224,0.519,
J09,Sample X225,0.430,
J10,Sample X226,0.662,
J11,Sample X227,0.274,
J12,Sample X228,0.683,
J13,Sample X229,0.082,
J14,Sample X230,0.489,
J15,Sample X231,0.096,
J16,Sample X232,0.501,
J17,Sample X233,0.587,
J18,Sample X234,0.555,
J19,Sample X235,0.241,
J20,Sample X236,0.661,
J21,Sample X237,0.085,
J22,Sample X238,0.580,
J23,Sample X239,0.080,
J24,Sample X240,0.090,
K01,Sample X241,0.390,
K02,Sample X242,0.062,
K03,Sample X243,0.698,
K04,Sample X244,0.099,
K05,Sample X245,0.531,
K06,Sample X246,0.510,
K07,Sample X247,0.407,
K08,Sample X248,0.500,
K09,Sample X249,0.495,
K10,Sample X250,0.562,
K11,Sample X251,0.732,
K12,Sample X252,0.473,
K13,Sample X253,0.486,
