Well,Content,Well Scan: Average (600),
A01,Sample X1,0.085,
A02,Sample X2,0.094,
A03,Sample X3,0.116,
A04,Sample X4,0.116,
A05,Sample X5,0.085,
A06,Sample X6,0.097,
A07,Sample X7,0.109,
A08,Sample X8,0.103,
A09,Sample X9,0.089,
A10,Sample X10,0.092,
A11,Sample X11,0.091,
A12,Sample X12,0.110,
A13,Sample X13,0.092,
A14,Sample X14,0.087,
A15,Sample X15,0.087,
A16,Sample X16,0.095,
A17,Sample X17,0.098,
A18,Sample X18,0.098,
A19,Sample X19,0.117,
A20,Sample X20,0.100,
A21,Sample X21,0.115,
A22,Sample X22,0.117,
A23,Sample X23,0.093,
A24,Sample X24,0.084,
B01,Sample X25,0.059,
B02,Sample X26,0.065,
B03,Sample X27,0.092,
B04,Sample X28,0.101,
B05,Sample X29,0.104,
B06,Sample X30,0.104,
B07,Sample X31,0.104,
B08,Sample X32,0.118,
B09,Sample X33,0.246,
B10,Sample X34,0.302,
B11,Sample X35,0.349,
B12,Sample X36,0.420,
B13,Sample X37,0.198,
B14,Sample X38,0.355,
B15,Sample X39,0.178,
B16,Sample X40,0.116,
B17,Sample X41,0.181,
B18,Sample X42,0.114,
B19,Sample X43,0.099,
B20,Sample X44,0.116,
B21,Sample X45,0.120,
B22,Sample X46,0.120,
B23,Sample X47,0.123,
B24,Sample X48,0.064,
C01,Sample X49,0.065,
C02,Sample X50,0.071,
C03,Sample X51,0.092,
C04,Sample X52,0.094,
C05,Sample X53,0.102,
C06,Sample X54,0.100,
C07,Sample X55,0.136,
C08,Sample X56,0.163,
C09,Sample X57,0.150,
C10,Sample X58,0.260,
C11,Sample X59,0.133,
C12,Sample X60,0.130,
C13,Sample X61,0.252,
C14,Sample X62,0.257,
C15,Sample X63,0.107,
C16,Sample X64,0.142,
C17,Sample X65,0.125,
C18,Sample X66,0.098,
C19,Sample X67,0.168,
C20,Sample X68,0.090,
C21,Sample X69,0.255,
C22,Sample X70,0.102,
C23,Sample X71,0.072,
C24,Sample X72,0.084,
D01,Sample X73,0.066,
D02,Sample X74,0.073,
D03,Sample X75,0.107,
D04,Sample X76,0.114,
D05,Sample X77,0.108,
D06,Sample X78,0.132,
D07,Sample X79,0.123,
D08,Sample X80,0.255,
D09,Sample X81,0.146,
D10,Sample X82,0.243,
D11,Sample X83,0.276,
D12,Sample X84,0.286,
D13,Sample X85,0.219,
D14,Sample X86,0.374,
D15,Sample X87,0.319,
D16,Sample X88,0.253,
D17,Sample X89,0.125,
D18,Sample X90,0.115,
D19,Sample X91,0.138,
D20,Sample X92,0.139,
D21,Sample X93,0.107,
D22,Sample X94,0.199,
D23,Sample X95,0.103,
D24,Sample X96,0.069,
E01,Sample X97,0.066,
E02,Sample X98,0.081,
E03,Sample X99,0.106,
E04,Sample X100,0.100,
E05,Sample X101,0.103,
E06,Sample X102,0.140,
E07,Sample X103,0.113,
E08,Sample X104,0.156,
E09,Sample X105,0.148,
E10,Sample X106,0.313,
E11,Sample X107,0.388,
