Well,Content,Well Scan: Average (600),
A01,Sample X1,0.069,
A02,Sample X2,0.080,
A03,Sample X3,0.090,
A04,Sample X4,0.096,
A05,Sample X5,0.089,
A06,Sample X6,0.100,
A07,Sample X7,0.099,
A08,Sample X8,0.101,
A09,Sample X9,0.093,
A10,Sample X10,0.088,
A11,Sample X11,0.086,
A12,Sample X12,0.101,
A13,Sample X13,0.090,
A14,Sample X14,0.081,
A15,Sample X15,0.076,
A16,Sample X16,0.081,
A17,Sample X17,0.081,
A18,Sample X18,0.552,
A19,Sample X19,0.670,
A20,Sample X20,0.539,
A21,Sample X21,0.551,
A22,Sample X22,0.559,
A23,Sample X23,0.077,
A24,Sample X24,0.062,
B01,Sample X25,0.069,
B02,Sample X26,0.078,
B03,Sample X27,0.519,
B04,Sample X28,0.500,
B05,Sample X29,0.483,
B06,Sample X30,0.486,
B07,Sample X31,0.564,
B08,Sample X32,0.511,
B09,Sample X33,0.519,
B10,Sample X34,0.528,
B11,Sample X35,0.576,
B12,Sample X36,0.565,
B13,Sample X37,0.597,
B14,Sample X38,0.572,
B15,Sample X39,0.585,
B16,Sample X40,0.541,
B17,Sample X41,0.512,
B18,Sample X42,0.491,
B19,Sample X43,0.513,
B20,Sample X44,0.562,
B21,Sample X45,0.472,
B22,Sample X46,0.511,
B23,Sample X47,0.079,
B24,Sample X48,0.067,
C01,Sample X49,0.069,
C02,Sample X50,0.073,
C03,Sample X51,0.077,
C04,Sample X52,0.462,
C05,Sample X53,0.401,
C06,Sample X54,0.080,
C07,Sample X55,0.515,
C08,Sample X56,0.467,
C09,Sample X57,0.610,
C10,Sample X58,0.475,
C11,Sample X59,0.591,
C12,Sample X60,0.463,
C13,Sample X61,0.386,
C14,Sample X62,0.421,
C15,Sample X63,0.433,
C16,Sample X64,0.104,
C17,Sample X65,0.374,
C18,Sample X66,0.494,
C19,Sample X67,0.461,
C20,Sample X68,0.593,
C21,Sample X69,0.551,
C22,Sample X70,0.427,
C23,Sample X71,0.067,
C24,Sample X72,0.064,
D01,Sample X73,0.475,
D02,Sample X74,0.079,
D03,Sample X75,0.413,
D04,Sample X76,0.439,
D05,Sample X77,0.352,
D06,Sample X78,0.437,
D07,Sample X79,0.326,
D08,Sample X80,0.459,
D09,Sample X81,0.378,
D10,Sample X82,0.545,
D11,Sample X83,0.625,
D12,Sample X84,0.636,
D13,Sample X85,0.307,
D14,Sample X86,0.522,
D15,Sample X87,0.492,
D16,Sample X88,0.457,
D17,Sample X89,0.505,
D18,Sample X90,0.396,
D19,Sample X91,0.467,
D20,Sample X92,0.388,
D21,Sample X93,0.418,
D22,Sample X94,0.444,
D23,Sample X95,0.100,
D24,Sample X96,0.072,
E01,Sample X97,0.067,
E02,Sample X98,0.080,
E03,Sample X99,0.459,
E04,Sample X100,0.389,
E05,Sample X101,0.299,
E06,Sample X102,0.380,
E07,Sample X103,0.446,
E08,Sample X104,0.485,
E09,Sample X105,0.264,
E10,Sample X106,0.370,
E11,Sample X107,0.352,
E12,Sample X108,0.084,
E13,Sample X109,0.368,
E14,Sample X110,0.084,
E15,Sample X111,0.116,
E16,Sample X112,0.482,
E17,Sample X113,0.115,
E18,Sample X114,0.450,
E19,Sample X115,0.077,
E20,Sample X116,0.150,
E21,Sample X117,0.428,
E22,Sample X118,0.423,
E23,Sample X119,0.078,
E24,Sample X120,0.081,
F01,Sample X121,0.072,
F02,Sample X122,0.087,
F03,Sample X123,0.086,
F04,Sample X124,0.498,
F05,Sample X125,0.207,
F06,Sample X126,0.608,
F07,Sample X127,0.114,
F08,Sample X128,0.466,
F09,Sample X129,0.355,
F10,Sample X130,0.490,
F11,Sample X131,0.396,
F12,Sample X132,0.418,
F13,Sample X133,0.417,
F14,Sample X134,0.433,
F15,Sample X135,0.443,
F16,Sample X136,0.460,
F17,Sample X137,0.417,
F18,Sample X138,0.355,
F19,Sample X139,0.472,
F20,Sample X140,0.454,
F21,Sample X141,0.436,
F22,Sample X142,0.446,
F23,Sample X143,0.074,
F24,Sample X144,0.092,
G01,Sample X145,0.078,
G02,Sample X146,0.061,
G03,Sample X147,0.476,
G04,Sample X148,0.308,
G05,Sample X149,0.379,
G06,Sample X150,0.099,
G07,Sample X151,0.090,
G08,Sample X152,0.128,
G09,Sample X153,0.120,
G10,Sample X154,0.427,
G11,Sample X155,0.090,
G12,Sample X156,0.103,
G13,Sample X157,0.166,
G14,Sample X158,0.235,
G15,Sample X159,0.433,
G16,Sample X160,0.413,
G17,Sample X161,0.408,
G18,Sample X162,0.430,
G19,Sample X163,0.097,
G20,Sample X164,0.224,
G21,Sample X165,0.430,
G22,Sample X166,0.436,
