Well,Content,Raw Data (600),
A01,Sample X1,0.234,
A02,Sample X2,0.172,
A03,Sample X3,0.319,
A04,Sample X4,0.299,
A05,Sample X5,0.314,
A06,Sample X6,0.276,
A07,Sample X7,0.311,
A08,Sample X8,0.789,
A09,Sample X9,0.548,
A10,Sample X10,0.427,
A11,Sample X11,0.435,
A12,Sample X12,0.384,
A13,Sample X13,0.424,
A14,Sample X14,0.435,
A15,Sample X15,0.408,
A16,Sample X16,0.426,
A17,Sample X17,0.454,
A18,Sample X18,0.953,
A19,Sample X19,0.811,
A20,Sample X20,0.801,
A21,Sample X21,1.051,
A22,Sample X22,0.700,
A23,Sample X23,0.164,
A24,Sample X24,0.216,
B01,Sample X25,0.172,
B02,Sample X26,0.170,
B03,Sample X27,1.028,
B04,Sample X28,1.020,
B05,Sample X29,1.199,
B06,Sample X30,1.128,
B07,Sample X31,1.102,
B08,Sample X32,1.236,
B09,Sample X33,1.043,
B10,Sample X34,1.003,
B11,Sample X35,0.971,
B12,Sample X36,1.033,
B13,Sample X37,0.972,
B14,Sample X38,0.943,
B15,Sample X39,1.093,
B16,Sample X40,0.851,
B17,Sample X41,0.395,
B18,Sample X42,0.761,
B19,Sample X43,0.676,
B20,Sample X44,0.700,
B21,Sample X45,0.648,
B22,Sample X46,0.588,
B23,Sample X47,0.157,
B24,Sample X48,0.229,
C01,Sample X49,0.175,
C02,Sample X50,0.168,
C03,Sample X51,0.561,
C04,Sample X52,0.355,
C05,Sample X53,0.276,
C06,Sample X54,0.359,
C07,Sample X55,0.259,
C08,Sample X56,0.668,
C09,Sample X57,0.567,
C10,Sample X58,0.371,
C11,Sample X59,0.307,
C12,Sample X60,0.343,
C13,Sample X61,0.300,
C14,Sample X62,0.408,
C15,Sample X63,0.423,
C16,Sample X64,0.365,
C17,Sample X65,0.496,
C18,Sample X66,0.319,
C19,Sample X67,0.343,
C20,Sample X68,0.319,
C21,Sample X69,0.405,
C22,Sample X70,0.650,
C23,Sample X71,0.157,
C24,Sample X72,0.154,
D01,Sample X73,0.182,
D02,Sample X74,0.166,
D03,Sample X75,0.692,
D04,Sample X76,0.309,
D05,Sample X77,0.499,
D06,Sample X78,0.461,
D07,Sample X79,0.293,
D08,Sample X80,0.516,
D09,Sample X81,0.600,
D10,Sample X82,0.542,
D11,Sample X83,0.714,
D12,Sample X84,0.609,
D13,Sample X85,0.533,
D14,Sample X86,0.522,
D15,Sample X87,0.478,
D16,Sample X88,0.377,
D17,Sample X89,0.294,
D18,Sample X90,0.397,
D19,Sample X91,0.334,
D20,Sample X92,0.332,
D21,Sample X93,0.228,
D22,Sample X94,0.321,
D23,Sample X95,0.152,
D24,Sample X96,0.154,
E01,Sample X97,0.172,
E02,Sample X98,0.169,
E03,Sample X99,0.296,
E04,Sample X100,0.364,
E05,Sample X101,0.476,
E06,Sample X102,0.451,
E07,Sample X103,0.428,
E08,Sample X104,0.516,
E09,Sample X105,0.464,
E10,Sample X106,0.404,
E11,Sample X107,0.327,
E12,Sample X108,0.393,
E13,Sample X109,0.453,
E14,Sample X110,0.445,
E15,Sample X111,0.420,
E16,Sample X112,0.430,
E17,Sample X113,0.454,
E18,Sample X114,0.452,
E19,Sample X115,0.281,
E20,Sample X116,0.442,
E21,Sample X117,0.479,
E22,Sample X118,0.384,
E23,Sample X119,0.154,
E24,Sample X120,0.152,
F01,Sample X121,0.179,
F02,Sample X122,0.166,
F03,Sample X123,0.403,
F04,Sample X124,0.371,
F05,Sample X125,0.313,
F06,Sample X126,0.337,
F07,Sample X127,0.436,
F08,Sample X128,0.473,
F09,Sample X129,0.446,
F10,Sample X130,0.413,
F11,Sample X131,0.363,
F12,Sample X132,0.343,
F13,Sample X133,0.463,
F14,Sample X134,0.327,
F15,Sample X135,0.421,
F16,Sample X136,0.445,
F17,Sample X137,0.405,
F18,Sample X138,0.226,
F19,Sample X139,0.231,
F20,Sample X140,0.325,
F21,Sample X141,0.458,
F22,Sample X142,0.475,
F23,Sample X143,0.158,
F24,Sample X144,0.153,
G01,Sample X145,0.166,
G02,Sample X146,0.179,
G03,Sample X147,0.353,
G04,Sample X148,0.296,
G05,Sample X149,0.333,
G06,Sample X150,0.345,
G07,Sample X151,0.472,
G08,Sample X152,0.646,
G09,Sample X153,0.503,
G10,Sample X154,0.565,
G11,Sample X155,0.522,
G12,Sample X156,0.460,
G13,Sample X157,0.409,
G14,Sample X158,0.334,
G15,Sample X159,0.615,
G16,Sample X160,0.484,
G17,Sample X161,0.296,
G18,Sample X162,0.234,
G19,Sample X163,0.562,
G20,Sample X164,0.343,
G21,Sample X165,0.425,
G22,Sample X166,0.467,
G23,Sample X167,0.152,
G24,Sample X168,0.235,
H01,Sample X169,0.165,
H02,Sample X170,0.168,
H03,Sample X171,0.430,
H04,Sample X172,0.316,
H05,Sample X173,0.347,
H06,Sample X174,0.352,
H07,Sample X175,0.290,
H08,Sample X176,0.343,
H09,Sample X177,0.402,
H10,Sample X178,0.338,
H11,Sample X179,0.400,
H12,Sample X180,0.446,
H13,Sample X181,0.454,
H14,Sample X182,0.484,
H15,Sample X183,0.400,
H16,Sample X184,0.429,
H17,Sample X185,0.486,
H18,Sample X186,0.484,
H19,Sample X187,0.452,
H20,Sample X188,0.436,
H21,Sample X189,0.471,
H22,Sample X190,0.503,
H23,Sample X191,0.154,
H24,Sample X192,0.158,
I01,Sample X193,0.255,
I02,Sample X194,0.168,
I03,Sample X195,0.344,
I04,Sample X196,0.386,
I05,Sample X197,0.331,
I06,Sample X198,0.459,
I07,Sample X199,0.265,
I08,Sample X200,0.391,
I09,Sample X201,0.485,
I10,Sample X202,0.463,
I11,Sample X203,0.502,
I12,Sample X204,0.483,
I13,Sample X205,0.535,
I14,Sample X206,0.337,
I15,Sample X207,0.572,
I16,Sample X208,0.399,
I17,Sample X209,0.567,
I18,Sample X210,0.508,
I19,Sample X211,0.539,
I20,Sample X212,0.495,
I21,Sample X213,0.504,
I22,Sample X214,0.434,
I23,Sample X215,0.156,
I24,Sample X216,0.163,
J01,Sample X217,0.299,
J02,Sample X218,0.168,
J03,Sample X219,0.317,
J04,Sample X220,0.291,
J05,Sample X221,0.430,
J06,Sample X222,0.374,
J07,Sample X223,0.372,
J08,Sample X224,0.527,
J09,Sample X225,0.448,
J10,Sample X226,0.438,
J11,Sample X227,0.384,
J12,Sample X228,0.393,
J13,Sample X229,0.462,
J14,Sample X230,0.536,
J15,Sample X231,0.514,
J16,Sample X232,0.479,
J17,Sample X233,0.575,
J18,Sample X234,0.424,
J19,Sample X235,0.383,
J20,Sample X236,0.480,
J21,Sample X237,0.494,
J22,Sample X238,0.484,
J23,Sample X239,0.176,
J24,Sample X240,0.169,
K01,Sample X241,0.275,
K02,Sample X242,0.189,
K03,Sample X243,0.360,
K04,Sample X244,0.422,
K05,Sample X245,0.526,
K06,Sample X246,0.433,
K07,Sample X247,0.492,
K08,Sample X248,0.504,
K09,Sample X249,0.517,
K10,Sample X250,0.576,
K11,Sample X251,0.461,
K12,Sample X252,0.533,
K13,Sample X253,0.501,
K14,Sample X254,0.517,
K15,Sample X255,0.446,
K16,Sample X256,0.516,
K17,Sample X257,0.510,
K18,Sample X258,0.514,
K19,Sample X259,0.489,
K20,Sample X260,0.453,
K21,Sample X261,0.453,
K22,Sample X262,0.255,
K23,Sample X263,0.204,
