Well,Content,Raw Data (600),
A01,Sample X1,0.247,
A02,Sample X2,0.174,
A03,Sample X3,0.276,
A04,Sample X4,0.244,
A05,Sample X5,0.220,
A06,Sample X6,0.215,
A07,Sample X7,0.239,
A08,Sample X8,0.927,
A09,Sample X9,0.580,
A10,Sample X10,0.422,
A11,Sample X11,0.537,
A12,Sample X12,0.362,
A13,Sample X13,0.431,
A14,Sample X14,0.467,
A15,Sample X15,0.422,
A16,Sample X16,0.462,
A17,Sample X17,0.429,
A18,Sample X18,1.771,
A19,Sample X19,1.365,
A20,Sample X20,2.198,
A21,Sample X21,3.402,
A22,Sample X22,1.659,
A23,Sample X23,0.165,
A24,Sample X24,0.220,
B01,Sample X25,0.167,
B02,Sample X26,0.170,
B03,Sample X27,3.386,
B04,Sample X28,2.756,
B05,Sample X29,2.767,
B06,Sample X30,2.993,
B07,Sample X31,3.458,
B08,Sample X32,3.737,
B09,Sample X33,2.581,
B10,Sample X34,2.709,
B11,Sample X35,2.910,
B12,Sample X36,2.285,
B13,Sample X37,3.297,
B14,Sample X38,2.616,
B15,Sample X39,3.783,
B16,Sample X40,2.593,
B17,Sample X41,0.405,
B18,Sample X42,1.989,
B19,Sample X43,1.733,
B20,Sample X44,1.745,
B21,Sample X45,1.585,
B22,Sample X46,1.414,
B23,Sample X47,0.164,
B24,Sample X48,0.239,
C01,Sample X49,0.177,
C02,Sample X50,0.169,
C03,Sample X51,1.246,
C04,Sample X52,0.581,
C05,Sample X53,0.234,
C06,Sample X54,0.809,
C07,Sample X55,0.222,
C08,Sample X56,1.121,
C09,Sample X57,1.548,
C10,Sample X58,0.508,
C11,Sample X59,0.452,
C12,Sample X60,0.326,
C13,Sample X61,0.274,
C14,Sample X62,0.921,
C15,Sample X63,0.325,
C16,Sample X64,0.820,
C17,Sample X65,0.266,
C18,Sample X66,0.535,
C19,Sample X67,0.608,
C20,Sample X68,0.548,
C21,Sample X69,0.420,
C22,Sample X70,0.726,
C23,Sample X71,0.155,
C24,Sample X72,0.160,
D01,Sample X73,0.439,
D02,Sample X74,0.168,
D03,Sample X75,1.716,
D04,Sample X76,0.249,
D05,Sample X77,0.410,
D06,Sample X78,0.411,
D07,Sample X79,0.426,
D08,Sample X80,1.143,
D09,Sample X81,1.050,
D10,Sample X82,1.050,
D11,Sample X83,1.487,
D12,Sample X84,1.109,
D13,Sample X85,1.516,
D14,Sample X86,1.392,
D15,Sample X87,1.378,
D16,Sample X88,0.495,
D17,Sample X89,0.254,
D18,Sample X90,0.736,
D19,Sample X91,0.412,
D20,Sample X92,0.354,
D21,Sample X93,0.175,
D22,Sample X94,0.265,
D23,Sample X95,0.156,
D24,Sample X96,0.155,
E01,Sample X97,0.171,
E02,Sample X98,0.168,
E03,Sample X99,0.648,
E04,Sample X100,0.490,
E05,Sample X101,0.389,
E06,Sample X102,0.515,
E07,Sample X103,0.443,
E08,Sample X104,0.553,
E09,Sample X105,0.570,
E10,Sample X106,0.320,
E11,Sample X107,0.442,
E12,Sample X108,0.473,
E13,Sample X109,0.461,
E14,Sample X110,0.358,
E15,Sample X111,0.437,
E16,Sample X112,0.389,
E17,Sample X113,0.397,
E18,Sample X114,0.315,
E19,Sample X115,0.250,
E20,Sample X116,0.388,
E21,Sample X117,0.377,
E22,Sample X118,0.340,
E23,Sample X119,0.152,
E24,Sample X120,0.155,
F01,Sample X121,0.181,
F02,Sample X122,0.169,
F03,Sample X123,0.438,
F04,Sample X124,1.050,
F05,Sample X125,0.657,
F06,Sample X126,0.673,
F07,Sample X127,0.372,
F08,Sample X128,0.962,
F09,Sample X129,0.334,
F10,Sample X130,0.308,
F11,Sample X131,0.474,
F12,Sample X132,0.385,
F13,Sample X133,0.344,
F14,Sample X134,0.422,
F15,Sample X135,0.531,
F16,Sample X136,0.622,
F17,Sample X137,0.307,
F18,Sample X138,0.177,
F19,Sample X139,0.175,
F20,Sample X140,0.319,
F21,Sample X141,0.442,
F22,Sample X142,0.379,
F23,Sample X143,0.159,
F24,Sample X144,0.155,
G01,Sample X145,0.171,
G02,Sample X146,0.177,
G03,Sample X147,0.493,
G04,Sample X148,0.251,
G05,Sample X149,0.285,
G06,Sample X150,0.320,
G07,Sample X151,0.408,
G08,Sample X152,0.525,
G09,Sample X153,0.365,
G10,Sample X154,0.437,
G11,Sample X155,0.382,
G12,Sample X156,0.457,
G13,Sample X157,0.268,
G14,Sample X158,0.283,
G15,Sample X159,0.463,
G16,Sample X160,0.441,
G17,Sample X161,0.307,
G18,Sample X162,0.201,
G19,Sample X163,0.379,
G20,Sample X164,0.278,
G21,Sample X165,0.316,
G22,Sample X166,0.332,
G23,Sample X167,0.151,
G24,Sample X168,0.248,
H01,Sample X169,0.168,
H02,Sample X170,0.169,
H03,Sample X171,0.593,
H04,Sample X172,0.320,
H05,Sample X173,0.291,
H06,Sample X174,0.393,
H07,Sample X175,0.217,
H08,Sample X176,0.304,
H09,Sample X177,0.379,
H10,Sample X178,0.307,
H11,Sample X179,0.335,
H12,Sample X180,0.287,
H13,Sample X181,0.310,
H14,Sample X182,0.313,
H15,Sample X183,0.333,
H16,Sample X184,0.414,
H17,Sample X185,0.307,
H18,Sample X186,0.489,
H19,Sample X187,0.491,
H20,Sample X188,0.314,
H21,Sample X189,0.350,
H22,Sample X190,0.899,
H23,Sample X191,0.153,
H24,Sample X192,0.158,
I01,Sample X193,0.259,
I02,Sample X194,0.167,
I03,Sample X195,0.315,
I04,Sample X196,0.346,
I05,Sample X197,0.318,
I06,Sample X198,0.376,
I07,Sample X199,0.225,
I08,Sample X200,0.344,
