Well,Content,Raw Data (600),
A01,Sample X1,0.161,
A02,Sample X2,0.163,
A03,Sample X3,0.166,
A04,Sample X4,0.168,
A05,Sample X5,0.164,
A06,Sample X6,0.163,
A07,Sample X7,0.166,
A08,Sample X8,0.162,
A09,Sample X9,0.165,
A10,Sample X10,0.207,
A11,Sample X11,0.158,
A12,Sample X12,0.159,
A13,Sample X13,0.273,
A14,Sample X14,0.160,
A15,Sample X15,0.157,
A16,Sample X16,0.232,
A17,Sample X17,0.194,
A18,Sample X18,1.805,
A19,Sample X19,1.938,
A20,Sample X20,1.847,
A21,Sample X21,1.774,
A22,Sample X22,1.627,
A23,Sample X23,0.153,
A24,Sample X24,0.165,
B01,Sample X25,0.163,
B02,Sample X26,0.169,
B03,Sample X27,1.810,
B04,Sample X28,2.040,
B05,Sample X29,1.925,
B06,Sample X30,1.439,
B07,Sample X31,1.911,
B08,Sample X32,2.288,
B09,Sample X33,2.325,
B10,Sample X34,1.829,
B11,Sample X35,2.058,
B12,Sample X36,2.108,
B13,Sample X37,2.199,
B14,Sample X38,2.075,
B15,Sample X39,2.293,
B16,Sample X40,2.092,
B17,Sample X41,0.156,
B18,Sample X42,2.233,
B19,Sample X43,2.107,
B20,Sample X44,2.007,
B21,Sample X45,1.907,
B22,Sample X46,2.019,
B23,Sample X47,0.152,
B24,Sample X48,0.152,
C01,Sample X49,0.160,
C02,Sample X50,0.157,
C03,Sample X51,0.168,
C04,Sample X52,2.359,
C05,Sample X53,0.159,
C06,Sample X54,0.916,
C07,Sample X55,0.166,
C08,Sample X56,1.968,
C09,Sample X57,2.599,
C10,Sample X58,2.618,
C11,Sample X59,2.575,
C12,Sample X60,0.168,
C13,Sample X61,0.689,
C14,Sample X62,2.340,
C15,Sample X63,0.371,
C16,Sample X64,2.747,
C17,Sample X65,0.170,
C18,Sample X66,2.776,
C19,Sample X67,2.570,
C20,Sample X68,2.665,
C21,Sample X69,2.643,
C22,Sample X70,2.373,
C23,Sample X71,0.153,
C24,Sample X72,0.152,
D01,Sample X73,0.155,
D02,Sample X74,0.157,
D03,Sample X75,2.297,
D04,Sample X76,0.176,
D05,Sample X77,0.167,
D06,Sample X78,2.561,
D07,Sample X79,1.874,
D08,Sample X80,3.024,
D09,Sample X81,3.201,
D10,Sample X82,2.894,
D11,Sample X83,3.154,
D12,Sample X84,3.068,
D13,Sample X85,2.978,
D14,Sample X86,3.092,
D15,Sample X87,2.925,
D16,Sample X88,2.728,
D17,Sample X89,2.943,
D18,Sample X90,2.879,
D19,Sample X91,2.399,
D20,Sample X92,0.166,
D21,Sample X93,0.164,
D22,Sample X94,2.800,
D23,Sample X95,0.148,
D24,Sample X96,0.150,
E01,Sample X97,0.154,
E02,Sample X98,0.196,
E03,Sample X99,2.299,
E04,Sample X100,2.294,
E05,Sample X101,2.605,
E06,Sample X102,2.462,
E07,Sample X103,2.871,
E08,Sample X104,2.667,
E09,Sample X105,1.022,
E10,Sample X106,2.914,
E11,Sample X107,2.908,
E12,Sample X108,2.537,
E13,Sample X109,2.737,
E14,Sample X110,2.855,
E15,Sample X111,3.097,
E16,Sample X112,2.771,
E17,Sample X113,1.458,
E18,Sample X114,0.166,
E19,Sample X115,0.162,
E20,Sample X116,0.877,
E21,Sample X117,2.907,
E22,Sample X118,2.545,
E23,Sample X119,0.145,
E24,Sample X120,0.145,
F01,Sample X121,0.154,
F02,Sample X122,0.156,
F03,Sample X123,2.524,
F04,Sample X124,2.924,
F05,Sample X125,3.028,
F06,Sample X126,2.855,
F07,Sample X127,1.119,
F08,Sample X128,2.978,
F09,Sample X129,0.167,
F10,Sample X130,0.184,
F11,Sample X131,3.104,
F12,Sample X132,2.651,
F13,Sample X133,0.377,
F14,Sample X134,2.826,
F15,Sample X135,2.872,
F16,Sample X136,2.896,
F17,Sample X137,1.920,
F18,Sample X138,0.174,
F19,Sample X139,2.301,
F20,Sample X140,2.730,
F21,Sample X141,0.162,
F22,Sample X142,0.152,
F23,Sample X143,0.148,
F24,Sample X144,0.143,
G01,Sample X145,0.154,
G02,Sample X146,0.155,
G03,Sample X147,2.744,
G04,Sample X148,0.163,
G05,Sample X149,2.315,
G06,Sample X150,0.667,
G07,Sample X151,2.767,
G08,Sample X152,2.834,
G09,Sample X153,2.722,
G10,Sample X154,2.702,
G11,Sample X155,2.185,
G12,Sample X156,2.515,
G13,Sample X157,0.361,
G14,Sample X158,0.174,
G15,Sample X159,0.262,
G16,Sample X160,0.168,
G17,Sample X161,0.167,
G18,Sample X162,0.166,
G19,Sample X163,1.952,
G20,Sample X164,0.169,
G21,Sample X165,2.672,
G22,Sample X166,0.159,
G23,Sample X167,0.145,
G24,Sample X168,0.210,
