Well,Content,Well Scan: Average (600),
A01,Sample X1,0.048,
A02,Sample X2,0.054,
A03,Sample X3,0.090,
A04,Sample X4,0.109,
A05,Sample X5,0.090,
A06,Sample X6,0.087,
A07,Sample X7,0.087,
A08,Sample X8,0.131,
A09,Sample X9,0.087,
A10,Sample X10,0.116,
A11,Sample X11,0.088,
A12,Sample X12,0.108,
A13,Sample X13,0.099,
A14,Sample X14,0.099,
A15,Sample X15,0.109,
A16,Sample X16,0.100,
A17,Sample X17,0.092,
A18,Sample X18,0.101,
A19,Sample X19,0.090,
A20,Sample X20,0.098,
A21,Sample X21,0.092,
A22,Sample X22,0.095,
A23,Sample X23,0.059,
A24,Sample X24,0.065,
B01,Sample X25,0.058,
B02,Sample X26,0.057,
B03,Sample X27,0.091,
B04,Sample X28,0.098,
B05,Sample X29,0.086,
B06,Sample X30,0.091,
B07,Sample X31,0.095,
B08,Sample X32,0.112,
B09,Sample X33,0.089,
B10,Sample X34,0.090,
B11,Sample X35,0.089,
B12,Sample X36,0.099,
B13,Sample X37,0.099,
B14,Sample X38,0.100,
B15,Sample X39,0.102,
B16,Sample X40,0.123,
B17,Sample X41,0.122,
B18,Sample X42,0.113,
B19,Sample X43,0.108,
B20,Sample X44,0.107,
B21,Sample X45,0.112,
B22,Sample X46,0.111,
B23,Sample X47,0.066,
B24,Sample X48,0.065,
C01,Sample X49,0.057,
C02,Sample X50,0.056,
C03,Sample X51,0.089,
C04,Sample X52,0.095,
C05,Sample X53,0.087,
C06,Sample X54,0.083,
C07,Sample X55,0.085,
C08,Sample X56,0.109,
C09,Sample X57,0.114,
C10,Sample X58,0.090,
C11,Sample X59,0.095,
C12,Sample X60,0.095,
C13,Sample X61,0.101,
C14,Sample X62,0.096,
C15,Sample X63,0.097,
C16,Sample X64,0.120,
C17,Sample X65,0.113,
C18,Sample X66,0.089,
C19,Sample X67,0.084,
C20,Sample X68,0.094,
C21,Sample X69,0.094,
C22,Sample X70,0.109,
C23,Sample X71,0.118,
C24,Sample X72,0.065,
D01,Sample X73,0.127,
D02,Sample X74,0.073,
D03,Sample X75,0.091,
D04,Sample X76,0.096,
D05,Sample X77,0.084,
D06,Sample X78,0.095,
D07,Sample X79,0.102,
D08,Sample X80,0.122,
