Well,Content,Well Scan: Average (600),
A01,Sample X1,0.057,
A02,Sample X2,0.068,
A03,Sample X3,0.156,
A04,Sample X4,0.161,
A05,Sample X5,0.139,
A06,Sample X6,0.122,
A07,Sample X7,0.097,
A08,Sample X8,0.148,
A09,Sample X9,0.103,
A10,Sample X10,0.117,
A11,Sample X11,0.098,
A12,Sample X12,0.120,
A13,Sample X13,0.105,
A14,Sample X14,0.103,
A15,Sample X15,0.115,
A16,Sample X16,0.101,
A17,Sample X17,0.104,
A18,Sample X18,0.155,
A19,Sample X19,0.155,
A20,Sample X20,0.157,
A21,Sample X21,0.151,
A22,Sample X22,0.158,
A23,Sample X23,0.063,
A24,Sample X24,0.062,
B01,Sample X25,0.059,
B02,Sample X26,0.068,
B03,Sample X27,0.148,
B04,Sample X28,0.164,
B05,Sample X29,0.147,
B06,Sample X30,0.157,
B07,Sample X31,0.151,
B08,Sample X32,0.155,
B09,Sample X33,0.150,
B10,Sample X34,0.152,
B11,Sample X35,0.238,
B12,Sample X36,0.148,
B13,Sample X37,0.262,
B14,Sample X38,0.131,
B15,Sample X39,0.110,
B16,Sample X40,0.148,
B17,Sample X41,0.168,
B18,Sample X42,0.145,
B19,Sample X43,0.142,
B20,Sample X44,0.142,
B21,Sample X45,0.240,
B22,Sample X46,0.137,
B23,Sample X47,0.058,
B24,Sample X48,0.055,
C01,Sample X49,0.058,
C02,Sample X50,0.059,
C03,Sample X51,0.131,
C04,Sample X52,0.088,
C05,Sample X53,0.132,
C06,Sample X54,0.127,
C07,Sample X55,0.361,
C08,Sample X56,0.135,
C09,Sample X57,0.168,
C10,Sample X58,0.116,
C11,Sample X59,0.134,
C12,Sample X60,0.125,
C13,Sample X61,0.120,
C14,Sample X62,0.117,
C15,Sample X63,0.106,
C16,Sample X64,0.135,
C17,Sample X65,0.126,
C18,Sample X66,0.119,
C19,Sample X67,0.100,
C20,Sample X68,0.104,
C21,Sample X69,0.092,
C22,Sample X70,0.134,
C23,Sample X71,0.089,
C24,Sample X72,0.060,
D01,Sample X73,0.125,
D02,Sample X74,0.073,
D03,Sample X75,0.086,
D04,Sample X76,0.129,
D05,Sample X77,0.119,
D06,Sample X78,0.108,
D07,Sample X79,0.128,
D08,Sample X80,0.157,
D09,Sample X81,0.147,
D10,Sample X82,0.122,
D11,Sample X83,0.104,
D12,Sample X84,0.122,
D13,Sample X85,0.113,
D14,Sample X86,0.124,
D15,Sample X87,0.452,
D16,Sample X88,0.106,
D17,Sample X89,0.123,
D18,Sample X90,0.108,
D19,Sample X91,0.117,
D20,Sample X92,0.213,
D21,Sample X93,0.103,
D22,Sample X94,0.114,
D23,Sample X95,0.064,
D24,Sample X96,0.050,
E01,Sample X97,0.058,
E02,Sample X98,0.059,
E03,Sample X99,0.118,
E04,Sample X100,0.123,
E05,Sample X101,0.111,
E06,Sample X102,0.125,
E07,Sample X103,0.107,
E08,Sample X104,0.128,
E09,Sample X105,0.146,
E10,Sample X106,0.112,
E11,Sample X107,0.112,
E12,Sample X108,0.103,
E13,Sample X109,0.118,
E14,Sample X110,0.111,
E15,Sample X111,0.121,
E16,Sample X112,0.108,
E17,Sample X113,0.124,
E18,Sample X114,0.105,
E19,Sample X115,0.108,
E20,Sample X116,0.101,
E21,Sample X117,0.125,
E22,Sample X118,0.092,
E23,Sample X119,0.054,
E24,Sample X120,0.065,
F01,Sample X121,0.059,
F02,Sample X122,0.087,
F03,Sample X123,0.121,
F04,Sample X124,0.122,
F05,Sample X125,0.132,
F06,Sample X126,0.129,
F07,Sample X127,0.124,
F08,Sample X128,0.120,
F09,Sample X129,0.138,
F10,Sample X130,0.104,
F11,Sample X131,0.123,
F12,Sample X132,0.128,
F13,Sample X133,0.117,
F14,Sample X134,0.114,
F15,Sample X135,0.130,
F16,Sample X136,0.083,
F17,Sample X137,0.085,
F18,Sample X138,0.103,
F19,Sample X139,0.097,
F20,Sample X140,0.093,
F21,Sample X141,0.099,
F22,Sample X142,0.111,
F23,Sample X143,0.058,
F24,Sample X144,0.077,
G01,Sample X145,0.054,
G02,Sample X146,0.085,
G03,Sample X147,0.146,
G04,Sample X148,0.129,
G05,Sample X149,0.127,
G06,Sample X150,0.120,
G07,Sample X151,0.114,
G08,Sample X152,0.112,
G09,Sample X153,0.137,
G10,Sample X154,0.121,
G11,Sample X155,0.112,
