Well,Content,Well Scan: Average (600),
A01,Sample X1,0.047,
A02,Sample X2,0.052,
A03,Sample X3,0.094,
A04,Sample X4,0.110,
A05,Sample X5,0.094,
A06,Sample X6,0.093,
A07,Sample X7,0.087,
A08,Sample X8,0.123,
A09,Sample X9,0.090,
A10,Sample X10,0.110,
A11,Sample X11,0.094,
A12,Sample X12,0.112,
A13,Sample X13,0.097,
A14,Sample X14,0.097,
A15,Sample X15,0.104,
A16,Sample X16,0.093,
A17,Sample X17,0.096,
A18,Sample X18,0.093,
A19,Sample X19,0.089,
A20,Sample X20,0.096,
A21,Sample X21,0.093,
A22,Sample X22,0.101,
A23,Sample X23,0.057,
A24,Sample X24,0.060,
B01,Sample X25,0.060,
B02,Sample X26,0.059,
B03,Sample X27,0.099,
B04,Sample X28,0.106,
B05,Sample X29,0.096,
B06,Sample X30,0.101,
B07,Sample X31,0.097,
B08,Sample X32,0.121,
B09,Sample X33,0.104,
B10,Sample X34,0.091,
B11,Sample X35,0.094,
B12,Sample X36,0.099,
B13,Sample X37,0.098,
B14,Sample X38,0.104,
B15,Sample X39,0.099,
B16,Sample X40,0.115,
B17,Sample X41,0.131,
B18,Sample X42,0.106,
B19,Sample X43,0.107,
B20,Sample X44,0.115,
B21,Sample X45,0.117,
B22,Sample X46,0.105,
B23,Sample X47,0.071,
B24,Sample X48,0.064,
C01,Sample X49,0.055,
C02,Sample X50,0.052,
C03,Sample X51,0.093,
C04,Sample X52,0.094,
C05,Sample X53,0.092,
C06,Sample X54,0.087,
C07,Sample X55,0.097,
C08,Sample X56,0.112,
C09,Sample X57,0.127,
C10,Sample X58,0.093,
C11,Sample X59,0.098,
C12,Sample X60,0.097,
C13,Sample X61,0.096,
C14,Sample X62,0.098,
C15,Sample X63,0.098,
C16,Sample X64,0.124,
C17,Sample X65,0.113,
C18,Sample X66,0.093,
C19,Sample X67,0.083,
C20,Sample X68,0.088,
C21,Sample X69,0.092,
C22,Sample X70,0.116,
C23,Sample X71,0.115,
C24,Sample X72,0.075,
D01,Sample X73,0.124,
D02,Sample X74,0.070,
D03,Sample X75,0.087,
D04,Sample X76,0.105,
D05,Sample X77,0.096,
D06,Sample X78,0.098,
D07,Sample X79,0.107,
D08,Sample X80,0.124,
D09,Sample X81,0.124,
D10,Sample X82,0.097,
D11,Sample X83,0.091,
D12,Sample X84,0.095,
D13,Sample X85,0.110,
D14,Sample X86,0.103,
D15,Sample X87,0.093,
D16,Sample X88,0.097,
D17,Sample X89,0.127,
D18,Sample X90,0.103,
D19,Sample X91,0.111,
D20,Sample X92,0.095,
D21,Sample X93,0.083,
D22,Sample X94,0.116,
D23,Sample X95,0.060,
D24,Sample X96,0.064,
E01,Sample X97,0.056,
E02,Sample X98,0.056,
E03,Sample X99,0.091,
E04,Sample X100,0.093,
E05,Sample X101,0.084,
E06,Sample X102,0.093,
E07,Sample X103,0.082,
E08,Sample X104,0.104,
E09,Sample X105,0.113,
E10,Sample X106,0.085,
E11,Sample X107,0.098,
E12,Sample X108,0.078,
E13,Sample X109,0.098,
E14,Sample X110,0.085,
E15,Sample X111,0.098,
E16,Sample X112,0.092,
E17,Sample X113,0.102,
E18,Sample X114,0.086,
E19,Sample X115,0.087,
E20,Sample X116,0.078,
E21,Sample X117,0.096,
E22,Sample X118,0.085,
E23,Sample X119,0.053,
E24,Sample X120,0.079,
F01,Sample X121,0.058,
F02,Sample X122,0.080,
F03,Sample X123,0.101,
F04,Sample X124,0.100,
F05,Sample X125,0.097,
F06,Sample X126,0.091,
F07,Sample X127,0.098,
F08,Sample X128,0.098,
F09,Sample X129,0.107,
F10,Sample X130,0.097,
F11,Sample X131,0.095,
F12,Sample X132,0.099,
F13,Sample X133,0.102,
F14,Sample X134,0.103,
F15,Sample X135,0.099,
F16,Sample X136,0.091,
F17,Sample X137,0.089,
F18,Sample X138,0.097,
F19,Sample X139,0.089,
F20,Sample X140,0.094,
F21,Sample X141,0.087,
F22,Sample X142,0.094,
