Well,Content,Well Scan: Average (600),
A01,Sample X1,0.051,
A02,Sample X2,0.061,
A03,Sample X3,0.141,
A04,Sample X4,0.150,
A05,Sample X5,0.127,
A06,Sample X6,0.114,
A07,Sample X7,0.094,
A08,Sample X8,0.151,
A09,Sample X9,0.100,
A10,Sample X10,0.116,
A11,Sample X11,0.098,
A12,Sample X12,0.119,
A13,Sample X13,0.105,
A14,Sample X14,0.105,
A15,Sample X15,0.112,
A16,Sample X16,0.101,
A17,Sample X17,0.105,
A18,Sample X18,0.134,
A19,Sample X19,0.134,
A20,Sample X20,0.139,
A21,Sample X21,0.133,
A22,Sample X22,0.141,
A23,Sample X23,0.058,
A24,Sample X24,0.058,
B01,Sample X25,0.056,
B02,Sample X26,0.065,
B03,Sample X27,0.130,
B04,Sample X28,0.143,
B05,Sample X29,0.130,
B06,Sample X30,0.137,
B07,Sample X31,0.130,
B08,Sample X32,0.145,
B09,Sample X33,0.138,
B10,Sample X34,0.134,
B11,Sample X35,0.166,
B12,Sample X36,0.129,
B13,Sample X37,0.181,
B14,Sample X38,0.124,
B15,Sample X39,0.107,
B16,Sample X40,0.134,
B17,Sample X41,0.150,
B18,Sample X42,0.128,
B19,Sample X43,0.126,
B20,Sample X44,0.131,
B21,Sample X45,0.164,
B22,Sample X46,0.124,
B23,Sample X47,0.060,
B24,Sample X48,0.055,
C01,Sample X49,0.054,
C02,Sample X50,0.056,
C03,Sample X51,0.124,
C04,Sample X52,0.087,
C05,Sample X53,0.117,
C06,Sample X54,0.118,
C07,Sample X55,0.265,
C08,Sample X56,0.131,
C09,Sample X57,0.153,
C10,Sample X58,0.111,
C11,Sample X59,0.122,
C12,Sample X60,0.120,
C13,Sample X61,0.114,
C14,Sample X62,0.112,
C15,Sample X63,0.105,
C16,Sample X64,0.131,
C17,Sample X65,0.126,
C18,Sample X66,0.112,
C19,Sample X67,0.092,
C20,Sample X68,0.097,
C21,Sample X69,0.085,
C22,Sample X70,0.120,
C23,Sample X71,0.087,
C24,Sample X72,0.059,
D01,Sample X73,0.125,
D02,Sample X74,0.074,
D03,Sample X75,0.087,
D04,Sample X76,0.126,
D05,Sample X77,0.110,
D06,Sample X78,0.106,
D07,Sample X79,0.124,
D08,Sample X80,0.143,
D09,Sample X81,0.143,
D10,Sample X82,0.114,
D11,Sample X83,0.102,
D12,Sample X84,0.113,
D13,Sample X85,0.112,
D14,Sample X86,0.115,
D15,Sample X87,0.354,
D16,Sample X88,0.099,
D17,Sample X89,0.122,
D18,Sample X90,0.103,
D19,Sample X91,0.109,
D20,Sample X92,0.109,
D21,Sample X93,0.096,
D22,Sample X94,0.113,
D23,Sample X95,0.062,
D24,Sample X96,0.049,
E01,Sample X97,0.057,
E02,Sample X98,0.057,
E03,Sample X99,0.110,
E04,Sample X100,0.113,
E05,Sample X101,0.108,
E06,Sample X102,0.117,
E07,Sample X103,0.099,
E08,Sample X104,0.126,
E09,Sample X105,0.137,
E10,Sample X106,0.107,
E11,Sample X107,0.112,
E12,Sample X108,0.096,
E13,Sample X109,0.116,
E14,Sample X110,0.101,
E15,Sample X111,0.114,
E16,Sample X112,0.108,
E17,Sample X113,0.121,
E18,Sample X114,0.096,
E19,Sample X115,0.103,
E20,Sample X116,0.095,
E21,Sample X117,0.118,
E22,Sample X118,0.090,
E23,Sample X119,0.051,
E24,Sample X120,0.062,
F01,Sample X121,0.058,
F02,Sample X122,0.087,
F03,Sample X123,0.120,
F04,Sample X124,0.121,
F05,Sample X125,0.119,
F06,Sample X126,0.120,
F07,Sample X127,0.115,
F08,Sample X128,0.112,
F09,Sample X129,0.128,
F10,Sample X130,0.104,
F11,Sample X131,0.113,
F12,Sample X132,0.117,
F13,Sample X133,0.115,
F14,Sample X134,0.122,
F15,Sample X135,0.122,
F16,Sample X136,0.082,
F17,Sample X137,0.083,
F18,Sample X138,0.099,
F19,Sample X139,0.096,
F20,Sample X140,0.093,
F21,Sample X141,0.094,
F22,Sample X142,0.107,
F23,Sample X143,0.060,
F24,Sample X144,0.080,
G01,Sample X145,0.053,
G02,Sample X146,0.085,
G03,Sample X147,0.141,
G04,Sample X148,0.118,
G05,Sample X149,0.121,
G06,Sample X150,0.115,
G07,Sample X151,0.109,
G08,Sample X152,0.108,
G09,Sample X153,0.121,
G10,Sample X154,0.112,
G11,Sample X155,0.107,
G12,Sample X156,0.104,
G13,Sample X157,0.115,
G14,Sample X158,0.123,
G15,Sample X159,0.128,
G16,Sample X160,0.112,
G17,Sample X161,0.124,
G18,Sample X162,0.106,
G19,Sample X163,0.109,
G20,Sample X164,0.091,
G21,Sample X165,0.123,
G22,Sample X166,0.088,
G23,Sample X167,0.055,
G24,Sample X168,0.063,
H01,Sample X169,0.057,
H02,Sample X170,0.064,
H03,Sample X171,0.113,
H04,Sample X172,0.112,
H05,Sample X173,0.103,
H06,Sample X174,0.121,
H07,Sample X175,0.118,
H08,Sample X176,0.106,
H09,Sample X177,0.115,
H10,Sample X178,0.109,
H11,Sample X179,0.131,
H12,Sample X180,0.121,
H13,Sample X181,0.108,
H14,Sample X182,0.101,
H15,Sample X183,0.079,
H16,Sample X184,0.113,
H17,Sample X185,0.082,
H18,Sample X186,0.072,
H19,Sample X187,0.078,
H20,Sample X188,0.099,
H21,Sample X189,0.103,
H22,Sample X190,0.129,
H23,Sample X191,0.056,
H24,Sample X192,0.076,
I01,Sample X193,0.079,
I02,Sample X194,0.079,
I03,Sample X195,0.096,
I04,Sample X196,0.115,
I05,Sample X197,0.108,
I06,Sample X198,0.230,
I07,Sample X199,0.117,
I08,Sample X200,0.125,
I09,Sample X201,0.112,
I10,Sample X202,0.103,
I11,Sample X203,0.120,
I12,Sample X204,0.108,
I13,Sample X205,0.110,
I14,Sample X206,0.097,
I15,Sample X207,0.130,
I16,Sample X208,0.123,
I17,Sample X209,0.101,
I18,Sample X210,0.081,
I19,Sample X211,0.111,
I20,Sample X212,0.079,
I21,Sample X213,0.074,
I22,Sample X214,0.107,
I23,Sample X215,0.052,
I24,Sample X216,0.054,
J01,Sample X217,0.073,
J02,Sample X218,0.051,
J03,Sample X219,0.118,
J04,Sample X220,0.114,
J05,Sample X221,0.076,
J06,Sample X222,0.111,
J07,Sample X223,0.071,
J08,Sample X224,0.100,
J09,Sample X225,0.145,
J10,Sample X226,0.113,
J11,Sample X227,0.080,
J12,Sample X228,0.081,
J13,Sample X229,0.089,
J14,Sample X230,0.083,
J15,Sample X231,0.120,
J16,Sample X232,0.115,
J17,Sample X233,0.101,
J18,Sample X234,0.105,
J19,Sample X235,0.085,
J20,Sample X236,0.080,
J21,Sample X237,0.081,
J22,Sample X238,0.099,
J23,Sample X239,0.057,
J24,Sample X240,0.050,
K01,Sample X241,0.052,
K02,Sample X242,0.053,
K03,Sample X243,0.121,
K04,Sample X244,0.110,
K05,Sample X245,0.101,
K06,Sample X246,0.120,
K07,Sample X247,0.136,
K08,Sample X248,0.115,
K09,Sample X249,0.139,
K10,Sample X250,0.118,
K11,Sample X251,0.106,
K12,Sample X252,0.087,
K13,Sample X253,0.113,
K14,Sample X254,0.100,
K15,Sample X255,0.103,
K16,Sample X256,0.115,
K17,Sample X257,0.134,
K18,Sample X258,0.112,
K19,Sample X259,0.099,
K20,Sample X260,0.105,
K21,Sample X261,0.087,
K22,Sample X262,0.105,
K23,Sample X263,0.060,
K24,Sample X264,0.048,
L01,Sample X265,0.050,
L02,Sample X266,0.050,
L03,Sample X267,0.099,
L04,Sample X268,0.104,
L05,Sample X269,0.070,
L06,Sample X270,0.077,
L07,Sample X271,0.106,
L08,Sample X272,0.120,
L09,Sample X273,0.164,
L10,Sample X274,0.120,
L11,Sample X275,0.126,
L12,Sample X276,0.123,
L13,Sample X277,0.117,
L14,Sample X278,0.126,
L15,Sample X279,0.083,
L16,Sample X280,0.078,
L17,Sample X281,0.142,
L18,Sample X282,0.448,
L19,Sample X283,0.111,
L20,Sample X284,0.101,
L21,Sample X285,0.110,
L22,Sample X286,0.110,
L23,Sample X287,0.046,
L24,Sample X288,0.048,
M01,Sample X289,0.050,
M02,Sample X290,0.046,
M03,Sample X291,0.106,
M04,Sample X292,0.082,
M05,Sample X293,0.082,
M06,Sample X294,0.117,
M07,Sample X295,0.109,
M08,Sample X296,0.103,
M09,Sample X297,0.143,
M10,Sample X298,0.144,
M11,Sample X299,0.113,
M12,Sample X300,0.118,
M13,Sample X301,0.113,
M14,Sample X302,0.115,
M15,Sample X303,0.119,
M16,Sample X304,0.115,
M17,Sample X305,0.119,
M18,Sample X306,0.099,
M19,Sample X307,0.102,
M20,Sample X308,0.111,
M21,Sample X309,0.102,
M22,Sample X310,0.109,
M23,Sample X311,0.047,
M24,Sample X312,0.048,
N01,Sample X313,0.065,
N02,Sample X314,0.057,
N03,Sample X315,0.107,
N04,Sample X316,0.134,
N05,Sample X317,0.130,
N06,Sample X318,0.114,
N07,Sample X319,0.111,
N08,Sample X320,0.108,
N09,Sample X321,0.120,
N10,Sample X322,0.103,
N11,Sample X323,0.136,
N12,Sample X324,0.102,
N13,Sample X325,0.107,
N14,Sample X326,0.147,
N15,Sample X327,0.291,
N16,Sample X328,0.123,
N17,Sample X329,0.140,
N18,Sample X330,0.066,
N19,Sample X331,0.061,
N20,Sample X332,0.097,
N21,Sample X333,0.104,
N22,Sample X334,0.103,
N23,Sample X335,0.056,
N24,Sample X336,0.046,
O01,Sample X337,0.091,
O02,Sample X338,0.078,
O03,Sample X339,0.129,
O04,Sample X340,0.203,
O05,Sample X341,0.143,
O06,Sample X342,0.129,
O07,Sample X343,0.141,
O08,Sample X344,0.156,
O09,Sample X345,0.161,
O10,Sample X346,0.140,
O11,Sample X347,0.147,
O12,Sample X348,0.153,
O13,Sample X349,0.143,
O14,Sample X350,0.154,
O15,Sample X351,0.139,
O16,Sample X352,0.149,
O17,Sample X353,0.146,
O18,Sample X354,0.124,
O19,Sample X355,0.111,
O20,Sample X356,0.112,
O21,Sample X357,0.111,
O22,Sample X358,0.119,
O23,Sample X359,0.048,
O24,Sample X360,0.055,
P01,Sample X361,0.107,
P02,Sample X362,0.052,
P03,Sample X363,0.100,
P04,Sample X364,0.101,
P05,Sample X365,0.102,
P06,Sample X366,0.212,
P07,Sample X367,0.135,
P08,Sample X368,0.098,
P09,Sample X369,0.099,
P10,Sample X370,0.101,
P11,Sample X371,0.093,
P12,Sample X372,0.094,
P13,Sample X373,0.260,
P14,Sample X374,0.123,
P15,Sample X375,0.170,
P16,Sample X376,0.167,
P17,Sample X377,0.148,
P18,Sample X378,0.273,
P19,Sample X379,0.163,
P20,Sample X380,0.162,
P21,Sample X381,0.154,
P22,Sample X382,0.150,
P23,Sample X383,0.076,
P24,Sample X384,0.049,
