Well,Content,Well Scan: Average (600),
A01,Sample X1,0.060,
A02,Sample X2,0.082,
A03,Sample X3,0.173,
A04,Sample X4,0.174,
A05,Sample X5,0.154,
A06,Sample X6,0.129,
A07,Sample X7,0.099,
A08,Sample X8,0.150,
A09,Sample X9,0.102,
A10,Sample X10,0.115,
A11,Sample X11,0.099,
A12,Sample X12,0.118,
A13,Sample X13,0.105,
A14,Sample X14,0.098,
A15,Sample X15,0.110,
A16,Sample X16,0.097,
A17,Sample X17,0.106,
A18,Sample X18,0.177,
A19,Sample X19,0.178,
A20,Sample X20,0.181,
A21,Sample X21,0.173,
A22,Sample X22,0.176,
A23,Sample X23,0.101,
A24,Sample X24,0.061,
B01,Sample X25,0.062,
B02,Sample X26,0.072,
B03,Sample X27,0.165,
B04,Sample X28,0.188,
B05,Sample X29,0.166,
B06,Sample X30,0.175,
B07,Sample X31,0.172,
B08,Sample X32,0.163,
B09,Sample X33,0.164,
B10,Sample X34,0.175,
B11,Sample X35,0.292,
B12,Sample X36,0.171,
B13,Sample X37,0.336,
B14,Sample X38,0.139,
B15,Sample X39,0.111,
B16,Sample X40,0.163,
B17,Sample X41,0.188,
B18,Sample X42,0.162,
B19,Sample X43,0.160,
B20,Sample X44,0.155,
B21,Sample X45,0.305,
B22,Sample X46,0.152,
B23,Sample X47,0.059,
B24,Sample X48,0.053,
C01,Sample X49,0.056,
C02,Sample X50,0.058,
C03,Sample X51,0.150,
C04,Sample X52,0.092,
C05,Sample X53,0.153,
C06,Sample X54,0.142,
C07,Sample X55,0.471,
C08,Sample X56,0.152,
C09,Sample X57,0.186,
C10,Sample X58,0.117,
C11,Sample X59,0.147,
C12,Sample X60,0.136,
C13,Sample X61,0.133,
C14,Sample X62,0.122,
C15,Sample X63,0.105,
C16,Sample X64,0.130,
C17,Sample X65,0.127,
C18,Sample X66,0.131,
C19,Sample X67,0.104,
C20,Sample X68,0.107,
C21,Sample X69,0.094,
C22,Sample X70,0.145,
C23,Sample X71,0.093,
C24,Sample X72,0.060,
D01,Sample X73,0.128,
D02,Sample X74,0.074,
D03,Sample X75,0.088,
D04,Sample X76,0.132,
D05,Sample X77,0.130,
D06,Sample X78,0.110,
D07,Sample X79,0.132,
D08,Sample X80,0.167,
D09,Sample X81,0.153,
D10,Sample X82,0.133,
D11,Sample X83,0.104,
D12,Sample X84,0.130,
D13,Sample X85,0.112,
D14,Sample X86,0.129,
D15,Sample X87,0.541,
D16,Sample X88,0.098,
D17,Sample X89,0.123,
D18,Sample X90,0.116,
D19,Sample X91,0.124,
D20,Sample X92,0.317,
D21,Sample X93,0.112,
D22,Sample X94,0.114,
D23,Sample X95,0.056,
D24,Sample X96,0.050,
E01,Sample X97,0.058,
E02,Sample X98,0.058,
E03,Sample X99,0.123,
E04,Sample X100,0.131,
E05,Sample X101,0.116,
E06,Sample X102,0.136,
E07,Sample X103,0.116,
E08,Sample X104,0.138,
E09,Sample X105,0.156,
E10,Sample X106,0.116,
E11,Sample X107,0.112,
E12,Sample X108,0.108,
E13,Sample X109,0.119,
E14,Sample X110,0.111,
E15,Sample X111,0.121,
E16,Sample X112,0.110,
E17,Sample X113,0.128,
E18,Sample X114,0.109,
E19,Sample X115,0.112,
E20,Sample X116,0.109,
E21,Sample X117,0.133,
E22,Sample X118,0.091,
E23,Sample X119,0.052,
E24,Sample X120,0.061,
F01,Sample X121,0.059,
F02,Sample X122,0.089,
F03,Sample X123,0.124,
F04,Sample X124,0.122,
F05,Sample X125,0.134,
F06,Sample X126,0.138,
F07,Sample X127,0.204,
F08,Sample X128,0.126,
F09,Sample X129,0.147,
F10,Sample X130,0.102,
F11,Sample X131,0.130,
F12,Sample X132,0.135,
F13,Sample X133,0.119,
F14,Sample X134,0.115,
F15,Sample X135,0.139,
F16,Sample X136,0.084,
F17,Sample X137,0.082,
F18,Sample X138,0.108,
F19,Sample X139,0.099,
F20,Sample X140,0.094,
F21,Sample X141,0.100,
F22,Sample X142,0.121,
F23,Sample X143,0.056,
F24,Sample X144,0.077,
G01,Sample X145,0.055,
G02,Sample X146,0.088,
G03,Sample X147,0.153,
G04,Sample X148,0.140,
G05,Sample X149,0.127,
G06,Sample X150,0.123,
