Well,Content,Raw Data (600),
A01,Sample X1,0.669,
A02,Sample X2,0.668,
A03,Sample X3,0.363,
A04,Sample X4,0.310,
A05,Sample X5,0.223,
A06,Sample X6,0.184,
A07,Sample X7,0.195,
A08,Sample X8,0.183,
A09,Sample X9,0.204,
A10,Sample X10,0.243,
A11,Sample X11,0.225,
A12,Sample X12,0.198,
A13,Sample X13,0.301,
A14,Sample X14,0.170,
A15,Sample X15,0.189,
A16,Sample X16,0.188,
A17,Sample X17,0.192,
A18,Sample X18,3.642,
A19,Sample X19,3.544,
A20,Sample X20,3.686,
A21,Sample X21,3.784,
A22,Sample X22,3.756,
A23,Sample X23,0.358,
A24,Sample X24,0.577,
B01,Sample X25,0.373,
B02,Sample X26,0.423,
B03,Sample X27,3.675,
B04,Sample X28,3.859,
B05,Sample X29,3.805,
B06,Sample X30,3.748,
B07,Sample X31,3.763,
B08,Sample X32,3.891,
B09,Sample X33,3.850,
B10,Sample X34,3.808,
B11,Sample X35,3.979,
B12,Sample X36,3.679,
B13,Sample X37,3.702,
B14,Sample X38,3.685,
B15,Sample X39,3.755,
B16,Sample X40,3.802,
B17,Sample X41,0.176,
B18,Sample X42,3.477,
B19,Sample X43,3.639,
B20,Sample X44,3.726,
B21,Sample X45,3.739,
B22,Sample X46,3.628,
B23,Sample X47,0.353,
B24,Sample X48,0.327,
C01,Sample X49,0.346,
C02,Sample X50,4.220,
C03,Sample X51,3.286,
C04,Sample X52,3.683,
C05,Sample X53,2.551,
C06,Sample X54,3.614,
C07,Sample X55,0.206,
C08,Sample X56,3.552,
C09,Sample X57,3.747,
C10,Sample X58,3.101,
C11,Sample X59,3.799,
C12,Sample X60,0.242,
C13,Sample X61,2.367,
C14,Sample X62,3.431,
C15,Sample X63,3.651,
C16,Sample X64,2.908,
C17,Sample X65,0.179,
C18,Sample X66,0.194,
C19,Sample X67,3.430,
C20,Sample X68,3.622,
C21,Sample X69,3.636,
C22,Sample X70,3.574,
C23,Sample X71,0.302,
C24,Sample X72,0.221,
D01,Sample X73,0.191,
D02,Sample X74,0.169,
D03,Sample X75,3.597,
D04,Sample X76,3.079,
D05,Sample X77,0.179,
D06,Sample X78,3.604,
D07,Sample X79,0.918,
D08,Sample X80,4.121,
D09,Sample X81,3.657,
D10,Sample X82,3.527,
D11,Sample X83,3.685,
D12,Sample X84,3.534,
D13,Sample X85,3.577,
D14,Sample X86,3.806,
D15,Sample X87,3.771,
D16,Sample X88,3.883,
D17,Sample X89,2.500,
D18,Sample X90,3.626,
D19,Sample X91,3.523,
D20,Sample X92,0.262,
D21,Sample X93,0.182,
D22,Sample X94,3.564,
D23,Sample X95,0.474,
