Well,Content,Raw Data (600),
A01,Sample X1,0.153,
A02,Sample X2,0.165,
A03,Sample X3,0.363,
A04,Sample X4,0.358,
A05,Sample X5,0.328,
A06,Sample X6,0.312,
A07,Sample X7,0.325,
A08,Sample X8,0.353,
A09,Sample X9,0.335,
A10,Sample X10,0.357,
A11,Sample X11,0.352,
A12,Sample X12,0.597,
A13,Sample X13,0.456,
A14,Sample X14,0.326,
A15,Sample X15,0.350,
A16,Sample X16,0.378,
A17,Sample X17,0.339,
A18,Sample X18,0.383,
A19,Sample X19,0.358,
A20,Sample X20,0.357,
A21,Sample X21,0.361,
A22,Sample X22,0.361,
A23,Sample X23,0.157,
A24,Sample X24,0.159,
B01,Sample X25,0.195,
B02,Sample X26,0.205,
B03,Sample X27,0.373,
B04,Sample X28,0.379,
B05,Sample X29,0.424,
B06,Sample X30,0.641,
B07,Sample X31,0.425,
B08,Sample X32,0.413,
B09,Sample X33,0.463,
B10,Sample X34,0.360,
B11,Sample X35,0.366,
B12,Sample X36,0.585,
B13,Sample X37,0.737,
B14,Sample X38,0.897,
B15,Sample X39,0.804,
B16,Sample X40,0.319,
B17,Sample X41,0.831,
B18,Sample X42,1.081,
B19,Sample X43,1.040,
B20,Sample X44,0.631,
B21,Sample X45,0.962,
B22,Sample X46,0.320,
B23,Sample X47,0.148,
B24,Sample X48,0.160,
C01,Sample X49,0.195,
C02,Sample X50,0.174,
C03,Sample X51,0.368,
C04,Sample X52,0.596,
C05,Sample X53,0.657,
C06,Sample X54,0.984,
C07,Sample X55,0.954,
C08,Sample X56,1.039,
C09,Sample X57,1.258,
C10,Sample X58,0.996,
C11,Sample X59,0.582,
C12,Sample X60,1.140,
C13,Sample X61,0.698,
C14,Sample X62,0.485,
C15,Sample X63,1.147,
C16,Sample X64,1.058,
C17,Sample X65,1.429,
C18,Sample X66,1.150,
C19,Sample X67,1.134,
C20,Sample X68,1.169,
C21,Sample X69,0.852,
C22,Sample X70,0.687,
C23,Sample X71,0.150,
C24,Sample X72,0.166,
D01,Sample X73,0.201,
D02,Sample X74,0.197,
D03,Sample X75,0.408,
D04,Sample X76,0.813,
D05,Sample X77,1.024,
D06,Sample X78,0.818,
D07,Sample X79,1.141,
D08,Sample X80,1.019,
D09,Sample X81,0.791,
D10,Sample X82,0.984,
D11,Sample X83,1.242,
D12,Sample X84,0.862,
D13,Sample X85,1.552,
D14,Sample X86,0.919,
D15,Sample X87,0.741,
D16,Sample X88,1.247,
D17,Sample X89,1.326,
D18,Sample X90,1.017,
D19,Sample X91,0.982,
D20,Sample X92,0.975,
D21,Sample X93,0.393,
D22,Sample X94,1.021,
D23,Sample X95,0.513,
D24,Sample X96,0.163,
E01,Sample X97,0.192,
E02,Sample X98,0.183,
E03,Sample X99,0.568,
E04,Sample X100,1.067,
E05,Sample X101,1.591,
E06,Sample X102,0.968,
E07,Sample X103,1.231,
E08,Sample X104,1.459,
E09,Sample X105,1.080,
E10,Sample X106,1.434,
E11,Sample X107,1.060,
E12,Sample X108,0.432,
E13,Sample X109,0.764,
E14,Sample X110,1.115,
E15,Sample X111,1.165,
E16,Sample X112,1.208,
E17,Sample X113,1.209,
E18,Sample X114,1.305,
E19,Sample X115,1.057,
E20,Sample X116,0.681,
E21,Sample X117,0.426,
E22,Sample X118,1.268,
E23,Sample X119,0.506,
E24,Sample X120,0.166,
F01,Sample X121,0.199,
F02,Sample X122,0.232,
F03,Sample X123,1.058,
F04,Sample X124,1.140,
F05,Sample X125,1.811,
F06,Sample X126,1.705,
F07,Sample X127,0.984,
F08,Sample X128,1.224,
F09,Sample X129,1.087,
F10,Sample X130,1.069,
F11,Sample X131,0.741,
F12,Sample X132,1.266,
F13,Sample X133,0.329,
F14,Sample X134,0.522,
F15,Sample X135,0.861,
F16,Sample X136,0.960,
F17,Sample X137,1.052,
F18,Sample X138,1.096,
F19,Sample X139,1.243,
F20,Sample X140,1.387,
F21,Sample X141,1.177,
F22,Sample X142,1.357,
F23,Sample X143,0.927,
F24,Sample X144,0.165,
G01,Sample X145,0.221,
G02,Sample X146,0.196,
G03,Sample X147,0.742,
G04,Sample X148,0.891,
G05,Sample X149,0.799,
G06,Sample X150,1.362,
G07,Sample X151,1.345,
G08,Sample X152,1.430,
G09,Sample X153,0.899,
G10,Sample X154,0.556,
G11,Sample X155,1.509,
G12,Sample X156,0.765,
G13,Sample X157,0.517,
G14,Sample X158,0.442,
G15,Sample X159,0.966,
G16,Sample X160,1.197,
