Well,Content,Raw Data (600),
A01,Sample X1,1.516,
A02,Sample X2,1.680,
A03,Sample X3,0.410,
A04,Sample X4,0.341,
A05,Sample X5,0.211,
A06,Sample X6,0.185,
A07,Sample X7,0.299,
A08,Sample X8,0.202,
A09,Sample X9,0.199,
A10,Sample X10,0.240,
A11,Sample X11,0.237,
A12,Sample X12,0.194,
A13,Sample X13,0.299,
A14,Sample X14,0.168,
A15,Sample X15,0.186,
A16,Sample X16,0.186,
A17,Sample X17,0.193,
A18,Sample X18,3.690,
A19,Sample X19,3.625,
A20,Sample X20,3.816,
A21,Sample X21,3.945,
A22,Sample X22,3.890,
A23,Sample X23,1.034,
A24,Sample X24,1.339,
B01,Sample X25,0.864,
B02,Sample X26,0.600,
B03,Sample X27,3.607,
B04,Sample X28,3.778,
B05,Sample X29,3.717,
B06,Sample X30,3.686,
B07,Sample X31,3.670,
B08,Sample X32,3.794,
B09,Sample X33,3.762,
B10,Sample X34,3.743,
B11,Sample X35,4.139,
B12,Sample X36,3.634,
B13,Sample X37,3.628,
B14,Sample X38,3.621,
B15,Sample X39,3.675,
B16,Sample X40,3.729,
B17,Sample X41,0.186,
B18,Sample X42,3.428,
B19,Sample X43,3.664,
B20,Sample X44,3.782,
B21,Sample X45,3.825,
B22,Sample X46,3.717,
B23,Sample X47,0.470,
B24,Sample X48,0.530,
C01,Sample X49,0.725,
C02,Sample X50,3.997,
C03,Sample X51,3.145,
C04,Sample X52,3.578,
C05,Sample X53,3.147,
C06,Sample X54,3.596,
C07,Sample X55,0.199,
C08,Sample X56,3.503,
C09,Sample X57,3.660,
C10,Sample X58,3.035,
C11,Sample X59,3.732,
C12,Sample X60,0.237,
C13,Sample X61,2.630,
C14,Sample X62,3.266,
C15,Sample X63,3.385,
C16,Sample X64,2.815,
C17,Sample X65,0.176,
C18,Sample X66,0.191,
C19,Sample X67,3.362,
C20,Sample X68,3.573,
C21,Sample X69,3.607,
C22,Sample X70,3.604,
C23,Sample X71,0.390,
C24,Sample X72,0.542,
D01,Sample X73,0.408,
D02,Sample X74,0.272,
D03,Sample X75,3.534,
D04,Sample X76,3.490,
D05,Sample X77,0.177,
D06,Sample X78,3.509,
D07,Sample X79,1.028,
D08,Sample X80,4.049,
D09,Sample X81,3.537,
D10,Sample X82,3.473,
D11,Sample X83,3.597,
D12,Sample X84,3.424,
D13,Sample X85,3.442,
D14,Sample X86,3.664,
D15,Sample X87,3.624,
D16,Sample X88,3.766,
D17,Sample X89,2.667,
D18,Sample X90,3.499,
D19,Sample X91,3.443,
D20,Sample X92,0.263,
D21,Sample X93,0.181,
D22,Sample X94,3.502,
D23,Sample X95,0.426,
D24,Sample X96,0.489,
E01,Sample X97,0.639,
E02,Sample X98,0.169,
E03,Sample X99,3.488,
E04,Sample X100,3.523,
E05,Sample X101,0.215,
E06,Sample X102,3.395,
E07,Sample X103,3.378,
E08,Sample X104,3.717,
E09,Sample X105,3.435,
E10,Sample X106,3.457,
E11,Sample X107,3.523,
E12,Sample X108,3.592,
E13,Sample X109,3.518,
E14,Sample X110,3.655,
E15,Sample X111,3.703,
E16,Sample X112,3.524,
E17,Sample X113,3.638,
E18,Sample X114,0.283,
E19,Sample X115,0.237,
E20,Sample X116,3.269,
E21,Sample X117,3.410,
E22,Sample X118,3.333,
E23,Sample X119,0.458,
E24,Sample X120,0.334,
F01,Sample X121,0.311,
F02,Sample X122,0.162,
F03,Sample X123,3.779,
F04,Sample X124,3.526,
F05,Sample X125,3.433,
F06,Sample X126,3.403,
F07,Sample X127,3.803,
F08,Sample X128,3.623,
F09,Sample X129,3.550,
F10,Sample X130,3.076,
F11,Sample X131,3.663,
F12,Sample X132,3.479,
F13,Sample X133,3.043,
F14,Sample X134,3.592,
F15,Sample X135,3.470,
F16,Sample X136,3.518,
F17,Sample X137,3.518,
F18,Sample X138,2.438,
F19,Sample X139,3.294,
F20,Sample X140,3.578,
F21,Sample X141,0.172,
F22,Sample X142,0.162,
F23,Sample X143,0.358,
F24,Sample X144,0.343,
G01,Sample X145,0.341,
G02,Sample X146,0.402,
G03,Sample X147,3.287,
G04,Sample X148,3.370,
G05,Sample X149,3.482,
G06,Sample X150,3.205,
G07,Sample X151,3.551,
G08,Sample X152,3.508,
G09,Sample X153,3.587,
G10,Sample X154,3.689,
G11,Sample X155,3.861,
G12,Sample X156,3.588,
G13,Sample X157,0.244,
G14,Sample X158,0.561,
G15,Sample X159,1.313,
G16,Sample X160,0.326,
G17,Sample X161,0.460,
G18,Sample X162,0.261,
G19,Sample X163,3.679,
G20,Sample X164,0.221,
G21,Sample X165,3.609,
G22,Sample X166,0.160,
G23,Sample X167,0.158,
G24,Sample X168,0.330,
H01,Sample X169,0.301,
H02,Sample X170,0.163,
H03,Sample X171,3.441,
H04,Sample X172,3.519,
H05,Sample X173,3.470,
H06,Sample X174,3.532,
H07,Sample X175,3.576,
H08,Sample X176,3.565,
H09,Sample X177,3.668,
H10,Sample X178,4.335,
H11,Sample X179,3.634,
H12,Sample X180,3.684,
H13,Sample X181,0.207,
H14,Sample X182,3.538,
H15,Sample X183,3.711,
H16,Sample X184,4.048,
H17,Sample X185,2.861,
H18,Sample X186,3.491,
H19,Sample X187,3.428,
H20,Sample X188,3.572,
H21,Sample X189,3.431,
H22,Sample X190,3.463,
H23,Sample X191,0.483,
H24,Sample X192,0.706,
I01,Sample X193,1.095,
I02,Sample X194,0.193,
I03,Sample X195,3.397,
I04,Sample X196,3.516,
I05,Sample X197,3.560,
I06,Sample X198,3.501,
I07,Sample X199,0.233,
I08,Sample X200,3.288,
I09,Sample X201,3.753,
I10,Sample X202,0.667,
I11,Sample X203,3.606,
I12,Sample X204,3.544,
I13,Sample X205,3.495,
I14,Sample X206,1.851,
I15,Sample X207,3.596,
I16,Sample X208,2.732,
I17,Sample X209,0.670,
I18,Sample X210,3.685,
I19,Sample X211,3.418,
I20,Sample X212,3.640,
I21,Sample X213,3.689,
I22,Sample X214,3.460,
I23,Sample X215,0.176,
I24,Sample X216,0.516,
J01,Sample X217,0.504,
J02,Sample X218,0.186,
J03,Sample X219,0.856,
J04,Sample X220,3.538,
J05,Sample X221,3.384,
J06,Sample X222,3.268,
J07,Sample X223,3.801,
J08,Sample X224,3.530,
J09,Sample X225,3.568,
J10,Sample X226,3.601,
J11,Sample X227,3.588,
J12,Sample X228,3.347,
J13,Sample X229,3.577,
J14,Sample X230,3.726,
J15,Sample X231,3.726,
J16,Sample X232,3.607,
J17,Sample X233,3.761,
J18,Sample X234,3.501,
J19,Sample X235,3.473,
J20,Sample X236,3.616,
J21,Sample X237,3.612,
J22,Sample X238,3.319,
J23,Sample X239,0.364,
J24,Sample X240,0.852,
K01,Sample X241,0.995,
K02,Sample X242,0.335,
K03,Sample X243,3.406,
K04,Sample X244,3.462,
K05,Sample X245,2.974,
K06,Sample X246,3.250,
K07,Sample X247,1.072,
K08,Sample X248,3.441,
K09,Sample X249,3.460,
K10,Sample X250,3.353,
K11,Sample X251,0.207,
K12,Sample X252,3.459,
K13,Sample X253,3.484,
K14,Sample X254,2.364,
K15,Sample X255,0.168,
K16,Sample X256,3.517,
K17,Sample X257,3.583,
K18,Sample X258,3.309,
K19,Sample X259,3.514,
K20,Sample X260,3.691,
K21,Sample X261,3.428,
K22,Sample X262,0.491,
K23,Sample X263,0.158,
K24,Sample X264,0.978,
L01,Sample X265,0.889,
L02,Sample X266,0.386,
L03,Sample X267,3.232,
L04,Sample X268,3.368,
L05,Sample X269,3.278,
L06,Sample X270,3.331,
L07,Sample X271,3.397,
L08,Sample X272,3.451,
L09,Sample X273,3.500,
L10,Sample X274,2.568,
L11,Sample X275,3.450,
L12,Sample X276,0.550,
L13,Sample X277,3.470,
L14,Sample X278,0.302,
L15,Sample X279,3.525,
