Well,Content,Well Scan: Average (600),
A01,Sample X1,0.073,
A02,Sample X2,0.066,
A03,Sample X3,0.283,
A04,Sample X4,0.168,
A05,Sample X5,0.122,
A06,Sample X6,0.125,
A07,Sample X7,0.084,
A08,Sample X8,0.089,
A09,Sample X9,0.086,
A10,Sample X10,0.076,
A11,Sample X11,0.072,
A12,Sample X12,0.082,
A13,Sample X13,0.098,
A14,Sample X14,0.068,
A15,Sample X15,0.073,
A16,Sample X16,0.070,
A17,Sample X17,0.068,
A18,Sample X18,0.637,
A19,Sample X19,0.713,
A20,Sample X20,0.756,
A21,Sample X21,0.801,
A22,Sample X22,0.816,
A23,Sample X23,0.055,
A24,Sample X24,0.057,
B01,Sample X25,0.068,
B02,Sample X26,0.063,
B03,Sample X27,0.190,
B04,Sample X28,0.665,
B05,Sample X29,0.667,
B06,Sample X30,1.253,
B07,Sample X31,0.539,
B08,Sample X32,0.603,
B09,Sample X33,0.607,
B10,Sample X34,1.244,
B11,Sample X35,0.077,
B12,Sample X36,0.611,
B13,Sample X37,0.630,
B14,Sample X38,0.734,
B15,Sample X39,0.612,
B16,Sample X40,1.154,
B17,Sample X41,0.619,
B18,Sample X42,0.680,
B19,Sample X43,1.072,
B20,Sample X44,1.161,
B21,Sample X45,0.624,
B22,Sample X46,0.725,
B23,Sample X47,0.052,
B24,Sample X48,0.058,
C01,Sample X49,0.101,
C02,Sample X50,0.060,
C03,Sample X51,0.555,
C04,Sample X52,0.600,
C05,Sample X53,0.794,
C06,Sample X54,0.502,
C07,Sample X55,0.532,
C08,Sample X56,0.071,
C09,Sample X57,0.528,
C10,Sample X58,0.288,
C11,Sample X59,0.520,
C12,Sample X60,0.061,
C13,Sample X61,0.153,
C14,Sample X62,0.081,
C15,Sample X63,0.732,
C16,Sample X64,0.533,
C17,Sample X65,0.607,
C18,Sample X66,0.451,
C19,Sample X67,0.508,
C20,Sample X68,1.103,
C21,Sample X69,0.804,
C22,Sample X70,0.575,
C23,Sample X71,0.056,
C24,Sample X72,0.061,
D01,Sample X73,0.130,
D02,Sample X74,0.065,
D03,Sample X75,0.070,
D04,Sample X76,1.701,
D05,Sample X77,0.562,
D06,Sample X78,0.822,
D07,Sample X79,0.499,
D08,Sample X80,0.591,
D09,Sample X81,0.054,
D10,Sample X82,0.586,
D11,Sample X83,0.521,
D12,Sample X84,0.504,
D13,Sample X85,0.105,
D14,Sample X86,0.588,
D15,Sample X87,0.071,
D16,Sample X88,0.074,
D17,Sample X89,0.099,
D18,Sample X90,0.477,
D19,Sample X91,1.103,
D20,Sample X92,0.113,
D21,Sample X93,0.107,
D22,Sample X94,0.093,
D23,Sample X95,0.054,
D24,Sample X96,0.053,
E01,Sample X97,0.058,
E02,Sample X98,0.056,
E03,Sample X99,0.095,
E04,Sample X100,0.507,
E05,Sample X101,0.093,
E06,Sample X102,0.549,
E07,Sample X103,0.062,
E08,Sample X104,0.081,
E09,Sample X105,0.595,
E10,Sample X106,0.063,
E11,Sample X107,0.337,
E12,Sample X108,0.103,
E13,Sample X109,0.618,
E14,Sample X110,0.698,
E15,Sample X111,0.075,
E16,Sample X112,0.689,
E17,Sample X113,0.565,
E18,Sample X114,0.073,
E19,Sample X115,0.063,
E20,Sample X116,0.088,
E21,Sample X117,0.677,
E22,Sample X118,0.055,
E23,Sample X119,0.063,
E24,Sample X120,0.053,
F01,Sample X121,0.069,
F02,Sample X122,0.067,
F03,Sample X123,0.079,
F04,Sample X124,0.079,
F05,Sample X125,0.074,
F06,Sample X126,0.570,
F07,Sample X127,0.465,
F08,Sample X128,0.561,
F09,Sample X129,0.094,
F10,Sample X130,0.501,
F11,Sample X131,0.529,
F12,Sample X132,0.502,
F13,Sample X133,0.088,
F14,Sample X134,0.520,
F15,Sample X135,0.060,
F16,Sample X136,0.516,
F17,Sample X137,0.521,
F18,Sample X138,0.084,
F19,Sample X139,0.495,
F20,Sample X140,0.511,
F21,Sample X141,0.613,
F22,Sample X142,0.585,
F23,Sample X143,0.053,
F24,Sample X144,0.049,
G01,Sample X145,0.076,
G02,Sample X146,0.055,
G03,Sample X147,0.517,
G04,Sample X148,0.577,
G05,Sample X149,0.355,
G06,Sample X150,0.542,
G07,Sample X151,0.084,
G08,Sample X152,0.151,
G09,Sample X153,0.329,
G10,Sample X154,0.072,
G11,Sample X155,0.462,
G12,Sample X156,0.481,
G13,Sample X157,0.477,
G14,Sample X158,0.477,
G15,Sample X159,0.474,
G16,Sample X160,0.542,
G17,Sample X161,0.545,
G18,Sample X162,0.657,
G19,Sample X163,0.632,
G20,Sample X164,0.577,
G21,Sample X165,0.213,
G22,Sample X166,0.074,
G23,Sample X167,0.062,
G24,Sample X168,0.055,
H01,Sample X169,0.063,
H02,Sample X170,0.057,
H03,Sample X171,0.222,
H04,Sample X172,0.069,
H05,Sample X173,0.479,
H06,Sample X174,0.356,
H07,Sample X175,0.499,
H08,Sample X176,0.541,
H09,Sample X177,0.122,
H10,Sample X178,0.508,
H11,Sample X179,0.542,
H12,Sample X180,0.488,
H13,Sample X181,0.538,
H14,Sample X182,0.641,
H15,Sample X183,0.530,
H16,Sample X184,0.546,
H17,Sample X185,0.490,
H18,Sample X186,0.477,
H19,Sample X187,0.501,
H20,Sample X188,0.668,
H21,Sample X189,0.553,
H22,Sample X190,1.103,
H23,Sample X191,0.057,
H24,Sample X192,0.064,
I01,Sample X193,0.082,
I02,Sample X194,0.058,
I03,Sample X195,0.122,
I04,Sample X196,0.538,
I05,Sample X197,0.148,
I06,Sample X198,0.483,
I07,Sample X199,0.137,
I08,Sample X200,0.504,
I09,Sample X201,0.068,
I10,Sample X202,0.507,
I11,Sample X203,0.197,
I12,Sample X204,0.085,
I13,Sample X205,0.131,
I14,Sample X206,0.513,
I15,Sample X207,0.114,
I16,Sample X208,0.469,
I17,Sample X209,0.071,
