Well,Content,Well Scan: Average (600),
A01,Sample X1,0.080,
A02,Sample X2,0.064,
A03,Sample X3,0.124,
A04,Sample X4,0.095,
A05,Sample X5,0.202,
A06,Sample X6,0.132,
A07,Sample X7,0.121,
A08,Sample X8,0.106,
A09,Sample X9,0.113,
A10,Sample X10,0.102,
A11,Sample X11,0.096,
A12,Sample X12,0.099,
A13,Sample X13,0.123,
A14,Sample X14,0.098,
A15,Sample X15,0.098,
A16,Sample X16,0.098,
A17,Sample X17,0.100,
A18,Sample X18,0.096,
A19,Sample X19,0.093,
A20,Sample X20,0.098,
A21,Sample X21,0.094,
A22,Sample X22,0.084,
A23,Sample X23,0.054,
A24,Sample X24,0.056,
B01,Sample X25,0.054,
B02,Sample X26,0.053,
B03,Sample X27,0.171,
B04,Sample X28,0.090,
B05,Sample X29,0.087,
B06,Sample X30,0.085,
B07,Sample X31,0.087,
B08,Sample X32,0.102,
B09,Sample X33,0.093,
B10,Sample X34,0.093,
B11,Sample X35,0.088,
B12,Sample X36,0.084,
B13,Sample X37,0.105,
B14,Sample X38,0.089,
B15,Sample X39,0.088,
B16,Sample X40,0.106,
B17,Sample X41,0.116,
B18,Sample X42,0.094,
B19,Sample X43,0.078,
B20,Sample X44,0.092,
B21,Sample X45,0.089,
B22,Sample X46,0.104,
B23,Sample X47,0.065,
B24,Sample X48,0.066,
C01,Sample X49,0.107,
C02,Sample X50,0.057,
C03,Sample X51,0.086,
C04,Sample X52,0.093,
C05,Sample X53,0.082,
C06,Sample X54,0.088,
C07,Sample X55,0.090,
C08,Sample X56,0.098,
C09,Sample X57,0.089,
C10,Sample X58,0.094,
C11,Sample X59,0.098,
C12,Sample X60,0.098,
C13,Sample X61,0.138,
C14,Sample X62,0.093,
C15,Sample X63,0.102,
C16,Sample X64,0.090,
C17,Sample X65,0.113,
C18,Sample X66,0.114,
C19,Sample X67,0.091,
C20,Sample X68,0.101,
C21,Sample X69,0.086,
C22,Sample X70,0.122,
C23,Sample X71,0.064,
C24,Sample X72,0.075,
D01,Sample X73,0.063,
D02,Sample X74,0.062,
D03,Sample X75,0.085,
D04,Sample X76,0.091,
D05,Sample X77,0.090,
D06,Sample X78,0.085,
D07,Sample X79,0.095,
D08,Sample X80,0.112,
D09,Sample X81,0.084,
D10,Sample X82,0.092,
D11,Sample X83,0.090,
D12,Sample X84,0.095,
D13,Sample X85,0.117,
D14,Sample X86,0.090,
D15,Sample X87,0.078,
D16,Sample X88,0.105,
D17,Sample X89,0.113,
D18,Sample X90,0.101,
D19,Sample X91,0.084,
D20,Sample X92,0.100,
D21,Sample X93,0.099,
D22,Sample X94,0.101,
D23,Sample X95,0.055,
D24,Sample X96,0.055,
E01,Sample X97,0.059,
E02,Sample X98,0.057,
E03,Sample X99,0.092,
E04,Sample X100,0.102,
E05,Sample X101,0.091,
E06,Sample X102,0.094,
E07,Sample X103,0.086,
E08,Sample X104,0.097,
E09,Sample X105,0.089,
E10,Sample X106,0.082,
E11,Sample X107,0.137,
E12,Sample X108,0.119,
E13,Sample X109,0.134,
E14,Sample X110,0.135,
E15,Sample X111,0.107,
E16,Sample X112,0.099,
E17,Sample X113,0.141,
E18,Sample X114,0.084,
E19,Sample X115,0.088,
E20,Sample X116,0.094,
E21,Sample X117,0.087,
E22,Sample X118,0.300,
E23,Sample X119,0.070,
E24,Sample X120,0.061,
F01,Sample X121,0.070,
F02,Sample X122,0.072,
F03,Sample X123,0.096,
F04,Sample X124,0.087,
F05,Sample X125,0.086,
F06,Sample X126,0.081,
F07,Sample X127,0.087,
F08,Sample X128,0.116,
F09,Sample X129,0.102,
F10,Sample X130,0.166,
F11,Sample X131,0.134,
F12,Sample X132,0.182,
F13,Sample X133,0.216,
F14,Sample X134,0.187,
F15,Sample X135,0.164,
F16,Sample X136,0.175,
F17,Sample X137,0.188,
F18,Sample X138,0.104,
F19,Sample X139,0.084,
F20,Sample X140,0.093,
F21,Sample X141,0.106,
F22,Sample X142,0.093,
F23,Sample X143,0.066,
F24,Sample X144,0.074,
G01,Sample X145,0.079,
G02,Sample X146,0.060,
G03,Sample X147,0.102,
G04,Sample X148,0.104,
G05,Sample X149,0.104,
G06,Sample X150,0.140,
G07,Sample X151,0.123,
G08,Sample X152,0.126,
G09,Sample X153,0.137,
G10,Sample X154,0.113,
G11,Sample X155,0.183,
G12,Sample X156,0.159,
G13,Sample X157,0.200,
G14,Sample X158,0.164,
G15,Sample X159,0.210,
G16,Sample X160,0.363,
G17,Sample X161,0.177,
G18,Sample X162,0.126,
G19,Sample X163,0.105,
G20,Sample X164,0.153,
G21,Sample X165,0.127,
G22,Sample X166,0.106,
G23,Sample X167,0.068,
G24,Sample X168,0.073,
H01,Sample X169,0.064,
H02,Sample X170,0.059,
H03,Sample X171,0.090,
H04,Sample X172,0.109,
H05,Sample X173,0.102,
H06,Sample X174,0.096,
H07,Sample X175,0.085,
H08,Sample X176,0.119,
H09,Sample X177,0.159,
H10,Sample X178,0.152,
H11,Sample X179,0.193,
H12,Sample X180,0.131,
H13,Sample X181,0.129,
H14,Sample X182,0.124,
H15,Sample X183,0.121,
H16,Sample X184,0.219,
H17,Sample X185,0.269,
H18,Sample X186,0.097,
H19,Sample X187,0.140,
H20,Sample X188,0.279,
H21,Sample X189,0.103,
H22,Sample X190,0.100,
H23,Sample X191,0.064,
H24,Sample X192,0.116,
I01,Sample X193,0.085,
I02,Sample X194,0.053,
I03,Sample X195,0.098,
I04,Sample X196,0.089,
I05,Sample X197,0.097,
I06,Sample X198,0.087,
